id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
14-271,Kim Jae-song,,,,unknown,unknown,271,Chojang,Supreme People’s Assembly,13,,,,
14-119,Kim Jin-chol,,,,unknown,unknown,119,Kuwolsan,Supreme People’s Assembly,13,,,,
14-349,Kim Jin-kuk,,,,unknown,unknown,349,Chongchon,Supreme People’s Assembly,13,,,,
14-569,Kim Jin-kuk,,,,unknown,unknown,569,Pukchong,Supreme People’s Assembly,13,,,,
14-475,Kim Jin-kyu,,,,unknown,unknown,475,Hwara,Supreme People’s Assembly,13,,,,
14-324,Kim Jong,,,,unknown,unknown,324,Talchon,Supreme People’s Assembly,13,,,,
14-279,Kim Jong-bin,,,,unknown,unknown,279,Phalwon,Supreme People’s Assembly,13,,,,
14-88,Kim Jong-im,,,,unknown,unknown,88,Paeksong,Supreme People’s Assembly,13,,,,
14-383,Kim Jong-kak,,,,unknown,unknown,383,Kaephung,Supreme People’s Assembly,13,,,,
14-113,Kim Jong-kwan,,,,unknown,unknown,113,Sobaeksan,Supreme People’s Assembly,13,,,,
14-318,Kim Jong-man,,,,unknown,unknown,318,Chonsan,Supreme People’s Assembly,13,,,,
14-416,Kim Jong-ok,,,,unknown,unknown,416,Thosan,Supreme People’s Assembly,13,,,,
14-398,Kim Jong-ok,,,,unknown,unknown,398,Taechon,Supreme People’s Assembly,13,,,,
14-473,Kim Jong-sim,,,,unknown,unknown,473,Okphyong,Supreme People’s Assembly,13,,,,
14-561,Kim Jong-sok,,,,unknown,unknown,561,Sangjung,Supreme People’s Assembly,13,,,,
14-68,Kim Jong-suk,,,,unknown,unknown,68,Hyongsan,Supreme People’s Assembly,13,,,,
14-250,Kim Jong-sun,,,,unknown,unknown,250,Phihyon,Supreme People’s Assembly,13,,,,
14-111,Kim Jong-un[14],,,,unknown,unknown,111,Paektusan,Supreme People’s Assembly,13,,,https://upload.wikimedia.org/wikipedia/commons/6/64/KimJongUnSign.png,male
14-186,Kim Jung-hyob,,,,unknown,unknown,186,Phyongwon,Supreme People’s Assembly,13,,,,
14-202,Kim Ki-kun,,,,unknown,unknown,202,Changrim,Supreme People’s Assembly,13,,,,
14-423,Kim Ki-nam,,,,unknown,unknown,423,Chaesong,Supreme People’s Assembly,13,,,,male
14-582,Kim Ki-song,,,,unknown,unknown,582,Namchongjin,Supreme People’s Assembly,13,,,,
14-496,Kim Kuk-chang,,,,unknown,unknown,496,Naemun,Supreme People’s Assembly,13,,,,
14-129,Kim Kum-chol,,,,unknown,unknown,129,Songaksan,Supreme People’s Assembly,13,,,,
14-446,Kim Kum-chol,,,,unknown,unknown,446,Koin,Supreme People’s Assembly,13,,,,
14-606,Kim Kum-ok,,,,unknown,unknown,606,Haksong,Supreme People’s Assembly,13,,,,female
14-278,Kim Kum-sil,,,,unknown,unknown,278,Nyongbyon,Supreme People’s Assembly,13,,,,
14-95,Kim Kum-suk,,,,unknown,unknown,95,Kaechon,Supreme People’s Assembly,13,,,,
14-293,Kim Kun-chol,,,,unknown,unknown,293,Choak,Supreme People’s Assembly,13,,,,
14-127,Kim Kwang-chol,,,,unknown,unknown,127,Pongsungsan,Supreme People’s Assembly,13,,,,
14-9,Kim Kwang-chol,,,,unknown,unknown,9,Kyongsang,Supreme People’s Assembly,13,,,,
14-453,Kim Kwang-chol,,,,unknown,unknown,453,Hwaphyong,Supreme People’s Assembly,13,,,,
14-648,Kim Kwang-ho,,,,unknown,unknown,648,Taehongdan,Supreme People’s Assembly,13,,,,
14-105,Kim Kwang-hyok,,,,unknown,unknown,105,Thaebaeksan,Supreme People’s Assembly,13,,,,male
14-148,Kim Kwang-hyon,,,,unknown,unknown,148,Piphakang,Supreme People’s Assembly,13,,,,
14-469,Kim Kwang-il,,,,unknown,unknown,469,Pokmak,Supreme People’s Assembly,13,,,,
14-433,Kim Kwang-ju,,,,unknown,unknown,433,Naeryong,Supreme People’s Assembly,13,,,,
14-585,Kim Kwang-nam,,,,unknown,unknown,585,Sabong,Supreme People’s Assembly,13,,,,
14-211,Kim Kwang-uk,,,,unknown,unknown,211,Mangil,Supreme People’s Assembly,13,,,,
14-191,Kim Kye-kwan,,,,unknown,unknown,191,Sukchon,Supreme People’s Assembly,13,,,,
14-49,Kim Kyok-sik,,,,unknown,unknown,49,Kwanmun,Supreme People’s Assembly,13,,,,male
14-243,Kim Kyong-ae,,,,unknown,unknown,243,Koan,Supreme People’s Assembly,13,,,,
14-209,Kim Kyong-ho,,,,unknown,unknown,209,Chaedong,Supreme People’s Assembly,13,,,,
14-285,Kim Kyong-hui,,,,unknown,unknown,285,Thaephyong,Supreme People’s Assembly,13,,,,female
14-575,Kim Kyong-jun,,,,unknown,unknown,575,Chaejong,Supreme People’s Assembly,13,,,,
14-227,Kim Kyong-nam,,,,unknown,unknown,227,Namjung,Supreme People’s Assembly,13,,,,
14-674,Kim Kyong-ok,,,,unknown,unknown,674,Hwasok,Supreme People’s Assembly,13,,,,
14-27,Kim Kyong-su,,,,unknown,unknown,27,Hasin,Supreme People’s Assembly,13,,,,
14-192,Kim Man-song,,,,unknown,unknown,192,Ryongdok,Supreme People’s Assembly,13,,,,
14-291,Kim Man-su,,,,unknown,unknown,291,Hakbong,Supreme People’s Assembly,13,,,,
14-641,Kim Mi-nam,,,,unknown,unknown,641,Ryonbong,Supreme People’s Assembly,13,,,,
14-317,Kim Mok-ryong,,,,unknown,unknown,317,Samsan,Supreme People’s Assembly,13,,,,
14-93,Kim Myong-chol,,,,unknown,unknown,93,Namphyong,Supreme People’s Assembly,13,,,,male
14-162,Kim Myong-ju,,,,unknown,unknown,162,Hwaebul,Supreme People’s Assembly,13,,,,
14-134,Kim Myong-nam,,,,unknown,unknown,134,Taemyongsan,Supreme People’s Assembly,13,,,,
14-115,Kim Myong-sik,,,,unknown,unknown,115,Changjagang,Supreme People’s Assembly,13,,,,
14-33,Kim Myong-sik,,,,unknown,unknown,33,Chongryu,Supreme People’s Assembly,13,,,,
14-632,Kim Myong-son,,,,unknown,unknown,632,Kokonwon,Supreme People’s Assembly,13,,,,
14-343,Kim Ok-kyu,,,,unknown,unknown,343,Sinwon,Supreme People’s Assembly,13,,,,
14-205,Kim Ok-ryon,,,,unknown,unknown,205,Tongyang,Supreme People’s Assembly,13,,,,
14-393,Kim Ok-son,,,,unknown,unknown,393,Kuyon,Supreme People’s Assembly,13,,,,
14-220,Kim Pae-jong,,,,unknown,unknown,220,Sinjak,Supreme People’s Assembly,13,,,,
14-80,Kim Phyo-hun,,,,unknown,unknown,80,Hukryong,Supreme People’s Assembly,13,,,,
14-72,Kim Phyong-hae,,,,unknown,unknown,72,Samsok,Supreme People’s Assembly,13,,,,
14-69,Kim Pong-chol,,,,unknown,unknown,69,Sinmi,Supreme People’s Assembly,13,,,,male
14-249,Kim Pong-il,,,,unknown,unknown,249,Chongsong,Supreme People’s Assembly,13,,,,
14-447,Kim Ryong-sil,,,,unknown,unknown,447,Ryongrim,Supreme People’s Assembly,13,,,,
14-567,Kim Sang-ryong,,,,unknown,unknown,567,Toksong,Supreme People’s Assembly,13,,,,
14-218,Kim Sang-uk,,,,unknown,unknown,218,Taehung,Supreme People’s Assembly,13,,,,
14-135,Kim Sok-hong,,,,unknown,unknown,135,Ryongaksan,Supreme People’s Assembly,13,,,,
14-38,Kim Sok-nam,,,,unknown,unknown,38,Ryuldong,Supreme People’s Assembly,13,,,,
14-552,Kim Sok-sun,,,,unknown,unknown,552,Sinhung,Supreme People’s Assembly,13,,,,
14-559,Kim Song-bong,,,,unknown,unknown,559,Kusang,Supreme People’s Assembly,13,,,,
14-391,Kim Song-chol,,,,unknown,unknown,391,Madong,Supreme People’s Assembly,13,,,,
14-157,Kim Song-dok,,,,unknown,unknown,157,Haebal,Supreme People’s Assembly,13,,,,
14-609,Kim Song-ho,,,,unknown,unknown,609,Chunam,Supreme People’s Assembly,13,,,,
14-32,Kim Song-hui,,,,unknown,unknown,32,Tongmun,Supreme People’s Assembly,13,,,,female
14-381,Kim Song-hui,,,,unknown,unknown,381,Phyonghwa,Supreme People’s Assembly,13,,,,female
14-139,Kim Song-il,,,,unknown,unknown,139,Chailkang,Supreme People’s Assembly,13,,,,
14-629,Kim Song-jong,,,,unknown,unknown,629,Wangjaesan,Supreme People’s Assembly,13,,,,
14-167,Kim Song-ui,,,,unknown,unknown,167,Saedok,Supreme People’s Assembly,13,,,,
14-610,Kim Su-il,,,,unknown,unknown,610,Yongbuk,Supreme People’s Assembly,13,,,,
14-145,Kim Su-kil,,,,unknown,unknown,145,Oekumkang,Supreme People’s Assembly,13,,,,
14-100,Kim Sun-hwa,,,,unknown,unknown,100,Ryongjin,Supreme People’s Assembly,13,,,,
14-328,Kim Sung-du,,,,unknown,unknown,328,Changryon,Supreme People’s Assembly,13,,,,
14-642,Kim Sung-hui,,,,unknown,unknown,642,Sinpha,Supreme People’s Assembly,13,,,,
14-512,Kim Sung-ki,,,,unknown,unknown,512,Choun,Supreme People’s Assembly,13,,,,
14-342,Kim Tae-song,,,,unknown,unknown,342,Pukji,Supreme People’s Assembly,13,,,,
14-614,Kim Thaek-ku,,,,unknown,unknown,614,Ryongam,Supreme People’s Assembly,13,,,,
14-461,Kim Tok-hun,,,,unknown,unknown,461,Usi,Supreme People’s Assembly,13,,,,
14-329,Kim Tok-song,,,,unknown,unknown,329,Unchon,Supreme People’s Assembly,13,,,,
14-562,Kim Tong-chun,,,,unknown,unknown,562,Sojung,Supreme People’s Assembly,13,,,,
14-26,Kim Tong-hyok,,,,unknown,unknown,26,Changkyong,Supreme People’s Assembly,13,,,,
14-224,Kim Tong-il,,,,unknown,unknown,224,Unkok,Supreme People’s Assembly,13,,,,
14-488,Kim Tong-son,,,,unknown,unknown,488,Kimhwa,Supreme People’s Assembly,13,,,,
14-8,Kim Tong-suk,,,,unknown,unknown,8,Wonro,Supreme People’s Assembly,13,,,,
14-403,Kim Tu-chol,,,,unknown,unknown,403,Yonsan,Supreme People’s Assembly,13,,,,
14-663,Kim Tuk-sam,,,,unknown,unknown,663,Namsan,Supreme People’s Assembly,13,,,,
14-426,Kim Ui-bong,,,,unknown,unknown,426,Wonmyong,Supreme People’s Assembly,13,,,,
14-19,Kim Ung-chol,,,,unknown,unknown,19,Ryukyong,Supreme People’s Assembly,13,,,,
14-414,Kim Wan-su,,,,unknown,unknown,414,Kumchon,Supreme People’s Assembly,13,,,,male
14-159,Kim Won-hong,,,,unknown,unknown,159,Haebang,Supreme People’s Assembly,13,,,,male
14-50,Kim Yang-kon,,,,unknown,unknown,50,Sungri,Supreme People’s Assembly,13,,,,
14-214,Kim Yon-hwa,,,,unknown,unknown,214,Okchon,Supreme People’s Assembly,13,,,,
14-7,Kim Yong-bok,,,,unknown,unknown,7,Taephyong,Supreme People’s Assembly,13,,,,
14-212,Kim Yong-chol,,,,unknown,unknown,212,Pukchang,Supreme People’s Assembly,13,,,,
14-73,Kim Yong-chun,,,,unknown,unknown,73,Todok,Supreme People’s Assembly,13,,,,male
14-286,Kim Yong-chun,,,,unknown,unknown,286,Unsan,Supreme People’s Assembly,13,,,,male
14-77,Kim Yong-dae,,,,unknown,unknown,77,Ponghwa,Supreme People’s Assembly,13,,,,
14-420,Kim Yong-ho,,,,unknown,unknown,420,Sangwon,Supreme People’s Assembly,13,,,,
14-78,Kim Yong-ho,,,,unknown,unknown,78,Samdung,Supreme People’s Assembly,13,,,,
14-42,Kim Yong-il,,,,unknown,unknown,42,Tungme,Supreme People’s Assembly,13,,,,male
14-592,Kim Yong-jae,,,,unknown,unknown,592,Namhyang,Supreme People’s Assembly,13,,,,female
14-500,Kim Yong-jin,,,,unknown,unknown,500,Somun,Supreme People’s Assembly,13,,,,
14-30,Kim Yong-ju,,,,unknown,unknown,30,Ryonghung,Supreme People’s Assembly,13,,,,male
14-193,Kim Yong-kil,,,,unknown,unknown,193,Yoldusamchon,Supreme People’s Assembly,13,,,,
14-630,Kim Yong-kol,,,,unknown,unknown,630,Chongsong,Supreme People’s Assembly,13,,,,
14-387,Kim Yong-kon,,,,unknown,unknown,387,Hukkyo,Supreme People’s Assembly,13,,,,
14-626,Kim Yong-kwang,,,,unknown,unknown,626,Sangchang,Supreme People’s Assembly,13,,,,
14-254,Kim Yong-man,,,,unknown,unknown,254,Pukjung,Supreme People’s Assembly,13,,,,
14-55,Kim Yong-nam,,,,unknown,unknown,55,Unha,Supreme People’s Assembly,13,,,https://upload.wikimedia.org/wikipedia/commons/8/80/DkJ2mlWd1Gk.jpg,male
14-477,Kim Yong-sik,,,,unknown,unknown,477,Paehwa,Supreme People’s Assembly,13,,,,
14-252,Kim Yong-son,,,,unknown,unknown,252,Paekma,Supreme People’s Assembly,13,,,,
14-281,Kim Yong-song,,,,unknown,unknown,281,Ryongdung,Supreme People’s Assembly,13,,,,
14-666,Kim Yong-song,,,,unknown,unknown,666,Kangso,Supreme People’s Assembly,13,,,,
14-256,Kim Yong-sun,,,,unknown,unknown,256,Sinam,Supreme People’s Assembly,13,,,,male
14-645,Kim Yu-suk,,,,unknown,unknown,645,Phungsan,Supreme People’s Assembly,13,,,,
14-470,Kim Yun-hyok,,,,unknown,unknown,470,Kalma,Supreme People’s Assembly,13,,,,
14-4,Kim Yun-sil,,,,unknown,unknown,4,Changhun,Supreme People’s Assembly,13,,,,
14-299,Kim Yun-sok,,,,unknown,unknown,299,Changsong,Supreme People’s Assembly,13,,,,
14-573,Ko Son-ok,,,,unknown,unknown,573,Riwon,Supreme People’s Assembly,13,,,,
14-517,Kong Sung-il,,,,unknown,unknown,517,Chonki,Supreme People’s Assembly,13,,,,
14-355,Kong Yon-ok,,,,unknown,unknown,355,Chonthae,Supreme People’s Assembly,13,,,,
14-255,Kwak Chol-ho,,,,unknown,unknown,255,Ryongampho,Supreme People’s Assembly,13,,,,
14-375,Kwak Pom-ki,,,,unknown,unknown,375,Tangsan,Supreme People’s Assembly,13,,,,
14-474,Kwon Kum-ryong,,,,unknown,unknown,474,Chonnae,Supreme People’s Assembly,13,,,,
14-508,Kwon Son-hwa,,,,unknown,unknown,508,Chongsong,Supreme People’s Assembly,13,,,,
14-245,Kwon Song-ho,,,,unknown,unknown,245,Kalsan,Supreme People’s Assembly,13,,,,
14-358,Kwon Thae-mun,,,,unknown,unknown,358,Namchon,Supreme People’s Assembly,13,,,,
14-550,Kwon Thae-yong,,,,unknown,unknown,550,Yangji,Supreme People’s Assembly,13,,,,
14-486,Kye Hun-nyo,,,,unknown,unknown,486,Soksa,Supreme People’s Assembly,13,,,,
14-269,Kye Myong-chol,,,,unknown,unknown,269,Kwaksan,Supreme People’s Assembly,13,,,,
14-553,Kye Pong-chun,,,,unknown,unknown,553,Sangwonchon,Supreme People’s Assembly,13,,,,
14-350,Kye Yong-sam,,,,unknown,unknown,350,Unbong,Supreme People’s Assembly,13,,,,
14-188,Ma Won-chun,,,,unknown,unknown,188,Opha,Supreme People’s Assembly,13,,,,
14-296,Mo Sung-kil,,,,unknown,unknown,296,Tokryong,Supreme People’s Assembly,13,,,,
14-44,Mun Kang-sun,,,,unknown,unknown,44,Yongje,Supreme People’s Assembly,13,,,,
14-514,Mun Kwang-il,,,,unknown,unknown,514,Hungso,Supreme People’s Assembly,13,,,,
14-96,Mun Myong-hak,,,,unknown,unknown,96,Ramjon,Supreme People’s Assembly,13,,,,
14-505,Mun Sang-kwon,,,,unknown,unknown,505,Phungho,Supreme People’s Assembly,13,,,,
14-16,Mun Sok-bul,,,,unknown,unknown,16,Ryukkyo,Supreme People’s Assembly,13,,,,
14-213,Mun Sun-hui,,,,unknown,unknown,213,Songnam,Supreme People’s Assembly,13,,,,
14-335,Mun Ung-jo,,,,unknown,unknown,335,Sinchon,Supreme People’s Assembly,13,,,,
14-490,Mun Yong-chol,,,,unknown,unknown,490,Hoeyang,Supreme People’s Assembly,13,,,,
14-503,Mun Yong-son,,,,unknown,unknown,503,Tonghungsan,Supreme People’s Assembly,13,,,,
14-624,Myong Song-chol,,,,unknown,unknown,624,Musan,Supreme People’s Assembly,13,,,,
14-622,Nam Hong-son,,,,unknown,unknown,622,Sungam,Supreme People’s Assembly,13,,,,
14-613,Nam Sung-u,,,,unknown,unknown,613,Myongchon,Supreme People’s Assembly,13,,,,
14-544,Nam Yong-hwal,,,,unknown,unknown,544,Chongphyong,Supreme People’s Assembly,13,,,,
14-409,Nam Yong-suk,,,,unknown,unknown,409,Sinkye,Supreme People’s Assembly,13,,,,
14-120,No Kwang-chol,,,,unknown,unknown,120,Hannasan,Supreme People’s Assembly,13,,,,
14-289,O Hye-son,,,,unknown,unknown,289,Thaechon,Supreme People’s Assembly,13,,,,
14-366,O Il-jong,,,,unknown,unknown,366,Wonju,Supreme People’s Assembly,13,,,,
14-230,O Jong-hui,,,,unknown,unknown,230,Chinson,Supreme People’s Assembly,13,,,,
14-481,O Kang-chol,,,,unknown,unknown,481,Thongchon,Supreme People’s Assembly,13,,,,
14-23,O Kuk-ryol,,,,unknown,unknown,23,Chonsung,Supreme People’s Assembly,13,,,,male
14-457,O Kum-chol,,,,unknown,unknown,457,Wiwon,Supreme People’s Assembly,13,,,,
14-591,O Kyong-sok,,,,unknown,unknown,591,Subuk,Supreme People’s Assembly,13,,,,
14-240,O Mun-hyon,,,,unknown,unknown,240,Chahung,Supreme People’s Assembly,13,,,,
14-365,O Myong-chun,,,,unknown,unknown,365,Sariwon,Supreme People’s Assembly,13,,,,
14-5,O Ryong-thaek,,,,unknown,unknown,5,Kalrimkil,Supreme People’s Assembly,13,,,,
14-580,O Se-kwan,,,,unknown,unknown,580,Ranam,Supreme People’s Assembly,13,,,,
14-594,O Su-yong,,,,unknown,unknown,594,Kyodong,Supreme People’s Assembly,13,,,,
14-104,O Yong-kon,,,,unknown,unknown,104,Sunchon,Supreme People’s Assembly,13,,,,
14-635,O Yong-nam,,,,unknown,unknown,635,Haksong,Supreme People’s Assembly,13,,,,
14-394,Pae Hak,,,,unknown,unknown,394,Unpha,Supreme People’s Assembly,13,,,,
14-376,Paek Chun-ki,,,,unknown,unknown,376,Kaesong,Supreme People’s Assembly,13,,,,
14-498,Paek Jong-sun,,,,unknown,unknown,498,Phankyo,Supreme People’s Assembly,13,,,,
14-588,Paek Kum-sil,,,,unknown,unknown,588,Sunam,Supreme People’s Assembly,13,,,,
14-316,Paek Kyong-sin,,,,unknown,unknown,316,Raengjong,Supreme People’s Assembly,13,,,,
14-259,Paek On,,,,unknown,unknown,259,Oeha,Supreme People’s Assembly,13,,,,
14-98,Paek Song-nam,,,,unknown,unknown,98,Konji,Supreme People’s Assembly,13,,,,
14-637,Pak Chol-ho,,,,unknown,unknown,637,Hyesan,Supreme People’s Assembly,13,,,,
14-237,Pak Chun-kon,,,,unknown,unknown,237,Paeksok,Supreme People’s Assembly,13,,,,
14-545,Pak Chun-nam,,,,unknown,unknown,545,Sondok,Supreme People’s Assembly,13,,,,
14-15,Pak Hyang-sim,,,,unknown,unknown,15,Ponghak,Supreme People’s Assembly,13,,,,
14-415,Pak Hye-suk,,,,unknown,unknown,415,Hyonnae,Supreme People’s Assembly,13,,,,
14-51,Pak Hyong-ryol,,,,unknown,unknown,51,Wonam,Supreme People’s Assembly,13,,,,
14-140,Pak Jong-chon,,,,unknown,unknown,140,Samchonkang,Supreme People’s Assembly,13,,,,
14-556,Pak Jong-hyon,,,,unknown,unknown,556,Sujon,Supreme People’s Assembly,13,,,,
14-234,Pak Jong-kun,,,,unknown,unknown,234,Rakchong,Supreme People’s Assembly,13,,,,
14-465,Pak Jong-nam,,,,unknown,unknown,465,Pongchun,Supreme People’s Assembly,13,,,,
14-1,Pak Jong-nam,,,,unknown,unknown,1,Mankyongdae,Supreme People’s Assembly,13,,,,
14-87,Pak Kil-nam,,,,unknown,unknown,87,Okjon,Supreme People’s Assembly,13,,,,
14-459,Pak Kum-hui,,,,unknown,unknown,459,Chosan,Supreme People’s Assembly,13,,,,
14-487,Pak Kun-kwang,,,,unknown,unknown,487,Changdo,Supreme People’s Assembly,13,,,,
14-460,Pak Kyong-il,,,,unknown,unknown,460,Kophung,Supreme People’s Assembly,13,,,,
14-196,Pak Myong-chol,,,,unknown,unknown,196,Mundok,Supreme People’s Assembly,13,,,,
14-484,Pak Myong-kuk,,,,unknown,unknown,484,Onjong,Supreme People’s Assembly,13,,,,
14-170,Pak Pong-ju,,,,unknown,unknown,170,Cheyak,Supreme People’s Assembly,13,,,,male
14-28,Pak Pong-nam,,,,unknown,unknown,28,Chungsin,Supreme People’s Assembly,13,,,,
14-246,Pak Song-sil,,,,unknown,unknown,246,Sakju,Supreme People’s Assembly,13,,,,
14-137,Pak Su-il,,,,unknown,unknown,137,Phyongchonkang,Supreme People’s Assembly,13,,,,
14-419,Pak Sun-kil,,,,unknown,unknown,419,Kuhwa,Supreme People’s Assembly,13,,,,
14-90,Pak Sun-nyo,,,,unknown,unknown,90,Sinanju,Supreme People’s Assembly,13,,,,
14-144,Pak Sung-won,,,,unknown,unknown,144,Ryesankang,Supreme People’s Assembly,13,,,,
14-390,Pak Thae-dok,,,,unknown,unknown,390,Pongsan,Supreme People’s Assembly,13,,,,
14-59,Pak Thae-song,,,,unknown,unknown,59,Paesan,Supreme People’s Assembly,13,,,,
14-442,Pak To-chun,,,,unknown,unknown,442,Songkan,Supreme People’s Assembly,13,,,,male
14-217,Pak Tong-chol,,,,unknown,unknown,217,Nyongwon,Supreme People’s Assembly,13,,,,
14-153,Pak Tong-hak,,,,unknown,unknown,153,Tumankang,Supreme People’s Assembly,13,,,,
14-495,Pak Tu-phil,,,,unknown,unknown,495,Cholwon,Supreme People’s Assembly,13,,,,
14-411,Pak Ui-chun,,,,unknown,unknown,411,Chuchon,Supreme People’s Assembly,13,,,,male
14-310,Pak Un-ok,,,,unknown,unknown,310,Pyoksong,Supreme People’s Assembly,13,,,,
14-61,Pak Yong-ae,,,,unknown,unknown,61,Turu,Supreme People’s Assembly,13,,,,
14-133,Pak Yong-bok,,,,unknown,unknown,133,Pongaksan,Supreme People’s Assembly,13,,,,
14-402,Pak Yong-chol,,,,unknown,unknown,402,Namjong,Supreme People’s Assembly,13,,,,
14-337,Pak Yong-ho,,,,unknown,unknown,337,Saekil,Supreme People’s Assembly,13,,,,
14-221,Pak Yong-jin,,,,unknown,unknown,221,Chongnam,Supreme People’s Assembly,13,,,,
14-528,Pak Yong-sik,,,,unknown,unknown,528,Ryongdae,Supreme People’s Assembly,13,,,,
14-448,Pak Yong-su,,,,unknown,unknown,448,Tongsin,Supreme People’s Assembly,13,,,,
14-152,Pang Chang-dok,,,,unknown,unknown,152,Aprokkang,Supreme People’s Assembly,13,,,,
14-379,Pang Kang-su,,,,unknown,unknown,379,Unhak,Supreme People’s Assembly,13,,,,
14-456,Pang Kwan-bok,,,,unknown,unknown,456,Sijung,Supreme People’s Assembly,13,,,,
14-646,Pang Kwang-nam,,,,unknown,unknown,646,Pochon,Supreme People’s Assembly,13,,,,
14-18,Pang Sung-son,,,,unknown,unknown,18,Pothongkang,Supreme People’s Assembly,13,,,,
14-625,Phyo Il-sok,,,,unknown,unknown,625,Soedol,Supreme People’s Assembly,13,,,,
14-117,Pyon In-son,,,,unknown,unknown,117,Taesongsan,Supreme People’s Assembly,13,,,,
14-436,Pyon Kyong-hwan,,,,unknown,unknown,436,Munak,Supreme People’s Assembly,13,,,,
14-463,Pyon Ung-kyu,,,,unknown,unknown,463,Kwanphung,Supreme People’s Assembly,13,,,,
14-458,Pyon Won-chol,,,,unknown,unknown,458,Ryangkang,Supreme People’s Assembly,13,,,,
14-24,Pyon Yong-sam,,,,unknown,unknown,24,Kinmaul,Supreme People’s Assembly,13,,,,
14-439,Ra Kyong-ryong,,,,unknown,unknown,439,Chuphyong,Supreme People’s Assembly,13,,,,
14-524,Ri Chan-hwa,,,,unknown,unknown,524,Tanchon,Supreme People’s Assembly,13,,,,
14-533,Ri Chang-han,,,,unknown,unknown,533,Sudong,Supreme People’s Assembly,13,,,,
14-357,Ri Chang-ryong,,,,unknown,unknown,357,Chongdan,Supreme People’s Assembly,13,,,,
14-65,Ri Chang-sik,,,,unknown,unknown,65,Nungkum,Supreme People’s Assembly,13,,,,
14-151,Ri Chol,,,,unknown,unknown,151,Chachonkang,Supreme People’s Assembly,13,,,,
14-261,Ri Chol,,,,unknown,unknown,261,Kasan,Supreme People’s Assembly,13,,,,
14-385,Ri Chol-ho,,,,unknown,unknown,385,Chongryong,Supreme People’s Assembly,13,,,,
14-287,Ri Chol-jin,,,,unknown,unknown,287,Phungyang,Supreme People’s Assembly,13,,,,
14-405,Ri Chol-kyu,,,,unknown,unknown,405,Sinphyong,Supreme People’s Assembly,13,,,,
14-334,Ri Chol-man,,,,unknown,unknown,334,Omkos,Supreme People’s Assembly,13,,,,
14-510,Ri Chun-hwa,,,,unknown,unknown,510,Sapho,Supreme People’s Assembly,13,,,,
14-529,Ri Chun-sam,,,,unknown,unknown,529,Kwangchon,Supreme People’s Assembly,13,,,,
14-471,Ri Hak-chol,,,,unknown,unknown,471,Munchon,Supreme People’s Assembly,13,,,,
14-226,Ri Hak-song,,,,unknown,unknown,226,Paeksa,Supreme People’s Assembly,13,,,,
14-359,Ri Hong-sob,,,,unknown,unknown,359,Tokdal,Supreme People’s Assembly,13,,,,
14-388,Ri Hun-yong,,,,unknown,unknown,388,Yonthan,Supreme People’s Assembly,13,,,,
14-425,Ri Hwa-sil,,,,unknown,unknown,425,Mathan,Supreme People’s Assembly,13,,,,
14-547,Ri Hye-jong,,,,unknown,unknown,547,Chowon,Supreme People’s Assembly,13,,,,
14-340,Ri Hye-suk,,,,unknown,unknown,340,Samjikang,Supreme People’s Assembly,13,,,,
14-522,Ri Hyok,,,,unknown,unknown,522,Ohang,Supreme People’s Assembly,13,,,,
14-75,Ri Hyon-chol,,,,unknown,unknown,75,Yongjin,Supreme People’s Assembly,13,,,,
14-660,Ri Jae-il,,,,unknown,unknown,660,Konkuk,Supreme People’s Assembly,13,,,,
14-400,Ri Jae-uk,,,,unknown,unknown,400,Poman,Supreme People’s Assembly,13,,,,
14-579,Ri Je-son,,,,unknown,unknown,579,Kumho,Supreme People’s Assembly,13,,,,
14-338,Ri Jong-bong,,,,unknown,unknown,338,Panjong,Supreme People’s Assembly,13,,,,
14-378,Ri Jong-hyok,,,,unknown,unknown,378,Sonjuk,Supreme People’s Assembly,13,,,,
14-239,Ri Jong-kuk,,,,unknown,unknown,239,Namchang,Supreme People’s Assembly,13,,,,
14-320,Ri Jong-kuk,,,,unknown,unknown,320,Kwasan,Supreme People’s Assembly,13,,,,
14-128,Ri Jong-kuk,,,,unknown,unknown,128,Paekmasan,Supreme People’s Assembly,13,,,,
14-404,Ri Jong-mu,,,,unknown,unknown,404,Holdong,Supreme People’s Assembly,13,,,,
14-494,Ri Jong-mun,,,,unknown,unknown,494,Pokkye,Supreme People’s Assembly,13,,,,
14-452,Ri Jong-suk,,,,unknown,unknown,452,Rangrim,Supreme People’s Assembly,13,,,,
14-662,Ri Kil-chun,,,,unknown,unknown,662,Waudo,Supreme People’s Assembly,13,,,,
14-382,Ri Kil-song,,,,unknown,unknown,382,Ryongsan,Supreme People’s Assembly,13,,,,
14-158,Ri Kuk-jun,,,,unknown,unknown,158,Moranbong,Supreme People’s Assembly,13,,,,
14-48,Ri Kun-il,,,,unknown,unknown,48,Chungsong,Supreme People’s Assembly,13,,,,
14-155,Ri Kwan-su,,,,unknown,unknown,155,Naekumkang,Supreme People’s Assembly,13,,,,
14-430,Ri Kwang,,,,unknown,unknown,430,Yahak,Supreme People’s Assembly,13,,,,
14-669,Ri Kwang-chol,,,,unknown,unknown,669,Soki,Supreme People’s Assembly,13,,,,
