id,name,party,image,term,notes,source,end_date,start_date
"ong-chit-chung,-dr-7","Ong Chit Chung, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/ongchitchung.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
ong-teng-cheong-3,Ong Teng Cheong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/ongtengcheong_0.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
othman-bin-haron-eusofe-5,Othman Bin Haron Eusofe,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/othmanbinharoneusofe.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
ow-chin-hock-4,Ow Chin Hock,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/owchinhock.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
peh-chin-hua-7,Peh Chin Hua,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/pehchinhua.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"sung,-peter-7","Sung, Peter",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/sungpeter.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
s.-dhanabalan-4,S. Dhanabalan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/sdhanabalan.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
k-shanmugam-7,K Shanmugam,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Minister%20K%20Shanmugam%20%28CROPPED%29.jpg,8,,http://www.parliament.gov.sg/history/8th-parliament,,
sidek-bin-saniff-4,Sidek Bin Saniff,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/sidekbinsaniff.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"sinnakaruppan,-r-8","Sinnakaruppan, R",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/sinnakaruppan.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
tan-cheng-bock-5,Tan Cheng Bock,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tanchengbock.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"tan-keng-yam,-tony-4","Tan Keng Yam, Tony",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tankengyamtony.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
tan-soo-khoon-4,Tan Soo Khoon,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tansookhoon.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
tay-eng-soon-5,Tay Eng Soon,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tayengsoon.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
teo-chee-hean-8,Teo Chee Hean,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Teo%20Chee%20Hean_web2.jpg,8,,http://www.parliament.gov.sg/history/8th-parliament,,
teo-chong-tee-4,Teo Chong Tee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/teochongtee.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"toh-keng-kiat,-dr-8","Toh Keng Kiat, Dr",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/tohkengkiat.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
tong-kok-yeo-8,Tong Kok Yeo,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/tongkokyeo.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
umar-abdul-hamid-8,Umar Abdul Hamid,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/umarabdulhamid.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"vasoo,-s-6","Vasoo, S",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/svasoo.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"woon,-walter-8","Woon, Walter",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/woonwalter.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
wan-soon-bee-5,Wan Soon Bee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/wansoonbee.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
wang-kai-yuen-6,Wang Kai Yuen,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/wangkaiyuen.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
wong-aline-k-6,Wong Aline K,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/wongalinek.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
wong-kan-seng-6,Wong Kan Seng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Wong%20Kan%20Seng.jpg,8,,http://www.parliament.gov.sg/history/8th-parliament,,
wong-kwei-cheong-5,Wong Kwei Cheong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/wongkweicheong.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
matthias-yao-chih-8,Matthias Yao Chih,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Matthias.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"yap-giau-cheng,-eugene-4","Yap Giau Cheng, Eugene",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/yapgiauchengeugene.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
yatiman-yusof-6,Yatiman Yusof,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/yatimanyusof.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
yeo-cheow-tong-6,Yeo Cheow Tong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-YeoCheowTong.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
yeo-ning-hong-5,Yeo Ning Hong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/yeoninghong.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
yeo-toon-chia-2,Yeo Toon Chia,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/yeotoonchia.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
"yeo-yong-boon,-george-7","Yeo Yong-Boon, George",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-GeorgeYeo.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
yu-foo-yee-shoon-6,Yu-Foo Yee Shoon,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-YuFoo.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
zulkifli-bin-mohamed-6,Zulkifli Bin Mohamed,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/zulkiflibinmohamed.gif,8,,http://www.parliament.gov.sg/history/8th-parliament,,
abdullah-bin-tarmugi-6,Abdullah Bin Tarmugi,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Tarmugi.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ahmad-mohd-magad-9,Ahmad Mohd Magad,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-AhmadMohd.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ang-mong-seng-9,Ang Mong Seng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-AngMongSeng.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
braema-mathiaparanam-9,Braema Mathiaparanam,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/BraemaMathiaparanam.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chan-soo-sen-9,Chan Soo Sen,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-ChanSooSen.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chandra-mohan-k-nair-9,Chandra Mohan K Nair,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/ChandraMohanKNair.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chay-wai-chuen-7,Chay Wai Chuen,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chaywaichuen.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"chen,-peter-9","Chen, Peter",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chenpeter.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"chen-koon-lap,-kenneth-8","Chen Koon Lap, Kenneth",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chenkoonlapkenneth.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"chen-seow-phun,-john,-dr-7","Chen Seow Phun, John, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chenseowphunjohn.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"chen-tien-lap,-bernard-4","Chen Tien Lap, Bernard",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chentienlapbernard.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chew-heng-ching-6,Chew Heng Ching,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chewhengching.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chiam-see-tong-6,Chiam See Tong,Singapore Democratic Alliance,http://www.parliament.gov.sg/sites/default/files/Prof-ChiamSeeTong.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"chiang-see-ngoh,-claire,-mdm-9","Chiang See Ngoh, Claire, Mdm",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/claire.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chin-tet-yung-9,Chin Tet Yung,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chintetyung.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chng-hee-kok-6,Chng Hee Kok,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chngheekok.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
charles-chong-7,Charles Chong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Charles%20Chong_0.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
choo-wee-khiang-7,Choo Wee Khiang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chooweekhiang.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
chuang-shaw-peng-9,Chuang Shaw Peng,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/chuangshawpeng.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
davinder-singh-7,Davinder Singh,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/davindersingh_2.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"ee,-gerard-9","Ee, Gerard",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/eegerard.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
goh-chong-chia-9,Goh Chong Chia,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/gohchongchia.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
goh-chee-wee-5,Goh Chee Wee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/gohcheewee.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
goh-chok-tong-4,Goh Chok Tong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-GohChokTong_0.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
goh-choon-kang-6,Goh Choon Kang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/gohchoonkang.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
harun-bin-a-ghani-8,Harun Bin A Ghani,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/harunbinaghani.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
hawazi-daipi-9,Hawazi Daipi,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/1hawazi_0.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
heng-chiang-meng-6,Heng Chiang Meng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/hengchiangmeng.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ho-peng-kee-8,Ho Peng Kee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-HoPengKee.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ho-tat-kin-6,Ho Tat Kin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/hotatkin.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"hu-tsu-tau,-richard-6","Hu Tsu Tau, Richard",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/hutsutaurichard.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ibrahim-othman-6,Ibrahim Othman,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/ibrahimothman.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
inderjit-singh-9,Inderjit Singh,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Inderjit.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
s-iswaran-9,S Iswaran,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/siswaran_0.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
s-jayakumar-5,S Jayakumar,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Jayakumar.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
j-b-jeyaretnam-5,J B Jeyaretnam,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/jbjeyaretnam.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"ker-sin-tze,-dr-8","Ker Sin Tze, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/kersintze.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
koo-tsai-kee-8,Koo Tsai Kee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-KooTsaiKee.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"lee-gek-choo,-jennifer,-dr-9","Lee Gek Choo, Jennifer, Dr",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/leejennifer.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lee-boon-yang-6,Lee Boon Yang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-LeeBoonYang.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lee-hsien-loong-6,Lee Hsien Loong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/PM%27s%20passport%20size%20photo.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lee-kuan-yew-1,Lee Kuan Yew,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/MMPRPhoto2.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"lee-tsao-yuan,-dr-8","Lee Tsao Yuan, Dr",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/leetsaoyuan.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lee-yock-suan-5,Lee Yock Suan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/leeyocksuan.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
leong-horn-kee-6,Leong Horn Kee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/leonghornkee.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lew-syn-pau-7,Lew Syn Pau,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/lewsynpau.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"lim-t-e,-david-9","Lim T E, David",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/limtedavid.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lim-boon-heng-5,Lim Boon Heng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-LimBoonHeng.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"lim-chun-leng,-michael,-dr-8","Lim Chun Leng, Michael, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/limchunlengmichael.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lim-hng-kiang-8,Lim Hng Kiang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-LimHngKiang.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lim-hwee-hua-9,Lim Hwee Hua,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-LimHweeHua.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lim-swee-say-9,Lim Swee Say,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/LimSweeSay8165v2.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
loh-meng-see-7,Loh Meng See,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/lohmengsee.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"low-seow-chay,-assoc-prof-7","Low Seow Chay, Assoc Prof",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/lowseochay.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
low-thia-khiang-8,Low Thia Khiang,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/Low%20Thia%20Khiang_web.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
mah-bow-tan-7,Mah Bow Tan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-MahBowTan.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
mohamed-maidin-bpm-8,Mohamed Maidin BPM,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/maidinBPM.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
lily-neo-9,Lily Neo,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Lily%20Neo_web.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"ong-chin-guan,-noris-9","Ong Chin Guan, Noris",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/ongchinguannoris.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ong-ah-heng-9,Ong Ah Heng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-OngAhHeng.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"ong-chit-chung,-dr-7","Ong Chit Chung, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/ongchitchung.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ong-kian-min-9,Ong Kian Min,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-OngKianMin.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
othman-bin-haron-eusofe-5,Othman Bin Haron Eusofe,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/othmanbinharoneusofe.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
ow-chin-hock-4,Ow Chin Hock,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/owchinhock.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
peh-chin-hua-7,Peh Chin Hua,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/pehchinhua.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
shriniwas-rai-9,Shriniwas Rai,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/shriniwasrai.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
r-ravindran-9,R Ravindran,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/ravindran.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
seng-han-thong-9,Seng Han Thong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-SengHanTong.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
k-shanmugam-7,K Shanmugam,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Minister%20K%20Shanmugam%20%28CROPPED%29.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
sidek-bin-saniff-4,Sidek Bin Saniff,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/sidekbinsaniff.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
sin-boon-ann-9,Sin Boon Ann,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-SinBoonAnn.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"sinnakaruppan,-r-8","Sinnakaruppan, R",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/sinnakaruppan.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"tan,-cyrille-9","Tan, Cyrille",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/tancyrille.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"tan-boon-wan,-dr-9","Tan Boon Wan, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tanboonwan.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
tan-cheng-bock-5,Tan Cheng Bock,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tanchengbock.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"tan-keng-yam,-tony-4","Tan Keng Yam, Tony",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tankengyamtony.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
tan-soo-khoon-4,Tan Soo Khoon,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tansookhoon.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
tang-guan-seng-6,Tang Guan Seng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tangguanseng.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
tay-beng-chuan-9,Tay Beng Chuan,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/taybengchuan.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"tay-s-c,-simon,-assoc-prof-9","Tay S C, Simon, Assoc Prof",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/tayscsimon.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
teo-chee-hean-8,Teo Chee Hean,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Teo%20Chee%20Hean_web2.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
teo-ho-pin-9,Teo Ho Pin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Dr%20Teo%20Ho%20Pin_web.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
thomas-thomas-9,Thomas Thomas,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/thomasthomas.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"toh-see-kiat,-dr-9","Toh See Kiat, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tohseekiat.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"vasoo,-s-6","Vasoo, S",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/svasoo.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
wan-soon-bee-5,Wan Soon Bee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/wansoonbee.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
wang-kai-yuen-6,Wang Kai Yuen,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/wangkaiyuen.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
wong-aline-k-6,Wong Aline K,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/wongalinek.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
wong-kan-seng-6,Wong Kan Seng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Wong%20Kan%20Seng.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
yaacob-ibrahim-9,Yaacob Ibrahim,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/MinisterYaacob_CV_web.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
matthias-yao-chih-8,Matthias Yao Chih,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Matthias.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"yap-giau-cheng,-eugene-4","Yap Giau Cheng, Eugene",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/yapgiauchengeugene.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
yatiman-yusof-6,Yatiman Yusof,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/yatimanyusof.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
yeo-cheow-tong-6,Yeo Cheow Tong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-YeoCheowTong.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
yeo-guat-kwang-9,Yeo Guat Kwang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Yeo%20Guat%20Kwang.jpg,9,,http://www.parliament.gov.sg/history/9th-parliament,,
"yeo-yong-boon,-george-7","Yeo Yong-Boon, George",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-GeorgeYeo.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
yu-foo-yee-shoon-6,Yu-Foo Yee Shoon,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-YuFoo.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
zainul-abidin-rasheed-9,Zainul Abidin Rasheed,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Zainul.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
zulkifli-bin-baharudin-9,Zulkifli Bin Baharudin,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/zulkiflibinbaharudin.gif,9,,http://www.parliament.gov.sg/history/9th-parliament,,
abdullah-bin-tarmugi-6,Abdullah Bin Tarmugi,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Tarmugi.jpg,10,,http://www.parliament.gov.sg/history/10th-parliament,,
ahmad-khalis-bin-abdul-gahni-10,Ahmad Khalis bin Abdul Gahni,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/ahmad_khalis.jpg,10,,http://www.parliament.gov.sg/history/10th-parliament,,
ahmad-mohd-magad-9,Ahmad Mohd Magad,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-AhmadMohd.gif,10,,http://www.parliament.gov.sg/history/10th-parliament,,
ang-mong-seng-9,Ang Mong Seng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-AngMongSeng.gif,10,,http://www.parliament.gov.sg/history/10th-parliament,,
braema-mathiaparanam-9,Braema Mathiaparanam,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/BraemaMathiaparanam.jpg,10,,http://www.parliament.gov.sg/history/10th-parliament,,
"chan-meng-wah,-alexander-10","Chan Meng Wah, Alexander",Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/alexander_chan.jpg,10,,http://www.parliament.gov.sg/history/10th-parliament,,
chan-soo-sen-9,Chan Soo Sen,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-ChanSooSen.gif,10,,http://www.parliament.gov.sg/history/10th-parliament,,
chandra-mohan-k-nair-9,Chandra Mohan K Nair,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/ChandraMohanKNair.jpg,10,,http://www.parliament.gov.sg/history/10th-parliament,,
chay-wai-chuen-7,Chay Wai Chuen,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chaywaichuen.gif,10,,http://www.parliament.gov.sg/history/10th-parliament,,
"chen-seow-phun,-john,-dr-7","Chen Seow Phun, John, Dr",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chenseowphunjohn.gif,10,,http://www.parliament.gov.sg/history/10th-parliament,,
chew-heng-ching-6,Chew Heng Ching,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/chewhengching.gif,10,,http://www.parliament.gov.sg/history/10th-parliament,,
"chia-kiah-hong,-steve-10","Chia Kiah Hong, Steve",Non-Constituency Member of Parliament,http://www.parliament.gov.sg/sites/default/files/steven_chia.jpg,10,,http://www.parliament.gov.sg/history/10th-parliament,,
chiam-see-tong-6,Chiam See Tong,Singapore Democratic Alliance,http://www.parliament.gov.sg/sites/default/files/Prof-ChiamSeeTong.gif,10,,http://www.parliament.gov.sg/history/10th-parliament,,
