id,name,faction,area,area_id,term,source,sort_name,image,birth_date,email,start_date,end_date
19,Ioan AXENTE,non-attached,SIBIU,34,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=19&cam=2&leg=2012&idl=2,Axente Ioan,http://www.cdep.ro/parlamentari/l2012/Axente_Ioan.jpg,1956-11-04,"",,
190,KERESKÉNYI Gábor,UDMR,SATU-MARE,32,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=190&cam=2&leg=2012&idl=2,Kereskényi Gábor,http://www.cdep.ro/parlamentari/l2012/Kereskenyi_Gabor.jpg,1980-01-29,"",,2016-07-07
191,Camelia KHRAIBANI,non-attached,GORJ,20,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=191&cam=2&leg=2012&idl=2,Khraibani Camelia,http://www.cdep.ro/parlamentari/l2012/Khraibani_Camelia.jpg,1961-09-23,"",,
192,KORODI Attila,UDMR,HARGHITA,21,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=192&cam=2&leg=2012&idl=2,Korodi Attila,http://www.cdep.ro/parlamentari/l2012/Korodi_Attila.jpg,1977-06-23,"",,
193,Liviu LAZA-MATIUŢA,PSD,BIHOR,5,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=193&cam=2&leg=2012&idl=2,Laza-Matiuţa Liviu,http://www.cdep.ro/parlamentari/l2012/Laza_Matiuta_Liviu.jpg,1964-06-10,"",,
194,Ghervazen LONGHER,Minoritati,"","",7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=194&cam=2&leg=2012&idl=2,Longher Ghervazen,http://www.cdep.ro/parlamentari/l2012/Longher_Ghervazen.jpg,1972-01-03,"",,
195,Mircea LUBANOVICI,PNL,DIASPORA,43,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=195&cam=2&leg=2012&idl=2,Lubanovici Mircea,http://www.cdep.ro/parlamentari/l2012/Lubanovici_Mircea.jpg,1958-07-20,"",,
196,Mihai LUPU,PNL,CONSTANŢA,14,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=196&cam=2&leg=2012&idl=2,Lupu Mihai,http://www.cdep.ro/parlamentari/l2012/Lupu_Mihai.jpg,1962-10-26,"",,
197,Mircea MAN,PNL,MARAMUREŞ,26,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=197&cam=2&leg=2012&idl=2,Man Mircea,http://www.cdep.ro/parlamentari/l2012/Man_Mircea.jpg,1962-11-26,"",,
198,Iulian Claudiu MANDA,PSD,DOLJ,17,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=198&cam=2&leg=2012&idl=2,Manda Iulian Claudiu,http://www.cdep.ro/parlamentari/l2012/Manda_Claudiu.jpg,1975-12-20,"",,
199,Victor-Gheorghe MANEA,PNL,CONSTANŢA,14,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=199&cam=2&leg=2012&idl=2,Manea Victor-Gheorghe,http://www.cdep.ro/parlamentari/l2012/Manea_Victor_Gheorghe.jpg,1967-09-01,"",,
2,Luminiţa-Pachel ADAM,UNPR,OLT,30,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=2&cam=2&leg=2012&idl=2,Adam Luminiţa-Pachel,http://www.cdep.ro/parlamentari/l2012/Adam_Luminita_Pachel.jpg,1966-02-22,"",,
20,Radu BABUŞ,PSD,CONSTANŢA,14,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=20&cam=2&leg=2012&idl=2,Babuş Radu,http://www.cdep.ro/parlamentari/l2012/Babus_Radu.jpg,1978-11-18,"",,
200,Marius MANOLACHE,non-attached,MEHEDINŢI,27,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=200&cam=2&leg=2012&idl=2,Manolache Marius,http://www.cdep.ro/parlamentari/l2012/Manolache_Marius.jpg,1968-05-05,"",,
201,Oana MANOLESCU,Minoritati,"","",7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=201&cam=2&leg=2012&idl=2,Manolescu Oana,http://www.cdep.ro/parlamentari/l2012/Manolescu_Oana.jpg,1941-05-26,"",,
202,Vlad MARCOCI,PNL,NEAMŢ,29,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=202&cam=2&leg=2012&idl=2,Marcoci Vlad,http://www.cdep.ro/parlamentari/l2012/Marcoci_Vlad.jpg,1968-02-01,"",,
203,Nicu MARCU,ALDE,BACĂU,4,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=203&cam=2&leg=2012&idl=2,Marcu Nicu,http://www.cdep.ro/parlamentari/l2012/Marcu_Nicu.jpg,1968-11-21,"",,2015-02-10
204,Viorica MARCU,PNL,BACĂU,4,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=204&cam=2&leg=2012&idl=2,Marcu Viorica,http://www.cdep.ro/parlamentari/l2012/Marcu_Viorica.jpg,1955-08-20,"",,
205,Ion Cristinel MARIAN,UNPR,VÂLCEA,40,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=205&cam=2&leg=2012&idl=2,Marian Ion Cristinel,http://www.cdep.ro/parlamentari/l2012/Marian_Ion_Cristinel.jpg,1968-12-02,"",,
206,Gheorghe MARIN,PSD,ARGEŞ,3,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=206&cam=2&leg=2012&idl=2,Marin Gheorghe,http://www.cdep.ro/parlamentari/l2012/Marin_Gheorghe.jpg,1952-10-01,"",,
207,MARKÓ Attila-Gabor,UDMR,COVASNA,15,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=207&cam=2&leg=2012&idl=2,Markó Attila-Gabor,http://www.cdep.ro/parlamentari/l2012/Marko_Attila_Gabor.jpg,1968-09-27,"",,2015-04-01
208,Ion MAROCICO,Minoritati,"","",7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=208&cam=2&leg=2012&idl=2,Marocico Ion,http://www.cdep.ro/parlamentari/l2012/Marocico_Ion.jpg,1974-12-20,"",,
209,Eduard-Stelian MARTIN,PSD,CONSTANŢA,14,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=209&cam=2&leg=2012&idl=2,Martin Eduard-Stelian,http://www.cdep.ro/parlamentari/l2012/Martin_Eduard_Stelian.jpg,1973-12-13,"",,
21,Ioan BALAN,PNL,SUCEAVA,35,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=21&cam=2&leg=2012&idl=2,Balan Ioan,http://www.cdep.ro/parlamentari/l2012/Balan_Ioan.jpg,1967-01-22,"",,
210,MÁRTON Árpád-Francisc,UDMR,COVASNA,15,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=210&cam=2&leg=2012&idl=2,Márton Árpád-Francisc,http://www.cdep.ro/parlamentari/l2012/Marton_Arpad_Francisc.jpg,1955-03-25,"",,
211,MÁTÉ András-Levente,UDMR,CLUJ,13,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=211&cam=2&leg=2012&idl=2,Máté András-Levente,http://www.cdep.ro/parlamentari/l2012/Mate_Andras.jpg,1974-01-26,"",,
212,Călin-Vasile-Andrei MATEI,PSD,MARAMUREŞ,26,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=212&cam=2&leg=2012&idl=2,Matei Călin-Vasile-Andrei,http://www.cdep.ro/parlamentari/l2012/Matei_Calin_Vasile_Andrei.jpg,1966-04-07,"",,
213,Constantin MAZILU,UNPR,VÂLCEA,40,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=213&cam=2&leg=2012&idl=2,Mazilu Constantin,http://www.cdep.ro/parlamentari/l2012/Mazilu_Constantin.jpg,1966-01-30,"",,
214,Flavius-Luigi MĂDUŢA,PSD,ARAD,2,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=214&cam=2&leg=2012&idl=2,Măduţa Flavius-Luigi,http://www.cdep.ro/parlamentari/l2012/Maduta_Flavius_Luigi.jpg,1971-02-24,"",,
215,Ion MELINTE,UNPR,BACĂU,4,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=215&cam=2&leg=2012&idl=2,Melinte Ion,http://www.cdep.ro/parlamentari/l2012/Melinte_Ion.jpg,1959-06-22,"",,
216,Adrian-Miroslav MERKA,Minoritati,"","",7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=216&cam=2&leg=2012&idl=2,Merka Adrian-Miroslav,http://www.cdep.ro/parlamentari/l2012/Merka_Adrian_Miroslav.jpg,1976-06-06,"",,
217,Aurelian MIHAI,ALDE,DIASPORA,43,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=217&cam=2&leg=2012&idl=2,Mihai Aurelian,http://www.cdep.ro/parlamentari/l2012/Mihai_Aurelian.jpg,1975-11-24,"",,
218,Ioan MIHĂILĂ,UNPR,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=218&cam=2&leg=2012&idl=2,Mihăilă Ioan,http://www.cdep.ro/parlamentari/l2012/Mihaila_Ioan.jpg,1976-05-11,"",,
219,Ion-Bogdan MIHĂILESCU,PSD,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=219&cam=2&leg=2012&idl=2,Mihăilescu Ion-Bogdan,http://www.cdep.ro/parlamentari/l2012/Mihailescu_Ion_Bogdan.jpg,1978-04-03,"",,2016-11-11
22,Mihai BALTĂ,PSD,BOTOŞANI,7,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=22&cam=2&leg=2012&idl=2,Baltă Mihai,http://www.cdep.ro/parlamentari/l2012/Balta_Mihai.jpg,1948-10-04,"",,
220,Lucian MILITARU,PNL,TELEORMAN,36,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=220&cam=2&leg=2012&idl=2,Militaru Lucian,http://www.cdep.ro/parlamentari/l2012/Militaru_Lucian.jpg,1962-03-04,"",,
221,Liliana MINCĂ,ALDE,BOTOŞANI,7,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=221&cam=2&leg=2012&idl=2,Mincă Liliana,http://www.cdep.ro/parlamentari/l2012/Minca_Liliana.jpg,1969-05-11,"",,
222,Niculae MIRCOVICI,"","","",7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=222&cam=2&leg=2012&idl=2,Mircovici Niculae,http://www.cdep.ro/parlamentari/l2012/Mircovici_Niculae.jpg,"","",2016-09-26,
223,Răzvan Horia MIRONESCU,PNL,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=223&cam=2&leg=2012&idl=2,Mironescu Răzvan Horia,http://www.cdep.ro/parlamentari/l2012/Mironescu_Razvan_Horia.jpg,1967-11-13,"",,
224,Manuela MITREA,PSD,CONSTANŢA,14,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=224&cam=2&leg=2012&idl=2,Mitrea Manuela,http://www.cdep.ro/parlamentari/l2012/Mitrea_Manuela.jpg,1963-11-28,"",,
225,Miron Tudor MITREA,PSD,VRANCEA,41,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=225&cam=2&leg=2012&idl=2,Mitrea Miron Tudor,http://www.cdep.ro/parlamentari/l2012/Mitrea_Miron.jpg,1956-08-08,"",,2015-02-02
226,Gavril MÎRZA,PSD,SUCEAVA,35,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=226&cam=2&leg=2012&idl=2,Mîrza Gavril,http://www.cdep.ro/parlamentari/l2012/Mirza_Gavril.jpg,1948-07-27,"",,
227,Adrian MOCANU,UNPR,BUZĂU,10,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=227&cam=2&leg=2012&idl=2,Mocanu Adrian,http://www.cdep.ro/parlamentari/l2012/Mocanu_Adrian.jpg,1983-05-12,"",,
228,Vasile MOCANU,PSD,IAŞI,24,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=228&cam=2&leg=2012&idl=2,Mocanu Vasile,http://www.cdep.ro/parlamentari/l2012/Mocanu_Vasile.jpg,1946-09-27,"",,2015-04-20
229,Ion MOCIOALCĂ,PSD,CARAŞ-SEVERIN,11,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=229&cam=2&leg=2012&idl=2,Mocioalcă Ion,http://www.cdep.ro/parlamentari/l2012/Mocioaca_Ion.jpg,1958-01-01,"",,
23,Ştefan-Alexandru BĂIŞANU,ALDE,SUCEAVA,35,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=23&cam=2&leg=2012&idl=2,Băişanu Ştefan-Alexandru,http://www.cdep.ro/parlamentari/l2012/Baisanu_Stefan_Alexandru.jpg,1968-01-03,"",,
230,Niculina MOCIOI,PNL,GORJ,20,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=230&cam=2&leg=2012&idl=2,Mocioi Niculina,http://www.cdep.ro/parlamentari/l2012/Mocioi_Niculina.jpg,1979-05-10,"",,
231,Constantin MOISII,UNPR,NEAMŢ,29,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=231&cam=2&leg=2012&idl=2,Moisii Constantin,http://www.cdep.ro/parlamentari/l2012/Moisii_Constantin.jpg,1952-11-30,"",,
232,Carmen-Ileana MIHĂLCESCU,PSD,DÂMBOVIŢA,16,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=232&cam=2&leg=2012&idl=2,Mihălcescu Carmen-Ileana,http://www.cdep.ro/parlamentari/l2012/Moldovan_Carmen_Ileana.jpg,1970-05-14,"",,
233,Ioan MOLDOVAN,ALDE,CLUJ,13,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=233&cam=2&leg=2012&idl=2,Moldovan Ioan,http://www.cdep.ro/parlamentari/l2012/Moldovan_Ioan.jpg,1951-01-26,"",,2016-10-10
234,MOLDOVAN Iosif,UDMR,HARGHITA,21,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=234&cam=2&leg=2012&idl=2,Moldovan Iosif,http://www.cdep.ro/parlamentari/l2012/Moldovan_Iosif.jpg,1976-04-21,"",,
235,MOLNAR Zsolt,UDMR,TIMIŞ,37,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=235&cam=2&leg=2012&idl=2,Molnar Zsolt,http://www.cdep.ro/parlamentari/l2012/Molnar_Zsolt.jpg,1983-08-23,"",,
236,Dan-Ştefan MOTREANU,PNL,CĂLĂRAŞI,12,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=236&cam=2&leg=2012&idl=2,Motreanu Dan-Ştefan,http://www.cdep.ro/parlamentari/l2012/Motreanu_Dan_Stefan.jpg,1970-09-11,"",,
237,Constantin-Stelian-Emil MOŢ,PSD,OLT,30,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=237&cam=2&leg=2012&idl=2,Moţ Constantin-Stelian-Emil,http://www.cdep.ro/parlamentari/l2012/Mot_Constantin_Stelian_Emil.jpg,1981-04-23,"",,2016-06-23
238,Petru MOVILĂ,UNPR,IAŞI,24,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=238&cam=2&leg=2012&idl=2,Movilă Petru,http://www.cdep.ro/parlamentari/l2012/Movila_Petru.jpg,1967-10-26,"",,
239,Mircia MUNTEAN,PSD,HUNEDOARA,22,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=239&cam=2&leg=2012&idl=2,Muntean Mircia,http://www.cdep.ro/parlamentari/l2012/Muntean_Mircia.jpg,1963-04-28,"",,2016-06-28
24,Ion BĂLAN,PSD,TULCEA,38,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=24&cam=2&leg=2012&idl=2,Bălan Ion,http://www.cdep.ro/parlamentari/l2012/Balan_Ion.jpg,1954-04-19,"",,
240,Ioan MUNTEANU,PSD,NEAMŢ,29,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=240&cam=2&leg=2012&idl=2,Munteanu Ioan,http://www.cdep.ro/parlamentari/l2012/Munteanu_Ioan.jpg,1949-08-07,"",,
241,Neagu MURGU,UNPR,VRANCEA,41,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=241&cam=2&leg=2012&idl=2,Murgu Neagu,http://www.cdep.ro/parlamentari/l2012/Murgu_Neagu.jpg,1962-08-01,"",,
242,Rodica NASSAR,PSD,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=242&cam=2&leg=2012&idl=2,Nassar Rodica,http://www.cdep.ro/parlamentari/l2012/Nassar_Rodica.jpg,1957-06-25,"",,
243,Alexandru NAZARE,PNL,BRĂILA,9,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=243&cam=2&leg=2012&idl=2,Nazare Alexandru,http://www.cdep.ro/parlamentari/l2012/Nazare_Alexandru.jpg,1980-06-25,"",,
244,Marian NEACŞU,PSD,IALOMIŢA,23,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=244&cam=2&leg=2012&idl=2,Neacşu Marian,http://www.cdep.ro/parlamentari/l2012/NeacsuMarian.jpg,1964-05-27,"",,
245,Aurel NECHITA,PSD,GALAŢI,18,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=245&cam=2&leg=2012&idl=2,Nechita Aurel,http://www.cdep.ro/parlamentari/l2012/Nechita_Aurel.jpg,1951-04-14,"",,2013-06-04
246,Cosmin NECULA,PSD,BACĂU,4,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=246&cam=2&leg=2012&idl=2,Necula Cosmin,http://www.cdep.ro/parlamentari/l2012/Necula_Cosmin.jpg,1978-08-13,"",,2016-06-22
247,Clement NEGRUŢ,UNPR,ALBA,1,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=247&cam=2&leg=2012&idl=2,Negruţ Clement,http://www.cdep.ro/parlamentari/l2012/Negrut_Clement.jpg,1964-11-07,"",,
248,Cornelia NEGRUŢ,ALDE,MARAMUREŞ,26,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=248&cam=2&leg=2012&idl=2,Negruţ Cornelia,http://www.cdep.ro/parlamentari/l2012/Negrut_Cornelia.jpg,1961-05-10,"",,
249,Gheorghe NEŢOIU,PSD,DOLJ,17,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=249&cam=2&leg=2012&idl=2,Neţoiu Gheorghe,http://www.cdep.ro/parlamentari/l2012/Netoiu_Gheorghe.jpg,1959-08-01,"",,2014-03-04
25,Nicolae BĂNICIOIU,PSD,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=25&cam=2&leg=2012&idl=2,Bănicioiu Nicolae,http://www.cdep.ro/parlamentari/l2012/Banicioiu_Nicolae.jpg,1979-03-26,"",,
250,Dan NICA,PSD,GALAŢI,18,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=250&cam=2&leg=2012&idl=2,Nica Dan,http://www.cdep.ro/parlamentari/l2012/Nica_Dan.jpg,1960-07-02,"",,2014-06-23
251,Nicolae-Ciprian NICA,PSD,VRANCEA,41,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=251&cam=2&leg=2012&idl=2,Nica Nicolae-Ciprian,http://www.cdep.ro/parlamentari/l2012/Nica_Ciprian.jpg,1958-10-26,"",,
252,Cristina NICHITA,PSD,IAŞI,24,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=252&cam=2&leg=2012&idl=2,Nichita Cristina,http://www.cdep.ro/parlamentari/l2012/Nichita_Cristina.jpg,1965-12-18,"",,
253,Romeo Florin NICOARĂ,PNL,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=253&cam=2&leg=2012&idl=2,Nicoară Romeo Florin,http://www.cdep.ro/parlamentari/l2012/Nicoara_Romeo_Florin.jpg,1972-11-12,"",,
254,Alexandri NICOLAE,PNL,PRAHOVA,31,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=254&cam=2&leg=2012&idl=2,Nicolae Alexandri,http://www.cdep.ro/parlamentari/l2012/Nicolae_Alexandri.jpg,1967-09-28,"",,
255,Florian NICOLAE,PSD,GIURGIU,19,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=255&cam=2&leg=2012&idl=2,Nicolae Florian,http://www.cdep.ro/parlamentari/l2012/Nicolae_Florian.jpg,1960-12-14,"",,
256,Gheorghe-Eugen NICOLĂESCU,PNL,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=256&cam=2&leg=2012&idl=2,Nicolăescu Gheorghe-Eugen,http://www.cdep.ro/parlamentari/l2012/Nicolaescu_Gheorghe_Eugen.jpg,1955-08-02,"",,
257,Theodor-Cătălin NICOLESCU,PNL,ARGEŞ,3,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=257&cam=2&leg=2012&idl=2,Nicolescu Theodor-Cătălin,http://www.cdep.ro/parlamentari/l2012/Nicolescu_Theodor_Catalin.jpg,1975-02-03,"",,2015-05-12
258,Eugen NICOLICEA,PSD,BUZĂU,10,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=258&cam=2&leg=2012&idl=2,Nicolicea Eugen,http://www.cdep.ro/parlamentari/l2012/Nicolicea_Eugen.jpg,1956-06-06,"",,
259,Aurel NICULAE,PNL,CĂLĂRAŞI,12,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=259&cam=2&leg=2012&idl=2,Niculae Aurel,http://www.cdep.ro/parlamentari/l2012/Niculae_Aurel.jpg,1957-09-19,"",,
26,Daniel-Ionuţ BĂRBULESCU,PSD,OLT,30,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=26&cam=2&leg=2012&idl=2,Bărbulescu Daniel-Ionuţ,http://www.cdep.ro/parlamentari/l2012/Barbulescu_Daniel_Ionut.jpg,1981-08-17,"",,
260,Dumitru NICULESCU,UNPR,OLT,30,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=260&cam=2&leg=2012&idl=2,Niculescu Dumitru,http://www.cdep.ro/parlamentari/l2012/Niculescu_Dumitru.jpg,1962-10-22,"",,
261,Bogdan Nicolae NICULESCU DUVĂZ,PSD,ARGEŞ,3,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=261&cam=2&leg=2012&idl=2,Niculescu Duvăz Bogdan Nicolae,http://www.cdep.ro/parlamentari/l2012/Niculescu_Duvaz.jpg,1948-12-14,"",,
262,Oana NICULESCU-MIZIL ŞTEFĂNESCU,PSD,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=262&cam=2&leg=2012&idl=2,Niculescu-Mizil Ştefănescu Oana,http://www.cdep.ro/parlamentari/l2012/Niculescu_Oana.jpg,1975-08-11,"",,2015-03-12
263,Gheorghe-Vlad NISTOR,PNL,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=263&cam=2&leg=2012&idl=2,Nistor Gheorghe-Vlad,http://www.cdep.ro/parlamentari/l2012/Nistor_Gheorghe_Vlad.jpg,1954-07-25,"",,
264,Laurenţiu NISTOR,PSD,HUNEDOARA,22,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=264&cam=2&leg=2012&idl=2,Nistor Laurenţiu,http://www.cdep.ro/parlamentari/l2012/Nistor_Laurentiu.jpg,1951-06-29,"",,2016-07-01
265,Marioara NISTOR,UNPR,BRĂILA,9,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=265&cam=2&leg=2012&idl=2,Nistor Marioara,http://www.cdep.ro/parlamentari/l2012/Nistor_Marioara.jpg,1955-01-13,"",,
266,Constantin NIŢĂ,PSD,BRAŞOV,8,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=266&cam=2&leg=2012&idl=2,Niţă Constantin,http://www.cdep.ro/parlamentari/l2012/Nita_Constantin.jpg,1955-11-27,"",,
267,Emil NIŢĂ,PSD,BRAŞOV,8,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=267&cam=2&leg=2012&idl=2,Niţă Emil,http://www.cdep.ro/parlamentari/l2012/Nita_Emil.jpg,1956-01-15,"",,
268,Iuliu NOSA,PSD,SĂLAJ,33,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=268&cam=2&leg=2012&idl=2,Nosa Iuliu,http://www.cdep.ro/parlamentari/l2012/Nosa_Iuliu.jpg,1956-09-25,"",,
269,Daniel Vasile OAJDEA,non-attached,IAŞI,24,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=269&cam=2&leg=2012&idl=2,Oajdea Daniel Vasile,http://www.cdep.ro/parlamentari/l2012/Oajdea_Daniel_Vasile.jpg,1969-06-11,"",,
27,George BECALI,PNL,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=27&cam=2&leg=2012&idl=2,Becali George,http://www.cdep.ro/parlamentari/l2012/Becali_George.jpg,1958-06-25,"",,2013-05-20
270,Ion OCHI,PSD,BRAŞOV,8,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=270&cam=2&leg=2012&idl=2,Ochi Ion,http://www.cdep.ro/parlamentari/l2012/Ochi_Ion.jpg,1964-03-02,"",,2015-09-01
271,Ioan OLTEAN,PNL,BISTRIŢA-NĂSĂUD,6,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=271&cam=2&leg=2012&idl=2,Oltean Ioan,http://www.cdep.ro/parlamentari/l2012/Oltean_Ioan.jpg,1953-04-20,"",,
272,Ludovic ORBAN,PNL,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=272&cam=2&leg=2012&idl=2,Orban Ludovic,http://www.cdep.ro/parlamentari/l2012/Orban_Ludovic.jpg,1963-05-25,"",,
273,Nechita-Adrian OROS,PNL,CLUJ,13,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=273&cam=2&leg=2012&idl=2,Oros Nechita-Adrian,http://www.cdep.ro/parlamentari/l2012/Oros_Nechita_Adrian.jpg,1965-07-09,"",,
274,Viorel PALAŞCĂ,ALDE,MEHEDINŢI,27,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=274&cam=2&leg=2012&idl=2,Palaşcă Viorel,http://www.cdep.ro/parlamentari/l2012/Palasca_Viorel.jpg,1962-08-24,"",,
275,Ionel PALĂR,PNL,BACĂU,4,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=275&cam=2&leg=2012&idl=2,Palăr Ionel,http://www.cdep.ro/parlamentari/l2012/Palar_Ionel.jpg,1972-08-16,"",,
276,Theodor PALEOLOGU,PNL,BUCUREŞTI,42,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=276&cam=2&leg=2012&idl=2,Paleologu Theodor,http://www.cdep.ro/parlamentari/l2012/Paleologu_Theodor.jpg,1973-07-15,"",,
277,Varujan PAMBUCCIAN,Minoritati,"","",7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=277&cam=2&leg=2012&idl=2,Pambuccian Varujan,http://www.cdep.ro/parlamentari/l2012/Pambuccian_Varujan.jpg,1959-04-25,"",,
278,Adriana-Doina PANĂ,PSD,BISTRIŢA-NĂSĂUD,6,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=278&cam=2&leg=2012&idl=2,Pană Adriana-Doina,http://www.cdep.ro/parlamentari/l2012/Pana_Adriana_Doina.jpg,1957-05-16,"",,
279,Dumitru PARDĂU,PNL,SUCEAVA,35,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=279&cam=2&leg=2012&idl=2,Pardău Dumitru,http://www.cdep.ro/parlamentari/l2012/Pardau_Dumitru.jpg,1962-06-19,"",,
28,Eugen BEJINARIU,PSD,SUCEAVA,35,7,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=28&cam=2&leg=2012&idl=2,Bejinariu Eugen,http://www.cdep.ro/parlamentari/l2012/Bejinariu_Eugen.jpg,1959-01-28,"",,
