id,name,sort_name,image,gender,party,faction,area,start_date,term,source,name__zh
00083,Bi-Ling Kuan,"Kuan, Bi-Ling",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90083.jpg,female,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00083&stage=9,"
              
              
                管碧玲
              
              "
00084,Tien-Lin Chao,"Chao, Tien-Lin",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90084.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00084&stage=9,"
              
              
                趙天麟
              
              "
00085,Cheng-Yu Chao,"Chao, Cheng-Yu",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90085.jpg,male,NONE,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00085&stage=9,"
              
              
                趙正宇
              
              "
00086,Shih-Fang Liu,"Liu, Shih-Fang",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90086.jpg,female,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00086&stage=9,"
              
              
                劉世芳
              
              "
00087,Chien-Kuo Liu,"Liu, Chien-Kuo",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90087.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00087&stage=9,"
              
              
                劉建國
              
              "
00088,Chao-Hao Liu,"Liu, Chao-Hao",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90088.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00088&stage=9,"
              
              
                劉櫂豪
              
              "
00089,Chi-Chang Tsai,"Tsai, Chi-Chang",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90089.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00089&stage=9,"
              
              
                蔡其昌
              
              "
00090,Yi-Yu Tsai,"Tsai, Yi-Yu",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90090.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00090&stage=9,"
              
              
                蔡易餘
              
              "
00091,Pei-Hui Tsai,"Tsai, Pei-Hui",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90091.jpg,female,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00091&stage=9,"
              
              
                蔡培慧
              
              "
00092,Shih-Ying Tsai,"Tsai, Shih-Ying",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90092.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00092&stage=9,"
              
              
                蔡適應
              
              "
00093,Nai-Shin Chiang,"Chiang, Nai-Shin",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90093.jpg,male,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00093&stage=9,"
              
              
                蔣乃辛
              
              "
00094,Wan-An Chiang,"Chiang, Wan-An",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90094.jpg,male,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00094&stage=9,"
              
              
                蔣萬安
              
              "
00095,Tian-Tsair Jeng,"Jeng, Tian-Tsair",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90095.jpg,male,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00095&stage=9,"
              
              
                鄭天財Sra．Kacaw
              
              "
00096,Yun-Peng Cheng,"Cheng, Yun-Peng",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90096.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00096&stage=9,"
              
              
                鄭運鵬
              
              "
00097,Li-Chiun Cheng,"Cheng, Li-Chiun",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90097.jpg,female,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00097&stage=9,"
              
              
                鄭麗君
              
              "
00098,Pao-Ching Cheng,"Cheng,Pao-Ching",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90098.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00098&stage=9,"
              
              
                鄭寶清
              
              "
00099,Shiow-Yen Lu,"Lu, Shiow-Yen",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90099.jpg,female,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00099&stage=9,"
              
              
                盧秀燕
              
              "
00100,Bi-Khim Hsiao,"Hsiao, Bi-Khim",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90100.jpg,female,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00100&stage=9,"
              
              
                蕭美琴
              
              "
00101,Shyh-Bao Lai,"Lai, Shyh-Bao",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90101.jpg,male,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00101&stage=9,"
              
              
                賴士葆
              
              "
00102,Jui-Lung Lai,"Lai, Jui-Lung",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90102.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00102&stage=9,"
              
              
                賴瑞隆
              
              "
00103,Kung-Chao Chung,"Chung, Kung-Chao",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90103.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00103&stage=9,"
              
              
                鍾孔炤
              
              "
00104,Chia-Pin Chung,"Chung, Chia-Pin",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90104.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00104&stage=9,"
              
              
                鍾佳濱
              
              "
00105,Tung-Ming Chien,"Chien, Tung-Ming",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90105.jpg,male,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00105&stage=9,"
              
              
                簡東明Uliw．Qaljupayare
              
              "
00106,Kuan-Heng Yen,"Yen, Kuan-Heng",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90106.jpg,male,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00106&stage=9,"
              
              
                顏寬恒
              
              "
00107,Ming-Tsai Lo,"Lo, Ming-Tsai",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90107.jpg,male,KMT,KMT,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00107&stage=9,"
              
              
                羅明才
              
              "
00108,Chih-Cheng Lo,"Lo, Chih-Cheng",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90108.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00108&stage=9,"
              
              
                羅致政
              
              "
00109,Chiao-Hui Su,"Su, Chiao-Hui",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90109.jpg,female,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00109&stage=9,"
              
              
                蘇巧慧
              
              "
00110,Chih-Feng Su,"Su, Chih-Feng",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90110.jpg,female,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00110&stage=9,"
              
              
                蘇治芬
              
              "
00111,Jia-chyuan Su,"Su, Jia-chyuan",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90111.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00111&stage=9,"
              
              
                蘇嘉全
              
              "
00112,Chen-Ching Su,"Su, Chen-Ching",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90112.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00112&stage=9,"
              
              
                蘇震清
              
              "
00113,Li-Hsiung Koo,"Koo, Li-Hsiung",http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/90113.jpg,male,DPP,DPP,"",2016-02-01 ,8,http://www.ly.gov.tw/en/03_leg/legIntro.action?lgno=00113&stage=9,"
              
              
                顧立雄
              
              "
