id,legacy
a25e0a3f-2c5c-495f-9d22-b4bcfc65ff8a,haraldur_benediktsson
3171b763-9e28-41a3-8f46-8670cd52200e,haraldur_einarsson
9b391db4-6fd5-4791-8145-537e0381aad4,helga_harðardóttir
2f9f5b02-f8c7-4b42-b6e6-df138e689b9c,helgi_hjörvar
867efe4d-7acd-42ed-ba0d-d2a74d80b67f,helgi_hrafn_gunnarsson
fd61f907-eb01-4299-855a-81f9dfc8466e,herdís_Þórðardóttir
628ec847-e8f2-449f-8c71-f350314560c5,hjálmar_jónsson
671f1505-8740-4454-9b0f-2286c2522d87,hjálmar_Árnason
0b5b364a-475a-4d15-aea7-0d2d8ee9b615,hjörleifur_guttormsson
8bfc2ee5-bca4-4140-948b-f76194bf87bd,höskuldur_Þór_Þórhallsson
f7023bcc-53de-421f-9e15-9eec3005e9c5,höskuldur_Þórhallsson
41769e70-1b87-45a2-af3c-d89e7edc3dc0,illugi_gunnarsson
20749fd3-d271-4230-8e9d-f8757682dabb,ingibjörg_gísladóttir
ff94d8d0-48d1-44e7-86f7-166fc68509b7,ingibjörg_pálmadóttir
fe5993c2-736c-47c2-9174-47eb39cfc0fd,jóhann_Ársælsson
59ea1dcf-f87f-4f66-b4d8-0fef78ba6bc8,jóhanna_m._sigmundsdóttir
29c3e760-5ee1-4684-ac84-807216d722a5,jóhanna_sigurðardóttir
a8f35491-71e2-404d-8343-75e8e5dfdd03,jón_bjarnason
a76d3f31-e1bc-430b-af0f-785813e249d7,jón_gunnarsson
377c377b-6bb6-4d9a-a203-7dd33e0412b8,jón_hannibalsson
e1bf2860-9ef9-466a-8994-8bd4c1c03e6c,jón_kristjánsson
858344fb-e2be-41d0-85d1-18e741a415d4,jón_magnússon
25d0e949-c0c1-4e3e-9ef4-40983958d04e,jón_Þór_Ólafsson
5e834e45-88cb-480d-9b13-3e74232140c2,jónína_bjartmarz
82d71eb8-92f6-4b62-b1ec-f7e9935e7820,jónína_guðmundsdóttir
20c70933-a861-4700-b616-2b7075635188,karl_garðarsson
9c98c061-06f3-44ba-9160-8b33cfde5846,karl_matthíasson
320b346b-4eb5-46b7-a243-aca78f8ba03d,katrín_fjeldsted
cdb8c96e-5b70-44a3-b075-7675db572f85,katrín_jakobsdóttir
5e321d0b-e2c3-4f50-b579-a721c4a9feec,katrín_júlíusdóttir
b063674e-06f1-4026-8c70-00302fd1d76e,kjartan_Ólafsson
2732cbb5-1a84-4181-9bc0-55627eb659a6,kolbrún_halldórsdóttir
e09192de-66ce-431e-b5e4-8fbe46fe487c,kristinn_gunnarsson
ba841f97-ee22-4a36-a588-b7f464d57775,kristján_júlíusson
87bbbe99-5350-407c-a130-bbe8563d9f65,kristján_l._möller
4073eeaf-6f3f-41d0-bd36-4f8c6d555313,kristján_möller
6423af04-e0d9-46eb-9207-ed2d319754ee,kristján_pálsson
7162705b-03cc-43de-8f8a-25a7c9390d21,kristján_Þór_júlíusson
21c4691f-b6b4-4b1a-bb25-851266bc07cc,kristín_halldórsdóttir
396e10b7-4b03-4a5f-9c88-48ad1fdd448b,kristín_Ástgeirsdóttir
ad017aa2-3a05-4656-8021-e3ca0b263a18,lilja_magnúsdóttir
0f7308e4-c263-4516-bf00-e1575694b052,lilja_mósesdóttir
93cf4147-0133-486f-bda6-c483c774cdb5,lilja_r._magnúsdóttir
e424fb3d-dcae-450a-b919-d1534e5aa4c8,lára_ragnarsdóttir
b18c2bba-f512-474d-b09a-40f4678630bb,líneik_anna_sævarsdóttir
4f8ed5bb-ca4d-4e45-b238-524a9872b18c,lúðvík_bergvinsson
04096cbb-9426-4607-b792-ab1bd9d2979b,lúðvík_geirsson
5ccfac8c-9b87-461c-b58d-374f0e5c5b68,magnús_hafsteinsson
bded1029-6630-4cb1-a211-688472a1a3d9,magnús_schram
14404cb3-06e9-45a3-817f-d87b001d0bf3,magnús_stefánsson
d800c31e-fb95-40af-9b2d-d14ca2817502,margrét_frímannsdóttir
ce71fe86-ccbf-492d-be24-ba9a4d7863a0,margrét_tryggvadóttir
a2d03dac-035f-4ac5-8fd7-0bbef9b1e314,mörður_Árnason
fccb522b-cbba-4d00-a371-479d209fd444,oddný_g._harðardóttir
603e1c0f-28a0-40d1-aada-6ec99d0de763,oddný_harðardóttir
578d89e7-3f98-4be7-a9b7-d7d3e2b9e36b,páll_jóhann_pálsson
73de31a9-77bc-49b3-8f85-68fd117ecd7c,páll_pétursson
89ac2e83-7496-470f-8233-3211fa7c6992,páll_valur_björnsson
ded4ce0b-6d6e-44e5-a51a-48725c551255,pétur_blöndal
ab60dd20-5295-42a4-a5d9-f9728e0d2d92,pétur_h._blöndal
89407384-1105-4030-8a32-515ae3ed9ce4,ragnar_arnalds
26bce0db-e9a5-4acb-b9bd-45a457cd5cd5,ragnheiður_e._Árnadóttir
e175ca87-1c24-4767-9de4-54e1466302a7,ragnheiður_ríkharðsdóttir
26bce0db-e9a5-4acb-b9bd-45a457cd5cd5,ragnheiður_Árnadóttir
5c9f69ad-f124-492c-bce7-047fa11e7406,rannveig_guðmundsdóttir
0ae8a1e0-59c0-4db4-bb33-a696d47aef68,róbert_marshall
7c25fc62-611f-4d9a-818a-c913768c1a1c,sighvatur_björgvinsson
c9b84268-ef4f-4e79-932d-dbcbc27927be,sigmundur_d._gunnlaugsson
383e9ecd-cc2d-4b67-b748-a51db27125c9,sigmundur_gunnlaugsson
5e32d996-70b3-4fb1-9ce5-f9dabf016f90,sigmundur_rúnarsson
93aec40f-ffa9-4628-a27a-a956b70acf25,sigríður_i._ingadóttir
965f4b29-ede0-45a2-a218-d9aab5eab350,sigríður_ingadóttir
cdbcc747-6167-44ed-84a6-700d440ee821,sigríður_ingvarsdóttir
ab86415c-22d3-40c8-b942-999aa6b64b1b,sigríður_jóhannesdóttir
ae739e87-d61c-4177-8c1f-dcd20bfefc77,sigríður_Þórðardóttir
1d97a1bb-11c8-44ef-a133-8664b4454f27,sigrún_magnúsdóttir
afa1263d-6e75-47f0-ad3c-5864835256bc,sigurjón_Þórðarson
ba91ce3b-dfd2-44fc-a6e4-74887ec37ddb,sigurrós_Þorgrímsdóttir
bc38d048-0ad7-4c67-a048-4ba536c497b8,sigurður_i._jóhannsson
36a03522-df34-4ab5-b343-8ebd74c86c11,sigurður_jóhannsson
4ad13bab-b16d-4c3d-9c33-ad5bc736257c,sigurður_kristjánsson
bf9213b6-1b5d-4b41-90d8-347f5249ffc9,silja_dögg_gunnarsdóttir
f9664cf1-3728-47fd-9da0-f0149d3462ad,siv_friðleifsdóttir
009840b9-e839-47d7-a4bc-bf982c65551a,skúli_helgason
446f97e8-c136-43ed-a1ed-dba5dffac001,stefán_guðmundsson
aa0a5cc8-1d79-4fda-a6eb-b2587374f0e0,steingrímur_j._sigfússon
3cb3b7b3-387f-4e07-ab83-77cc67499551,steingrímur_sigfússon
40b367ca-095a-4ddb-808d-3bdee5b87be2,steinunn_Óskarsdóttir
8f63d204-f8d3-43fd-847d-cdfe50f983cf,sturla_böðvarsson
a6a91b4b-def7-4b1c-8dd7-62bca038cb9e,svandís_svavarsdóttir
c1dedb19-b442-424d-80d6-d37d5b4835d5,svanfríður_jónasdóttir
1fcf77e6-3b5c-4195-8f20-b8b83b0f344a,svavar_gestsson
0e5a8f2b-b45f-4496-93e1-d5a16e1fd9e2,sverrir_hermannsson
654ce5af-fae2-44d3-99ac-656f00a285b7,sæunn_stefánsdóttir
80ac14f1-98c3-4efc-aa24-99fe361339ca,sólveig_pétursdóttir
ae60ee70-7b87-4cb8-982b-d11f4dafb2b4,tryggvi_herbertsson
5bcbb5d4-b713-4e24-a457-580431744460,tómas_olrich
992d9c3f-a4ad-4d16-89fe-d216da44745b,unnur_brá_konráðsdóttir
1ada3a7c-039d-4877-b541-30a2a7a8864f,unnur_konráðsdóttir
e76ce52d-a858-45d2-b4cb-10727748bd9b,valdimar_friðriksson
83527d1a-1f38-487c-bc21-234b47445445,valgerður_bjarnadóttir
008ea8e7-b1d6-47d5-8fcb-25ff721c5c5a,valgerður_gunnarsdóttir
2a5886f1-4049-412e-b363-d1703529e7f7,valgerður_sverrisdóttir
1118d793-a74d-46ad-836f-a85a7c6f7298,vigdís_hauksdóttir
01f9f547-3556-45e6-b822-633fb1c60770,vilhjálmur_bjarnason
0ea22e58-0614-45fd-9d13-7b3fb4a122f6,vilhjálmur_egilsson
19c6a7cd-3a88-49c1-b9a9-5730f56d1454,vilhjálmur_Árnason
84a96d38-68ad-4f44-bf8a-1ea23d55baad,willum_Þór_Þórsson
cf6f7c6a-2420-4c32-9bf8-c0b48d48e533,Ágúst_einarsson
6ec98b9b-cf43-4647-8c45-e00dce5ee2cb,Ágúst_Ágústsson
4d1a4203-da0a-4b2a-a18a-415cdc69cfb7,Álfheiður_ingadóttir
92202f9b-75fb-4379-b3e7-0f9ea1b0f5df,Ármann_Ólafsson
8389880d-afd1-4186-8a9b-8da0a2ecd154,Árni_johnsen
b0e49468-5903-4ecc-8b91-9169fdcbf089,Árni_jóhannsson
97ea3d40-9d0f-4b88-b70c-71d17b291c5f,Árni_magnússon
fce4b7f2-5ce4-43cf-8235-e3cac4a95db8,Árni_mathiesen
10ecce7c-c8d0-4751-a01d-6883feaf8eb1,Árni_páll_Árnason
1d195520-bf6c-4824-8502-88eaf7af5db6,Árni_sigurðsson
10ecce7c-c8d0-4751-a01d-6883feaf8eb1,Árni_Árnason
988a6d19-1479-4fff-a1b1-e7df16ad1a9e,Árni_Þór_sigurðsson
9b854c06-a517-4345-bf5e-652576233d16,Ásbjörn_Óttarsson
149c758f-da97-4ea2-9ae8-8a07031806de,Ásmundur_daðason
c3f3de27-9f53-4ab6-920e-8dcd0d2b93a4,Ásmundur_einar_daðason
d49dca58-2f96-4b80-80ad-9f9203432da8,Ásmundur_friðriksson
133c04dd-f950-4a4a-9aa0-c8c9a82e7737,Ásta_jóhannesdóttir
3e4d9afd-c40c-4afc-9e73-70c6d122f511,Ásta_möller
a0d7743a-0cea-4b9b-8d47-2d8bfd79f358,Ísólfur_pálmason
3fc6b9ce-e903-417f-804c-ba4ec4327725,Ólafur_einarsson
14d1749d-9365-4956-9e63-16008933a040,Ólafur_grímsson
21b7734b-5a90-4604-a557-c79660128d24,Ólafur_haraldsson
e57914ff-8bac-4cd5-ac40-de402147c287,Ólína_Þorvarðardóttir
fd5e460d-23dc-48ed-afa8-8fd0c3572e01,Ólöf_nordal
3f5debb0-9397-446f-805f-307ed62a5d6d,Óttarr_proppé
d1b30e1b-9ae1-4804-be91-aede0eaf9dd7,Ögmundur_jónasson
1ec74dcb-a53d-4d5a-95c6-03c2cf424594,Össur_skarphéðinsson
c5b652e2-4034-470b-9093-fac3d3a37030,Þorgerður_gunnarsdóttir
8767a655-99bf-4e21-b23a-b1e4be9e1d0f,Þorsteinn_pálsson
6eadb08a-f5d4-4991-9a42-88bf768094c2,Þorsteinn_sæmundsson
79ed560f-fa66-4066-9a29-afe235bbecb4,Þráinn_bertelsson
c0e5e769-476b-44ed-b8eb-6c88bd86344d,Þuríður_backman
ba4520a3-931f-42c2-93fd-33679f2b69ac,Þór_saari
727e4976-d036-4ccc-9a8e-c899cdcfa7c3,Þórunn_egilsdóttir
da58fe8c-cc46-403f-9bdc-b4b475ff4db5,Þórunn_sveinbjarnardóttir
