id,name,gender,faction,image,area,term,source,name__ja,name__ja_hira,faction__ja,area__ja
285,TERATA Manabu,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/285.jpg/%24File/285.jpg,Tohoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/285.html,寺田 学君,てらた まなぶ,立憲,（比）東北
286,TERADA Minoru,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/286.jpg/%24File/286.jpg,Hiroshima 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/286.html,寺田 稔君,てらだ みのる,自民,広島5
287,TERUYA Kantoku,male,SDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/287.jpg/%24File/287.jpg,Okinawa 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/287.html,照屋 寛徳君,てるや かんとく,社民,沖縄2
288,TOKASHIKI Naomi,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/288.jpg/%24File/288.jpg,Osaka 7th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/288.html,とかしきなおみ君,とかしき なおみ,自民,大阪7
289,TOGASHI Hiroyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/289.jpg/%24File/289.jpg,Akita 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/289.html,冨樫 博之君,とがし ひろゆき,自民,秋田1
290,TOKAI Kisaburo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/290.jpg/%24File/290.jpg,Hyogo 10th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/290.html,渡海 紀三朗君,とかい きさぶろう,自民,兵庫10
291,DOI Toru,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/291.jpg/%24File/291.jpg,Miyagi 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/291.html,土井 亨君,どい とおる,自民,宮城1
292,TOYAMA Kiyohiko,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/292.jpg/%24File/292.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/292.html,遠山 清彦君,とおやま きよひこ,公明,（比）九州
293,TOMIOKA Tsutomu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/293.jpg/%24File/293.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/293.html,冨岡 勉君,とみおか つとむ,自民,（比）九州
294,TOMITA Shigeyuki,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/294.jpg/%24File/294.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/294.html,富田 茂之君,とみた しげゆき,公明,（比）南関東
295,NAKAGAWA Masaharu,male,GI,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/295.jpg/%24File/295.jpg,Mie 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/295.html,中川 正春君,なかがわ まさはる,無会,三重2
296,NAKAJIMA Katsuhito,male,Ind,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/296.jpg/%24File/296.jpg,Yamanashi 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/296.html,中島 克仁君,なかじま かつひと,無,山梨1
297,NAKASONE Yasutaka,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/297.jpg/%24File/297.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/297.html,中曽根 康隆君,なかそね やすたか,自民,（比）北関東
298,NAKATANI Kazuma,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/298.jpg/%24File/298.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/298.html,中谷 一馬君,なかたに かずま,立憲,（比）南関東
299,NAKATANI Gen,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/299.jpg/%24File/299.jpg,Kochi 1st district,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/299.html,中谷 元君,なかたに げん,自民,高知1
300,NAKATANI Shinichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/300.jpg/%24File/300.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/300.html,中谷 真一君,なかたに しんいち,自民,（比）南関東
301,NAKANE Kazuyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/301.jpg/%24File/301.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/301.html,中根 一幸君,なかね かずゆき,自民,（比）北関東
302,NAKANO Hiromasa,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/302.jpg/%24File/302.jpg,Hyogo 8th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/302.html,中野 洋昌君,なかの ひろまさ,公明,兵庫8
303,NAKAMURA Kishiro,male,GI,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/303.jpg/%24File/303.jpg,Ibaraki 7th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/303.html,中村 喜四郎君,なかむら きしろう,無会,茨城7
304,NAKAMURA Hiroyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/304.jpg/%24File/304.jpg,Hokkaido 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/304.html,中村 裕之君,なかむら ひろゆき,自民,北海道4
305,NAKAYAMA Nariaki,male,*,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/305.jpg/%24File/305.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/305.html,中山 成彬君,なかやま なりあき,希望,（比）九州
306,NAKAYAMA Norihiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/306.jpg/%24File/306.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/306.html,中山 展宏君,なかやま のりひろ,自民,（比）南関東
307,NAKAYAMA Yasuhide,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/307.jpg/%24File/307.jpg,Osaka 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/307.html,中山 泰秀君,なかやま やすひで,自民,大阪4
308,NAGAOKA Keiko,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/308.jpg/%24File/308.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/308.html,永岡 桂子君,ながおか けいこ,自民,（比）北関東
309,NAGAO Takashi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/309.jpg/%24File/309.jpg,Osaka 14th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/309.html,長尾 敬君,ながお たかし,自民,大阪14
310,NAGAO Hideki,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/310.jpg/%24File/310.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/310.html,長尾 秀樹君,ながお ひでき,立憲,（比）近畿
311,NAGASAKA Yasumasa,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/311.jpg/%24File/311.jpg,Aichi 9th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/311.html,長坂 康正君,ながさか やすまさ,自民,愛知9
312,NAGASHIMA Akihisa,male,FJ,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/312.jpg/%24File/312.jpg,Tokyo 21st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/312.html,長島 昭久君,ながしま あきひさ,未来,東京21
313,NAGATSUMA Akira,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/313.jpg/%24File/313.jpg,Tokyo 7th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/313.html,長妻 昭君,ながつま あきら,立憲,東京7
314,NIKAI Toshihiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/314.jpg/%24File/314.jpg,Wakayama 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/314.html,二階 俊博君,にかい としひろ,自民,和歌山3
315,NIWA Hideki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/315.jpg/%24File/315.jpg,Aichi 6th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/315.html,丹羽 秀樹君,にわ ひでき,自民,愛知6
316,NISHIOKA Hideko,female,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/316.jpg/%24File/316.jpg,Nagasaki 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/316.html,西岡 秀子君,にしおか ひでこ,国民,長崎1
317,NISHIDA Shoji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/317.jpg/%24File/317.jpg,Ishikawa 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/317.html,西田 昭二君,にしだ しょうじ,自民,石川3
318,NISHIMURA Akihiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/318.jpg/%24File/318.jpg,Miyagi 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/318.html,西村 明宏君,にしむら あきひろ,自民,宮城3
319,NISHIMURA Chinami,female,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/319.jpg/%24File/319.jpg,Niigata 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/319.html,西村 智奈美君,にしむら ちなみ,立憲,新潟1
320,NISHIMURA Yasutoshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/320.jpg/%24File/320.jpg,Hyogo 9th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/320.html,西村 康稔君,にしむら やすとし,自民,兵庫9
321,NISHIME Kosaburo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/321.jpg/%24File/321.jpg,Okinawa 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/321.html,西銘 恒三郎君,にしめ こうさぶろう,自民,沖縄4
322,NUKAGA Fukushiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/322.jpg/%24File/322.jpg,Ibaraki 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/322.html,額賀 福志郎君,ぬかが ふくしろう,自民,茨城2
323,NEMOTO Takumi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/323.jpg/%24File/323.jpg,Fukushima 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/323.html,根本 匠君,ねもと たくみ,自民,福島2
324,NEMOTO Yukinori,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/324.jpg/%24File/324.jpg,Aichi 15th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/324.html,根本 幸典君,ねもと ゆきのり,自民,愛知15
325,NODA Seiko,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/325.jpg/%24File/325.jpg,Gifu 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/325.html,野田 聖子君,のだ せいこ,自民,岐阜1
326,NODA Takeshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/326.jpg/%24File/326.jpg,Kumamoto 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/326.html,野田 毅君,のだ たけし,自民,熊本2
327,NODA Yoshihiko,male,GI,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/327.jpg/%24File/327.jpg,Chiba 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/327.html,野田 佳彦君,のだ よしひこ,無会,千葉4
328,NONAKA Atsushi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/328.jpg/%24File/328.jpg,Saitama 12th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/328.html,野中 厚君,のなか あつし,自民,埼玉12
329,HANASHI Yasuhiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/329.jpg/%24File/329.jpg,Ibaraki 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/329.html,葉梨 康弘君,はなし やすひろ,自民,茨城3
330,BABA Nobuyuki,male,JIP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/330.jpg/%24File/330.jpg,Osaka 17th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/330.html,馬場 伸幸君,ばば のぶゆき,維新,大阪17
331,HAGIUDA Koichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/331.jpg/%24File/331.jpg,Tokyo 24th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/331.html,萩生田 光一君,はぎうだ こういち,自民,東京24
332,HASHIMOTO Gaku,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/332.jpg/%24File/332.jpg,Okayama 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/332.html,橋本 岳君,はしもと がく,自民,岡山4
333,HASE Hiroshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/333.jpg/%24File/333.jpg,Ishikawa 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/333.html,馳 浩君,はせ ひろし,自民,石川1
334,HASEGAWA Kaichi,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/334.jpg/%24File/334.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/334.html,長谷川 嘉一君,はせがわ かいち,立憲,（比）北関東
335,HATANO Kimie,female,JCP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/335.jpg/%24File/335.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/335.html,畑野 君枝君,はたの きみえ,共産,（比）南関東
336,HATSUSHIKA Akihiro,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/336.jpg/%24File/336.jpg,Tokyo Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/336.html,初鹿 明博君,はつしか あきひろ,立憲,（比）東京
337,HATOYAMA Jiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/337.jpg/%24File/337.jpg,Fukuoka 6th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/337.html,鳩山 二郎君,はとやま じろう,自民,福岡6
338,HAMADA Yasukazu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/338.jpg/%24File/338.jpg,Chiba 12th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/338.html,浜田 靖一君,はまだ やすかず,自民,千葉12
339,HAMACHI Masakazu,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/339.jpg/%24File/339.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/339.html,浜地 雅一君,はまち まさかず,公明,（比）九州
340,HAMAMURA Susumu,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/340.jpg/%24File/340.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/340.html,濱村 進君,はまむら すすむ,公明,（比）近畿
341,HAYASHI Motoo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/341.jpg/%24File/341.jpg,Chiba 10th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/341.html,林 幹雄君,はやし もとお,自民,千葉10
342,HARAGUCHI Kazuhiro,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/342.jpg/%24File/342.jpg,Saga 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/342.html,原口 一博君,はらぐち かずひろ,国民,佐賀1
343,HARADA Kenji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/343.jpg/%24File/343.jpg,Osaka 9th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/343.html,原田 憲治君,はらだ けんじ,自民,大阪9
344,HARADA Yoshiaki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/344.jpg/%24File/344.jpg,Fukuoka 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/344.html,原田 義昭君,はらだ よしあき,自民,福岡5
345,HIYOSHI Yuta,male,LP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/345.jpg/%24File/345.jpg,Tokai Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/345.html,日吉 雄太君,ひよし ゆうた,自由,（比）東海
346,HYAKUTAKE Kimichika,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/346.jpg/%24File/346.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/346.html,百武 公親君,ひゃくたけ きみちか,自民,（比）北関東
347,HIRAI Takuya,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/347.jpg/%24File/347.jpg,Kagawa 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/347.html,平井 卓也君,ひらい たくや,自民,香川1
348,HIRAGUCHI Hiroshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/348.jpg/%24File/348.jpg,Hiroshima 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/348.html,平口 洋君,ひらぐち ひろし,自民,広島2
349,HIRASAWA Katsuei,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/349.jpg/%24File/349.jpg,Tokyo 17th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/349.html,平沢 勝栄君,ひらさわ かつえい,自民,東京17
350,HIRANO Hirofumi,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/350.jpg/%24File/350.jpg,Osaka 11th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/350.html,平野 博文君,ひらの ひろふみ,国民,大阪11
351,HIROTA Hajime,male,GI,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/351.jpg/%24File/351.jpg,Kochi 2nd district,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/351.html,広田 一君,ひろた はじめ,無会,高知2
352,FUKUI Teru,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/352.jpg/%24File/352.jpg,Shikoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/352.html,福井 照君,ふくい てる,自民,（比）四国
353,FUKUDA Akio,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/353.jpg/%24File/353.jpg,Tochigi 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/353.html,福田 昭夫君,ふくだ あきお,立憲,栃木2
354,FUKUDA Tatsuo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/354.jpg/%24File/354.jpg,Gumma 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/354.html,福田 達夫君,ふくだ たつお,自民,群馬4
355,FUKUYAMA Mamoru,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/355.jpg/%24File/355.jpg,Shikoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/355.html,福山 守君,ふくやま まもる,自民,（比）四国
356,FUJII Hisayuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/356.jpg/%24File/356.jpg,Hyogo 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/356.html,藤井 比早之君,ふじい ひさゆき,自民,兵庫4
357,FUJINO Yasufumi,male,JCP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/357.jpg/%24File/357.jpg,Hokuriku-Shinetsu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/357.html,藤野 保史君,ふじの やすふみ,共産,（比）北陸信越
358,FUJIMARU Satoshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/358.jpg/%24File/358.jpg,Fukuoka 7th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/358.html,藤丸 敏君,ふじまる さとし,自民,福岡7
359,FUJIWARA Takashi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/359.jpg/%24File/359.jpg,Tohoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/359.html,藤原 崇君,ふじわら たかし,自民,（比）東北
360,FUNADA Hajime,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/360.jpg/%24File/360.jpg,Tochigi 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/360.html,船田 元君,ふなだ はじめ,自民,栃木1
361,FUNAHASHI Toshimitsu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/361.jpg/%24File/361.jpg,Hokkaido Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/361.html,船橋 利実君,ふなはし としみつ,自民,（比）北海道
362,FURUKAWA Motohisa,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/362.jpg/%24File/362.jpg,Aichi 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/362.html,古川 元久君,ふるかわ もとひさ,国民,愛知2
363,FURUKAWA Yasushi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/363.jpg/%24File/363.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/363.html,古川 康君,ふるかわ やすし,自民,（比）九州
364,FURUKAWA Yoshihisa,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/364.jpg/%24File/364.jpg,Miyazaki 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/364.html,古川 禎久君,ふるかわ よしひさ,自民,宮崎3
365,FURUTA Keiichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/365.jpg/%24File/365.jpg,Chugoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/365.html,古田 圭一君,ふるた けいいち,自民,（比）中国
366,FURUMOTO Shinichiro,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/366.jpg/%24File/366.jpg,Aichi 11th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/366.html,古本 伸一郎君,ふるもと しんいちろう,国民,愛知11
367,FURUYA Keiji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/367.jpg/%24File/367.jpg,Gifu 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/367.html,古屋 圭司君,ふるや けいじ,自民,岐阜5
368,FURUYA Noriko,female,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/368.jpg/%24File/368.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/368.html,古屋 範子君,ふるや のりこ,公明,（比）南関東
369,HOSAKA Yasushi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/369.jpg/%24File/369.jpg,Saitama 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/369.html,穂坂 泰君,ほさか やすし,自民,埼玉4
370,HOSHINO Tsuyoshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/370.jpg/%24File/370.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/370.html,星野 剛士君,ほしの つよし,自民,（比）南関東
371,HOSODA Kenichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/371.jpg/%24File/371.jpg,Hokuriku-Shinetsu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/371.html,細田 健一君,ほそだ けんいち,自民,（比）北陸信越
372,HOSODA Hiroyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/372.jpg/%24File/372.jpg,Shimane 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/372.html,細田 博之君,ほそだ ひろゆき,自民,島根1
373,HOSONO Goshi,male,Ind,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/373.jpg/%24File/373.jpg,Shizuoka 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/373.html,細野 豪志君,ほその ごうし,無,静岡5
374,HORII Manabu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/374.jpg/%24File/374.jpg,Hokkaido 9th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/374.html,堀井 学君,ほりい まなぶ,自民,北海道9
375,HORIUCHI Noriko,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/375.jpg/%24File/375.jpg,Yamanashi 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/375.html,堀内 詔子君,ほりうち のりこ,自民,山梨2
376,HORIKOSHI Keinin,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/376.jpg/%24File/376.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/376.html,堀越 啓仁君,ほりこし けいにん,立憲,（比）北関東
377,HONDA Taro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/377.jpg/%24File/377.jpg,Kyoto 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/377.html,本田 太郎君,ほんだ たろう,自民,京都5
