id,name,party,constituency,source,image,religion,birth_date,email,term
31,KENNEDY NYARKO OSEI,New Patriotic Party,"Akim Swedru Constituency, Eastern Region",https://www.parliament.gh/mps?mp=31,"https://www.parliament.gh/epanel/mps/OSEI,_KENNEDY_NYARKO_AKIM_SWEDRU_NPP.jpg",CHRISTIAN,1979-04-02,,7
32,KWABENA APPIAH-PINKRAH,New Patriotic Party,"Akrofuom Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=32,"https://www.parliament.gh/epanel/mps/APPIAH-PINKRAH,__KWABENA__AKROFUOM__NPP.jpg",CHRISTIAN,1947-08-23,,7
33,OSEI BONSU AMOAH,New Patriotic Party,"Akuapem South Constituency, Eastern Region",https://www.parliament.gh/mps?mp=33,"https://www.parliament.gh/epanel/mps/AMOAH,_OSEI_BONSU_AKWAPIM_SOUTH_NPP.jpg",CHRISTIAN,1961-08-15,,7
34,NANA DOKUA ASIAMAH-ADJEI,New Patriotic Party,"Akuapem North Constituency, Eastern Region",https://www.parliament.gh/mps?mp=34,https://www.parliament.gh/epanel/mps/ASIAMAH-ADJEI_DOKUA_NANA_AKWAPIM_NORTH_NPP.jpg,Christian,1982-07-24,,7
35,MERCY ADU-GYAMFI,New Patriotic Party,"Akwatia Constituency, Eastern Region",https://www.parliament.gh/mps?mp=35,https://www.parliament.gh/epanel/mps/ADU-GYAMFI_MERCY__AKWATIA__NPP.jpg,Christian,1971-05-01,,7
36,EMMANUEL NII OKAI LARYEA,National Democratic Congress,"Amasaman Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=36,"https://www.parliament.gh/epanel/mps/LARYEA,_EMMANUEL_NII_OKAI__AMASAMAN__NDC.jpg",CHRISTIAN,1983-08-16,,7
37,PETER YAW KWAKYE-ACKAH,National Democratic Congress,"Amenfi Central Constituency, Western Region",https://www.parliament.gh/mps?mp=37,https://www.parliament.gh/epanel/mps/KWAKYE-ACKAH_PETER_YAW__AMENFI_CENTRAL__NDC.jpg,Christian,1957-06-15,,7
38,PATRICK BOGYAKO-SIAIME,New Patriotic Party,"Amenfi East Constituency, Western Region",https://www.parliament.gh/mps?mp=38,https://www.parliament.gh/epanel/mps/BOGYAKO-SAIME_PATRICK_AMENFI_EAST_NPP.jpg,Christian,1962-07-14,,7
39,ERIC AFFUL,National Democratic Congress,"Amenfi West Constituency, Western Region",https://www.parliament.gh/mps?mp=39,https://www.parliament.gh/epanel/mps/AFFUL_ERIC_AMENFI_WEST_NDC.jpg,Christian,1974-10-01,,7
4,NANA AKUA OWUSU AFRIYIE,New Patriotic Party,"Ablekuma North Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=4,https://www.parliament.gh/epanel/mps/OWUSU_AFRIYIE_NANA_AKUA_ABLEKUMA_NORTH_NPP.jpg,CHRISTIAN,1969-09-03,,7
40,CLEMENT HUMADO,National Democratic Congress,"Anlo Constituency, Volta Region",https://www.parliament.gh/mps?mp=40,"https://www.parliament.gh/epanel/mps/HUMADO,_CLEMENT_KOFI__ANLO___NDC.jpg",CHRISTIANITY (CATHOLIC),1953-12-18,,7
41,SHIRLEY AYORKOR BOTCHWEY,New Patriotic Party,"Anyaa-Sowutuom Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=41,"https://www.parliament.gh/epanel/mps/BOTCHWAY,_SHIRLEY_AYORKOR_ANYAA-SOWUTUOM.jpg",Christian,1963-02-08,,7
42,MATHIAS KWAME NTOW,National Democratic Congress,"Aowin Constituency, Western Region",https://www.parliament.gh/mps?mp=42,"https://www.parliament.gh/epanel/mps/NTOW,_MATHIAS_KWAME_AOWIN_NDC.jpg",Christianity,1957-11-11,,7
43,KWAME ANYIMADU-ANTWI,New Patriotic Party,"Asante-Akim Central Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=43,"https://www.parliament.gh/epanel/mps/ANYIMADU-ANTWI,_KWAME_ASANTE_AKIM_CENTRAL_NPP.jpg",Christian,1962-04-12,,7
44,KWAKU ASANTE-BOATENG,New Patriotic Party,"Asante-Akim South Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=44,"https://www.parliament.gh/epanel/mps/ASANTE-BOATENG,_KWAKU_ASANTE_AKIM_SOUTH_NPP.jpg",GHRISTIAN (ASSEMBLIES OF GOD),1961-04-27,,7
45,ANDY KWAME APPIAH-KUBI,New Patriotic Party,"Asante-Akim North Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=45,https://www.parliament.gh/epanel/mps/APPIA-KUBI_ANDY_ASHANTI-AKIM_NORTH_NPP.jpg,Christian,1957-07-07,,7
47,MOHAMMED-MUBARAK MUNTAKA,National Democratic Congress,"Asawase Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=47,"https://www.parliament.gh/epanel/mps/MUNTAKA,_MOHAMMED-MUBARAK_ASAWASE_NDC.jpg",ISLAM,1971-10-17,,7
48,GEORGE KWAME ABOAGYE,New Patriotic Party,"Asene-Akroso-Manso Constituency, Eastern Region",https://www.parliament.gh/mps?mp=48,https://www.parliament.gh/epanel/mps/ABOAGYE_GEORGE_KWAME__ASENE_AKROSO_MANSO_NPP.jpg,CHRISTIAN,1968-08-24,,7
49,ERNEST HENRY NORGBEY,National Democratic Congress,"Ashaiman Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=49,https://www.parliament.gh/epanel/mps/NORGBEY_ERNEST_HENRY__ASHAIMAN_NDC.jpg,Christian,1980-12-28,,7
5,ALFRED OKO VANDERPUIJE,National Democratic Congress,"Ablekuma South Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=5,https://www.parliament.gh/epanel/mps/VANDERPUIJE_ALFRED_OKOE__ABLEKUMA_SOUTH_NDC.jpg,Christian,1955-11-04,,7
50,ANTHONY EFFAH,New Patriotic Party,"Asikuma-Odoben-Brakwa Constituency, Central Region",https://www.parliament.gh/mps?mp=50,https://www.parliament.gh/epanel/mps/EFFA_ANTHONY_ASIKUMA_ODOBEN_BRAKWA_NPP.jpg,CHRISTIAN,1959-01-24,,7
51,PATRICIA APPIAGYEI,New Patriotic Party,"Asokwa Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=51,"https://www.parliament.gh/epanel/mps/APPIAGYEI,_PATRICIA_ASOKWA_NPP.jpg",CHRISTIAN,1956-11-28,,7
52,KEN OHENE AGYAPONG,New Patriotic Party,"Assin Central Constituency, Central Region",https://www.parliament.gh/mps?mp=52,https://www.parliament.gh/epanel/mps/AGYAPONG_OHENE_KEN_ASSIN_CENTRAL_NPP.jpg,Christian,1960-06-16,,7
53,ABENA DUROWAA MENSAH,New Patriotic Party,"Assin North Constituency, Central Region",https://www.parliament.gh/mps?mp=53,https://www.parliament.gh/epanel/mps/DUROWAA_MENSAH_ABENA_ASSIN_NORTH__NPP.jpg,CHRISTIAN,1977-06-21,,7
54,JOHN NTIM FORDJOUR,New Patriotic Party,"Assin South Constituency, Central Region",https://www.parliament.gh/mps?mp=54,https://www.parliament.gh/epanel/mps/FORDJOUR_JOHN_NTIM__ASSIN_SOUTH_NPP.jpg,CHRISTIAN,1986-05-28,,7
55,EVANS BOBIE OPOKU,New Patriotic Party,"Asunafo North Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=55,https://www.parliament.gh/epanel/mps/OPOKU_EVANS_BOBIE__ASUNAFO_NORTH__NPP.jpg,Christian,1974-12-01,,7
56,ERIC OPOKU,National Democratic Congress,"Asunafo South Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=56,https://www.parliament.gh/epanel/mps/OPOKU_ERIC__ASUNAFO_SOUTH__NDC.jpg,CHRISTIANITY,1970-06-05,,7
57,THOMAS NYARKO AMPEM,National Democratic Congress,"Asuogyaman Constituency, Eastern Region",https://www.parliament.gh/mps?mp=57,https://www.parliament.gh/epanel/mps/AMPEM_NYARKPO_THOMAS_ASUOGYAMAN_NDC.jpg,CHRISTIAN,1978-02-14,,7
58,BENHAZIN JOSEPH DAHAH,New Patriotic Party,"Asutifi North Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=58,https://www.parliament.gh/epanel/mps/DAHAHN_JOSEPH_BENHAZIN__ASUTIFI_NORTH_NPP.jpg,Christian,1969-02-08,,7
59,COLLINS DAUDA,National Democratic Congress,"Asutifi South Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=59,"https://www.parliament.gh/epanel/mps/DAUDA,_COLLINS))ASUTIFI_SOUTH__NDC_.jpg",ISLAM,1957-02-13,,7
6,URSULA GIFTY OWUSU-EKUFUL,New Patriotic Party,"Ablekuma West Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=6,"https://www.parliament.gh/epanel/mps/OWUSU-EKUFUL,_URSULA_G.__ABLEKUMA_WEST__NPP.jpg",Christian,1964-10-20,,7
60,KOFI AMOAKOHENE,New Patriotic Party,"Atebubu-Amantin Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=60,https://www.parliament.gh/epanel/mps/ANOAKOHENE_KOFI_ATEBUBU-AMANTIN_NPP.jpg,CHRISTIANITY,1969-04-11,,7
61,ABENA OSEI-ASARE,New Patriotic Party,"Atiwa East Constituency, Eastern Region",https://www.parliament.gh/mps?mp=61,https://www.parliament.gh/epanel/mps/OSEI-ASARE_____ATIWA_EAST_NPP.jpg,CHRISTIAN,1979-01-16,,7
62,KWASI AMOAKO-ATTAH,New Patriotic Party,"Atiwa West Constituency, Eastern Region",https://www.parliament.gh/mps?mp=62,"https://www.parliament.gh/epanel/mps/AMOAKO-ATTAH,_KWASI__ATIWA_WEST__NPP.jpg",CHRISTIANITY,1951-08-05,,7
63,EMMANUEL AGYEI ANHWERE,New Patriotic Party,"Atwima Nwabiagya South Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=63,https://www.parliament.gh/epanel/mps/67_ANHWERE_AGYEI_EMMANUEL_ATWIMA-NWABIAGYA_SOUTH_NPP_.jpg,CHRISTIAN,1962-09-20,,7
64,MAVIS HAWA KOOMSON,New Patriotic Party,"Awutu-Senya East Constituency, Central Region",https://www.parliament.gh/mps?mp=64,https://www.parliament.gh/epanel/mps/KOOMSON_MAVIS_HAWA__AWUTU-SENYA_EAST__NPP.jpg,Christian,1966-02-03,,7
65,GEORGE NENYI ANDAH,New Patriotic Party,"Awutu-Senya West Constituency, Central Region",https://www.parliament.gh/mps?mp=65,https://www.parliament.gh/epanel/mps/ANDAH_NENYI_KOJO_GEORGE_AWUTU-SENYA_WEST_NPP.jpg,CATHOLIC,1970-04-27,,7
66,HENRY QUARTEY,New Patriotic Party,"Ayawaso Central Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=66,"https://www.parliament.gh/epanel/mps/QUARTEY,_HENRY__AYAWASO_CENTRAL___AYAWASO_CENTRAL__NPP.jpg",Christian,1971-03-12,,7
67,NASER TOURE MAHAMA,National Democratic Congress,"Ayawaso East Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=67,https://www.parliament.gh/epanel/mps/MAHAMA_TOURE_NASER__AYAWASO_EAST_NDC.jpg,ISLAM,1965-03-17,,7
68,YUSSIF ISSAKA JAJAH,National Democratic Congress,"Ayawaso North Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=68,https://www.parliament.gh/epanel/mps/ISSAKA_YUSSIF_JAJAH__AYAWASO_NORTH_NDC.jpg,Muslim,1979-10-21,,7
69,EMMANUEL KYEREMATENG AGYARKO,New Patriotic Party,"Ayawaso West Wuogon Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=69,"https://www.parliament.gh/epanel/mps/AGYARKO,_EMMANUEL_KYEREMANTENG__AYAWASO_WEST_WUOGON__NPP.jpg",CHRISTIAN,1957-12-10,,7
7,GIFTY TWUM-AMPOFO,New Patriotic Party,"Abuakwa North Constituency, Eastern Region",https://www.parliament.gh/mps?mp=7,https://www.parliament.gh/epanel/mps/7_TWUM-AMPOFO_GIFTY__ABUAKWA_NORTH__NPP.jpg,Christian,1967-06-11,,7
70,SAMUEL AYEH-PAYE,New Patriotic Party,"Ayensuano Constituency, Eastern Region",https://www.parliament.gh/mps?mp=70,"https://www.parliament.gh/epanel/mps/AYEH-PAYE,_SAMUEL__AYENSUANO__NPP.jpg","",1973-05-17,,7
71,AHMED IBRAHIM,National Democratic Congress,"Banda Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=71,"https://www.parliament.gh/epanel/mps/IBRAHIM,_AHMED_BANDA_NDC.jpg",CHRISTIAN,1974-05-06,,7
72,DANIEL OKYEM ABOAGYE,New Patriotic Party,"Bantama Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=72,https://www.parliament.gh/epanel/mps/ABOAGYE_OKYEM_DANIEL_BANTAMA_NPP.jpg,Christian,1973-12-31,,7
73,MAHAMA AYARIGA,National Democratic Congress,"Bawku Central Constituency, Upper East Region",https://www.parliament.gh/mps?mp=73,"https://www.parliament.gh/epanel/mps/AYARIGA,_MAHAMA_BAWKU_CENTRAL.jpg","",1974-05-12,,7
74,JOSEPH OSEI-OWUSU,New Patriotic Party,"Bekwai Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=74,https://www.parliament.gh/epanel/mps/OSEI-OWUSU_JOSEPH_BEKWAI_NPP.jpg,CHRISTIANITY,1962-01-22,,7
75,KWABENA TWUM-NUAMAH,New Patriotic Party,"Berekum East Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=75,https://www.parliament.gh/epanel/mps/TWUM-NUAMAH_KWABENA_BREKUM_EAST_NPP.jpg,Christian,1978-01-17,,7
76,KWAKU AGYENIM-BOATENG,New Patriotic Party,"Berekum West Constituency, Brong Ahafo Region",https://www.parliament.gh/mps?mp=76,https://www.parliament.gh/epanel/mps/AGYANIM-BOATENG_KWAKU__BREKUM_WEST__NPP.jpg,Christian,1972-11-01,,7
77,RICHARD ACHEAMPONG,National Democratic Congress,"Bia East Constituency, Western Region",https://www.parliament.gh/mps?mp=77,https://www.parliament.gh/epanel/mps/ACHEAMPONG_RICHARD_BIA_EAST_NDC.jpg,CHRISTIAN,1970-05-18,,7
78,AUGUSTINE TAWIAH,National Democratic Congress,"Bia West Constituency, Western Region",https://www.parliament.gh/mps?mp=78,https://www.parliament.gh/epanel/mps/TAWIAH_AUGUSTINE_BIA_WEST_NDC.jpg,Christian,1961-09-27,,7
79,KWADWO NYANPON ABOAGYE,National Democratic Congress,"Biakoye Constituency, Volta Region",https://www.parliament.gh/mps?mp=79,https://www.parliament.gh/epanel/mps/ABOAGYE_NYANPON_KWADWO_BIKOYE_NDC.jpg,Christian,1950-11-13,,7
8,ELVIS MORRIS DONKOH,New Patriotic Party,"Abura-Asebu-Kwamankese Constituency, Central Region",https://www.parliament.gh/mps?mp=8,https://www.parliament.gh/epanel/mps/DONKOH_ELVIS_MORRIS_ABURA-ASEBU-KWAMANKESE_NPP.jpg,Christian,1983-02-25,,7
80,KINGSLEY ABOAGYE-GYEDU,New Patriotic Party,"Bibiani-Anhwiaso-Bekwai Constituency, Western Region",https://www.parliament.gh/mps?mp=80,"https://www.parliament.gh/epanel/mps/ABOAGYE-GYEDU,_KINGSLEY_BIBIANI-ANHWIASO-BEKWAI_NPP.jpg",Christian,1968-11-29,,7
81,DOMINIC BINGAB ADUNA NITIWUL,New Patriotic Party,"Bimbilla Constituency, Northern Region",https://www.parliament.gh/mps?mp=81,https://www.parliament.gh/epanel/mps/NITIWUL_DOMINIC_BINGAB__BINBILA_NPP.jpg,CHRISTIAN,1977-11-04,,7
82,ROBERT BABA KUGANAB-LEM,National Democratic Congress,"Binduri Constituency, Upper East Region",https://www.parliament.gh/mps?mp=82,https://www.parliament.gh/epanel/mps/KUGANAB-LEM__BINDURI__NDC.jpg,Christian,1966-11-24,,7
83,SAMPSON AHI,National Democratic Congress,"Bodi Constituency, Western Region",https://www.parliament.gh/mps?mp=83,"https://www.parliament.gh/epanel/mps/AHI,_SAMPSON_BODI_NDC.jpg",CHRISTIAN,1976-09-14,,7
84,YUSIF SULEMANA,National Democratic Congress,"Bole Bamboi Constituency, Northern Region",https://www.parliament.gh/mps?mp=84,https://www.parliament.gh/epanel/mps/SULEMANA_YUSIF_BOLE_BAMBOI_NDC.jpg,Muslim,1972-07-29,,7
85,ISAAC ADONGO,National Democratic Congress,"Bolgatanga Central Constituency, Upper East Region",https://www.parliament.gh/mps?mp=85,https://www.parliament.gh/epanel/mps/ADONGO_ISSAC_BOLGATANGA_CENTRAL_NDC.jpg,CHRISTIANITY,1972-10-12,,7
86,DOMINIC AKURITINGA AYINE,National Democratic Congress,"Bolgatanga East Constituency, Upper East Region",https://www.parliament.gh/mps?mp=86,"https://www.parliament.gh/epanel/mps/AYINE,_DOMINIC_A__BOLGATANGA_EAST__NDC..jpg",Christian,1966-01-06,,7
87,EDWARD ABAMBIRE BAWA,National Democratic Congress,"Bongo Constituency, Upper East Region",https://www.parliament.gh/mps?mp=87,https://www.parliament.gh/epanel/mps/BAWA_EDWARD_ABAMBIRE__BONGO_NDC_.jpg,CHRISTIAN,1973-09-01,,7
88,HABIB SAAD,New Patriotic Party,"Bortianor-Ngleshie-Amanfro Constituency, Greater Accra Region",https://www.parliament.gh/mps?mp=88,https://www.parliament.gh/epanel/mps/SAAD_HABIB__BORTIANOR-NGLESHIE_AMANFRO_NPP.jpg,Muslim,1968-10-10,,7
89,JOYCE ADWOA AKOH DEI,New Patriotic Party,"Bosome-Freho Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=89,https://www.parliament.gh/epanel/mps/DEI_ADWOA_JOYCE_AKOH__BOSOME_FREHO_NPP.jpg,Christian,1964-10-12,,7
9,ROBERT KWASI AMOAH,New Patriotic Party,"Achiase Constituency, Eastern Region",https://www.parliament.gh/mps?mp=9,"https://www.parliament.gh/epanel/mps/AMOAH,_ROBERT_KWASI_ACHIASE_NPP.jpg",CHRISTIAN,1948-10-17,,7
90,YAW OSEI ADUTWUM,New Patriotic Party,"Bosomtwe Constituency, Ashanti Region",https://www.parliament.gh/mps?mp=90,https://www.parliament.gh/epanel/mps/OSEI_ADUTWUM__BOSOMTWE__NPP.jpg,CHRISTIAN,1964-04-09,,7
91,DANIEL KWESI ASHIAMAH,National Democratic Congress,"Buem Constituency, Volta Region",https://www.parliament.gh/mps?mp=91,https://www.parliament.gh/epanel/mps/ASHIAMAH_KWESI_DANIEL_BUEM_NDC.jpg,CHRISTIAN,1968-12-03,,7
92,JAMES AGALGA,National Democratic Congress,"Builsa North Constituency, Upper East Region",https://www.parliament.gh/mps?mp=92,https://www.parliament.gh/epanel/mps/AGALGA_JAMES_BULSA_NORTH_NDC.jpg,CATHOLIC,1979-06-10,,7
93,CLEMENT ABAS APAAK,National Democratic Congress,"Builsa South Constituency, Upper East Region",https://www.parliament.gh/mps?mp=93,https://www.parliament.gh/epanel/mps/APAAK_CLEMENT_ABAS__BULSA_SOUTH_NDC.jpg,CHRISTIAN,1970-06-11,,7
94,SOLOMON NAMLIIT BOAR,New Patriotic Party,"Bunkpurugu Constituency, Northern Region",https://www.parliament.gh/mps?mp=94,"https://www.parliament.gh/epanel/mps/BOAR,_SOLOMON_NAMLIIT_BUNKPURUGUNPP.jpg",Christian,1968-07-15,,7
95,BARBARA ASHER AYISI,New Patriotic Party,"Cape Coast North Constituency, Central Region",https://www.parliament.gh/mps?mp=95,https://www.parliament.gh/epanel/mps/ASHER_AYISI_BARBARA_CAPE-COAST_NORTH_NPP.jpg,Christian,1976-02-12,,7
96,KWEKU GEORGE RICKETTS-HAGAN,National Democratic Congress,"Cape Coast South Constituency, Central Region",https://www.parliament.gh/mps?mp=96,"https://www.parliament.gh/epanel/mps/RICKETTS-HAGAN,_KWEKU__CAPE_COAST_SOUTH__NDC.jpg",CHRISTIANITY,1963-08-21,,7
97,ALEXANDER ROOSEVELT HOTTORDZE,National Democratic Congress,"Central Tongu Constituency, Volta Region",https://www.parliament.gh/mps?mp=97,https://www.parliament.gh/epanel/mps/HOTTORDZE_ALEXANDER_ROOSEVELT__CENTRAL_TONGU_NDC.jpg,Christian,1969-05-09,,7
98,SAMUEL ABDULAI JABANYITE,National Democratic Congress,"Chereponi Constituency, Northern Region",https://www.parliament.gh/mps?mp=98,https://www.parliament.gh/epanel/mps/JABANYITE_SAMUEL_ABDULAI_CHEREPONI_NDC.jpg,CHRISTIAN,1972-03-04,,7
99,RUDOLF NSORWINE AMENGA-ETEGO,National Democratic Congress,"Chiana-Paga Constituency, Upper East Region",https://www.parliament.gh/mps?mp=99,https://www.parliament.gh/epanel/mps/AMENGA-ETEGO_NSORWINE_RUDOLF_CHIANA_PAGA_NDC.jpg,CHRISTIAN,1958-12-17,,7
