id,name,start_date,end_date,term,party_id,party,area_id,area,organisation_name,party_role,organisation_role
806,SULEIMAN SALISU SALISCO,1999-05-29,2003-05-29,1999,6527,All Progressives Congress (APC),764,Jibia/Kaita,House of Representatives,Member,Federal Representative
806,SULEIMAN SALISU SALISCO,2003-05-29,2007-05-29,2003,6527,All Progressives Congress (APC),764,Jibia/Kaita,House of Representatives,Member,Federal Representative
806,SULEIMAN SALISU SALISCO,2007-05-29,2011-05-29,2007,6527,All Progressives Congress (APC),764,Jibia/Kaita,House of Representatives,Member,Federal Representative
806,SULEIMAN SALISU SALISCO,2011-05-29,2015-05-29,2011,6527,All Progressives Congress (APC),764,Jibia/Kaita,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,1979-05-29,1983-05-29,1979,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,1983-05-29,1992-05-29,1983,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,1992-05-29,1998-05-29,1992,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,1998-05-29,1999-05-29,1998,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,1999-05-29,2003-05-29,1999,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,2003-05-29,2007-05-29,2003,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,2007-05-29,2011-05-29,2007,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
889,AKINFOLARIN MAYOWA SAMUEL,2011-05-29,2015-05-29,2011,6748,Peoples Democratic Party,493,Ileoluji/Okeigbo/Odigbo,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,1979-05-29,1983-05-29,1979,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,1983-05-29,1992-05-29,1983,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,1992-05-29,1998-05-29,1992,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,1998-05-29,1999-05-29,1998,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,1999-05-29,2003-05-29,1999,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,2003-05-29,2007-05-29,2003,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,2007-05-29,2011-05-29,2007,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
887,OLOWOOKERE AJISAFE,2011-05-29,2015-05-29,2011,6744,All Progressives Congress (APC),637,Akure North/Akure South,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,1979-05-29,1983-05-29,1979,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,1983-05-29,1992-05-29,1983,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,1992-05-29,1998-05-29,1992,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,1998-05-29,1999-05-29,1998,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,1999-05-29,2003-05-29,1999,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,2003-05-29,2007-05-29,2003,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,2007-05-29,2011-05-29,2007,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
882,JIMOH OLUSOLA OJUGBELE,2011-05-29,2015-05-29,2011,6729,All Progressives Congress (APC),541,Ado-Odo/Ota,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,1979-05-29,1983-05-29,1979,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,1983-05-29,1992-05-29,1983,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,1992-05-29,1998-05-29,1992,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,1998-05-29,1999-05-29,1998,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,1999-05-29,2003-05-29,1999,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,2003-05-29,2007-05-29,2003,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,2007-05-29,2011-05-29,2007,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
878,MUHAMMADU BALA FARUQ,2011-05-29,2015-05-29,2011,6721,All Progressives Congress (APC),475,Bida/Gbako/Katcha,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,1979-05-29,1983-05-29,1979,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,1983-05-29,1992-05-29,1983,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,1992-05-29,1998-05-29,1992,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,1998-05-29,1999-05-29,1998,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,1999-05-29,2003-05-29,1999,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,2003-05-29,2007-05-29,2003,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,2007-05-29,2011-05-29,2007,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
800,IBRAHIM DANMAZARI MURTALA,2011-05-29,2015-05-29,2011,6511,All Progressives Congress (APC),579,Matazu/Musawa,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,1979-05-29,1983-05-29,1979,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,1983-05-29,1992-05-29,1983,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,1992-05-29,1998-05-29,1992,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,1998-05-29,1999-05-29,1998,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,1999-05-29,2003-05-29,1999,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,2003-05-29,2007-05-29,2003,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,2007-05-29,2011-05-29,2007,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
874,Abubakar Sarki Dahiru,2011-05-29,2015-05-29,2011,6711,All Progressives Congress (APC),668,Lafia/Obi,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,1979-05-29,1983-05-29,1979,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,1983-05-29,1992-05-29,1983,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,1992-05-29,1998-05-29,1992,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,1998-05-29,1999-05-29,1998,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,1999-05-29,2003-05-29,1999,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,2003-05-29,2007-05-29,2003,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,2007-05-29,2011-05-29,2007,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
818,Rabiu Garba Kaugama,2011-05-29,2015-05-29,2011,6556,All Progressives Congress (APC),820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
927,ALIYU DANLADI,2011,2011-05-29,2007,6889,All Progressives Congress (APC),471,Fakai/Sakaba/Wasagu/Danko/Zuru,House of Representatives,Member,Federal Representative
927,ALIYU DANLADI,2011-05-29,2015-05-29,2011,6889,All Progressives Congress (APC),471,Fakai/Sakaba/Wasagu/Danko/Zuru,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,1979-05-29,1983-05-29,1979,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,1983-05-29,1992-05-29,1983,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,1992-05-29,1998-05-29,1992,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,1998-05-29,1999-05-29,1998,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,1999-05-29,2003-05-29,1999,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,2003-05-29,2007-05-29,2003,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,2007-05-29,2011-05-29,2007,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
864,NWULU TONY CHINEDU,2011-05-29,2015-05-29,2011,6682,Peoples Democratic Party,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,1979-05-29,1983-05-29,1979,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,1983-05-29,1992-05-29,1983,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,1992-05-29,1998-05-29,1992,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,1998-05-29,1999-05-29,1998,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,1999-05-29,2003-05-29,1999,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,2003-05-29,2007-05-29,2003,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,2007-05-29,2011-05-29,2007,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
848,BAMGBOSE JOSEPH H,2011-05-29,2015-05-29,2011,6645,All Progressives Congress (APC),751,Badagry,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,1979-05-29,1983-05-29,1979,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,1983-05-29,1992-05-29,1983,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,1992-05-29,1998-05-29,1992,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,1998-05-29,1999-05-29,1998,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,1999-05-29,2003-05-29,1999,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,2003-05-29,2007-05-29,2003,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,2007-05-29,2011-05-29,2007,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
808,CHUKWUKERE AUSTINE IKECHUKWU O.,2011-05-29,2015-05-29,2011,6531,All Progressives Congress (APC),583,Ideato North/Ideato South,House of Representatives,Member,Federal Representative
173,EZENWA FRANCIS ONYEWUCHI,2011-05-29,2015-05-29,2011,2837,All Progressives Grand Alliance,595,Owerri Municipal/Owerri North/Owerri West,House of Representatives,Member,Federal Representative
115,BELLO KAOJE A,2011-05-29,2015-05-29,2011,2940,Peoples Democratic Party,548,Bagudo/Suru,House of Representatives,Member,Federal Representative
437,USMAN ABDULAZIZ,1999,1999-05-29,1998,3162,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
437,USMAN ABDULAZIZ,1999-05-29,2003-05-29,1999,3162,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
437,USMAN ABDULAZIZ,2003-05-29,2007,2003,3162,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
307,MOHAMMED SHAMSIDIN ANGO ABDULLAHI,2011-05-29,2013-07-30,2011,2865,Congress for Progressive Change,690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
307,MOHAMMED SHAMSIDIN ANGO ABDULLAHI,2013-07-31,2015-05-29,2011,5712,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
342,NUHU ZAKI ABDULRAZAK,2011-05-29,2015-05-29,2011,3046,Peoples Democratic Party,724,Ningi/Warji,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,1979-05-29,1983-05-29,1979,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,1983-05-29,1992-05-29,1983,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,1992-05-29,1998-05-29,1992,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,1998-05-29,1999-05-29,1998,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,1999-05-29,2003-05-29,1999,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,2003-05-29,2007-05-29,2003,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,2007-05-29,2011-05-29,2007,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
750,OMOSEDE IGBINEDION GABRIELLA,2011-05-29,2015-05-29,2011,6389,Peoples Democratic Party,723,Ovia North East/Ovia South West,House of Representatives,Member,Federal Representative
413,SUMAILA KAWU ABDURRAHAMAN,2007-05-29,2011-05-29,2007,2822,All Nigeria Peoples Party,,,House of Representatives,Member,Federal Representative
413,SUMAILA KAWU ABDURRAHAMAN,2007-05-29,2011-05-29,2007,2822,All Nigeria Peoples Party,786,Sumaila/Takai,House of Representatives,Member,Federal Representative
413,SUMAILA KAWU ABDURRAHAMAN,2011-05-29,2013-07-30,2011,2822,All Nigeria Peoples Party,786,Sumaila/Takai,House of Representatives,Member,Federal Representative
413,SUMAILA KAWU ABDURRAHAMAN,2013-07-31,2015-05-29,2011,5677,All Progressives Congress (APC),786,Sumaila/Takai,House of Representatives,Member,Federal Representative
118,BENJAMIN ITYOKUMBA ABOHO,2011-05-29,2013-07-30,2011,2731,Action Congress of Nigeria,552,Kwande/Ushongo,House of Representatives,Member,Federal Representative
118,BENJAMIN ITYOKUMBA ABOHO,2013-07-31,2015-05-29,2011,5588,All Progressives Congress (APC),552,Kwande/Ushongo,House of Representatives,Member,Federal Representative
57,AKE WILSON ASINOBI,1999,1999-05-29,1998,3110,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
57,AKE WILSON ASINOBI,1999-05-29,2003,1999,3110,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
22,ABIODUN ABUDU-BALOGUN,2011-05-29,2013-07-30,2011,2715,Action Congress of Nigeria,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
22,ABIODUN ABUDU-BALOGUN,2013-07-31,2015-05-29,2011,5572,All Progressives Congress (APC),482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
17,ABDULSALAM ADAMU,2011-05-29,2013-07-30,2011,2795,All Nigeria Peoples Party,478,Tsanyawa/Kunchi,House of Representatives,Member,Federal Representative
17,ABDULSALAM ADAMU,2013-07-31,2015-05-29,2011,5650,All Progressives Congress (APC),478,Tsanyawa/Kunchi,House of Representatives,Member,Federal Representative
393,SAMUEL BABATUNDE ADEJARE,2011-05-29,2013-07-30,2011,2768,Action Congress of Nigeria,767,Agege,House of Representatives,Member,Federal Representative
393,SAMUEL BABATUNDE ADEJARE,2013-07-31,2015-05-29,2011,5624,All Progressives Congress (APC),767,Agege,House of Representatives,Member,Federal Representative
416,TAIWO OYEWOLE ADENEKA,2011-05-29,2013-07-30,2011,2772,Action Congress of Nigeria,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
416,TAIWO OYEWOLE ADENEKA,2013-07-31,2015-05-29,2011,5628,All Progressives Congress (APC),789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
36,ADEPOJU SUNDAY ADEYEMI,2007-05-29,2011-05-29,2007,2720,Action Congress of Nigeria,,,House of Representatives,Member,Federal Representative
36,ADEPOJU SUNDAY ADEYEMI,2011-05-29,2013-07-30,2011,2720,Action Congress of Nigeria,494,Ibarapa East/Ido,House of Representatives,Member,Federal Representative
36,ADEPOJU SUNDAY ADEYEMI,2013-07-31,2015-05-29,2011,5577,All Progressives Congress (APC),494,Ibarapa East/Ido,House of Representatives,Member,Federal Representative
33,ADEKUNLE ADEYEMI,2011-05-29,2013-07-30,2011,2719,Action Congress of Nigeria,492,Ifo/Ewekoro,House of Representatives,Member,Federal Representative
33,ADEKUNLE ADEYEMI,2013-07-31,2015-05-29,2011,5576,All Progressives Congress (APC),492,Ifo/Ewekoro,House of Representatives,Member,Federal Representative
171,ETOK ALOYSIUS AKPAN,1992,1992,1983,3126,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
253,JIM AIKU ADUN,1979-05-29,1983-05-29,1979,2743,Action Congress of Nigeria,973,Abuja,House of Representatives,Member,Federal Representative
253,JIM AIKU ADUN,1983-05-29,1992-05-29,1983,2743,Action Congress of Nigeria,973,Abuja,House of Representatives,Member,Federal Representative
253,JIM AIKU ADUN,1992-05-29,1998-05-29,1992,2743,Action Congress of Nigeria,973,Abuja,House of Representatives,Member,Federal Representative
253,JIM AIKU ADUN,1998-05-29,1999-05-29,1998,2743,Action Congress of Nigeria,973,Abuja,House of Representatives,Member,Federal Representative
253,JIM AIKU ADUN,1999-05-29,2003,1999,2743,Action Congress of Nigeria,973,Abuja,House of Representatives,Member,Federal Representative
253,JIM AIKU ADUN,2011-05-29,2013-07-30,2011,2743,Action Congress of Nigeria,654,Egor/Ikpoba-Okha,House of Representatives,Member,Federal Representative
253,JIM AIKU ADUN,2013-07-31,2015-05-29,2011,5599,All Progressives Congress (APC),654,Egor/Ikpoba-Okha,House of Representatives,Member,Federal Representative
69,ALI AHMAD,2011-05-29,2013,2011,2918,Peoples Democratic Party,515,Ilorin East/Ilorin South,House of Representatives,Member,Federal Representative
69,ALI AHMAD,2014,2015-05-29,2011,6129,All Progressives Congress (APC),515,Ilorin East/Ilorin South,House of Representatives,Member,Federal Representative
348,OGBABURHON OKPOVIEKPURAI AUSTI,2011-05-29,2015-05-29,2011,2882,Democratic Peoples Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
395,SANI AUWALU,2011-05-29,2015-05-29,2011,3066,Peoples Democratic Party,769,Dutsin-ma/Kurfi,House of Representatives,Member,Federal Representative
28,ABUBAKAR MISAU AHMED,2011-05-29,2015-05-29,2011,2904,Peoples Democratic Party,488,Misau/Dambam,House of Representatives,Member,Federal Representative
316,MUDASHIRU KAMIL AKINLABI,2007-05-29,2011-05-29,2007,3027,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
316,MUDASHIRU KAMIL AKINLABI,2011-05-29,2015-05-29,2011,3027,Peoples Democratic Party,699,Afijio/Oyo East/Oyo West/ Atiba,House of Representatives,Member,Federal Representative
251,JERRY ALAGBASO,2011-05-29,2015-05-29,2011,3007,Peoples Democratic Party,653,Orue East/Orsu/Orlu,House of Representatives,Member,Federal Representative
435,UMAR HALILU ALIER,2011-05-29,2015-05-29,2011,3086,Peoples Democratic Party,802,Aleiro/Gwandu/Jega,House of Representatives,Member,Federal Representative
305,MOHAMMED JATAU AUWAL,2011-05-29,2015-05-29,2011,3023,Peoples Democratic Party,688,Zaki,House of Representatives,Member,Federal Representative
259,KAKA KYARI GUJBAWU,2011-05-29,2015-05-29,2011,3010,Peoples Democratic Party,660,Maiduguri (Metropolitan),House of Representatives,Member,Federal Representative
120,BETHEL NNAEMEKA AMADI,2003,2003-05-29,1999,2943,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
120,BETHEL NNAEMEKA AMADI,2003-05-29,2007,2003,2943,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
120,BETHEL NNAEMEKA AMADI,2011-05-29,2015-05-29,2011,2943,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
135,CHRISCATO IKECHUKWU AMEKE,2011-05-29,2015-05-29,2011,2952,Peoples Democratic Party,566,Anambra East/Anambra West,House of Representatives,Member,Federal Representative
3,ABAYOMI DAUDA KAKO ARE,2007-05-29,2011-05-29,2007,2711,Action Congress of Nigeria,,,House of Representatives,Member,Federal Representative
3,ABAYOMI DAUDA KAKO ARE,2011-05-29,2013-07-30,2011,2711,Action Congress of Nigeria,464,Mushin I Federal Constituency,House of Representatives,Member,Federal Representative
3,ABAYOMI DAUDA KAKO ARE,2013-07-31,2015-05-29,2011,5730,All Progressives Congress (APC),464,Mushin I Federal Constituency,House of Representatives,Member,Federal Representative
242,ISA MOHAMMED ASHIRU,2011-05-29,2015-05-29,2011,3000,Peoples Democratic Party,644,Makarfi/Kudan,House of Representatives,Member,Federal Representative
272,KUTA DAHIRU AWAISU,1979-05-29,1983-05-29,1979,3142,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
272,KUTA DAHIRU AWAISU,1983-05-29,1992-05-29,1983,3142,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
272,KUTA DAHIRU AWAISU,1992-05-29,1993,1992,3142,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
7,ABDUL - KABIRU ABAYOMI AYEOLA,2011-05-29,2013-07-30,2011,2712,Action Congress of Nigeria,468,Ibeju Lekki,House of Representatives,Member,Federal Representative
7,ABDUL - KABIRU ABAYOMI AYEOLA,2013-07-31,2015-05-29,2011,5731,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
170,ESSIEN EKPEYONG AYI,2003,2003-05-29,1999,2971,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
170,ESSIEN EKPEYONG AYI,2003-05-29,2007-05-29,2003,2971,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
170,ESSIEN EKPEYONG AYI,2007-05-29,2008,2007,2971,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
170,ESSIEN EKPEYONG AYI,2011-05-29,2015-05-29,2011,2971,Peoples Democratic Party,593,Calabar South/Akpabuyo/ Bakassi,House of Representatives,Member,Federal Representative
436,UMAR MOHAMMED BATURE,2007-05-29,2011-05-29,2007,3087,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
436,UMAR MOHAMMED BATURE,2011-05-29,2015-05-29,2011,3087,Peoples Democratic Party,803,Sokoto North/Sokoto South,House of Representatives,Member,Federal Representative
244,ISHAKA MOHAMMED BAWA,2007-05-29,2011-05-29,2007,3003,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
244,ISHAKA MOHAMMED BAWA,2011-05-29,2015-05-29,2011,3003,Peoples Democratic Party,647,Ibi/Wukari,House of Representatives,Member,Federal Representative
123,BINTA MAIGARI BELLO,2011-05-29,2015-05-29,2011,2946,Peoples Democratic Party,556,Kaltungo/Shongom,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,1979-05-29,1983-05-29,1979,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,1983-05-29,1992-05-29,1983,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,1992-05-29,1998-05-29,1992,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,1998-05-29,1999-05-29,1998,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,1999-05-29,2003-05-29,1999,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,2003-05-29,2007-05-29,2003,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,2007-05-29,2011-05-29,2007,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
768,AYUBA MOHAMMED BELLO,2011-05-29,2015-05-29,2011,6433,All Progressives Congress (APC),630,Jere,House of Representatives,Member,Federal Representative
