id,name,constituency,state,chamber,party,party_id,image,term,source,area
529,JEPHTHAH FOINGHA,Brass/Nembe,Bayelsa State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/529.jpg,2015,http://www.nass.gov.ng/mp/profile/529,"Brass/Nembe, Bayelsa State"
573,JIBRIN SANTUMARI,Askira-Uba/Hawul,Borno State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/573.jpg,2015,http://www.nass.gov.ng/mp/profile/573,"Askira-Uba/Hawul, Borno State"
588,JIBRIN SATUMARI,Jos South/East,Plateau State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/588.jpg,2015,http://www.nass.gov.ng/mp/profile/588,"Jos South/East, Plateau State"
748,Jika Haliru,Darazo/Gunjuwa,Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/748.jpg,2015,http://www.nass.gov.ng/mp/profile/748,"Darazo/Gunjuwa, Bauchi State"
648,JIMOH ABDUL,Lagos Mainland,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/648.jpg,2015,http://www.nass.gov.ng/mp/profile/648,"Lagos Mainland, Lagos State"
624,JIMOH OJUGBELE,Ado-Odo/Ota,Ogun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/624.jpg,2015,http://www.nass.gov.ng/mp/profile/624,"Ado-Odo/Ota, Ogun State"
595,Johnbull Shekarau,Mikang/Quan.Pan/Shendam,Plateau State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/595.jpg,2015,http://www.nass.gov.ng/mp/profile/595,"Mikang/Quan.Pan/Shendam, Plateau State"
699,JOSEPH BAMGBOSE,Badagry,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/699.jpg,2015,http://www.nass.gov.ng/mp/profile/699,"Badagry, Lagos State"
850,julius pondi,Burutu,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/850.jpg,2015,http://www.nass.gov.ng/mp/profile/850,"Burutu, Delta State"
676,KABIR SHAIBU,Rimi/Charanchi/Batagarawa,Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/676.jpg,2015,http://www.nass.gov.ng/mp/profile/676,"Rimi/Charanchi/Batagarawa, Katsina State"
939,KABIRU ACHIDA,Wurno/Rabah,Sokoto State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/939.jpg,2015,http://www.nass.gov.ng/mp/profile/939,"Wurno/Rabah, Sokoto State"
794,KAYODE OLADELE,Imeko Afon/Egbado North,Ogun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/794.jpg,2015,http://www.nass.gov.ng/mp/profile/794,"Imeko Afon/Egbado North, Ogun State"
501,Kehinde Agboola,Ikole/Oye,Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/501.jpg,2015,http://www.nass.gov.ng/mp/profile/501,"Ikole/Oye, Ekiti State"
608,KHADIJA BUKAR .A.,Damaturu/Gujba/Gulani/Tarmuwa,Yobe State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/608.jpg,2015,http://www.nass.gov.ng/mp/profile/608,"Damaturu/Gujba/Gulani/Tarmuwa, Yobe State"
729,KHAMISU AHM AHMED,"Gombe,kwami &Funakaye",Gombe State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/729.jpg,2015,http://www.nass.gov.ng/mp/profile/729,"Gombe,kwami &Funakaye, Gombe State"
959,Kurmi Gashaka,Gashaka/Kurmi/Sardauna,Taraba State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/959,"Gashaka/Kurmi/Sardauna, Taraba State"
260,LAWAL B/TUDU,Gummi/Bukkuyum,Zamfara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/260.jpg,2015,http://www.nass.gov.ng/mp/profile/260,"Gummi/Bukkuyum, Zamfara State"
564,LAWALI HASSAN,Anka/Mafara,Zamfara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/564.jpg,2015,http://www.nass.gov.ng/mp/profile/564,"Anka/Mafara, Zamfara State"
515,LAZARUS OGBEE,Ikwo/Ezza South,Ebonyi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/515.jpg,2015,http://www.nass.gov.ng/mp/profile/515,"Ikwo/Ezza South, Ebonyi State"
666,"linus okorie,fca",Ohaukwu/Ebonyi,Ebonyi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/666.jpg,2015,http://www.nass.gov.ng/mp/profile/666,"Ohaukwu/Ebonyi, Ebonyi State"
878,lucas gideon,Kaura,Kaduna State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/878.jpg,2015,http://www.nass.gov.ng/mp/profile/878,"Kaura, Kaduna State"
570,MAHHUD MAINA,Dikwa/Mafaf/Konduga,Borno State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/570.jpg,2015,http://www.nass.gov.ng/mp/profile/570,"Dikwa/Mafaf/Konduga, Borno State"
616,MALLAM GANA,Kukawa/Mobbar/Abadam/Guzamalai,Borno State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/616.jpg,2015,http://www.nass.gov.ng/mp/profile/616,"Kukawa/Mobbar/Abadam/Guzamalai, Borno State"
701,MALLE AMINU,Jalingo/Yorro/Zing,Taraba State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/701.jpg,2015,http://www.nass.gov.ng/mp/profile/701,"Jalingo/Yorro/Zing, Taraba State"
626,MARK GBILLAH,Gwer East/Gwer West,Benue State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/626.jpg,2015,http://www.nass.gov.ng/mp/profile/626,"Gwer East/Gwer West, Benue State"
953,Marshal Sunday,Zangon Kataf/Jaba,Kaduna State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/953.jpg,2015,http://www.nass.gov.ng/mp/profile/953,"Zangon Kataf/Jaba, Kaduna State"
688,MAYOWA AKINFOLARIN,Ileoluji-Okeibo/Odigbo,Ondo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/688.jpg,2015,http://www.nass.gov.ng/mp/profile/688,"Ileoluji-Okeibo/Odigbo, Ondo State"
904,Memga Emmanuel,Katsina-Ala/Ukum/Logo,Benue State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/904.jpg,2015,http://www.nass.gov.ng/mp/profile/904,"Katsina-Ala/Ukum/Logo, Benue State"
830,michael omobgehin,Okitipupa/Irele,Ondo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/830.jpg,2015,http://www.nass.gov.ng/mp/profile/830,"Okitipupa/Irele, Ondo State"
881,Mohammed Danlami,Dutsin-ma/Kurfi,Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/881.jpg,2015,http://www.nass.gov.ng/mp/profile/881,"Dutsin-ma/Kurfi, Katsina State"
663,MOHAMMED GARBA,Gamawa,Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/663.jpg,2015,http://www.nass.gov.ng/mp/profile/663,"Gamawa, Bauchi State"
789,MOHAMMED MAHMUD,Agaie/Lapai,Niger State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/789.jpg,2015,http://www.nass.gov.ng/mp/profile/789,"Agaie/Lapai, Niger State"
720,MOHAMMED MONGUNO,Jere,Borno State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/720.jpg,2015,http://www.nass.gov.ng/mp/profile/720,"Jere, Borno State"
784,MOHAMMED ONAWO,Awe/Doma/Keana,Nassarawa State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/784.jpg,2015,http://www.nass.gov.ng/mp/profile/784,"Awe/Doma/Keana, Nassarawa State"
555,MOHAMMED SANDA,Kaga/Gubio/Magumeri,Borno State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/555.jpg,2015,http://www.nass.gov.ng/mp/profile/555,"Kaga/Gubio/Magumeri, Borno State"
607,Mohammed Sani,Rano/Bunkure/Kibiya,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/607.jpg,2015,http://www.nass.gov.ng/mp/profile/607,"Rano/Bunkure/Kibiya, Kano State"
713,MOHAMMED ZAKARI,Baruten/Kaiama,Kwara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/713.jpg,2015,http://www.nass.gov.ng/mp/profile/713,"Baruten/Kaiama, Kwara State"
724,MUHAMMAD ABDU,Alkaleri/Kirfi,Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/724.jpg,2015,http://www.nass.gov.ng/mp/profile/724,"Alkaleri/Kirfi, Bauchi State"
585,MUHAMMAD ABUBAKAR,Igabi,Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/585.jpg,2015,http://www.nass.gov.ng/mp/profile/585,"Igabi, Kaduna State"
549,MUHAMMAD BOYI,Ringim/Taura,Jigawa State,House of Representatives,All Progressives Grand Alliance,APGA,http://www.nass.gov.ng/images/mps/549.jpg,2015,http://www.nass.gov.ng/mp/profile/549,"Ringim/Taura, Jigawa State"
804,MUHAMMAD JEGA,Gwandu/Aliero/Jega,Kebbi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/804.jpg,2015,http://www.nass.gov.ng/mp/profile/804,"Gwandu/Aliero/Jega, Kebbi State"
749,MUHAMMAD SOBA,Soba,Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/749.jpg,2015,http://www.nass.gov.ng/mp/profile/749,"Soba, Kaduna State"
657,MUHAMMAD USMAN,Makarfi/Kudan,Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/657.jpg,2015,http://www.nass.gov.ng/mp/profile/657,"Makarfi/Kudan, Kaduna State"
693,MUHAMMADU MUKTAR,Kura/Madobi/Garun Malam,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/693.jpg,2015,http://www.nass.gov.ng/mp/profile/693,"Kura/Madobi/Garun Malam, Kano State"
596,MUHAMMED ALI,Wudil/Garko,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/596.jpg,2015,http://www.nass.gov.ng/mp/profile/596,"Wudil/Garko, Kano State"
681,MUHAMMED GUDAJI,Kazaure/Roni/Gwiwa/Yankwashi,Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/681.jpg,2015,http://www.nass.gov.ng/mp/profile/681,"Kazaure/Roni/Gwiwa/Yankwashi, Jigawa State"
637,MUHAMMED IDIRISU,Ajaokuta,Kogi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/637.jpg,2015,http://www.nass.gov.ng/mp/profile/637,"Ajaokuta, Kogi State"
843,muhd lawal,Lere,Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/843.jpg,2015,http://www.nass.gov.ng/mp/profile/843,"Lere, Kaduna State"
672,MUKAILA KASSIM,Abeokuta North/ Obafemi- Owode/Odeda,Ogun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/672.jpg,2015,http://www.nass.gov.ng/mp/profile/672,"Abeokuta North/ Obafemi- Owode/Odeda, Ogun State"
918,MUNIR DANAGUNDI,Kumbosto,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/918.jpg,2015,http://www.nass.gov.ng/mp/profile/918,"Kumbosto, Kano State"
545,MUNTARI DANDUTSE,Funtua/Dandume,Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/545.jpg,2015,http://www.nass.gov.ng/mp/profile/545,"Funtua/Dandume, Katsina State"
574,MUSA SARKIN,Goronyo/Gada,Sokoto State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/574.jpg,2015,http://www.nass.gov.ng/mp/profile/574,"Goronyo/Gada, Sokoto State"
593,MUSTAPHA BALA,Dawakin Kudu/Warawa,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/593.jpg,2015,http://www.nass.gov.ng/mp/profile/593,"Dawakin Kudu/Warawa, Kano State"
627,MUTIU SHADIMU,Oshodi-Isolo I,Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/627.jpg,2015,http://www.nass.gov.ng/mp/profile/627,"Oshodi-Isolo I, Lagos State"
933,NASIRU BABALLE,Tarauni,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/933,"Tarauni, Kano State"
682,NASIRU SULE,Gwarzo/Ikabo,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/682.jpg,2015,http://www.nass.gov.ng/mp/profile/682,"Gwarzo/Ikabo, Kano State"
543,NASSIR ALI,Nassarawa,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/543.jpg,2015,http://www.nass.gov.ng/mp/profile/543,"Nassarawa, Kano State"
599,NGORO AGIBE,Ikom/Boki,Cross River State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/599.jpg,2015,http://www.nass.gov.ng/mp/profile/599,"Ikom/Boki, Cross River State"
841,Nicholas Mutu,Bomadi/Patani,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/841.jpg,2015,http://www.nass.gov.ng/mp/profile/841,"Bomadi/Patani, Delta State"
800,NICHOLAS OSSAI,Ndokwa/Ukwani,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/800.jpg,2015,http://www.nass.gov.ng/mp/profile/800,"Ndokwa/Ukwani, Delta State"
848,NICHOLAS SHEHU,Jemaa/Sanga,Kaduna State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/848.jpg,2015,http://www.nass.gov.ng/mp/profile/848,"Jemaa/Sanga, Kaduna State"
906,Nkem Uzoma,Ukwa East/Ukwa West,Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/906.jpg,2015,http://www.nass.gov.ng/mp/profile/906,"Ukwa East/Ukwa West, Abia State"
847,Nnenna Elendu,Bende,Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/847.jpg,2015,http://www.nass.gov.ng/mp/profile/847,"Bende, Abia State"
697,NSE EKPENYONG,Oron/Mbo/Okobo/UrueOffong/Oruko/Udung-Uko,Akwa Ibom State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/697.jpg,2015,http://www.nass.gov.ng/mp/profile/697,"Oron/Mbo/Okobo/UrueOffong/Oruko/Udung-Uko, Akwa Ibom State"
761,O.PALLY IRIASE,Owan West/East,Edo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/761.jpg,2015,http://www.nass.gov.ng/mp/profile/761,"Owan West/East, Edo State"
768,Ochepo Adamu,Apa/Agatu,Benue State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/768.jpg,2015,http://www.nass.gov.ng/mp/profile/768,"Apa/Agatu, Benue State"
705,OFONGO HENRY,Southern Ijaw,Bayelsa State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/705.jpg,2015,http://www.nass.gov.ng/mp/profile/705,"Southern Ijaw, Bayelsa State"
618,OGBEIDE-IHAMA OMOREGIE,Oredo,Edo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/618.jpg,2015,http://www.nass.gov.ng/mp/profile/618,"Oredo, Edo State"
689,OGHENE EMMANUEL,Amuwo Odofin,Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/689.jpg,2015,http://www.nass.gov.ng/mp/profile/689,"Amuwo Odofin, Lagos State"
905,OGOR OKUWEH,Isoko North/South,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/905.jpg,2015,http://www.nass.gov.ng/mp/profile/905,"Isoko North/South, Delta State"
765,OHIOZOJEH AKPATASON,Akoko-Edo,Edo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/765.jpg,2015,http://www.nass.gov.ng/mp/profile/765,"Akoko-Edo, Edo State"
880,OKAFOR JOHN,Ehimembano/ihitte Uboma/Obowo,Imo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/880.jpg,2015,http://www.nass.gov.ng/mp/profile/880,"Ehimembano/ihitte Uboma/Obowo, Imo State"
629,Okechukwu Eze,Anaocha/Njikoka/Dunukofia,Anambra State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/629.jpg,2015,http://www.nass.gov.ng/mp/profile/629,"Anaocha/Njikoka/Dunukofia, Anambra State"
864,Okon Michael,Uyo/Uruan/Nsit Ata/Ibeskip Asutan,Akwa Ibom State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/864.jpg,2015,http://www.nass.gov.ng/mp/profile/864,"Uyo/Uruan/Nsit Ata/Ibeskip Asutan, Akwa Ibom State"
552,Olabode Ayorinde,Owo/Ose,Ondo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/552.jpg,2015,http://www.nass.gov.ng/mp/profile/552,"Owo/Ose, Ondo State"
916,OLAJIDE OLATUBOSUN,Atisbo/Saki East/Saki West,Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/916.jpg,2015,http://www.nass.gov.ng/mp/profile/916,"Atisbo/Saki East/Saki West, Oyo State"
862,OLAMIDE ONI,Ijero/Ekiti West/Efon,Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/862.jpg,2015,http://www.nass.gov.ng/mp/profile/862,"Ijero/Ekiti West/Efon, Ekiti State"
610,OLARINOYE OLAYONU,Offa/Oyun/Ifelodun,Kwara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/610.jpg,2015,http://www.nass.gov.ng/mp/profile/610,"Offa/Oyun/Ifelodun, Kwara State"
760,olatubosun oladele,Olurunsogo/Oorelope,Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/760.jpg,2015,http://www.nass.gov.ng/mp/profile/760,"Olurunsogo/Oorelope, Oyo State"
521,Olemija Stephen,Akoko North East/West,Ondo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/521.jpg,2015,http://www.nass.gov.ng/mp/profile/521,"Akoko North East/West, Ondo State"
704,OLUFEMI ADEBANJO,Alimosho,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/704.jpg,2015,http://www.nass.gov.ng/mp/profile/704,"Alimosho, Lagos State"
803,OLUFEMI GBAJABIAMILA,Surulere I,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/803.jpg,2015,http://www.nass.gov.ng/mp/profile/803,"Surulere I, Lagos State"
938,OLUFUNKE ADEDOYIN,Ekiti/Isin/Irepodun/Oke-ero,Kwara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/938.jpg,2015,http://www.nass.gov.ng/mp/profile/938,"Ekiti/Isin/Irepodun/Oke-ero, Kwara State"
936,OLUGBENGA AYODE,Ibarapa Central/Ibarapa North,Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/936.jpg,2015,http://www.nass.gov.ng/mp/profile/936,"Ibarapa Central/Ibarapa North, Oyo State"
805,OLUSUNBO SAMSON,Oluyole Local Govt.,Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/805.jpg,2015,http://www.nass.gov.ng/mp/profile/805,"Oluyole Local Govt., Oyo State"
698,OLUWAROTIMI AGUNSOYE,Kosofe,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/698.jpg,2015,http://www.nass.gov.ng/mp/profile/698,"Kosofe, Lagos State"
802,OMAR TATA,Zaki,Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/802.jpg,2015,http://www.nass.gov.ng/mp/profile/802,"Zaki, Bauchi State"
651,OMOSEDE IGBINEDION,Ovia South/West-Ovia North/East,Edo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/651.jpg,2015,http://www.nass.gov.ng/mp/profile/651,"Ovia South/West-Ovia North/East, Edo State"
707,ONINUBUARIRI OBINNA,Isiala Mbano/Okigwe/Onuimo,Imo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/707.jpg,2015,http://www.nass.gov.ng/mp/profile/707,"Isiala Mbano/Okigwe/Onuimo, Imo State"
612,ONWANA MUSA,Nasarawa/Toto,Nassarawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/612.jpg,2015,http://www.nass.gov.ng/mp/profile/612,"Nasarawa/Toto, Nassarawa State"
756,ONYEJEOCHA NKEIRUKA,Isuikwato/Umunneochi,Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/756.jpg,2015,http://www.nass.gov.ng/mp/profile/756,"Isuikwato/Umunneochi, Abia State"
575,ONYEMAECHI MRAKPOR,Aniocha North/Aniocha South/ Oshimili N & S,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/575.jpg,2015,http://www.nass.gov.ng/mp/profile/575,"Aniocha North/Aniocha South/ Oshimili N & S, Delta State"
316,ONYEWUCHI EZENWA,Owerri Municipal/Owerri North/West,Imo State,House of Representatives,All Progressives Grand Alliance,APGA,http://www.nass.gov.ng/images/mps/316.jpg,2015,http://www.nass.gov.ng/mp/profile/316,"Owerri Municipal/Owerri North/West, Imo State"
859,ORKER-JEV YISA,Buruku,Benue State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/859.jpg,2015,http://www.nass.gov.ng/mp/profile/859,"Buruku, Benue State"
727,OWOIDIGHE EKPOATAI,Eket/Onna/Esit Eket/Ibeno,Akwa Ibom State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/727.jpg,2015,http://www.nass.gov.ng/mp/profile/727,"Eket/Onna/Esit Eket/Ibeno, Akwa Ibom State"
677,OYEWOLE DIYA,Somolu,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/677,"Somolu, Lagos State"
721,Peter Madubueze,Anambra East/West,Anambra State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/721.jpg,2015,http://www.nass.gov.ng/mp/profile/721,"Anambra East/West, Anambra State"
644,PHILIP AHMAD,Guyuk/Shelleng,Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/644.jpg,2015,http://www.nass.gov.ng/mp/profile/644,"Guyuk/Shelleng, Adamawa State"
577,PHILIP SHAIBU,Etsako East/West/Central,Edo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/577.jpg,2015,http://www.nass.gov.ng/mp/profile/577,"Etsako East/West/Central, Edo State"
956,PWAJOK GYANG,Jos South/East,Plateau State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/956.jpg,2015,http://www.nass.gov.ng/mp/profile/956,"Jos South/East, Plateau State"
572,Rabiu Garba,Mallam Madori/Kaugama,Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/572.jpg,2015,http://www.nass.gov.ng/mp/profile/572,"Mallam Madori/Kaugama, Jigawa State"
750,RAZAK ATUNWA,Asa/Ilorin West,Kwara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/750.jpg,2015,http://www.nass.gov.ng/mp/profile/750,"Asa/Ilorin West, Kwara State"
779,RIMAMNDE KWEWUM,Donga/Ussa/Takum/Special Area,Taraba State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/779.jpg,2015,http://www.nass.gov.ng/mp/profile/779,"Donga/Ussa/Takum/Special Area, Taraba State"
597,RITA ORJI,Ajeromi-Ifelodun,Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/597.jpg,2015,http://www.nass.gov.ng/mp/profile/597,"Ajeromi-Ifelodun, Lagos State"
550,SAADU NABUNKAN,Binji/Silame,Sokoto State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/550.jpg,2015,http://www.nass.gov.ng/mp/profile/550,"Binji/Silame, Sokoto State"
907,SADIQ IBRAHIM,Fufore/Song,Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/907.jpg,2015,http://www.nass.gov.ng/mp/profile/907,"Fufore/Song, Adamawa State"
757,SALISU KOKO,Maiyama/Koko/Besse,Kebbi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/757.jpg,2015,http://www.nass.gov.ng/mp/profile/757,"Maiyama/Koko/Besse, Kebbi State"
583,SAMAILA SULEIMAN,Kaduna North,Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/583.jpg,2015,http://www.nass.gov.ng/mp/profile/583,"Kaduna North, Kaduna State"
706,SAMUEL IKON,Etinan/Nsit Ibom/Nsit Ubium,Akwa Ibom State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/706.jpg,2015,http://www.nass.gov.ng/mp/profile/706,"Etinan/Nsit Ibom/Nsit Ubium, Akwa Ibom State"
737,SAMUEL ONUIGBO,Ikwuano/Umuahia North/South,Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/737.jpg,2015,http://www.nass.gov.ng/mp/profile/737,"Ikwuano/Umuahia North/South, Abia State"
641,SAMUEL WILLIAM,Abeokuta South,Ogun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/641.jpg,2015,http://www.nass.gov.ng/mp/profile/641,"Abeokuta South, Ogun State"
622,SANI AMINU,Kaura Namoda/Birnin Magaji,Zamfara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/622.jpg,2015,http://www.nass.gov.ng/mp/profile/622,"Kaura Namoda/Birnin Magaji, Zamfara State"
437,SANI DAURA,Baure/Zango,Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/437.jpg,2015,http://www.nass.gov.ng/mp/profile/437,"Baure/Zango, Katsina State"
895,Sani Mohammed,Gumel/Maigatari/Sule Tankarkar/Gagarawa,Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/895.jpg,2015,http://www.nass.gov.ng/mp/profile/895,"Gumel/Maigatari/Sule Tankarkar/Gagarawa, Jigawa State"
