id,photo,name,party,term,source
1260,http://www.parliament.go.tz/polis/images/Pictures/oll/1260.jpg,Mbowe Aikaeli Freeman,Chama cha Demokrasia na Maendeleo,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/140
1284,http://www.parliament.go.tz/polis/images/Pictures/oll/1284.jpg,Mchande Salim Mchande,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/140
1150,http://www.parliament.go.tz/polis/images/Pictures/oll/1150.jpg,Mchemba Ismaily Mwanne,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/140
1002,http://www.parliament.go.tz/polis/images/Pictures/oll/1002.jpg,Meghji Hamdani Zakia,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/140
1151,http://www.parliament.go.tz/polis/images/Pictures/oll/1151.jpg,Membe Kamillius Bernard,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/140
1152,http://www.parliament.go.tz/polis/images/Pictures/oll/1152.jpg,Mfaki Salum Mariam,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/140
1249,http://www.parliament.go.tz/polis/images/Pictures/oll/1249.jpg,Mgaywa B. Muttamwega,Tanzania Labour Party,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1153,http://www.parliament.go.tz/polis/images/Pictures/oll/1153.jpg,Mgeni Saad Feteh,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1154,http://www.parliament.go.tz/polis/images/Pictures/oll/1154.jpg,Mgombelo Robert Henry,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1155,http://www.parliament.go.tz/polis/images/Pictures/oll/1155.jpg,Mhagama Joakim Jenista,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1039,http://www.parliament.go.tz/polis/images/Pictures/oll/1039.jpg,Mhita Muhaji Zabein,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1156,http://www.parliament.go.tz/polis/images/Pictures/oll/1156.jpg,Mikidadi Mtupa Juma,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1157,http://www.parliament.go.tz/polis/images/Pictures/oll/1157.jpg,Missanga Hamisi Mohamed,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1158,http://www.parliament.go.tz/polis/images/Pictures/oll/1158.jpg,Mkanga Agnes Margareth,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1276,http://www.parliament.go.tz/polis/images/Pictures/oll/1276.jpg,Mkilindi Ephrem Adelastela,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1159,http://www.parliament.go.tz/polis/images/Pictures/oll/1159.jpg,Mkono Elireheema Nimrod,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/150
1048,http://www.parliament.go.tz/polis/images/Pictures/oll/1048.jpg,Mlaki Louise Rita,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1160,http://www.parliament.go.tz/polis/images/Pictures/oll/1160.jpg,Mlawa Francis George,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1161,http://www.parliament.go.tz/polis/images/Pictures/oll/1161.jpg,Mloka Thobias Oscar,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1162,http://www.parliament.go.tz/polis/images/Pictures/oll/1162.jpg,Mlolwa  Raphael,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1163,http://www.parliament.go.tz/polis/images/Pictures/oll/1163.jpg,Mng'ong'o Mafuru Lediana,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1176,http://www.parliament.go.tz/polis/images/Pictures/oll/1176.jpg,Mntangi James Herbert,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1165,http://www.parliament.go.tz/polis/images/Pictures/oll/1165.jpg,Mohamed Ameir Ali,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1164,http://www.parliament.go.tz/polis/images/Pictures/oll/1164.jpg,Mohamed Aboud Mohamed,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1296,http://www.parliament.go.tz/polis/images/Pictures/oll/1296.jpg,Mohamed Abdallah  Salum Sumri,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1300,http://www.parliament.go.tz/polis/images/Pictures/oll/1300.jpg,Mohamed Rashid Hamad,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/160
1167,http://www.parliament.go.tz/polis/images/Pictures/oll/1167.jpg,Mollel David Elisa,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1168,http://www.parliament.go.tz/polis/images/Pictures/oll/1168.jpg,Mongella Ibengwe Ambassador  Getrude,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1169,http://www.parliament.go.tz/polis/images/Pictures/oll/1169.jpg,Mpeme Hassan Ahmed,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1170,http://www.parliament.go.tz/polis/images/Pictures/oll/1170.jpg,Mpesya Mwailugula Benson,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1171,http://www.parliament.go.tz/polis/images/Pictures/oll/1171.jpg,Mporogomyi Muhama Kilontsi,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1025,http://www.parliament.go.tz/polis/images/Pictures/oll/1025.jpg,Mramba Pesambili Basil,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1172,http://www.parliament.go.tz/polis/images/Pictures/oll/1172.jpg,Mrema Christopher Felix,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1173,http://www.parliament.go.tz/polis/images/Pictures/oll/1173.jpg,Mrope Alfons Raynald,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1041,http://www.parliament.go.tz/polis/images/Pictures/oll/1041.jpg,Msabaha Said Dr. Ibrahim,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1174,http://www.parliament.go.tz/polis/images/Pictures/oll/1174.jpg,Msafiri Blasio Ruth,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/170
1175,http://www.parliament.go.tz/polis/images/Pictures/oll/1175.jpg,Msekela Alex Dr. James,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1000,http://www.parliament.go.tz/polis/images/Pictures/oll/1000.jpg,Msekwa Chipanda Pius,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1274,http://www.parliament.go.tz/polis/images/Pictures/oll/1274.jpg,Msindai Izumbe Mgana,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1036,http://www.parliament.go.tz/polis/images/Pictures/oll/1036.jpg,Mudhihir Mohamed Mudhihir,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1177,http://www.parliament.go.tz/polis/images/Pictures/oll/1177.jpg,Mulyambatte Jisaba Jeremiah,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1013,http://www.parliament.go.tz/polis/images/Pictures/oll/1013.jpg,Mungai James Joseph,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1178,http://www.parliament.go.tz/polis/images/Pictures/oll/1178.jpg,Murji Mohamed Hasnain,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1179,http://www.parliament.go.tz/polis/images/Pictures/oll/1179.jpg,Musalika Philipo James,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1180,http://www.parliament.go.tz/polis/images/Pictures/oll/1180.jpg,Mussa Machano Ali,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1181,http://www.parliament.go.tz/polis/images/Pictures/oll/1181.jpg,Mussa Sheha Ali,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/180
1182,http://www.parliament.go.tz/polis/images/Pictures/oll/1182.jpg,Mussa Suleiman Mossy,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1257,http://www.parliament.go.tz/polis/images/Pictures/oll/1257.jpg,Mutungilehi Mutarchoka Benedicto,Tanzania Labour Party,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1184,http://www.parliament.go.tz/polis/images/Pictures/oll/1184.jpg,Mwaga M. Daimon,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1277,http://www.parliament.go.tz/polis/images/Pictures/oll/1277.jpg,Mwakipesile Livingstone John,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1186,http://www.parliament.go.tz/polis/images/Pictures/oll/1186.jpg,Mwakyusa Homeli Prof. David,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1188,http://www.parliament.go.tz/polis/images/Pictures/oll/1188.jpg,Mwamoto Methusalah Venance,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1191,http://www.parliament.go.tz/polis/images/Pictures/oll/1191.jpg,Mwananzila John Ludovick,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1189,http://www.parliament.go.tz/polis/images/Pictures/oll/1189.jpg,Mwandoro Kassim Mbaruk,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1010,http://www.parliament.go.tz/polis/images/Pictures/oll/1010.jpg,Mwandosya James Prof. Mark,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1190,http://www.parliament.go.tz/polis/images/Pictures/oll/1190.jpg,Mwangunga Selengia Shamsa,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/190
1192,http://www.parliament.go.tz/polis/images/Pictures/oll/1192.jpg,Mwanri Deaisile Joshua Aggrey,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1017,http://www.parliament.go.tz/polis/images/Pictures/oll/1017.jpg,Mwapachu Bakari Harith,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1193,http://www.parliament.go.tz/polis/images/Pictures/oll/1193.jpg,Mwenda Mohammed Omary,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1045,http://www.parliament.go.tz/polis/images/Pictures/oll/1045.jpg,Mwenegoha Abdallah Hamza,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1042,http://www.parliament.go.tz/polis/images/Pictures/oll/1042.jpg,Mwinyi Ali Dr. Hussein,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1194,http://www.parliament.go.tz/polis/images/Pictures/oll/1194.jpg,Mzindakaya Majiyatanga Dr. Chrisant,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1205,http://www.parliament.go.tz/polis/images/Pictures/oll/1205.jpg,N'hunga Suleiman Juma,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1009,http://www.parliament.go.tz/polis/images/Pictures/oll/1009.jpg,Nagu Michael Dr. Mary,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1195,http://www.parliament.go.tz/polis/images/Pictures/oll/1195.jpg,Nakei Pascal Damas,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1196,http://www.parliament.go.tz/polis/images/Pictures/oll/1196.jpg,Namkulala Omar Abdillahi,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/200
1197,http://www.parliament.go.tz/polis/images/Pictures/oll/1197.jpg,Ndaboine Rwamugira Bernadine,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1198,http://www.parliament.go.tz/polis/images/Pictures/oll/1198.jpg,Ndassa Mganga Richard,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1295,http://www.parliament.go.tz/polis/images/Pictures/oll/1295.jpg,Ndeka Nziriye Edward,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1256,http://www.parliament.go.tz/polis/images/Pictures/oll/1256.jpg,Ndesamburo Kiwelu Philemon,Chama cha Demokrasia na Maendeleo,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1199,http://www.parliament.go.tz/polis/images/Pictures/oll/1199.jpg,Ndugai Yustino Job,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1005,http://www.parliament.go.tz/polis/images/Pictures/oll/1005.jpg,Ng'wandu Yasebasi Pius,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1012,http://www.parliament.go.tz/polis/images/Pictures/oll/1012.jpg,Ngasongwa Alifa Dr. Juma,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1248,http://www.parliament.go.tz/polis/images/Pictures/oll/1248.jpg,Ngawaiya  Thomas,Tanzania Labour Party,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1298,http://www.parliament.go.tz/polis/images/Pictures/oll/1298.jpg,Ngede Ali Asha,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1200,http://www.parliament.go.tz/polis/images/Pictures/oll/1200.jpg,Ngombale-Mwiru - Kingunge,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/210
1201,http://www.parliament.go.tz/polis/images/Pictures/oll/1201.jpg,Ngoye Hilda Cynthia,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1202,http://www.parliament.go.tz/polis/images/Pictures/oll/1202.jpg,Ngozi Saleh Khadija,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1203,http://www.parliament.go.tz/polis/images/Pictures/oll/1203.jpg,Nguli Hamisi Jumanne,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1204,http://www.parliament.go.tz/polis/images/Pictures/oll/1204.jpg,Ngwatura Ndunguru Ireneus,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1016,http://www.parliament.go.tz/polis/images/Pictures/oll/1016.jpg,Ngwilizi Athumani Brg. Gen. Hassan,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1206,http://www.parliament.go.tz/polis/images/Pictures/oll/1206.jpg,Nkumba Juma Said,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1207,http://www.parliament.go.tz/polis/images/Pictures/oll/1207.jpg,Nkya Sawere Dr. Lucy,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1027,http://www.parliament.go.tz/polis/images/Pictures/oll/1027.jpg,Ntagazwa Denis Arcado,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1034,http://www.parliament.go.tz/polis/images/Pictures/oll/1034.jpg,Ntimizi Musa Tatu,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1208,http://www.parliament.go.tz/polis/images/Pictures/oll/1208.jpg,Ntwina Edward Paul,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/220
1209,http://www.parliament.go.tz/polis/images/Pictures/oll/1209.jpg,Nyaburi Kerenge Tembe,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1210,http://www.parliament.go.tz/polis/images/Pictures/oll/1210.jpg,Nyalandu Samuel Lazaro,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1211,http://www.parliament.go.tz/polis/images/Pictures/oll/1211.jpg,Nyami Damiano Ponsiano,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1212,http://www.parliament.go.tz/polis/images/Pictures/oll/1212.jpg,Nyawazwa Kabadi Esther,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1213,http://www.parliament.go.tz/polis/images/Pictures/oll/1213.jpg,Nyerere Huria Kambarage Rosemary,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1301,http://www.parliament.go.tz/polis/images/Pictures/oll/1301.jpg,Nyerere J.K. Makongoro,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1214,http://www.parliament.go.tz/polis/images/Pictures/oll/1214.jpg,Nyimbo Simon Thomas,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1215,http://www.parliament.go.tz/polis/images/Pictures/oll/1215.jpg,Olle Timan Taki Matthew,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1297,http://www.parliament.go.tz/polis/images/Pictures/oll/1297.jpg,Omar Juma Dr. Suleiman,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1292,http://www.parliament.go.tz/polis/images/Pictures/oll/1292.jpg,Omar Juma Omar,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/230
1278,http://www.parliament.go.tz/polis/images/Pictures/oll/1278.jpg,Othman Said Karim,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1217,http://www.parliament.go.tz/polis/images/Pictures/oll/1217.jpg,Pandu Nyonje Ramadhani,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1218,http://www.parliament.go.tz/polis/images/Pictures/oll/1218.jpg,Pawa Kisange Semindu,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1038,http://www.parliament.go.tz/polis/images/Pictures/oll/1038.jpg,Pinda Kayanza Peter Mizengo,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1219,http://www.parliament.go.tz/polis/images/Pictures/oll/1219.jpg,Ramadhan Abdulrahaman Mwaka,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1221,http://www.parliament.go.tz/polis/images/Pictures/oll/1221.jpg,Sadiq Ahmad Suleiman,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1222,http://www.parliament.go.tz/polis/images/Pictures/oll/1222.jpg,Saggaf A. Z. Hashim,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1286,http://www.parliament.go.tz/polis/images/Pictures/oll/1286.jpg,Said Ali Mohamed,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1037,http://www.parliament.go.tz/polis/images/Pictures/oll/1037.jpg,Sakila Philip Bujiku,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1223,http://www.parliament.go.tz/polis/images/Pictures/oll/1223.jpg,Saleh Hamid Kidawa,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/240
1285,http://www.parliament.go.tz/polis/images/Pictures/oll/1285.jpg,Saleh Ali Khamis,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1224,http://www.parliament.go.tz/polis/images/Pictures/oll/1224.jpg,Salim Mohamed Issa,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1281,http://www.parliament.go.tz/polis/images/Pictures/oll/1281.jpg,Salim Said Ali,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1279,http://www.parliament.go.tz/polis/images/Pictures/oll/1279.jpg,Salim Abdallah Masoud,Civil United Front,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1006,http://www.parliament.go.tz/polis/images/Pictures/oll/1006.jpg,Sarungi Mikol Prof. Philemon,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1225,http://www.parliament.go.tz/polis/images/Pictures/oll/1225.jpg,Sebabili Angus Gwassa,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1226,http://www.parliament.go.tz/polis/images/Pictures/oll/1226.jpg,Selelii Lumambo Lucas,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1227,http://www.parliament.go.tz/polis/images/Pictures/oll/1227.jpg,Sereweji Juma Haji,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1228,http://www.parliament.go.tz/polis/images/Pictures/oll/1228.jpg,Shaame Mohamed Sijamini,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1230,http://www.parliament.go.tz/polis/images/Pictures/oll/1230.jpg,Shango Mlumba Leonard,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/250
1047,http://www.parliament.go.tz/polis/images/Pictures/oll/1047.jpg,Shareef   Abdulkadir,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1231,http://www.parliament.go.tz/polis/images/Pictures/oll/1231.jpg,Shekiffu Daffa Henry,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1266,http://www.parliament.go.tz/polis/images/Pictures/oll/1266.jpg,Shellukindo Hezekia William,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1232,http://www.parliament.go.tz/polis/images/Pictures/oll/1232.jpg,Shibiliti Dalali Jacob,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1267,http://www.parliament.go.tz/polis/images/Pictures/oll/1267.jpg,Shija Ferdinand Dr. William,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1233,http://www.parliament.go.tz/polis/images/Pictures/oll/1233.jpg,Simba Mohamed Iddi,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1234,http://www.parliament.go.tz/polis/images/Pictures/oll/1234.jpg,Simba Mattayo Sophia,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1270,http://www.parliament.go.tz/polis/images/Pictures/oll/1270.jpg,Simpassa Johnson Eliachim,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1235,http://www.parliament.go.tz/polis/images/Pictures/oll/1235.jpg,Singo Elieneza John,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1253,http://www.parliament.go.tz/polis/images/Pictures/oll/1253.jpg,Slaa Peter Dr. Wilbrod,Chama cha Demokrasia na Maendeleo,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/260
1236,http://www.parliament.go.tz/polis/images/Pictures/oll/1236.jpg,Soud Rajab Mohammed,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1237,http://www.parliament.go.tz/polis/images/Pictures/oll/1237.jpg,Stima Hassani Esha,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1238,http://www.parliament.go.tz/polis/images/Pictures/oll/1238.jpg,Suleiman Mohammed Issa,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1020,http://www.parliament.go.tz/polis/images/Pictures/oll/1020.jpg,Sumaye Tluway Frederick,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1239,http://www.parliament.go.tz/polis/images/Pictures/oll/1239.jpg,Suru Samure Khalid,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1240,http://www.parliament.go.tz/polis/images/Pictures/oll/1240.jpg,Uledi Mwanache Aridi,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1241,http://www.parliament.go.tz/polis/images/Pictures/oll/1241.jpg,Wanyancha Mnanka Dr. James,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1242,http://www.parliament.go.tz/polis/images/Pictures/oll/1242.jpg,Watondoha D. Maria,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1243,http://www.parliament.go.tz/polis/images/Pictures/oll/1243.jpg,Wegga Semanini Christopher,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1244,http://www.parliament.go.tz/polis/images/Pictures/oll/1244.jpg,Wejja Michael Martha,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/270
1023,http://www.parliament.go.tz/polis/images/Pictures/oll/1023.jpg,Yona Ndhira Daniel,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/280
1245,http://www.parliament.go.tz/polis/images/Pictures/oll/1245.jpg,Zubeir Ngwali Mzee,Chama Cha Mapinduzi,2,http://www.parliament.go.tz/index.php/members/memberslist/all/all/2/280
1028,http://www.parliament.go.tz/polis/images/Pictures/oll/1028.jpg,Abdallah Margareth Anna,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1049,http://www.parliament.go.tz/polis/images/Pictures/oll/1049.jpg,Abdallah Rished Mohamed,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1326,http://www.parliament.go.tz/polis/images/Pictures/oll/1326.jpg,Abdallah Hamad Maida,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1052,http://www.parliament.go.tz/polis/images/Pictures/oll/1052.jpg,Abdulaziz Abdi Mohammed,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
