id,name,faction,area,area_id,term,source,sort_name,image,birth_date,email,start_date,end_date
279,Pardău Dumitru,PNL,SUCEAVA,35,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=279&cam=2&leg=2012&idl=2,Dumitru PARDĂU,http://www.cdep.ro/parlamentari/l2012/Pardau_Dumitru.jpg,1962-06-19,"",,
28,Bejinariu Eugen,PSD,SUCEAVA,35,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=28&cam=2&leg=2012&idl=2,Eugen BEJINARIU,http://www.cdep.ro/parlamentari/l2012/Bejinariu_Eugen.jpg,1959-01-28,"",,
280,Paul Maria-Andreea,PNL,SATU-MARE,32,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=280&cam=2&leg=2012&idl=2,Maria-Andreea PAUL,http://www.cdep.ro/parlamentari/l2012/Paul_Maria_Andreea.jpg,1978-09-10,"",,
281,Păun Nicolae,Minoritati,,"",2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=281&cam=2&leg=2012&idl=2,Nicolae PĂUN,http://www.cdep.ro/parlamentari/l2012/Paun_Nicolae.jpg,1964-11-09,"",,
282,Pârgaru Ion,PSD,DÂMBOVIŢA,16,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=282&cam=2&leg=2012&idl=2,Ion PÂRGARU,http://www.cdep.ro/parlamentari/l2012/Pargaru_Ion.jpg,1948-07-18,"",,
283,Pâslaru Florin-Costin,PSD,GALAŢI,18,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=283&cam=2&leg=2012&idl=2,Florin-Costin PÂSLARU,http://www.cdep.ro/parlamentari/l2012/Paslaru_Florin_Costin.jpg,1959-09-05,"",,
284,Peia Ninel,PSD,ILFOV,25,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=284&cam=2&leg=2012&idl=2,Ninel PEIA,http://www.cdep.ro/parlamentari/l2012/Peia_Ninel.jpg,1969-10-07,"",,
285,Petrache Adrian-Alin,PSD,BUCUREŞTI,42,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=285&cam=2&leg=2012&idl=2,Adrian-Alin PETRACHE,http://www.cdep.ro/parlamentari/l2012/Petrache_Adrian_Alin.jpg,1976-10-29,"",,2014-06-11
286,Petrea Dorin Silviu,PSD,BRĂILA,9,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=286&cam=2&leg=2012&idl=2,Dorin Silviu PETREA,http://www.cdep.ro/parlamentari/l2012/Petrea_Dorin_Silviu.jpg,1978-02-02,"",,
287,Petrescu Petre,non-attached,DOLJ,17,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=287&cam=2&leg=2012&idl=2,Petre PETRESCU,http://www.cdep.ro/parlamentari/l2012/Petrescu_Petre.jpg,1956-06-29,"",,
288,Petric Octavian,PSD,SATU-MARE,32,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=288&cam=2&leg=2012&idl=2,Octavian PETRIC,http://www.cdep.ro/parlamentari/l2012/Petric-Octavian.jpg,1961-10-01,"",,
289,Pistru-Popa Eusebiu-Manea,PNL,ARAD,2,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=289&cam=2&leg=2012&idl=2,Eusebiu-Manea PISTRU-POPA,http://www.cdep.ro/parlamentari/l2012/Pistru_Popa_Eusebiu_Manea.jpg,1966-05-25,"",,
29,Benga Ioan,PSD,CARAŞ-SEVERIN,11,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=29&cam=2&leg=2012&idl=2,Ioan BENGA,http://www.cdep.ro/parlamentari/l2012/Benga_Ioan.jpg,1954-09-03,"",,
290,Plumb Rovana,PSD,DÂMBOVIŢA,16,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=290&cam=2&leg=2012&idl=2,Rovana PLUMB,http://www.cdep.ro/parlamentari/l2012/Plumb_Rovana.jpg,1960-06-22,"",,
291,Pocora Cristina-Ancuţa,PNL,IALOMIŢA,23,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=291&cam=2&leg=2012&idl=2,Cristina-Ancuţa POCORA,http://www.cdep.ro/parlamentari/l2012/Pocora_Cristina_Ancuta.jpg,1979-04-05,"",,
292,Podaşcă Gabriela-Maria,PSD,BUCUREŞTI,42,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=292&cam=2&leg=2012&idl=2,Gabriela-Maria PODAŞCĂ,http://www.cdep.ro/parlamentari/l2012/Podasca_Gabriela_Maria.jpg,1985-05-03,"",,
293,Ponta Victor-Viorel,PSD,GORJ,20,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=293&cam=2&leg=2012&idl=2,Victor-Viorel PONTA,http://www.cdep.ro/parlamentari/l2012/Ponta_Victor.jpg,1972-09-20,"",,
294,Pop Georgian,PSD,BUCUREŞTI,42,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=294&cam=2&leg=2012&idl=2,Georgian POP,http://www.cdep.ro/parlamentari/l2012/Pop_Georgian.jpg,1975-06-13,"",,
295,Popa Octavian-Marius,ALDE,TULCEA,38,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=295&cam=2&leg=2012&idl=2,Octavian-Marius POPA,http://www.cdep.ro/parlamentari/l2012/Popa_Octavian_Marius.jpg,1960-08-04,"",,
296,Popa Radu Mihai,UNPR,DÂMBOVIŢA,16,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=296&cam=2&leg=2012&idl=2,Radu Mihai POPA,http://www.cdep.ro/parlamentari/l2012/Popa_Radu_Mihai.jpg,1976-11-16,"",,
297,Popeangă Vasile,PNL,GORJ,20,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=297&cam=2&leg=2012&idl=2,Vasile POPEANGĂ,http://www.cdep.ro/parlamentari/l2012/Popeanga_Vasile.jpg,1948-03-05,"",,
298,Popescu Dan-Cristian,PNL,BUCUREŞTI,42,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=298&cam=2&leg=2012&idl=2,Dan-Cristian POPESCU,http://www.cdep.ro/parlamentari/l2012/Popescu_Dan_Cristian.jpg,1975-12-31,"",,2016-08-04
299,Popescu Dumitru-Iulian,UNPR,BUCUREŞTI,42,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=299&cam=2&leg=2012&idl=2,Dumitru-Iulian POPESCU,http://www.cdep.ro/parlamentari/l2012/Popescu_Dumitru_Iulian.jpg,1962-06-19,"",,
3,Adăscăliţei Constantin,PSD,IAŞI,24,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=3&cam=2&leg=2012&idl=2,Constantin ADĂSCĂLIŢEI,http://www.cdep.ro/parlamentari/l2012/Adascalitei_Constantin.jpg,1967-09-18,"",,2016-03-07
30,Berci Vasile,PNL,MARAMUREŞ,26,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=30&cam=2&leg=2012&idl=2,Vasile BERCI,http://www.cdep.ro/parlamentari/l2012/Berci_Vasile.jpg,1946-02-16,"",,
300,Popescu Florin Aurelian,non-attached,DÂMBOVIŢA,16,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=300&cam=2&leg=2012&idl=2,Florin Aurelian POPESCU,http://www.cdep.ro/parlamentari/l2012/Popescu_Florin_Aurelian.jpg,1968-06-29,"",,2016-03-02
301,Popoviciu Alin Augustin Florin,PNL,TIMIŞ,37,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=301&cam=2&leg=2012&idl=2,Alin Augustin Florin POPOVICIU,http://www.cdep.ro/parlamentari/l2012/Popoviciu_Alin.jpg,1973-01-23,"",,
302,Potor Călin,PSD,ALBA,1,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=302&cam=2&leg=2012&idl=2,Călin POTOR,http://www.cdep.ro/parlamentari/l2012/Potor_Calin.jpg,1959-11-12,"",,
303,Preda Cezar-Florin,PNL,BUZĂU,10,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=303&cam=2&leg=2012&idl=2,Cezar-Florin PREDA,http://www.cdep.ro/parlamentari/l2012/Preda_Cezar.jpg,1959-04-27,"",,
304,Puşcaş Iacob,non-attached,SIBIU,34,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=304&cam=2&leg=2012&idl=2,Iacob PUŞCAŞ,http://www.cdep.ro/parlamentari/l2012/Puscas_Iacob.jpg,1977-01-18,"",,
305,Raeţchi Ovidiu Alexandru,PNL,DIASPORA,43,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=305&cam=2&leg=2012&idl=2,Ovidiu Alexandru RAEŢCHI,http://www.cdep.ro/parlamentari/l2012/Raetchi_Ovidiu_Alexandru.jpg,1979-09-15,"",,
306,Răducanu Ion,UNPR,TIMIŞ,37,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=306&cam=2&leg=2012&idl=2,Ion RĂDUCANU,http://www.cdep.ro/parlamentari/l2012/Raducanu_Ion.jpg,1949-06-24,"",,
307,Rădulescu Cătălin-Marian,PSD,ARGEŞ,3,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=307&cam=2&leg=2012&idl=2,Cătălin-Marian RĂDULESCU,http://www.cdep.ro/parlamentari/l2012/Radulescu_Catalin_Marian.jpg,1962-08-02,"",,
308,Rădulescu Constantin,PSD,VÂLCEA,40,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=308&cam=2&leg=2012&idl=2,Constantin RĂDULESCU,http://www.cdep.ro/parlamentari/l2012/Radulescu_Constantin.jpg,1976-01-17,"",,2016-07-07
309,Rădulescu Romeo,non-attached,VÂLCEA,40,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=309&cam=2&leg=2012&idl=2,Romeo RĂDULESCU,http://www.cdep.ro/parlamentari/l2012/Radulescu_Romeo.jpg,1972-11-29,"",,
31,Birchall Ana,PSD,VASLUI,39,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=31&cam=2&leg=2012&idl=2,Ana BIRCHALL,http://www.cdep.ro/parlamentari/l2012/Birchall_Ana.jpg,1973-08-30,"",,
310,Răţoi Neculai,PSD,IAŞI,24,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=310&cam=2&leg=2012&idl=2,Neculai RĂŢOI,http://www.cdep.ro/parlamentari/l2012/Ratoi_Neculai.jpg,"","",,2016-04-26
311,Resmeriţă Cornel-Cristian,PSD,HUNEDOARA,22,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=311&cam=2&leg=2012&idl=2,Cornel-Cristian RESMERIŢĂ,http://www.cdep.ro/parlamentari/l2012/Resmerita_Cornel.jpg,1980-01-26,"",,2016-07-01
312,Rizea Cristian,PSD,BRĂILA,9,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=312&cam=2&leg=2012&idl=2,Cristian RIZEA,http://www.cdep.ro/parlamentari/l2012/Rizea_Cristian.jpg,1969-04-12,"",,
313,Roman Cristian-Constantin,PNL,BOTOŞANI,7,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=313&cam=2&leg=2012&idl=2,Cristian-Constantin ROMAN,http://www.cdep.ro/parlamentari/l2012/Roman_Cristian_Constantin.jpg,1965-07-02,"",,
314,Roman Gheorghe,PNL,SIBIU,34,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=314&cam=2&leg=2012&idl=2,Gheorghe ROMAN,http://www.cdep.ro/parlamentari/l2012/Roman_Gheorghe.jpg,1972-02-06,"",,2016-07-01
315,Roman Ioan Sorin,PSD,BIHOR,5,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=315&cam=2&leg=2012&idl=2,Ioan Sorin ROMAN,http://www.cdep.ro/parlamentari/l2012/Roman_Ioan.jpg,1970-07-03,"",,2016-11-28
316,Roman Petre,PNL,BRAŞOV,8,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=316&cam=2&leg=2012&idl=2,Petre ROMAN,http://www.cdep.ro/img/judete/judet08.jpg,1946-07-22,"",,
317,Roman Victor,PSD,VRANCEA,41,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=317&cam=2&leg=2012&idl=2,Victor ROMAN,http://www.cdep.ro/parlamentari/l2012/Roman_Victor.jpg,1959-11-01,"",,2016-10-11
318,Roşca Lucreţia,PSD,GALAŢI,18,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=318&cam=2&leg=2012&idl=2,Lucreţia ROŞCA,http://www.cdep.ro/parlamentari/l2012/Rosca_Lucretia.jpg,1958-08-27,"",,
319,Roşca Mircea,PNL,PRAHOVA,31,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=319&cam=2&leg=2012&idl=2,Mircea ROŞCA,http://www.cdep.ro/parlamentari/l2012/Rosca_Mircea.jpg,1974-02-25,"",,
32,Blăjuţ Viorel-Ionel,non-attached,IAŞI,24,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=32&cam=2&leg=2012&idl=2,Viorel-Ionel BLĂJUŢ,http://www.cdep.ro/parlamentari/l2012/Blajut_Viorel_Ionel.jpg,1973-05-13,"",,2016-11-28
320,Rotaru Răzvan,UNPR,GORJ,20,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=320&cam=2&leg=2012&idl=2,Răzvan ROTARU,http://www.cdep.ro/parlamentari/l2012/Rotaru_Razvan.jpg,1977-07-03,"",,
321,Rusu Valentin,PNL,CARAŞ-SEVERIN,11,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=321&cam=2&leg=2012&idl=2,Valentin RUSU,http://www.cdep.ro/parlamentari/l2012/Rusu_Valentin.jpg,1970-03-04,"",,
322,Ruşanu Dan Radu,PNL,HUNEDOARA,22,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=322&cam=2&leg=2012&idl=2,Dan Radu RUŞANU,http://www.cdep.ro/parlamentari/l2012/Rusanu_Dan_Radu.jpg,1950-05-25,"",,2013-04-29
323,Sava Andrei-Valentin,PSD,PRAHOVA,31,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=323&cam=2&leg=2012&idl=2,Andrei-Valentin SAVA,http://www.cdep.ro/parlamentari/l2012/SavaAndreiValentin.jpg,1981-03-27,"",,
324,Sămărtinean Cornel-Mircea,UNPR,TIMIŞ,37,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=324&cam=2&leg=2012&idl=2,Cornel-Mircea SĂMĂRTINEAN,http://www.cdep.ro/parlamentari/l2012/SamartineanCornelMircea.jpg,1967-12-02,"",,
325,Săpunaru Nini,PNL,VRANCEA,41,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=325&cam=2&leg=2012&idl=2,Nini SĂPUNARU,http://www.cdep.ro/parlamentari/l2012/SapunaruNini.jpg,1963-06-02,"",,
326,Săvoiu Ionuţ-Cristian,PSD,DÂMBOVIŢA,16,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=326&cam=2&leg=2012&idl=2,Ionuţ-Cristian SĂVOIU,http://www.cdep.ro/parlamentari/l2012/SavoiuIonutCristian.jpg,1968-10-08,"",,
327,Scarlat George,PNL,GALAŢI,18,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=327&cam=2&leg=2012&idl=2,George SCARLAT,http://www.cdep.ro/parlamentari/l2012/ScarlatGeorge.jpg,1979-05-05,"",,
328,Schelean-Şomfelean Valeria-Diana,PNL,CARAŞ-SEVERIN,11,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=328&cam=2&leg=2012&idl=2,Valeria-Diana SCHELEAN-ŞOMFELEAN,http://www.cdep.ro/parlamentari/l2012/ScheleanValeriaDiana.jpg,1981-03-24,"",,
329,Scutaru Adrian George,PNL,BUZĂU,10,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=329&cam=2&leg=2012&idl=2,Adrian George SCUTARU,http://www.cdep.ro/parlamentari/l2012/ScutaruAdrianGeorge.jpg,1973-10-24,"",,2014-12-19
33,Blănariu Valentin,PSD,CARAŞ-SEVERIN,11,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=33&cam=2&leg=2012&idl=2,Valentin BLĂNARIU,http://www.cdep.ro/parlamentari/l2012/Blanariu_Valentin.jpg,1967-05-26,"",,
330,Secară Florin Mihail,PNL,VRANCEA,41,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=330&cam=2&leg=2012&idl=2,Florin Mihail SECARĂ,http://www.cdep.ro/parlamentari/l2012/SecaraFlorinMihail.jpg,1970-08-11,"",,
331,Sefer Cristian-George,UNPR,MUREŞ,28,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=331&cam=2&leg=2012&idl=2,Cristian-George SEFER,http://www.cdep.ro/parlamentari/l2012/Sefer_Cristian_George.jpg,1970-03-17,"",,
332,Seres Dénes,UDMR,SĂLAJ,33,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=332&cam=2&leg=2012&idl=2,SERES Dénes,http://www.cdep.ro/parlamentari/l2012/Seres_Denes.jpg,1953-07-21,"",,
333,Silaghi Ovidiu Ioan,PNL,SATU-MARE,32,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=333&cam=2&leg=2012&idl=2,Ovidiu Ioan SILAGHI,http://www.cdep.ro/parlamentari/l2012/Silaghi_Ovidiu_Ioan.jpg,1962-12-12,"",,2013-09-03
334,Simedru Dan Coriolan,PNL,ALBA,1,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=334&cam=2&leg=2012&idl=2,Dan Coriolan SIMEDRU,http://www.cdep.ro/parlamentari/l2012/SimedruDanCoriolan.jpg,1962-02-25,"",,
335,Simionescu Adrian Constantin,PSD,TELEORMAN,36,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=335&cam=2&leg=2012&idl=2,Adrian Constantin SIMIONESCU,http://www.cdep.ro/parlamentari/l2012/SimionescuAdrian.jpg,1965-06-25,"",,
336,Smarandache Miron Alexandru,PSD,BACĂU,4,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=336&cam=2&leg=2012&idl=2,Miron Alexandru SMARANDACHE,http://www.cdep.ro/parlamentari/l2012/SmarandacheMironAlexandru.jpg,1960-03-17,"",,
337,Solomon Adrian,PSD,VASLUI,39,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=337&cam=2&leg=2012&idl=2,Adrian SOLOMON,http://www.cdep.ro/parlamentari/l2012/Solomon_Adrian.jpg,1977-09-20,"",,
338,Stan Ioan,PSD,SUCEAVA,35,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=338&cam=2&leg=2012&idl=2,Ioan STAN,http://www.cdep.ro/parlamentari/l2012/StanIoan.jpg,1956-03-03,"",,
339,Stan Ion,PSD,DÂMBOVIŢA,16,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=339&cam=2&leg=2012&idl=2,Ion STAN,http://www.cdep.ro/parlamentari/l2012/StanIon.jpg,1955-08-13,"",,2016-01-25
34,Bleotu Vasile,PSD,VÂLCEA,40,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=34&cam=2&leg=2012&idl=2,Vasile BLEOTU,http://www.cdep.ro/parlamentari/l2012/Bleotu_Vasile.jpg,1954-04-02,"",,2014-03-11
340,Stanciu Anghel,PSD,IAŞI,24,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=340&cam=2&leg=2012&idl=2,Anghel STANCIU,http://www.cdep.ro/parlamentari/l2012/Stanciu_Anghel.jpg,1949-08-15,"",,
341,Stanciu Zisu,PSD,DÂMBOVIŢA,16,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=341&cam=2&leg=2012&idl=2,Zisu STANCIU,http://www.cdep.ro/parlamentari/l2012/Stanciu_Zisu.jpg,1960-12-28,"",,
342,Stancu Ionel,Minoritati,,"",2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=342&cam=2&leg=2012&idl=2,Ionel STANCU,http://www.cdep.ro/parlamentari/l2012/StancuIonel.jpg,1978-10-15,"",,
343,Stativă Irinel Ioan,PSD,VASLUI,39,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=343&cam=2&leg=2012&idl=2,Irinel Ioan STATIVĂ,http://www.cdep.ro/parlamentari/l2012/StativaIrinelIoan.jpg,1973-01-05,"",,
344,Stănescu Alexandru,PSD,OLT,30,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=344&cam=2&leg=2012&idl=2,Alexandru STĂNESCU,http://www.cdep.ro/parlamentari/l2012/StanescuAlexandru.jpg,1961-12-06,"",,
345,Stănişoară Mihai,ALDE,MEHEDINŢI,27,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=345&cam=2&leg=2012&idl=2,Mihai STĂNIŞOARĂ,http://www.cdep.ro/parlamentari/l2012/StanisoaraMihai.jpg,1962-06-11,"",,2015-04-29
346,Steriu Valeriu-Andrei,UNPR,CĂLĂRAŞI,12,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=346&cam=2&leg=2012&idl=2,Valeriu-Andrei STERIU,http://www.cdep.ro/parlamentari/l2012/SteriuValeriuAndrei.jpg,1965-09-24,"",,
347,Stoica Mihaela,non-attached,NEAMŢ,29,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=347&cam=2&leg=2012&idl=2,Mihaela STOICA,http://www.cdep.ro/parlamentari/l2012/StoicaMihaela.jpg,1967-07-06,"",,
348,Stoica Ştefan-Bucur,PDL,DOLJ,17,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=348&cam=2&leg=2012&idl=2,Ştefan-Bucur STOICA,http://www.cdep.ro/parlamentari/l2012/Stoica_Stefan_Bucur.jpg,1977-07-29,"",,2013-10-15
349,Stragea Sorin Constantin,PSD,TIMIŞ,37,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=349&cam=2&leg=2012&idl=2,Sorin Constantin STRAGEA,http://www.cdep.ro/parlamentari/l2012/StrageaSorinConstantin.jpg,1955-08-05,"",,
35,Boboc Valentin Gabriel,PSD,TELEORMAN,36,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=35&cam=2&leg=2012&idl=2,Valentin Gabriel BOBOC,http://www.cdep.ro/parlamentari/l2012/Boboc_Valentin_Gabriel.jpg,1966-03-24,"",,
350,Stroe Ionuţ-Marian,PNL,DOLJ,17,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=350&cam=2&leg=2012&idl=2,Ionuţ-Marian STROE,http://www.cdep.ro/parlamentari/l2012/StroeIonutMarian.jpg,1979-09-23,"",,
351,Stroe Radu,PSD,ILFOV,25,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=351&cam=2&leg=2012&idl=2,Radu STROE,http://www.cdep.ro/parlamentari/l2012/StroeRadu.jpg,1949-08-31,"",,
352,Sturzu Mihai-Răzvan,non-attached,BUCUREŞTI,42,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=352&cam=2&leg=2012&idl=2,Mihai-Răzvan STURZU,http://www.cdep.ro/parlamentari/l2012/SturzuMihaiRazvan.jpg,1979-10-03,"",,
353,Suciu Vasile-Daniel,PSD,BISTRIŢA-NĂSĂUD,6,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=353&cam=2&leg=2012&idl=2,Vasile-Daniel SUCIU,http://www.cdep.ro/parlamentari/l2012/SuciuVasileDaniel.jpg,1980-11-07,"",,
354,Surdu Raluca,PNL,CĂLĂRAŞI,12,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=354&cam=2&leg=2012&idl=2,Raluca SURDU,http://www.cdep.ro/parlamentari/l2012/SurduRaluca.jpg,1978-04-05,"",,
355,Surugiu Iulian-Radu,PNL,SUCEAVA,35,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=355&cam=2&leg=2012&idl=2,Iulian-Radu SURUGIU,http://www.cdep.ro/parlamentari/l2012/SurugiuIulianRadu.jpg,1984-07-10,"",,
356,Szabó Ödön,UDMR,BIHOR,5,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=356&cam=2&leg=2012&idl=2,SZABÓ Ödön,http://www.cdep.ro/parlamentari/l2012/SzaboOdon.jpg,1975-07-04,"",,
357,Şcheau Ion,PNL,ARAD,2,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=357&cam=2&leg=2012&idl=2,Ion ŞCHEAU,http://www.cdep.ro/parlamentari/l2012/ScheauIon.jpg,1974-02-27,"",,
358,Şimon Gheorghe,PSD,MARAMUREŞ,26,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=358&cam=2&leg=2012&idl=2,Gheorghe ŞIMON,http://www.cdep.ro/parlamentari/l2012/Simon_Gheorghe.jpg,1961-01-01,"",,
359,Şoptică Costel,PNL,BOTOŞANI,7,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=359&cam=2&leg=2012&idl=2,Costel ŞOPTICĂ,http://www.cdep.ro/parlamentari/l2012/SopticaCostel.jpg,1967-02-18,"",,
36,Bode Lucian Nicolae,PNL,SĂLAJ,33,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=36&cam=2&leg=2012&idl=2,Lucian Nicolae BODE,http://www.cdep.ro/parlamentari/l2012/Bode_Lucian_Nicolae.jpg,1974-10-27,"",,
360,Şova Lucian,PSD,BACĂU,4,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=360&cam=2&leg=2012&idl=2,Lucian ŞOVA,http://www.cdep.ro/parlamentari/l2012/SovaLucian.jpg,1960-05-31,"",,
361,Ştefan Viorel,PSD,GALAŢI,18,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=361&cam=2&leg=2012&idl=2,Viorel ŞTEFAN,http://www.cdep.ro/parlamentari/l2012/StefanViorel.jpg,1954-07-26,"",,
362,Ştefănescu Elena Cătălina,PSD,TELEORMAN,36,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=362&cam=2&leg=2012&idl=2,Elena Cătălina ŞTEFĂNESCU,http://www.cdep.ro/parlamentari/l2012/Stefanescu_Catalina.jpg,1988-08-28,"",,
363,Ştirbu Gigel-Sorinel,PNL,OLT,30,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=363&cam=2&leg=2012&idl=2,Gigel-Sorinel ŞTIRBU,http://www.cdep.ro/parlamentari/l2012/StirbuGigelSorinel.jpg,1971-09-12,"",,
364,Tabugan Ion,UNPR,CARAŞ-SEVERIN,11,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=364&cam=2&leg=2012&idl=2,Ion TABUGAN,http://www.cdep.ro/parlamentari/l2012/TabuganIon.jpg,1960-04-01,"",,
365,Taloş Gheorghe-Mirel,ALDE,SĂLAJ,33,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=365&cam=2&leg=2012&idl=2,Gheorghe-Mirel TALOŞ,http://www.cdep.ro/parlamentari/l2012/TalosGheorghe.jpg,1973-12-03,"",,
366,Tararache Mihai,PNL,CONSTANŢA,14,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=366&cam=2&leg=2012&idl=2,Mihai TARARACHE,http://www.cdep.ro/parlamentari/l2012/TararacheMihai.jpg,1980-03-30,"",,
367,Tămâian Ioan,PNL,SIBIU,34,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=367&cam=2&leg=2012&idl=2,Ioan TĂMÂIAN,http://www.cdep.ro/parlamentari/l2012/TamaianIoan.jpg,1954-06-23,"",,
368,Tănase Răzvan-Ionuţ,non-attached,PRAHOVA,31,2012,http://www.cdep.ro/pls/parlam/structura2015.mp?idm=368&cam=2&leg=2012&idl=2,Răzvan-Ionuţ TĂNASE,http://www.cdep.ro/parlamentari/l2012/TanaseRazvanIonut.jpg,1979-03-07,"",,
