id,name,wikipedia__pl,term,party,source,area,area_id,start_date,end_date,replaced
maciej-zieliński-(koszykarz),Maciej Zieliński,Maciej Zieliński (koszykarz),7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo dolnośląskie 3,3-7,,,
maciej-Łopiński,Maciej Łopiński,Maciej Łopiński,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo pomorskie 25,25-7,,2015-08-07,Daniela Chrapkiewicz
magdalena-błeńska,Magdalena Błeńska,Magdalena Błeńska,8,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo pomorskie 25,25-8,,,
magdalena-gąsior-marek,Magdalena Gąsior-Marek,Magdalena Gąsior-Marek,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubelskie 6,6-7,,,
magdalena-gąsior-marek,Magdalena Gąsior-Marek,Magdalena Gąsior-Marek,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubelskie 6,6-6,,,
magdalena-kochan,Magdalena Kochan,Magdalena Kochan,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo zachodniopomorskie 41,41-8,,,
magdalena-kochan,Magdalena Kochan,Magdalena Kochan,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo zachodniopomorskie 41,41-7,,,
magdalena-kochan,Magdalena Kochan,Magdalena Kochan,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 41,41-6,,,
maks-kraczkowski,Maks Kraczkowski,Maks Kraczkowski,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo wielkopolskie 38,38-8,,2016-06-30,Grzegorz Piechowiak
maks-kraczkowski,Maks Kraczkowski,Maks Kraczkowski,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo wielkopolskie 38,38-7,,,
maks-kraczkowski,Maks Kraczkowski,Maks Kraczkowski,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo wielkopolskie 38,38-6,,,
marcin-duszek,Marcin Duszek,Marcin Duszek,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo lubelskie 7,7-8,,,
marcin-duszek,Marcin Duszek,Marcin Duszek,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubelskie 7,7-7,,,
marcin-horała,Marcin Horała,Marcin Horała,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo pomorskie 26,26-8,,,
marcin-kierwiński,Marcin Kierwiński,Marcin Kierwiński,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 16,16-8,,,
marcin-kierwiński,Marcin Kierwiński,Marcin Kierwiński,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo mazowieckie 19,19-7,,,
marcin-mastalerek,Marcin Mastalerek,Marcin Mastalerek,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo łódzkie 11,11-7,,,
marcin-porzucek,Marcin Porzucek,Marcin Porzucek,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo wielkopolskie 38,38-8,,,
marcin-witko,Marcin Witko,Marcin Witko,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo łódzkie 10,10-7,,2014-12-01,Krzysztof Maciejewski (polityk)
marcin-zawiła,Marcin Zawiła,Marcin Zawiła,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo dolnośląskie 1,1-6,,2010-12-07,Wojciech Sokołowski (polityk)
marcin-Święcicki,Marcin Święcicki,Marcin Święcicki,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 19,19-8,,,
marcin-Święcicki,Marcin Święcicki,Marcin Święcicki,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo mazowieckie 19,19-7,,,
marek-ast,Marek Ast,Marek Ast,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo lubuskie 8,8-8,,,
marek-ast,Marek Ast,Marek Ast,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubuskie 8,8-7,,,
marek-ast,Marek Ast,Marek Ast,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubuskie 8,8-6,,,
marek-balicki,Marek Balicki,Marek Balicki,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 20,20-6,,,
marek-balt,Marek Balt,Marek Balt,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 28,28-7,,,
marek-biernacki,Marek Biernacki,Marek Biernacki,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo pomorskie 26,26-8,,,
marek-biernacki,Marek Biernacki,Marek Biernacki,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo pomorskie 26,26-7,,,
marek-biernacki,Marek Biernacki,Marek Biernacki,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 26,26-6,,,
marek-borowski,Marek Borowski,Marek Borowski,6,Koło Poselskie Socjaldemokracji Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 19,19-6,,,
marek-cebula,Marek Cebula,Marek Cebula,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubuskie 8,8-6,,2010-12-07,Klaudiusz Balcerzak
marek-domaracki,Marek Domaracki,Marek Domaracki,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo łódzkie 10,10-7,,,
marek-gos,Marek Gos,Marek Gos,7,Klub Parlamentarny Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo świętokrzyskie 33,33-7,,,
marek-hok,Marek Hok,Marek Hok,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo zachodniopomorskie 40,40-8,,,
marek-hok,Marek Hok,Marek Hok,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo zachodniopomorskie 40,40-7,,,
marek-jakubiak,Marek Jakubiak,Marek Jakubiak,8,Klub Poselski Kukiz’15,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 16,16-8,,,
marek-krząkała,Marek Krząkała,Marek Krząkała,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo śląskie 30,30-8,,,
marek-krząkała,Marek Krząkała,Marek Krząkała,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 30,30-7,,,
marek-krząkała,Marek Krząkała,Marek Krząkała,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 30,30-6,,,
marek-kuchciński,Marek Kuchciński,Marek Kuchciński,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo podkarpackie 22,22-8,,,
marek-kuchciński,Marek Kuchciński,Marek Kuchciński,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo podkarpackie 22,22-7,,,
marek-kuchciński,Marek Kuchciński,Marek Kuchciński,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo podkarpackie 22,22-6,,,
marek-kwitek,Marek Kwitek,Marek Kwitek,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo świętokrzyskie 33,33-8,,,
marek-kwitek,Marek Kwitek,Marek Kwitek,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo świętokrzyskie 33,33-7,2014-10-01,,
marek-kwitek,Marek Kwitek,Marek Kwitek,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo świętokrzyskie 33,33-6,,,
marek-matuszewski,Marek Matuszewski,Marek Matuszewski,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo łódzkie 11,11-8,,,
marek-matuszewski,Marek Matuszewski,Marek Matuszewski,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo łódzkie 11,11-7,,,
marek-matuszewski,Marek Matuszewski,Marek Matuszewski,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo łódzkie 11,11-6,,,
marek-niedbała,Marek Niedbała,Marek Niedbała,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo wielkopolskie 39,39-7,,,
marek-opioła,Marek Opioła,Marek Opioła,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 16,16-8,,,
marek-opioła,Marek Opioła,Marek Opioła,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo mazowieckie 16,16-7,,,
marek-opioła,Marek Opioła,Marek Opioła,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 16,16-6,,,
marek-plura,Marek Plura,Marek Plura,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 31,31-7,,2014-05-27,Jan Rzymełka
marek-plura,Marek Plura,Marek Plura,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 31,31-6,,,
marek-polak,Marek Polak,Marek Polak,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo małopolskie 12,12-8,,,
marek-polak,Marek Polak,Marek Polak,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo małopolskie 12,12-7,,,
marek-polak,Marek Polak,Marek Polak,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo małopolskie 12,12-6,,,
marek-poręba,Marek Poręba,Marek Poręba,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo podkarpackie 23,23-7,2015-06-11,,
marek-poznański,Marek Poznański,Marek Poznański,7,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubelskie 7,7-7,,,
marek-ruciński,Marek Ruciński,Marek Ruciński,8,Klub Poselski Nowoczesna,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo wielkopolskie 39,39-8,,,
marek-rząsa,Marek Rząsa,Marek Rząsa,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo podkarpackie 22,22-8,,,
marek-rząsa,Marek Rząsa,Marek Rząsa,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo podkarpackie 22,22-7,,,
marek-rząsa,Marek Rząsa,Marek Rząsa,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo podkarpackie 22,22-6,,,
marek-sawicki,Marek Sawicki,Marek Sawicki,8,Klub Poselski Polskiego Stronnictwa Ludowego – Unii Europejskich Demokratów,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 18,18-8,,,
marek-sawicki,Marek Sawicki,Marek Sawicki,7,Klub Parlamentarny Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo mazowieckie 18,18-7,,,
marek-sawicki,Marek Sawicki,Marek Sawicki,6,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 18,18-6,,,
marek-sowa,Marek Sowa,Marek Sowa,8,Klub Poselski Nowoczesna,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo małopolskie 12,12-8,,,
marek-stolarski,Marek Stolarski,Marek Stolarski,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 29,29-7,,,
marek-suski,Marek Suski,Marek Suski,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 17,17-8,,,
marek-suski,Marek Suski,Marek Suski,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo mazowieckie 17,17-7,,,
marek-suski,Marek Suski,Marek Suski,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 17,17-6,,,
marek-wikiński,Marek Wikiński,Marek Wikiński,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 17,17-6,,,
marek-wojtkowski,Marek Wojtkowski,Marek Wojtkowski,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo kujawsko-pomorskie 5,5-7,,2014-12-05,Grzegorz Karpiński
marek-wojtkowski,Marek Wojtkowski,Marek Wojtkowski,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo kujawsko-pomorskie 5,5-6,,,
marek-wójcik,Marek Wójcik,Marek Wójcik,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo śląskie 31,31-8,,,
marek-wójcik,Marek Wójcik,Marek Wójcik,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 31,31-7,,,
marek-wójcik,Marek Wójcik,Marek Wójcik,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 31,31-6,,,
marek-zagórski,Marek Zagórski,Marek Zagórski,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 18,18-8,,,
marek-zieliński,Marek Zieliński,Marek Zieliński,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo wielkopolskie 39,39-6,,,
marek-Łapiński-(polityk),Marek Łapiński,Marek Łapiński (polityk),7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo dolnośląskie 3,3-7,,,
marek-Łatas,Marek Łatas,Marek Łatas,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo małopolskie 12,12-7,,,
marek-Łatas,Marek Łatas,Marek Łatas,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo małopolskie 12,12-6,,,
maria-janyska,Maria Janyska,Maria Janyska,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo wielkopolskie 38,38-8,,,
maria-janyska,Maria Janyska,Maria Janyska,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo wielkopolskie 38,38-7,,,
maria-nowak-(polityk),Maria Nowak,Maria Nowak (polityk),7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 31,31-7,,,
maria-nowak-(polityk),Maria Nowak,Maria Nowak (polityk),6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 31,31-6,,,
maria-zuba,Maria Zuba,Maria Zuba,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo świętokrzyskie 33,33-8,,,
maria-zuba,Maria Zuba,Maria Zuba,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo świętokrzyskie 33,33-7,,,
maria-zuba,Maria Zuba,Maria Zuba,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo świętokrzyskie 33,33-6,,,
marian-cycoń,Marian Cycoń,Marian Cycoń,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo małopolskie 14,14-7,,,
marian-filar,Marian Filar,Marian Filar,6,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo kujawsko-pomorskie 5,5-6,,,
marian-goliński,Marian Goliński,Marian Goliński,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 40,40-6,,2009-06-11,Stefan Strzałkowski
marian-starownik,Marian Starownik,Marian Starownik,6,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubelskie 6,6-6,2010-05-20,,
marian-zembala,Marian Zembala,Marian Zembala,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo śląskie 31,31-8,,,
mariusz-antoni-kamiński,Mariusz Kamiński,Mariusz Antoni Kamiński,7,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo podlaskie 24,24-7,,,
mariusz-antoni-kamiński,Mariusz Kamiński,Mariusz Antoni Kamiński,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo podlaskie 24,24-6,,,
mariusz-błaszczak,Mariusz Błaszczak,Mariusz Błaszczak,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 20,20-8,,,
mariusz-błaszczak,Mariusz Błaszczak,Mariusz Błaszczak,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo mazowieckie 20,20-7,,,
mariusz-błaszczak,Mariusz Błaszczak,Mariusz Błaszczak,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 20,20-6,,,
mariusz-grad,Mariusz Grad,Mariusz Grad,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubelskie 7,7-7,,,
mariusz-grad,Mariusz Grad,Mariusz Grad,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubelskie 7,7-6,,,
