id,source,party_id,party,name,wikipedia__tr,area,term
soner_aksoy,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Soner Aksoy,Soner Aksoy,Kütahya,24
suat_kılıç,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Suat Kılıç,Suat Kılıç,Samsun,24
suat_Önal,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Suat Önal,Suat Önal,Osmaniye,24
süheyl_batum,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Süheyl Batum,Süheyl Batum,Eskişehir,24
süleyman_nevzat_korkmaz,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Süleyman Nevzat Korkmaz,Süleyman Nevzat Korkmaz,Isparta,24
süleyman_Çelebi_(sendikacı),https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Süleyman Çelebi,Süleyman Çelebi (sendikacı),İstanbul,24
sümer_oral,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Sümer Oral,Sümer Oral,Manisa,24
süreyya_sadi_bilgiç,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Süreyya Sadi Bilgiç,Süreyya Sadi Bilgiç,Isparta,24
sırrı_sakık,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,BDP,Barış ve Demokrasi Partisi,Sırrı Sakık,Sırrı Sakık,Muş,24
sırrı_süreyya_Önder,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Sırrı Süreyya Önder,Sırrı Süreyya Önder,İstanbul,24
sıtkı_güvenç,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sıtkı Güvenç,"",Kahramanmaraş,24
taner_yıldız,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Taner Yıldız,Taner Yıldız,Kayseri,24
tanju_Özcan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tanju Özcan,Tanju Özcan,Bolu,24
temel_coşkun,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Temel Coşkun,"",Yalova,24
tevfik_ziyaeddin_akbulut,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tevfik Ziyaeddin Akbulut,Tevfik Ziyaeddin Akbulut,Tekirdağ,24
tolga_Çandar,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tolga Çandar,Tolga Çandar,Muğla,24
tufan_köse,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tufan Köse,Tufan Köse,Çorum,24
tunca_toskay,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Tunca Toskay,Tunca Toskay,Antalya,24
turgay_develi,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Turgay Develi,Turgay Develi,Adana,24
turgut_dibek,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Turgut Dibek,Turgut Dibek,Kırklareli,24
turhan_tayan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Turhan Tayan,Turhan Tayan,Bursa,24
tuğrul_türkeş,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Tuğrul Türkeş,Tuğrul Türkeş,Ankara,24
tülay_babuşçu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tülay Babuşçu,"",Balıkesir,24
tülay_bakır,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tülay Bakır,Tülay Bakır,Samsun,24
tülay_kaynarca,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tülay Kaynarca,"",İstanbul,24
tülay_selamoğlu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tülay Selamoğlu,Tülay Selamoğlu,Ankara,24
tülin_erkal_kara,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tülin Erkal Kara,Tülin Erkal Kara,Bursa,24
türkan_dağoğlu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Türkan Dağoğlu,Türkan Dağoğlu,İstanbul,24
umut_oran,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Umut Oran,Umut Oran,İstanbul,24
uğur_aydemir,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Uğur Aydemir,Uğur Aydemir,Manisa,24
uğur_bayraktutan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Uğur Bayraktutan,Uğur Bayraktutan,Artvin,24
vahap_seçer,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Vahap Seçer,Vahap Seçer,Mersin,24
vahit_kiler,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Vahit Kiler,Vahit Kiler,Bitlis,24
vecdi_gönül,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Vecdi Gönül,Vecdi Gönül,Antalya,24
vedat_demiröz,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Vedat Demiröz,Vedat Demiröz,Bitlis,24
veli_ağbaba,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Veli Ağbaba,Veli Ağbaba,Malatya,24
veysel_eroğlu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Veysel Eroğlu,Veysel Eroğlu,Afyonkarahisar,24
volkan_bozkır,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Volkan Bozkır,Volkan Bozkır,İstanbul,24
volkan_canalioğlu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Volkan Canalioğlu,Volkan Canalioğlu,Trabzon,24
vural_kavuncu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Vural Kavuncu,Vural Kavuncu,Kütahya,24
yahya_akman,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yahya Akman,Yahya Akman,Şanlıurfa,24
yalçın_akdoğan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yalçın Akdoğan,Yalçın Akdoğan,Ankara,24
yaşar_karayel,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yaşar Karayel,Yaşar Karayel,Kayseri,24
yunus_kılıç,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yunus Kılıç,"",Kars,24
yusuf_başer_(milletvekili),https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yusuf Başer,Yusuf Başer (milletvekili),Yozgat,24
yusuf_halaçoğlu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Yusuf Halaçoğlu,Yusuf Halaçoğlu,Kayseri,24
yusuf_ziya_İrbeç,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Yusuf Ziya İrbeç,Yusuf Ziya İrbeç,Antalya,24
yüksel_Özden,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yüksel Özden,"",Muğla,24
yıldıray_sapan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Yıldıray Sapan,"",Antalya,24
yıldırım_mehmet_ramazanoğlu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yıldırım Mehmet Ramazanoğlu,Yıldırım Mehmet Ramazanoğlu,Kahramanmaraş,24
yılmaz_tunç,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yılmaz Tunç,Yılmaz Tunç,Bartın,24
zeki_aygün,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Zeki Aygün,Zeki Aygün,Kocaeli,24
zelkif_kazdal,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Zelkif Kazdal,Zelkif Kazdal,Ankara,24
zeyid_aslan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Zeyid Aslan,Zeyid Aslan,Tokat,24
zeynep_karahan_uslu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Zeynep Karahan Uslu,Zeynep Karahan Uslu,Şanlıurfa,24
ziver_Özdemir,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ziver Özdemir,Ziver Özdemir,Batman,24
zuhal_topçu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Zuhal Topçu,Zuhal Topçu,Ankara,24
zülfü_demirbağ,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Zülfü Demirbağ,Zülfü Demirbağ,Elazığ,24
Çiğdem_münevver_Ökten,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Çiğdem Münevver Ökten,"",Mersin,24
Ömer_dinçer,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ömer Dinçer,Ömer Dinçer,İstanbul,24
Ömer_faruk_Öz,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ömer Faruk Öz,"",Malatya,24
Ömer_selvi,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ömer Selvi,Ömer Selvi,Niğde,24
Ömer_süha_aldan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Ömer Süha Aldan,Ömer Süha Aldan,Muğla,24
Ömer_Çelik,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ömer Çelik,Ömer Çelik,Adana,24
Önder_matlı,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Önder Matlı,Önder Matlı,Bursa,24
Özcan_ulupınar,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Özcan Ulupınar,Özcan Ulupınar,Zonguldak,24
Özcan_yeniçeri,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Özcan Yeniçeri,Özcan Yeniçeri,Ankara,24
Özdal_Üçer,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Özdal Üçer,Özdal Üçer,Van,24
Özgür_Özel,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Özgür Özel,Özgür Özel,Manisa,24
Özlem_yemişçi,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Özlem Yemişçi,"",Tekirdağ,24
Öznur_Çalık,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Öznur Çalık,Öznur Çalık,Malatya,24
Ülker_can,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ülker Can,"",Eskişehir,24
Ülker_güzel,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ülker Güzel,Ülker Güzel,Ankara,24
Ümit_Özgümüş,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Ümit Özgümüş,Ümit Özgümüş,Adana,24
Ünal_kacır,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ünal Kacır,Ünal Kacır,İstanbul,24
İbrahim_ayhan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,İbrahim Ayhan,İbrahim Ayhan,Şanlıurfa,24
İbrahim_binici,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,İbrahim Binici,İbrahim Binici,Şanlıurfa,24
İbrahim_halil_mazıcıoğlu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İbrahim Halil Mazıcıoğlu,İbrahim Halil Mazıcıoğlu,Gaziantep,24
İbrahim_korkmaz,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İbrahim Korkmaz,"",Düzce,24
İbrahim_yiğit,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İbrahim Yiğit,"",İstanbul,24
İdris_bal,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İdris Bal,İdris Bal,Kütahya,24
İdris_baluken,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,İdris Baluken,İdris Baluken,Bingöl,24
İdris_güllüce,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İdris Güllüce,İdris Güllüce,İstanbul,24
İdris_naim_Şahin,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İdris Naim Şahin,İdris Naim Şahin,Ordu,24
İdris_yıldız,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İdris Yıldız,İdris Yıldız,Ordu,24
İdris_Şahin,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İdris Şahin,İdris Şahin,Çankırı,24
İhsan_barutçu,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,İhsan Barutçu,"",İstanbul,24
İhsan_Özkes,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İhsan Özkes,İhsan Özkes,İstanbul,24
İhsan_Şener,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İhsan Şener,İhsan Şener,Ordu,24
İlhan_cihaner,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İlhan Cihaner,İlhan Cihaner,Denizli,24
İlhan_demiröz,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İlhan Demiröz,"",Bursa,24
İlhan_yerlikaya,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İlhan Yerlikaya,İlhan Yerlikaya,Konya,24
İlhan_İşbilen,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İlhan İşbilen,"",İzmir,24
İlknur_denizli,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İlknur Denizli,"",İzmir,24
İlknur_İnceöz,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İlknur İnceöz,İlknur İnceöz,Aksaray,24
İlyas_Şeker,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İlyas Şeker,İlyas Şeker,Kocaeli,24
İsa_gök,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İsa Gök,İsa Gök,Mersin,24
İsmail_aydın_(İznik_doğumlu),https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmail Aydın,İsmail Aydın (İznik doğumlu),Bursa,24
"İsmail_güneş_(siyasetçi,_1967)",https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmail Güneş,"İsmail Güneş (siyasetçi, 1967)",Uşak,24
İsmail_kaşdemir,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmail Kaşdemir,"",Çanakkale,24
İsmail_safi,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmail Safi,"",İstanbul,24
İsmail_tamer,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmail Tamer,"",Kayseri,24
İsmet_büyükataman,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,İsmet Büyükataman,İsmet Büyükataman,Bursa,24
İsmet_su,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmet Su,İsmet Su,Bursa,24
İsmet_uçma,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmet Uçma,İsmet Uçma,İstanbul,24
İsmet_yılmaz,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsmet Yılmaz,İsmet Yılmaz,Sivas,24
İsrafil_kışla,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İsrafil Kışla,İsrafil Kışla,Artvin,24
İzzet_Çetin,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İzzet Çetin,İzzet Çetin,Ankara,24
Şaban_dişli,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şaban Dişli,Şaban Dişli,Sakarya,24
Şafak_pavey,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Şafak Pavey,Şafak Pavey,İstanbul,24
Şamil_tayyar,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şamil Tayyar,Şamil Tayyar,Gaziantep,24
Şenol_gürşan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şenol Gürşan,"",Kırklareli,24
Şerafettin_elçi,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,KADEP,Katılımcı Demokrasi Partisi,Şerafettin Elçi,Şerafettin Elçi,Diyarbakır,24
Şirin_Ünal,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şirin Ünal,"",İstanbul,24
Şuay_alpay,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şuay Alpay,Şuay Alpay,Elazığ,24
Şükrü_ayalan,https://tr.wikipedia.org/wiki/TBMM_24._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şükrü Ayalan,Şükrü Ayalan,Tokat,24
abdullah_ağralı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Abdullah Ağralı,"",Konya,25
abdullah_levent_tüzel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Abdullah Levent Tüzel,Abdullah Levent Tüzel,İstanbul,25
abdullah_nejat_koçer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Abdullah Nejat Koçer,Abdullah Nejat Koçer,Gaziantep,25
abdullah_zeydan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Abdullah Zeydan,Abdullah Zeydan,Hakkari,25
abdurrahim_boynukalın,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Abdurrahim Boynukalın,Abdurrahim Boynukalın,İstanbul,25
abdurrahman_Öz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Abdurrahman Öz,Abdurrahman Öz,Aydın,25
abdülhamit_gül,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Abdülhamit Gül,Abdülhamit Gül,Gaziantep,25
abdülkadir_akgül,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Abdülkadir Akgül,"",Yozgat,25
adem_tatlı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adem Tatlı,Adem Tatlı,Giresun,25
adem_yeşildal,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adem Yeşildal,Adem Yeşildal,Hatay,25
adem_Özcaner,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Adem Özcaner,"",Van,25
adnan_boynukara,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adnan Boynukara,Adnan Boynukara,Adıyaman,25
adnan_günnar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adnan Günnar,"",Trabzon,25
adnan_yılmaz_(milletvekili),https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adnan Yılmaz,Adnan Yılmaz (milletvekili),Erzurum,25
adnan_Şefik_Çirkin,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Adnan Şefik Çirkin,"",Hatay,25
ahmet_akın,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Ahmet Akın,Ahmet Akın,Balıkesir,25
ahmet_aydın_(adıyamanlı),https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ahmet Aydın,Ahmet Aydın (Adıyamanlı),Adıyaman,25
