id,name,wikidata,wikipedia__tr,source,party_id,party,area,term
muharrem_karslı,Muharrem Karslı,Q6046801,Muharrem Karslı,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
muharrem_kılıç,Muharrem Kılıç,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Malatya,22
muharrem_toprak,Muharrem Toprak,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İzmir,22
muharrem_tozçöken,Muharrem Tozçöken,Q6035982,Muharrem Tozçöken,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Eskişehir,22
muharrem_İnce,Muharrem İnce,Q6080205,Muharrem İnce,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Yalova,22
muhsin_koçyiğit,Muhsin Koçyiğit,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Diyarbakır,22
murat_başesgioğlu,Murat Başesgioğlu,Q1953530,Murat Başesgioğlu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
murat_yıldırım_(siyasetçi),Murat Yıldırım,Q6033050,Murat Yıldırım (siyasetçi),https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Çorum,22
murat_yılmazer,Murat Yılmazer,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kırıkkale,22
musa_sıvacıoğlu,Musa Sıvacıoğlu,Q18881863,Musa Sıvacıoğlu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kastamonu,22
musa_uzunkaya,Musa Uzunkaya,Q19612030,Musa Uzunkaya,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Samsun,22
mustafa_ataş,Mustafa Ataş,Q23921004,Mustafa Ataş,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
mustafa_baş,Mustafa Baş,Q19612034,Mustafa Baş,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
mustafa_cumur,Mustafa Cumur,Q6022172,Mustafa Cumur,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Trabzon,22
"mustafa_demir_(siyasetçi,_1961)",Mustafa Demir,Q12810978,"Mustafa Demir (siyasetçi, 1961)",https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Samsun,22
mustafa_duru,Mustafa Duru,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kayseri,22
"mustafa_dündar_(siyasetçi,_1965)",Mustafa Dündar,Q17448613,"Mustafa Dündar (siyasetçi, 1965)",https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bursa,22
mustafa_elitaş,Mustafa Elitaş,Q17046122,Mustafa Elitaş,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kayseri,22
mustafa_erdoğan_yetenç,Mustafa Erdoğan Yetenç,Q6026761,Mustafa Erdoğan Yetenç,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Manisa,22
mustafa_eyiceoğlu,Mustafa Eyiceoğlu,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mersin,22
mustafa_gazalcı,Mustafa Gazalcı,Q6018822,Mustafa Gazalcı,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Denizli,22
mustafa_ilıcalı,Mustafa Ilıcalı,Q12810983,Mustafa Ilıcalı,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzurum,22
mustafa_nuri_akbulut,Mustafa Nuri Akbulut,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzurum,22
mustafa_said_yazıcıoğlu,Mustafa Said Yazıcıoğlu,Q1955567,Mustafa Said Yazıcıoğlu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,22
mustafa_sayar_(amasya_doğumlu),Mustafa Sayar,Q17046135,Mustafa Sayar (Amasya doğumlu),https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Amasya,22
mustafa_tuna,Mustafa Tuna,Q19612046,Mustafa Tuna,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,22
mustafa_yılmaz_(gaziantepli),Mustafa Yılmaz,Q6067255,Mustafa Yılmaz (Gaziantepli),https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Gaziantep,22
mustafa_zeydan,Mustafa Zeydan,Q6584750,Mustafa Zeydan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Hakkâri,22
mustafa_Çakır,Mustafa Çakır,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Samsun,22
"mustafa_Öztürk_(siyasetçi,_1949)",Mustafa Öztürk,Q6028026,"Mustafa Öztürk (siyasetçi, 1949)",https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sinop,22
mustafa_Özyurt,Mustafa Özyurt,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Bursa,22
mustafa_Özyürek,Mustafa Özyürek,Q6041486,Mustafa Özyürek,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Mersin,22
mustafa_Ünaldı,Mustafa Ünaldı,Q17431118,Mustafa Ünaldı,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,22
mustafa_Şükrü_elekdağ,Mustafa Şükrü Elekdağ,Q4353302,Mustafa Şükrü Elekdağ,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,22
muzaffer_baştopçu,Muzaffer Baştopçu,Q17046155,Muzaffer Baştopçu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kocaeli,22
muzaffer_gülyurt,Muzaffer Gülyurt,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzurum,22
muzaffer_külcü,Muzaffer Külcü,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Çorum,22
muzaffer_remzi_kurtulmuşoğlu,Muzaffer Remzi Kurtulmuşoğlu,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,22
mücahit_daloğlu,Mücahit Daloğlu,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzurum,22
naci_aslan,Naci Aslan,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ağrı,22
nadir_saraç,Nadir Saraç,Q23920876,Nadir Saraç,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Zonguldak,22
nail_kamacı,Nail Kamacı,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Antalya,22
nazım_ekren,Nazım Ekren,Q1972728,Nazım Ekren,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
necati_uzdil,Necati Uzdil,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Osmaniye,22
necdet_budak,Necdet Budak,Q19612115,Necdet Budak,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Edirne,22
nejat_gencan,Nejat Gencan,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Edirne,22
nevin_gaye_erbatur,Nevin Gaye Erbatur,Q6048772,Nevin Gaye Erbatur,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Adana,22
nevzat_doğan,Nevzat Doğan,Q17046193,Nevzat Doğan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kocaeli,22
nevzat_pakdil,Nevzat Pakdil,Q6070724,Nevzat Pakdil,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kahramanmaraş,22
nevzat_yalçıntaş,Nevzat Yalçıntaş,Q6069688,Nevzat Yalçıntaş,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
nezir_büyükcengiz,Nezir Büyükcengiz,Q6036101,Nezir Büyükcengiz,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Konya,22
nihat_ergün,Nihat Ergün,Q3404635,Nihat Ergün,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kocaeli,22
nihat_eri,Nihat Eri,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mardin,22
nimet_Çubukçu,Nimet Çubukçu,Q466180,Nimet Çubukçu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
niyazi_pakyürek,Niyazi Pakyürek,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bursa,22
niyazi_Özcan,Niyazi Özcan,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kayseri,22
nur_doğan_topaloğlu,Nur Doğan Topaloğlu,Q6038884,Nur Doğan Topaloğlu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,22
nurettin_aktaş,Nurettin Aktaş,Q19612165,Nurettin Aktaş,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Gaziantep,22
nurettin_canikli,Nurettin Canikli,Q6046409,Nurettin Canikli,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Giresun,22
nurettin_sözen,Nurettin Sözen,Q3410095,Nurettin Sözen,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Sivas,22
nuri_Çilingir,Nuri Çilingir,Q16601934,Nuri Çilingir,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Manisa,22
nusret_bayraktar,Nusret Bayraktar,Q6062078,Nusret Bayraktar,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
onur_Öymen,Onur Öymen,Q6100291,Onur Öymen,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,22
orhan_eraslan,Orhan Eraslan,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Niğde,22
orhan_erdem,Orhan Erdem,Q17046229,Orhan Erdem,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,22
orhan_seyfi_terzibaşıoğlu,Orhan Seyfi Terzibaşıoğlu,Q6018759,Orhan Seyfi Terzibaşıoğlu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Muğla,22
orhan_sür,Orhan Sür,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Balıkesir,22
orhan_taş,Orhan Taş,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sivas,22
orhan_yıldız,Orhan Yıldız,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Artvin,22
orhan_ziya_diren,Orhan Ziya Diren,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tokat,22
osman_akman,Osman Akman,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Antalya,22
osman_aslan,Osman Aslan,Q19612212,Osman Aslan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Diyarbakır,22
osman_coşkunoğlu,Osman Coşkunoğlu,Q6070336,Osman Coşkunoğlu,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Uşak,22
osman_kaptan,Osman Kaptan,Q6045674,Osman Kaptan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Antalya,22
"osman_kılıç_(siyasetçi,_1946)",Osman Kılıç,Q19612217,"Osman Kılıç (siyasetçi, 1946)",https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sivas,22
osman_nuri_filiz,Osman Nuri Filiz,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Denizli,22
osman_pepe,Osman Pepe,Q1681486,Osman Pepe,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kocaeli,22
osman_seyfi,Osman Seyfi,Q19612221,Osman Seyfi,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nevşehir,22
osman_Özcan,Osman Özcan,Q21526793,Osman Özcan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Antalya,22
oya_araslı,Oya Araslı,Q6041736,Oya Araslı,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Ankara,22
oğuz_oyan,Oğuz Oyan,Q23920994,Oğuz Oyan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İzmir,22
polat_türkmen,Polat Türkmen,Q25476901,Polat Türkmen,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Zonguldak,22
ramazan_can,Ramazan Can,Q19612311,Ramazan Can,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kırıkkale,22
ramazan_kerim_Özkan,Ramazan Kerim Özkan,Q6050421,Ramazan Kerim Özkan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Burdur,22
ramazan_toprak,Ramazan Toprak,Q6031891,Ramazan Toprak,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Aksaray,22
rasim_Çakır,Rasim Çakır,Q6025132,Rasim Çakır,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Edirne,22
recep_akdağ,Recep Akdağ,Q713551,Recep Akdağ,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzurum,22
recep_garip,Recep Garip,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adana,22
recep_koral,Recep Koral,Q17046259,Recep Koral,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,22
recep_tayyip_erdoğan,Recep Tayyip Erdoğan,Q39259,Recep Tayyip Erdoğan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Siirt,22
recep_yıldırım,Recep Yıldırım,Q6034579,Recep Yıldırım,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sakarya,22
"recep_Özel_(siyasetçi,_1969)",Recep Özel,Q19612324,"Recep Özel (siyasetçi, 1969)",https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Isparta,22
reha_denemeç,Reha Denemeç,Q7309731,Reha Denemeç,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,22
remzi_Çetin,Remzi Çetin,Q17431739,Remzi Çetin,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,22
remziye_Öztoprak,Remziye Öztoprak,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,22
resul_tosun,Resul Tosun,Q6045508,Resul Tosun,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tokat,22
reyhan_tugay,Reyhan Tugay,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Afyonkarahisar,22
ruhi_açıkgöz,Ruhi Açıkgöz,Q6033443,Ruhi Açıkgöz,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Aksaray,22
rıtvan_köybaşı,Rıtvan Köybaşı,Q20476594,Rıtvan Köybaşı,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nevşehir,22
sabahattin_cevheri,Sabahattin Cevheri,Q6037455,Sabahattin Cevheri,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şanlıurfa,22
sabahattin_yıldız,Sabahattin Yıldız,Q19612369,Sabahattin Yıldız,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Muş,22
sabri_varan,Sabri Varan,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Gümüşhane,22
sadullah_ergin,Sadullah Ergin,Q447762,Sadullah Ergin,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Hatay,22
sadık_yakut,Sadık Yakut,Q6071544,Sadık Yakut,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kayseri,22
saffet_benli,Saffet Benli,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mersin,22
sait_açba,Sait Açba,Q6044928,Sait Açba,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Afyonkarahisar,22
salih_gün,Salih Gün,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Kocaeli,22
salih_kapusuz,Salih Kapusuz,Q6050612,Salih Kapusuz,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,22
sami_güçlü,Sami Güçlü,Q745494,Sami Güçlü,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,22
sedat_kızılcıklı,Sedat Kızılcıklı,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bursa,22
sedat_pekel,Sedat Pekel,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Balıkesir,22
sedat_uzunbay,Sedat Uzunbay,Q17046279,Sedat Uzunbay,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İzmir,22
selahattin_cebeli,Selahattin Cebeli,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mardin,22
selami_uzun,Selami Uzun,Q6033348,Selami Uzun,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sivas,22
selami_yiğit,Selami Yiğit,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Kars,22
semiha_Öyüş,Semiha Öyüş,Q19612458,Semiha Öyüş,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Aydın,22
seracettin_karayağız,Seracettin Karayağız,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Muş,22
serpil_yıldız,Serpil Yıldız,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İzmir,22
sinan_Özkan_(kastamonu_doğumlu),Sinan Özkan,Q17046326,Sinan Özkan (Kastamonu doğumlu),https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kastamonu,22
soner_aksoy,Soner Aksoy,Q17046335,Soner Aksoy,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kütahya,22
suat_kılıç,Suat Kılıç,Q7630529,Suat Kılıç,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Samsun,22
süleyman_bölünmez,Süleyman Bölünmez,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mardin,22
süleyman_gündüz,Süleyman Gündüz,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sakarya,22
süleyman_sarıbaş,Süleyman Sarıbaş,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Malatya,22
süleyman_turgut,Süleyman Turgut,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Manisa,22
sıdıka_sarıbekir,Sıdıka Sarıbekir,,,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,22
tacidar_seyhan,Tacidar Seyhan,Q17431977,Tacidar Seyhan,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Adana,22
talip_kaban,Talip Kaban,Q6030702,Talip Kaban,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzincan,22
taner_yıldız,Taner Yıldız,Q7682560,Taner Yıldız,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kayseri,22
