statement,id,name,constituency_id,constituency,party_id,party,start_date,end_date,term
Q1655204-3E5189FD-3154-40F3-9D7E-C2AE3F25C362,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1655204-4965F98E-3916-404C-9049-B7E0ED7854C9,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1655204-596EBF49-3813-47F4-8E70-6AF6F672E7B4,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1655204-5DC1FA12-043A-469E-B75F-C0EB56E683E4,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1655204-62B1F194-047D-456C-A0B7-C364F9F4E0B4,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1655204-6F7A7D50-22C9-4718-84EA-8449F4D17575,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1655204-9CA37867-7098-482A-BC1C-F7C710FDCFEB,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1655204-F376E3EE-BAA6-4987-9563-64B6EE2EB768,Q1655204,Séamus Brennan,Q4429557,Dublin South,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1670096-2FF01B74-A0C9-42C3-9924-3ACA3A22FD0F,Q1670096,Simon Coveney,Q2635304,Cork South–Central,Q247135,Fine Gael,2016-03-10,"",32
Q1670096-86200460-A893-4893-8522-61EAD83E631E,Q1670096,Simon Coveney,Q2635304,Cork South–Central,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q1670096-95a9248f-461b-d606-8c7e-a8eee40b689d,Q1670096,Simon Coveney,Q2635304,Cork South–Central,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1670096-af9cfe95-407f-104c-c83d-4989332e5d3c,Q1670096,Simon Coveney,Q2635304,Cork South–Central,Q247135,Fine Gael,2002-06-06,2007-04-26,29
Q1670096-f2d0fdec-4568-3600-e092-54f5d606cc03,Q1670096,Simon Coveney,Q2635304,Cork South–Central,Q247135,Fine Gael,1998-10-23,2002-04-25,28
Q1671033-3B85E46B-0A84-4D56-BDA6-5C6FC644090A,Q1671033,John M. Kelly,Q4429557,Dublin South,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1671033-72D6FF51-4120-432A-8E59-6629437CEEC9,Q1671033,John M. Kelly,Q5310877,Dublin County South,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q1671033-8486AD04-F509-4879-B034-26065F20513D,Q1671033,John M. Kelly,Q4429557,Dublin South,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1671033-8A4A631B-BCD7-4668-A1E0-0BAFDEB821BC,Q1671033,John M. Kelly,Q4429557,Dublin South,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1671033-994EF547-F74E-43AB-98A3-688514424977,Q1671033,John M. Kelly,Q5310969,Dublin South–Central,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q1671033-FC0F1C18-44E9-4146-AA89-6D6A69B86FF2,Q1671033,John M. Kelly,Q4429557,Dublin South,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1672642-0E7C40FC-3C47-4903-843E-CB7E2853A419,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1672642-1C2C19A0-71D8-4412-8DD3-EEC5F5C73565,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q1672642-20C00512-563A-4548-BB36-DC42FBCB07D1,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1672642-99BCA182-1A38-458D-AD01-F80C47CF33D1,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1672642-B45CC9D6-9796-4962-8FC8-B8E07FABC79E,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1672642-DD66A07C-57A0-4614-AC48-A091C814C9F9,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1672642-E8ABB8FA-0A43-4EB0-9225-A70C52E9BDA5,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1672642-EBD82A35-F280-4142-86A3-9EEEDFFB959B,Q1672642,Michael Ahern,Q16951667,Cork East,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q16727814-e764ab7e-430f-9032-f5b3-334dede762a6,Q16727814,Seán Canney,Q4568022,Galway East,Q327591,independent politician,2016-03-10,"",32
Q1680449-0CF99D27-FD96-4D8C-9482-CCE316BDC832,Q1680449,Jim Gibbons,Q3913273,Carlow–Kilkenny,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1680449-6F5BCFD6-C49E-427A-BE74-C59814DEFF3E,Q1680449,Jim Gibbons,Q3913273,Carlow–Kilkenny,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1680449-7CF99C55-07A3-4718-9B4D-6CEF2A28ED24,Q1680449,Jim Gibbons,Q3913273,Carlow–Kilkenny,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1680465-08BF2817-7DB9-483F-B959-AD590F918034,Q1680465,Michael Lowry,Q3083080,Tipperary North,Q327591,independent politician,2011-03-09,2016-02-03,31
Q1680465-1c0c00d1-406c-9046-8c34-6d23d46d842e,Q1680465,Michael Lowry,Q3083080,Tipperary North,Q327591,independent politician,1997-06-26,2002-04-25,28
Q1680465-1f32cf4c-41c7-d9ea-717f-245a6e240a66,Q1680465,Michael Lowry,Q3083080,Tipperary North,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1680465-235DE7D1-F82C-47C6-BEB7-775AE8186EAC,Q1680465,Michael Lowry,Q7808886,Tipperary,Q327591,independent politician,2016-03-10,"",32
Q1680465-5183f36b-4fa6-b8eb-aadd-af42155e9723,Q1680465,Michael Lowry,Q3083080,Tipperary North,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q1680465-85f1cd8d-4de2-1c9a-fe7d-4a9f69bed635,Q1680465,Michael Lowry,Q3083080,Tipperary North,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q1680465-b2d5cc23-4dba-01f1-7c29-0a25cff80b9b,Q1680465,Michael Lowry,Q3083080,Tipperary North,Q327591,independent politician,2002-06-06,2007-04-26,29
Q1680465-bb33a87d-498b-aaac-319d-858bd9de30a7,Q1680465,Michael Lowry,Q3083080,Tipperary North,Q327591,independent politician,2007-06-14,2011-02-01,30
Q1681029-1259A3F4-B742-43DF-81B2-BDBD56902DD6,Q1681029,James Reilly,Q5310945,Dublin North,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q1681029-a70360ee-4b62-8f16-3608-aa8a6b3a4bd3,Q1681029,James Reilly,Q5310945,Dublin North,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1681217-42AE4F0A-2A3C-47E1-BB4E-A55275018BBE,Q1681217,James Tully,Q6804304,Meath,Q503614,Labour Party,1977-07-05,1981-05-21,21
Q1681217-548BD7F6-C83B-4F40-B07E-3245DE5779A5,Q1681217,James Tully,Q6804304,Meath,Q503614,Labour Party,1981-06-30,1982-01-27,22
Q1681217-8EFDDDB6-061F-414A-8F5F-0849701F8F88,Q1681217,James Tully,Q6804304,Meath,Q503614,Labour Party,1973-03-14,1977-05-25,20
Q1687809-15672C5D-1D51-4A0B-AB1E-596A59A4F3B4,Q1687809,Jerry Cronin,Q5170808,Cork North–East,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1687809-CDA4B2A6-E6EE-40D0-9FA3-394E107EB473,Q1687809,Jerry Cronin,Q5170808,Cork North–East,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1689151-69421256-A57C-45A5-A123-CCD6D5F260E9,Q1689151,Jim McDaid,Q2566127,Donegal North–East,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1689151-85DFE4FA-462A-4DB9-91F8-916B7C7CE355,Q1689151,Jim McDaid,Q2566127,Donegal North–East,Q216517,Fianna Fáil,2007-06-14,2008-11-13,30
Q1689151-A7B1FDC2-0236-4112-858B-C8711E3EBA3E,Q1689151,Jim McDaid,Q2566127,Donegal North–East,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1689151-ABC24165-53BC-489C-AC4C-9C93DB9144C3,Q1689151,Jim McDaid,Q2566127,Donegal North–East,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1689151-B770D342-8F7E-429F-B0F2-916B8D132381,Q1689151,Jim McDaid,Q2566127,Donegal North–East,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1689151-EAEEEF02-F48C-4466-AC57-1814B5EE27D9,Q1689151,Jim McDaid,Q2566127,Donegal North–East,Q327591,independent politician,2008-11-13,2010-11-02,30
Q1689168-35F1D54D-7CA3-45FB-80DF-E42710B75CDA,Q1689168,Jim Mitchell,Q5310999,Dublin West,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q1689168-3B3C59A8-F364-46E5-AB42-A7C556961451,Q1689168,Jim Mitchell,Q5310999,Dublin West,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1689168-4005309A-A98D-41B3-A06B-AF99615E7C59,Q1689168,Jim Mitchell,Q5310999,Dublin West,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1689168-49EE3A3D-8173-441E-8CC9-19DA02767DFA,Q1689168,Jim Mitchell,Q5310999,Dublin West,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1689168-5C4F8681-8A0F-4A6C-BE68-F36BE519DCB9,Q1689168,Jim Mitchell,Q2622823,Dublin Central,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q1689168-6435DEEF-C1D2-49CD-B3F1-11E809281B1D,Q1689168,Jim Mitchell,Q2622823,Dublin Central,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q1689168-748DD495-9E5A-4238-B6FC-277E39A357D4,Q1689168,Jim Mitchell,Q5310816,Dublin Ballyfermot,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q1689168-7F35DEC1-BC2F-45B8-8435-2A841466D76B,Q1689168,Jim Mitchell,Q5310999,Dublin West,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1689234-28305295-4E6C-4670-8576-D0A2B003BAD9,Q1689234,Jim Tunney,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1689234-5A479332-5405-456B-A1F8-2D5AECCA5F38,Q1689234,Jim Tunney,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1689234-8C9C8378-D3CD-433C-967A-53AED4894266,Q1689234,Jim Tunney,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1689234-9290896B-C905-4D79-BA8D-A6A5A44252DC,Q1689234,Jim Tunney,Q5310891,Dublin Finglas,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1689234-96EE9925-F509-4C6B-A655-3FE8D0418FCE,Q1689234,Jim Tunney,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1689234-AAE6D214-9B95-4A3D-91C3-5C127CBD6EE8,Q1689234,Jim Tunney,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1689234-CDF2AFB9-E190-4B94-AAEF-440604689880,Q1689234,Jim Tunney,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1691642-03188C36-F2D5-4DEE-A750-B521564764EE,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1691642-06977493-E5EE-4428-AE53-7B56588CBCDE,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1691642-2CE95515-485B-4B2C-8661-B16F52FD7FBA,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1691642-50F4E3C6-D7DD-4C1E-8198-F1FF379E2AC7,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1691642-A94761F4-59FF-4531-B389-4FA29DCA41AD,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1691642-B0957106-5D16-4A7E-B46E-EDBBD451A59D,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1691642-BF140A8A-3A17-484E-8146-5D8DCCFF30BF,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1691642-F4F857AD-C8E2-4975-9300-C3D9D52A70AE,Q1691642,Joe Walsh,Q2746787,Cork South–West,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q16979875-96F47BA0-107C-4E85-B1BB-67BE9232F2C1,Q16979875,Ruth Coppinger,Q5310999,Dublin West,Q21218940,Solidarity–People Before Profit,2016-03-10,"",32
Q16979875-b89f21b4-4846-6424-9ba5-67addc7a87dc,Q16979875,Ruth Coppinger,Q5310999,Dublin West,Q1549074,Socialist Party,2014-05-23,2016-02-03,31
Q16980068-725632BA-7B0A-48F6-8F87-523C44153507,Q16980068,Gabrielle McFadden,Q6673850,Longford–Westmeath,Q247135,Fine Gael,2014-05-23,2016-02-03,31
Q1699359-042085AD-15DB-4C17-A355-DCD79D043C3A,Q1699359,John Boland,Q5310945,Dublin North,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1699359-78AF372D-BFC9-4A51-A8D0-6757025FDED5,Q1699359,John Boland,Q5310945,Dublin North,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1699359-C3ED450A-E1DE-45A5-8518-9157FCF241BA,Q1699359,John Boland,Q5310945,Dublin North,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1699359-C93EC0B0-8AB8-4106-B454-52329038632D,Q1699359,John Boland,Q5310945,Dublin North,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1699359-D86493D9-E9DC-4187-BF49-2389804BDDFD,Q1699359,John Boland,Q5310876,Dublin County North,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q1699564-06639C30-1FB9-481F-B281-55E1EA553F88,Q1699564,John Carty,Q1869725,Mayo,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1700253-767A9BB1-FF4A-4FA9-A1AA-71583E6A5645,Q1700253,John Gormley,Q5310970,Dublin South–East,Q831015,Green Party,2002-06-06,2007-04-26,29
Q1700253-9FEBBF21-3B4C-4D82-AEA4-398CC7F52FFA,Q1700253,John Gormley,Q5310970,Dublin South–East,Q831015,Green Party,2007-06-14,2011-02-01,30
Q1700253-AB8D5CE9-1C4C-47AE-AB96-109C88A39C7E,Q1700253,John Gormley,Q5310970,Dublin South–East,Q831015,Green Party,1997-06-26,2002-04-25,28
Q1701309-0FEFC2E6-E036-4CCE-BBDA-DE1D658F8E30,Q1701309,John P. Wilson,Q5054833,Cavan,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1701309-247200E7-B1BD-46A4-B8CB-25F4B9D84E21,Q1701309,John P. Wilson,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1701309-2E25D1AE-8E95-4EF8-BD00-CC1D7B12F61B,Q1701309,John P. Wilson,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1701309-4967EC15-E7B0-4CE3-AD7E-4EAA99BB5928,Q1701309,John P. Wilson,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1701309-76C3A545-0D7F-4128-9054-C78F26AD5F0F,Q1701309,John P. Wilson,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1701309-89914961-AD64-47D4-B5CE-6337CDD4FEAF,Q1701309,John P. Wilson,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1701309-C024C514-C57B-46DB-8573-C0AE4436F9FA,Q1701309,John P. Wilson,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1701797-675511F5-C466-48A6-B4C1-4A5FBDFCC6B3,Q1701797,John Stafford,Q2622823,Dublin Central,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1701797-95A5A614-D4A0-419F-AB5B-70EE5CFDB5E2,Q1701797,John Stafford,Q2622823,Dublin Central,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1706677-C9FF20BE-7EFB-4F22-8AF6-1E8F2BBF2F17,Q1706677,Joseph Brennan,Q5295641,Donegal–Leitrim,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1706677-F11EEADB-49C8-46C2-97AF-8D3DC1C52219,Q1706677,Joseph Brennan,Q5295599,Donegal,Q216517,Fianna Fáil,1977-07-05,1980-07-13,21
Q1724125-D59AE3A9-B295-443F-8DAC-75A0D6228D48,Q1724125,Tom Sheahan,Q2408892,Kerry South,Q327591,independent politician,2007-06-14,2011-02-01,30
Q1727081-0077175D-E76A-4F44-8205-2884DE1AA4FF,Q1727081,Neil Blaney,Q5295599,Donegal,Q10494861,Independent Fianna Fáil,1977-07-05,1981-05-21,21
Q1727081-29738F21-9A3B-4DF0-BFCC-916DF83812CA,Q1727081,Neil Blaney,Q2566127,Donegal North–East,Q10494861,Independent Fianna Fáil,1992-12-14,1995-11-08,27
Q1727081-335DA997-8772-43C1-9EBB-2A872D146573,Q1727081,Neil Blaney,Q53678184,Donegal North–East,Q10494861,Independent Fianna Fáil,1973-03-14,1977-05-25,20
Q1727081-3640011C-2256-468B-A68D-8BD54781A6C4,Q1727081,Neil Blaney,Q2566127,Donegal North–East,Q10494861,Independent Fianna Fáil,1982-12-14,1987-01-20,24
Q1727081-4818D25A-81F2-45FA-ABC7-07CCD0B4D4A6,Q1727081,Neil Blaney,Q2566127,Donegal North–East,Q10494861,Independent Fianna Fáil,1981-06-30,1982-01-27,22
Q1727081-567EF43B-0388-4ECB-A64D-DA7C1E746095,Q1727081,Neil Blaney,Q2566127,Donegal North–East,Q10494861,Independent Fianna Fáil,1987-03-10,1989-05-25,25
Q1727081-C1F21304-6349-4390-8D7A-84F0F48770B7,Q1727081,Neil Blaney,Q2566127,Donegal North–East,Q10494861,Independent Fianna Fáil,1989-06-29,1992-11-05,26
Q1727081-EA4D26D8-2E73-4494-8F03-D20CF49D1BA8,Q1727081,Neil Blaney,Q2566127,Donegal North–East,Q10494861,Independent Fianna Fáil,1982-03-09,1982-11-04,23
Q1728820-a983e78e-4e8a-3838-c348-88ac51af054a,Q1728820,Leo Varadkar,Q5310999,Dublin West,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q1728820-b1236252-4784-0258-bf83-545bac6f3b2f,Q1728820,Leo Varadkar,Q5310999,Dublin West,Q247135,Fine Gael,2016-03-10,"",32
Q1728820-E965666C-BF08-4050-9E63-5C7C8D3F3B53,Q1728820,Leo Varadkar,Q5310999,Dublin West,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1738824-178c8f6f-49ef-f338-904b-9f38afc1d8c0,Q1738824,Terence Flanagan,Q2336579,Dublin North–East,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1738824-b42aee88-4049-fbd7-3250-30c326d39769,Q1738824,Terence Flanagan,Q2336579,Dublin North–East,Q18720460,Renua Ireland,2015-03-13,2016-02-03,31
Q1738824-ca09e3f0-4762-fab5-e3e9-e43d9b1fe6dd,Q1738824,Terence Flanagan,Q2336579,Dublin North–East,Q327591,independent politician,2013-07-02,2015-03-13,31
Q1738824-DA2C6C6D-79B1-4F84-95CF-339A337EC5E5,Q1738824,Terence Flanagan,Q2336579,Dublin North–East,Q247135,Fine Gael,2011-03-09,2013-07-02,31
Q1749120-104223DA-88DD-4793-AE02-B975D417630C,Q1749120,Sylvester Barrett,Q2570782,Clare,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1749120-3C28FC3B-9E92-466E-931E-14F9D611E235,Q1749120,Sylvester Barrett,Q2570782,Clare,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1749120-984D3C83-0BDD-4233-8AFA-B027DF4F5039,Q1749120,Sylvester Barrett,Q2570782,Clare,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1749120-9E887D1F-8E68-427C-BD83-32CB38C18A27,Q1749120,Sylvester Barrett,Q2570782,Clare,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1749120-FE78288F-56B2-42E7-A200-F527D5C20B76,Q1749120,Sylvester Barrett,Q2570782,Clare,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q176817-050A904B-F900-43F5-A123-7AA0E5586B41,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q176817-2C93C446-9834-44D2-9072-B277673CB59F,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1975-03-04,1977-05-25,20
Q176817-6E783B19-C0D4-44C4-97BC-7F8D3B9D95A1,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q176817-88FB1DD6-DEE5-4866-9308-6E1A5972D9A3,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q176817-B8920A27-B912-49DA-9A2E-1B34D92F65D2,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q176817-BA2255D0-8D44-49E5-9DB8-B73E54818705,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q176817-E9CDC219-A41B-42BB-99A3-A30F02046417,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q176817-F1B726F4-FCFC-4026-B502-7F22F7283F2C,Q176817,Máire Geoghegan-Quinn,Q2251639,Galway West,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1792782-62687B8C-3AB7-40FF-8809-1F920F7E1088,Q1792782,Noel Coonan,Q3083080,Tipperary North,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q1792782-b1af8bf6-49f1-f26e-3bdb-b681584ee4b7,Q1792782,Noel Coonan,Q3083080,Tipperary North,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1802106-1FE76B99-CC0C-40C8-9900-1ABFA0119012,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q1802106-41EEF965-72F9-4C82-A9EC-9CB45478D7F0,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1802106-4225A046-73D7-484C-972E-E56A4F31A602,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1802106-5CB2081F-922E-4418-AE2E-3EAAECD87BCA,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1802106-87B69D0A-BC53-4009-94A0-7A7B7A4A1FEB,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1802106-88AB19C1-EEE0-4F2C-B0DD-C213BF3FA905,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1802106-898B1C7B-ACBE-45FC-ADF1-C2AACEDE12D4,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1802106-A94664B1-D2F3-4686-8F49-6DE4FC392CF7,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1802106-B38B7151-F2BD-4835-BEB0-8FF69ADF98C2,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1802106-DEF29126-2F5B-446D-BF8A-C86CECC90FAD,Q1802106,Rory O'Hanlon,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q180763-05FB6AB8-88AF-439B-A0D6-586677AD7859,Q180763,Michael Bell,Q6689841,Louth,Q503614,Labour Party,1982-12-14,1987-01-20,24
Q180763-40AC38A8-F00D-43B1-93F7-649DB042E6C2,Q180763,Michael Bell,Q6689841,Louth,Q327591,independent politician,1998-10-13,1998-11-30,28
Q180763-5AAE8394-F7F1-49FB-B747-F194389A9E5A,Q180763,Michael Bell,Q6689841,Louth,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q180763-7D106D9D-784A-45DB-BDC3-B88DE8AF5796,Q180763,Michael Bell,Q6689841,Louth,Q503614,Labour Party,1997-06-26,2002-04-25,28
Q180763-906913C9-FBCE-465D-866B-34EB2390DF91,Q180763,Michael Bell,Q6689841,Louth,Q503614,Labour Party,1998-11-30,2002-04-25,28
Q180763-B3F13E07-7BED-4CBE-B543-0B716CC02D37,Q180763,Michael Bell,Q6689841,Louth,Q503614,Labour Party,1987-03-10,1989-05-25,25
Q180763-E10AD2E9-A927-401D-8261-E74062794FD9,Q180763,Michael Bell,Q6689841,Louth,Q503614,Labour Party,1989-06-29,1992-11-05,26
Q181017-2AC66AAB-BA00-406E-B947-0BCDDA86260B,Q181017,Ben Briscoe,Q5310969,Dublin South–Central,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q181017-2CD06B04-E76F-4B54-B98C-7E25F8ED85E5,Q181017,Ben Briscoe,Q5310954,Dublin Rathmines West,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q181017-57475A56-9AD0-4F8E-99B0-BBD31BC03B3D,Q181017,Ben Briscoe,Q5310969,Dublin South–Central,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q181017-5B82A71C-8AAB-4879-A859-513823FA93F6,Q181017,Ben Briscoe,Q5310969,Dublin South–Central,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q181017-5C012389-4A90-4D4C-A9D7-237C7BF1069D,Q181017,Ben Briscoe,Q5310969,Dublin South–Central,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q181017-640A02CB-A4AF-4793-8DD6-1D268832B137,Q181017,Ben Briscoe,Q5310969,Dublin South–Central,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q181017-647C5DB3-EF93-41E2-AB09-BCDEE9E0A462,Q181017,Ben Briscoe,Q5310969,Dublin South–Central,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q181017-727D0B9A-4B41-4325-8127-CD1BD902C4A9,Q181017,Ben Briscoe,Q5310969,Dublin South–Central,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
