id,name,image,date_of_birth,date_of_death,gender,source,term,start_date,end_date,party
810,Shlomo (Neguse) Molla,http://www.knesset.gov.il/mk/images/members/molla_shlomo.jpg,1965-11-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=810,17,2008-02-10,2009-02-24,Kadima
810,Shlomo (Neguse) Molla,http://www.knesset.gov.il/mk/images/members/molla_shlomo.jpg,1965-11-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=810,18,2009-02-24,2013-02-05,Hatenua Chaired by Tzipi Livni
498,David Mor,http://www.knesset.gov.il/mk/images/members/mor_david.jpg,"","",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=498,11,1988-10-27,1988-11-21,Likud
87,Itzchak Mordechay,http://www.knesset.gov.il/mk/images/members/mordechai_yizhak.jpg,1944-11-22,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=87,14,1996-06-17,1999-06-07,Israel in the Center
87,Itzchak Mordechay,http://www.knesset.gov.il/mk/images/members/mordechai_yizhak.jpg,1944-11-22,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=87,15,1999-06-07,2001-03-28,Center Party
839,Menachem Eliezer Moses,http://www.knesset.gov.il/mk/images/members/moses_menachem.jpg,1946-10-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=839,18,2009-02-24,2013-02-05,United Torah Judaism
839,Menachem Eliezer Moses,http://www.knesset.gov.il/mk/images/members/moses_menachem.jpg,1946-10-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=839,19,2013-02-05,2015-03-31,United Torah Judaism
839,Menachem Eliezer Moses,http://www.knesset.gov.il/mk/images/members/moses_menachem.jpg,1946-10-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=839,20,2015-03-31,,United Torah Judaism
496,Eliahu Moyal,http://www.knesset.gov.il/mk/images/members/moyal_eliyau.jpg,1920-08-02,1991-09-06,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=496,8,1974-01-21,1977-06-13,Alignment
496,Eliahu Moyal,http://www.knesset.gov.il/mk/images/members/moyal_eliyau.jpg,1920-08-02,1991-09-06,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=496,9,1977-06-13,1981-07-20,Alignment
495,Hanna Mwais,http://www.knesset.gov.il/mk/images/members/mavis_hana.jpg,"",1981-02-13,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=495,9,1977-06-13,1981-02-13,Hadash
157,Ron Nachman,http://www.knesset.gov.il/mk/images/members/nachman_ron.jpg,1942-08-06,2013-01-18,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=157,13,1992-07-13,1996-06-17,Likud
528,Mohamed Naffa,http://www.knesset.gov.il/mk/images/members/nafa_mohammed.jpg,1939-05-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=528,12,1990-02-14,1992-07-13,Hadash
807,Said Naffaa,http://www.knesset.gov.il/mk/images/members/naffa_said.jpg,1953-04-01,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=807,17,2007-04-25,2009-02-24,National Democratic Assembly
807,Said Naffaa,http://www.knesset.gov.il/mk/images/members/naffa_said.jpg,1953-04-01,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=807,18,2009-02-24,2013-02-05,National Democratic Assembly
529,Peretz Naftali,http://www.knesset.gov.il/mk/images/members/naftali_peretz.jpg,1888-03-19,1961-04-30,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=529,1,1949-02-14,1951-08-20,Worker’s Party of Eretz Yisrael
529,Peretz Naftali,http://www.knesset.gov.il/mk/images/members/naftali_peretz.jpg,1888-03-19,1961-04-30,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=529,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
529,Peretz Naftali,http://www.knesset.gov.il/mk/images/members/naftali_peretz.jpg,1888-03-19,1961-04-30,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=529,3,1955-08-15,1959-11-30,Worker’s Party of Eretz Yisrael
520,Elias Nahale,http://www.knesset.gov.il/mk/images/members/nachle_elias.jpg,"",1990-06-29,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=520,4,1959-11-30,1961-09-04,Kidma Vepituah
520,Elias Nahale,http://www.knesset.gov.il/mk/images/members/nachle_elias.jpg,"",1990-06-29,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=520,5,1961-09-04,1965-11-22,Kidma Vepituah
520,Elias Nahale,http://www.knesset.gov.il/mk/images/members/nachle_elias.jpg,"",1990-06-29,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=520,6,1965-11-22,1969-11-17,Jewish-Arab Brotherhood
520,Elias Nahale,http://www.knesset.gov.il/mk/images/members/nachle_elias.jpg,"",1990-06-29,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=520,7,1969-11-17,1974-01-21,Shituf Ve-achva
222,Meshulam Nahari,http://www.knesset.gov.il/mk/images/members/nahari_meshulam.jpg,1951-05-07,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=222,15,1999-06-07,2003-02-17,Shas
222,Meshulam Nahari,http://www.knesset.gov.il/mk/images/members/nahari_meshulam.jpg,1951-05-07,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=222,16,2003-02-17,2006-04-17,Shas
222,Meshulam Nahari,http://www.knesset.gov.il/mk/images/members/nahari_meshulam.jpg,1951-05-07,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=222,17,2006-04-17,2009-02-24,Shas
222,Meshulam Nahari,http://www.knesset.gov.il/mk/images/members/nahari_meshulam.jpg,1951-05-07,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=222,18,2009-02-24,2013-02-05,Shas
222,Meshulam Nahari,http://www.knesset.gov.il/mk/images/members/nahari_meshulam.jpg,1951-05-07,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=222,19,2013-02-05,2015-03-31,Shas
222,Meshulam Nahari,http://www.knesset.gov.il/mk/images/members/nahari_meshulam.jpg,1951-05-07,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=222,20,2015-03-31,2016-01-24,Shas
933,Ayelet Nahmias-Verbin,http://www.knesset.gov.il/mk/images/members/Nahmias-Verbin_Ayelet.jpg,"","",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=933,20,2015-03-31,,Zionist Camp
521,Aharon Nahmias,http://www.knesset.gov.il/mk/images/members/nachmias_aharon.jpg,1932-06-10,1998-11-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=521,10,1981-07-20,1984-08-13,Alignment
521,Aharon Nahmias,http://www.knesset.gov.il/mk/images/members/nachmias_aharon.jpg,1932-06-10,1998-11-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=521,11,1984-08-13,1988-11-21,Alignment
527,Raanan Naim,http://www.knesset.gov.il/mk/images/members/naim_raanan.jpg,1935-12-31,2009-09-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=527,10,1981-07-20,1984-08-13,Alignment
525,Mordechai Namir,http://www.knesset.gov.il/mk/images/members/namir_mordechai.jpg,1897-02-23,1975-02-22,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=525,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
525,Mordechai Namir,http://www.knesset.gov.il/mk/images/members/namir_mordechai.jpg,1897-02-23,1975-02-22,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=525,3,1955-08-15,1959-11-30,Worker’s Party of Eretz Yisrael
525,Mordechai Namir,http://www.knesset.gov.il/mk/images/members/namir_mordechai.jpg,1897-02-23,1975-02-22,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=525,4,1959-11-30,1961-09-04,Worker’s Party of Eretz Yisrael
525,Mordechai Namir,http://www.knesset.gov.il/mk/images/members/namir_mordechai.jpg,1897-02-23,1975-02-22,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=525,5,1961-09-04,1965-11-22,Worker’s Party of Eretz Yisrael
525,Mordechai Namir,http://www.knesset.gov.il/mk/images/members/namir_mordechai.jpg,1897-02-23,1975-02-22,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=525,6,1965-11-22,1969-11-17,Alignment
158,Ora Namir,http://www.knesset.gov.il/mk/images/members/namir_ora.jpg,1930-09-01,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=158,8,1974-01-21,1977-06-13,Alignment
158,Ora Namir,http://www.knesset.gov.il/mk/images/members/namir_ora.jpg,1930-09-01,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=158,9,1977-06-13,1981-07-20,Alignment
158,Ora Namir,http://www.knesset.gov.il/mk/images/members/namir_ora.jpg,1930-09-01,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=158,10,1981-07-20,1984-08-13,Alignment
158,Ora Namir,http://www.knesset.gov.il/mk/images/members/namir_ora.jpg,1930-09-01,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=158,11,1984-08-13,1988-11-21,Alignment
158,Ora Namir,http://www.knesset.gov.il/mk/images/members/namir_ora.jpg,1930-09-01,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=158,12,1988-11-21,1992-07-13,Israel Labor Party
158,Ora Namir,http://www.knesset.gov.il/mk/images/members/namir_ora.jpg,1930-09-01,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=158,13,1992-07-13,1996-05-21,Israel Labor Party
221,Yehudith Naot,http://www.knesset.gov.il/mk/images/members/naot_yehudit.jpg,1944-04-04,2004-12-16,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=221,15,1999-06-07,2003-02-17,Shinui -the Secular Movement
221,Yehudith Naot,http://www.knesset.gov.il/mk/images/members/naot_yehudit.jpg,1944-04-04,2004-12-16,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=221,16,2003-02-17,2004-12-16,Shinui -the Secular Movement
526,Amal Nasereldeen,http://www.knesset.gov.il/mk/images/members/nasraldin_amal.jpg,1928-07-31,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=526,8,1977-01-22,1977-06-13,Likud
526,Amal Nasereldeen,http://www.knesset.gov.il/mk/images/members/nasraldin_amal.jpg,1928-07-31,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=526,9,1977-06-13,1981-07-20,Likud
526,Amal Nasereldeen,http://www.knesset.gov.il/mk/images/members/nasraldin_amal.jpg,1928-07-31,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=526,10,1981-07-20,1984-08-13,Likud
526,Amal Nasereldeen,http://www.knesset.gov.il/mk/images/members/nasraldin_amal.jpg,1928-07-31,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=526,11,1984-08-13,1988-11-21,Likud
738,Lea Nass,http://www.knesset.gov.il/mk/images/members/nass_lea.jpg,1961-12-27,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=738,16,2003-02-17,2006-04-17,Likud
738,Lea Nass,http://www.knesset.gov.il/mk/images/members/nass_lea.jpg,1961-12-27,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=738,18,2009-02-24,2013-02-05,Likud
223,Dan Naveh,http://www.knesset.gov.il/mk/images/members/nave_dani.jpg,1960-06-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=223,15,1999-06-07,2003-02-17,Likud
223,Dan Naveh,http://www.knesset.gov.il/mk/images/members/nave_dani.jpg,1960-06-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=223,16,2003-02-17,2006-04-17,Likud
223,Dan Naveh,http://www.knesset.gov.il/mk/images/members/nave_dani.jpg,1960-06-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=223,17,2006-04-17,2007-02-27,Likud
687,Yitzhak Navon,http://www.knesset.gov.il/mk/images/members/navon_yizhak.jpg,1921-04-09,2015-11-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=687,6,1965-11-22,1969-11-17,Alignment
687,Yitzhak Navon,http://www.knesset.gov.il/mk/images/members/navon_yizhak.jpg,1921-04-09,2015-11-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=687,7,1969-11-17,1974-01-21,Alignment
687,Yitzhak Navon,http://www.knesset.gov.il/mk/images/members/navon_yizhak.jpg,1921-04-09,2015-11-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=687,8,1974-01-21,1977-06-13,Alignment
687,Yitzhak Navon,http://www.knesset.gov.il/mk/images/members/navon_yizhak.jpg,1921-04-09,2015-11-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=687,9,1977-06-13,1978-04-18,Alignment
687,Yitzhak Navon,http://www.knesset.gov.il/mk/images/members/navon_yizhak.jpg,1921-04-09,2015-11-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=687,11,1984-08-13,1988-11-21,Alignment
687,Yitzhak Navon,http://www.knesset.gov.il/mk/images/members/navon_yizhak.jpg,1921-04-09,2015-11-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=687,12,1988-11-21,1992-07-13,Israel Labor Party
519,Yaakov Nechushtan,http://www.knesset.gov.il/mk/images/members/nehushtan_yaakov.jpg,1925-04-22,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=519,7,1969-11-17,1974-01-21,Herut-Liberal Bloc
515,Yuval Neeman,http://www.knesset.gov.il/mk/images/members/neman_yuval.jpg,1925-05-14,2006-04-26,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=515,10,1981-07-20,1984-08-13,Tehiya
515,Yuval Neeman,http://www.knesset.gov.il/mk/images/members/neman_yuval.jpg,1925-05-14,2006-04-26,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=515,11,1984-08-13,1988-11-21,Tehiya
515,Yuval Neeman,http://www.knesset.gov.il/mk/images/members/neman_yuval.jpg,1925-05-14,2006-04-26,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=515,12,1988-11-21,1990-01-30,Tehiya
932,Avraham Neguise,http://www.knesset.gov.il/mk/images/members/Nagosa_Avraham.jpg,1958-02-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=932,20,2015-03-31,,Likud
522,Arye Nehemkin,http://www.knesset.gov.il/mk/images/members/nehamkin_arye.jpg,1925-11-02,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=522,10,1981-07-20,1984-08-13,Alignment
522,Arye Nehemkin,http://www.knesset.gov.il/mk/images/members/nehamkin_arye.jpg,1925-11-02,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=522,11,1984-08-13,1988-11-21,Alignment
531,Moshe-Zvi Neriah,http://www.knesset.gov.il/mk/images/members/neria_moshe.jpg,"",1995-12-12,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=531,7,1969-11-17,1974-01-21,National Religious Party
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,12,1988-11-21,1992-07-13,Likud
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,13,1992-07-13,1996-06-17,Likud
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,14,1996-06-17,1999-06-07,Likud
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,15,1999-06-07,1999-07-06,Likud
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,16,2003-02-17,2006-04-17,Likud
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,17,2006-04-17,2009-02-24,Likud
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,18,2009-02-24,2013-02-05,Likud
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,19,2013-02-05,2015-03-31,Likud - National Liberal Movement
90,Benjamin Netanyahu,http://www.knesset.gov.il/mk/images/members/netanyahu_bibi.jpg,1949-10-21,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=90,20,2015-03-31,,Likud
530,Devorah Netzer,http://www.knesset.gov.il/mk/images/members/nezer_dvora.jpg,"",1989-01-04,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=530,1,1949-02-14,1951-08-20,Worker’s Party of Eretz Yisrael
530,Devorah Netzer,http://www.knesset.gov.il/mk/images/members/nezer_dvora.jpg,"",1989-01-04,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=530,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
530,Devorah Netzer,http://www.knesset.gov.il/mk/images/members/nezer_dvora.jpg,"",1989-01-04,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=530,3,1955-08-15,1959-11-30,Worker’s Party of Eretz Yisrael
530,Devorah Netzer,http://www.knesset.gov.il/mk/images/members/nezer_dvora.jpg,"",1989-01-04,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=530,4,1959-11-30,1961-09-04,Worker’s Party of Eretz Yisrael
530,Devorah Netzer,http://www.knesset.gov.il/mk/images/members/nezer_dvora.jpg,"",1989-01-04,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=530,5,1961-09-04,1965-11-22,Worker’s Party of Eretz Yisrael
530,Devorah Netzer,http://www.knesset.gov.il/mk/images/members/nezer_dvora.jpg,"",1989-01-04,female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=530,6,1965-11-22,1969-11-17,Alignment
524,Nahum Nir,http://www.knesset.gov.il/mk/images/members/nir_nachum.jpg,1884-03-17,1968-07-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=524,1,1949-02-14,1951-08-20,United Workers` Party
524,Nahum Nir,http://www.knesset.gov.il/mk/images/members/nir_nachum.jpg,1884-03-17,1968-07-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=524,3,1955-10-12,1959-11-30,Ahdut Ha`avoda - Poalei Zion
524,Nahum Nir,http://www.knesset.gov.il/mk/images/members/nir_nachum.jpg,1884-03-17,1968-07-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=524,4,1959-11-30,1961-09-04,Ahdut Ha`avoda - Poalei Zion
524,Nahum Nir,http://www.knesset.gov.il/mk/images/members/nir_nachum.jpg,1884-03-17,1968-07-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=524,5,1961-09-04,1965-11-22,Ahdut Ha`avoda - Poalei Zion
694,Zvi Nir,http://www.knesset.gov.il/mk/images/members/no_mkphoto.jpg,1946-08-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=694,13,1996-05-21,1996-06-17,Israel Labor Party
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,4,1959-11-30,1961-09-04,Liberal Party of Israel
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,7,1969-11-17,1974-01-21,Herut-Liberal Bloc
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,8,1974-01-21,1977-06-13,Likud
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,9,1977-06-13,1981-07-20,Likud
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,10,1981-07-20,1984-08-13,Likud
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,11,1984-08-13,1988-11-21,Likud
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,12,1988-11-21,1992-07-13,Likud
159,Moshe Nissim,http://www.knesset.gov.il/mk/images/members/nisim_moshe.jpg,1935-04-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=159,13,1992-07-13,1996-06-17,Likud
523,Yaakov Nitzani,http://www.knesset.gov.il/mk/images/members/nitzani_yaakov.jpg,1900-12-06,1962-09-15,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=523,2,1952-12-08,1955-08-15,Worker’s Party of Eretz Yisrael
523,Yaakov Nitzani,http://www.knesset.gov.il/mk/images/members/nitzani_yaakov.jpg,1900-12-06,1962-09-15,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=523,3,1955-11-14,1959-11-30,Worker’s Party of Eretz Yisrael
516,Akiva Nof,http://www.knesset.gov.il/mk/images/members/noff_akiva.jpg,1936-12-02,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=516,8,1974-01-21,1977-01-22,Free Center
516,Akiva Nof,http://www.knesset.gov.il/mk/images/members/noff_akiva.jpg,1936-12-02,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=516,9,1977-06-13,1981-07-20,Likud
516,Akiva Nof,http://www.knesset.gov.il/mk/images/members/noff_akiva.jpg,1936-12-02,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=516,10,1981-07-20,1984-08-13,Likud
717,Orit Noked,http://www.knesset.gov.il/mk/images/members/noked_orit.jpg,1952-10-25,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=717,15,2002-08-11,2003-02-17,Labor-Meimad
717,Orit Noked,http://www.knesset.gov.il/mk/images/members/noked_orit.jpg,1952-10-25,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=717,16,2003-02-17,2006-04-17,Labor-Meimad- Am Ehad
717,Orit Noked,http://www.knesset.gov.il/mk/images/members/noked_orit.jpg,1952-10-25,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=717,17,2006-04-17,2009-02-24,Labor Under Ehud Barak
717,Orit Noked,http://www.knesset.gov.il/mk/images/members/noked_orit.jpg,1952-10-25,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=717,18,2009-02-24,2013-02-05,Haatzma`ut
89,Michael Nudelman,http://www.knesset.gov.il/mk/images/members/nudelman_michael.jpg,1938-06-30,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=89,14,1996-06-17,1999-06-07,Aliah - For a Renewed Israel
89,Michael Nudelman,http://www.knesset.gov.il/mk/images/members/nudelman_michael.jpg,1938-06-30,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=89,15,1999-06-07,2003-02-17,Ichud Leumi-Yisrael Beiteinu
89,Michael Nudelman,http://www.knesset.gov.il/mk/images/members/nudelman_michael.jpg,1938-06-30,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=89,16,2003-02-17,2006-02-08,Single MK - Michael Nudelman
89,Michael Nudelman,http://www.knesset.gov.il/mk/images/members/nudelman_michael.jpg,1938-06-30,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=89,17,2006-04-17,2009-02-24,Kadima
517,Mordechai Nurock,http://www.knesset.gov.il/mk/images/members/nurok_mordechai.jpg,1884-11-07,1962-11-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=517,1,1949-02-14,1951-08-20,United Religious Front
517,Mordechai Nurock,http://www.knesset.gov.il/mk/images/members/nurok_mordechai.jpg,1884-11-07,1962-11-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=517,2,1951-08-20,1955-08-15,Mizrahi
517,Mordechai Nurock,http://www.knesset.gov.il/mk/images/members/nurok_mordechai.jpg,1884-11-07,1962-11-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=517,3,1955-08-15,1959-11-30,National Religious Party
517,Mordechai Nurock,http://www.knesset.gov.il/mk/images/members/nurok_mordechai.jpg,1884-11-07,1962-11-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=517,4,1959-11-30,1961-09-04,National Religious Party
517,Mordechai Nurock,http://www.knesset.gov.il/mk/images/members/nurok_mordechai.jpg,1884-11-07,1962-11-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=517,5,1961-09-04,1962-11-08,National Religious Party
