id,name,name_el,constituency,party,party_id,term,start_date,start_reason,source,end_date,name__el
4c49d366-d190-4406-ba49-8f02f636999d,"Iakovidis Archelaos","Ιακωβίδης Γεωργίου Αρχέλαος",Imathia,"N.D. (New Democracy)",nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4c49d366-d190-4406-ba49-8f02f636999d,,"Ιακωβίδης Γεωργίου Αρχέλαος"
4c49d366-d190-4406-ba49-8f02f636999d,"Iakovidis Archelaos","Ιακωβίδης Γεωργίου Αρχέλαος",Imathia,"N.D. (New Democracy)",nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4c49d366-d190-4406-ba49-8f02f636999d,,"Ιακωβίδης Γεωργίου Αρχέλαος"
4c4ef50f-8b97-4b62-a3af-f0f0914ca546,"Papalexis Konstantinos","Παπαλέξης Γρηγορίου Κωνσταντίνος",Aitolo-Akarnania,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,9,1999-05-25,"Aντικατέστησε: Baltas Alexandros (Λόγω:Resignation from Parliamentary Office)",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4c4ef50f-8b97-4b62-a3af-f0f0914ca546,,"Παπαλέξης Γρηγορίου Κωνσταντίνος"
4cc9e33a-d9f0-4492-a894-f9bc1bc5126c,"Kafantari Ilia Efthalia (Lila)","Καφαντάρη Ηλία Ευθαλία (Λίλα)","Athens A","K.K.E. (Communist Party of Greece)",kke,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4cc9e33a-d9f0-4492-a894-f9bc1bc5126c,,"Καφαντάρη Ηλία Ευθαλία (Λίλα)"
4cd77296-3e75-4d53-ae1e-5b1edb8017b4,"Papageorgiou Ioannis","Παπαγεωργίου Νικολάου Ιωάννης",Magnesia,"N.D. (New Democracy)",nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4cd77296-3e75-4d53-ae1e-5b1edb8017b4,,"Παπαγεωργίου Νικολάου Ιωάννης"
4cd8cce1-0fa9-4a6c-b9ca-1ea5d9608c47,"Vasalos Vasalios - Konstantinos","Βασάλος - Βασάλιος Νικολάου Κωνσταντίνος",Lesvos,"K.K.E. (Communist Party of Greece)",kke,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4cd8cce1-0fa9-4a6c-b9ca-1ea5d9608c47,,"Βασάλος - Βασάλιος Νικολάου Κωνσταντίνος"
4cd8cce1-0fa9-4a6c-b9ca-1ea5d9608c47,"Vasalos Vasalios - Konstantinos","Βασάλος - Βασάλιος Νικολάου Κωνσταντίνος",Lesvos,"K.K.E. (Communist Party of Greece)",kke,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4cd8cce1-0fa9-4a6c-b9ca-1ea5d9608c47,,"Βασάλος - Βασάλιος Νικολάου Κωνσταντίνος"
4cebd847-ee7f-4ac1-bca1-ec407ba209a4,"Kosmidis Georgiou Ioannis","Κοσμίδης Γεωργίου Ιωάννης",Chios,"N.D. (New Democracy)",nd,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4cebd847-ee7f-4ac1-bca1-ec407ba209a4,,"Κοσμίδης Γεωργίου Ιωάννης"
4d3c7c34-7ad1-42e2-a807-01ee80db406b,"Agatsa Ariadni (Aria)","Αγάτσα Αριστείδη Αριάδνη",Viotia,INDEPENDENT,independent,13,2012-04-04,"Became Independent",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d3c7c34-7ad1-42e2-a807-01ee80db406b,,"Αγάτσα Αριστείδη Αριάδνη"
4d54468a-6158-4ea4-abba-71a39eceb34f,"Choutas Thomas","Χούτας Στυλιανού Θωμάς",Aitolo-Akarnania,"N.D. (New Democracy)",nd,4,1985-12-02,"Forfeiture from Parliamentary Office(αντικαταστάτης: Dimitrakopoulos Athanasios )",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d54468a-6158-4ea4-abba-71a39eceb34f,,"Χούτας Στυλιανού Θωμάς"
4d54468a-6158-4ea4-abba-71a39eceb34f,"Choutas Thomas","Χούτας Στυλιανού Θωμάς",Aitolo-Akarnania,"N.D. (New Democracy)",nd,3,1982-04-15,"Aντικατέστησε: Stratos Christoforos (Λόγω:Deceased)",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d54468a-6158-4ea4-abba-71a39eceb34f,,"Χούτας Στυλιανού Θωμάς"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",State,"N.D. (New Democracy)",nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,11,2004-03-18,"Resignation from Parliamentary Office(αντικαταστάτης: Korka - Konsta Athina )",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d666ee5-a0d8-4c80-9572-3e4a0119089f,"Dimas Stavros","Δήμας Kωνσταντίνου Σταύρος",Korinthia,"N.D. (New Democracy)",nd,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d666ee5-a0d8-4c80-9572-3e4a0119089f,,"Δήμας Kωνσταντίνου Σταύρος"
4d7306d4-b301-43df-bd2d-2ffbd22c5327,"Avlonitou Eleni","Αυλωνίτου Βασιλείου Ελένη","Athens B","SYRIZA (Coalition of the Radical Left)",syriza,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d7306d4-b301-43df-bd2d-2ffbd22c5327,,"Αυλωνίτου Βασιλείου Ελένη"
4d7306d4-b301-43df-bd2d-2ffbd22c5327,"Avlonitou Eleni","Αυλωνίτου Βασιλείου Ελένη","Athens B","SYRIZA (Coalition of the Radical Left)",syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d7306d4-b301-43df-bd2d-2ffbd22c5327,,"Αυλωνίτου Βασιλείου Ελένη"
4d7306d4-b301-43df-bd2d-2ffbd22c5327,"Avlonitou Eleni","Αυλωνίτου Βασιλείου Ελένη","Athens B","SYRIZA (Coalition of the Radical Left)",syriza,15,2014-03-27,"Aντικατέστησε: Dourou Eirini (Rena) (Λόγω:Resignation from Parliamentary Office)",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d7306d4-b301-43df-bd2d-2ffbd22c5327,,"Αυλωνίτου Βασιλείου Ελένη"
4d99c7ee-56f7-4b9b-9b8b-666d780d1be6,"Arvanitis - Avramis Michail","Αρβανίτης - Αβράμης Κωνσταντίνου Μιχαήλ",Achaia,"LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn)",laikossyndesmoschrysiavgi,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d99c7ee-56f7-4b9b-9b8b-666d780d1be6,,"Αρβανίτης - Αβράμης Κωνσταντίνου Μιχαήλ"
4d99c7ee-56f7-4b9b-9b8b-666d780d1be6,"Arvanitis - Avramis Michail","Αρβανίτης - Αβράμης Κωνσταντίνου Μιχαήλ",Achaia,"LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn)",laikossyndesmoschrysiavgi,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d99c7ee-56f7-4b9b-9b8b-666d780d1be6,,"Αρβανίτης - Αβράμης Κωνσταντίνου Μιχαήλ"
4d99c7ee-56f7-4b9b-9b8b-666d780d1be6,"Arvanitis - Avramis Michail","Αρβανίτης - Αβράμης Κωνσταντίνου Μιχαήλ",Achaia,"LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn)",laikossyndesmoschrysiavgi,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d99c7ee-56f7-4b9b-9b8b-666d780d1be6,,"Αρβανίτης - Αβράμης Κωνσταντίνου Μιχαήλ"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Athens A","N.D. (New Democracy)",nd,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Athens A","N.D. (New Democracy)",nd,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Athens A","N.D. (New Democracy)",nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Athens A","N.D. (New Democracy)",nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Athens A","N.D. (New Democracy)",nd,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Athens A","N.D. (New Democracy)",nd,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Athens A","N.D. (New Democracy)",nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4d9b00fd-e526-44fa-a0bb-29823031cbf9,"Papadongonas Alexandros","Παπαδόγγονας Διονυσίου Αλέξανδρος","Municipality of Athens","N.D. (New Democracy)",nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4d9b00fd-e526-44fa-a0bb-29823031cbf9,,"Παπαδόγγονας Διονυσίου Αλέξανδρος"
4da2475b-9bb7-4071-8385-ad05896f6c8e,"Kardaras Dimitrios","Καρδάρας Ιωάννη Δημήτριος",Larissa,E.DI.K.,edik,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4da2475b-9bb7-4071-8385-ad05896f6c8e,,"Καρδάρας Ιωάννη Δημήτριος"
4da2475b-9bb7-4071-8385-ad05896f6c8e,"Kardaras Dimitrios","Καρδάρας Ιωάννη Δημήτριος",Larissa,E.DI.K.,edik,1,1976-02-25,"Μετονομασία κόμματος ΕΚ/ΝΔ σε ΕΔΗΚ",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4da2475b-9bb7-4071-8385-ad05896f6c8e,,"Καρδάρας Ιωάννη Δημήτριος"
4db197f6-2010-4533-9152-f7d1ec5dc471,"Bratakos Angelos","Μπρατάκος Ιωάννη Άγγελος","Athens B","N.D. (New Democracy)",nd,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4db197f6-2010-4533-9152-f7d1ec5dc471,,"Μπρατάκος Ιωάννη Άγγελος"
4db197f6-2010-4533-9152-f7d1ec5dc471,"Bratakos Angelos","Μπρατάκος Ιωάννη Άγγελος","Athens B","N.D. (New Democracy)",nd,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4db197f6-2010-4533-9152-f7d1ec5dc471,,"Μπρατάκος Ιωάννη Άγγελος"
4db197f6-2010-4533-9152-f7d1ec5dc471,"Bratakos Angelos","Μπρατάκος Ιωάννη Άγγελος","Athens B","N.D. (New Democracy)",nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4db197f6-2010-4533-9152-f7d1ec5dc471,,"Μπρατάκος Ιωάννη Άγγελος"
4db197f6-2010-4533-9152-f7d1ec5dc471,"Bratakos Angelos","Μπρατάκος Ιωάννη Άγγελος",State,"N.D. (New Democracy)",nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4db197f6-2010-4533-9152-f7d1ec5dc471,,"Μπρατάκος Ιωάννη Άγγελος"
4dcab991-e7cc-4ac2-bb80-a43400d453b6,"Vagionaki Eyangelia (Valia)","Βαγιωνάκη Νικολάου Ευαγγελία (Βάλια)",Chania,"SYRIZA (Coalition of the Radical Left)",syriza,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4dcab991-e7cc-4ac2-bb80-a43400d453b6,,"Βαγιωνάκη Νικολάου Ευαγγελία (Βάλια)"
4dcab991-e7cc-4ac2-bb80-a43400d453b6,"Vagionaki Eyangelia (Valia)","Βαγιωνάκη Νικολάου Ευαγγελία (Βάλια)",Chania,"SYRIZA (Coalition of the Radical Left)",syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4dcab991-e7cc-4ac2-bb80-a43400d453b6,,"Βαγιωνάκη Νικολάου Ευαγγελία (Βάλια)"
4e2650b8-8089-4dc4-972c-616e412cd9db,"Voridis Mavroudis (Makis)","Βορίδης Χρήστου Μαυρουδής (Μάκης)",Attica,"N.D. (New Democracy)",nd,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4e2650b8-8089-4dc4-972c-616e412cd9db,,"Βορίδης Χρήστου Μαυρουδής (Μάκης)"
4e2650b8-8089-4dc4-972c-616e412cd9db,"Voridis Mavroudis (Makis)","Βορίδης Χρήστου Μαυρουδής (Μάκης)",Attica,"N.D. (New Democracy)",nd,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4e2650b8-8089-4dc4-972c-616e412cd9db,,"Βορίδης Χρήστου Μαυρουδής (Μάκης)"
4e2650b8-8089-4dc4-972c-616e412cd9db,"Voridis Mavroudis (Makis)","Βορίδης Χρήστου Μαυρουδής (Μάκης)",Attica,"N.D. (New Democracy)",nd,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4e2650b8-8089-4dc4-972c-616e412cd9db,,"Βορίδης Χρήστου Μαυρουδής (Μάκης)"
4e2650b8-8089-4dc4-972c-616e412cd9db,"Voridis Mavroudis (Makis)","Βορίδης Χρήστου Μαυρουδής (Μάκης)",Attica,"N.D. (New Democracy)",nd,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4e2650b8-8089-4dc4-972c-616e412cd9db,,"Βορίδης Χρήστου Μαυρουδής (Μάκης)"
4e2650b8-8089-4dc4-972c-616e412cd9db,"Voridis Mavroudis (Makis)","Βορίδης Χρήστου Μαυρουδής (Μάκης)","Of Attica (rest)",INDEPENDENT,independent,13,2012-02-17,"Forfeiture from Parliamentary Office(αντικαταστάτης: Kalapotharakos Christos )",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4e2650b8-8089-4dc4-972c-616e412cd9db,,"Βορίδης Χρήστου Μαυρουδής (Μάκης)"
4e2650b8-8089-4dc4-972c-616e412cd9db,"Voridis Mavroudis (Makis)","Βορίδης Χρήστου Μαυρουδής (Μάκης)","Of Attica (rest)",LA.O.S.,laos,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4e2650b8-8089-4dc4-972c-616e412cd9db,,"Βορίδης Χρήστου Μαυρουδής (Μάκης)"
4e9a51d7-b519-4a47-8b37-6b6e0d58c0b6,"Afentoulidis Nikolaos","Αφεντουλίδης Σπυρίδωνα Νικόλαος",Kilkis,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4e9a51d7-b519-4a47-8b37-6b6e0d58c0b6,,"Αφεντουλίδης Σπυρίδωνα Νικόλαος"
4ebdc3ea-3cd1-4edd-b8e0-7ff858cfe1e4,"Smyrlis - Liakatas Christos","Σμυρλής - Λιακατάς Ανδρέα Χρήστος",Aitolo-Akarnania,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4ebdc3ea-3cd1-4edd-b8e0-7ff858cfe1e4,,"Σμυρλής - Λιακατάς Ανδρέα Χρήστος"
4ebdc3ea-3cd1-4edd-b8e0-7ff858cfe1e4,"Smyrlis - Liakatas Christos","Σμυρλής - Λιακατάς Ανδρέα Χρήστος",Aitolo-Akarnania,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4ebdc3ea-3cd1-4edd-b8e0-7ff858cfe1e4,,"Σμυρλής - Λιακατάς Ανδρέα Χρήστος"
4ebdc3ea-3cd1-4edd-b8e0-7ff858cfe1e4,"Smyrlis - Liakatas Christos","Σμυρλής - Λιακατάς Ανδρέα Χρήστος",Aitolo-Akarnania,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4ebdc3ea-3cd1-4edd-b8e0-7ff858cfe1e4,,"Σμυρλής - Λιακατάς Ανδρέα Χρήστος"
4eccae4f-e9bd-43ed-9a01-c000ad931dc3,"Akifoglou Birol","Ακήφογλου Ακίφ Μπηρόλ",Xanthi,"N.D. (New Democracy)",nd,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4eccae4f-e9bd-43ed-9a01-c000ad931dc3,,"Ακήφογλου Ακίφ Μπηρόλ"
4edb9629-f2d3-4e98-aa83-161ae2a0c45a,"Giatrakos Konstantinos","Γιατράκος Γεωργίου Κωνσταντίνος",Lakonia,"N.D. (New Democracy)",nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4edb9629-f2d3-4e98-aa83-161ae2a0c45a,,"Γιατράκος Γεωργίου Κωνσταντίνος"
4edb9629-f2d3-4e98-aa83-161ae2a0c45a,"Giatrakos Konstantinos","Γιατράκος Γεωργίου Κωνσταντίνος",Lakonia,"N.D. (New Democracy)",nd,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4edb9629-f2d3-4e98-aa83-161ae2a0c45a,,"Γιατράκος Γεωργίου Κωνσταντίνος"
4edb9629-f2d3-4e98-aa83-161ae2a0c45a,"Giatrakos Konstantinos","Γιατράκος Γεωργίου Κωνσταντίνος",Lakonia,"N.D. (New Democracy)",nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4edb9629-f2d3-4e98-aa83-161ae2a0c45a,,"Γιατράκος Γεωργίου Κωνσταντίνος"
4edb9629-f2d3-4e98-aa83-161ae2a0c45a,"Giatrakos Konstantinos","Γιατράκος Γεωργίου Κωνσταντίνος",Lakonia,"N.D. (New Democracy)",nd,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4edb9629-f2d3-4e98-aa83-161ae2a0c45a,,"Γιατράκος Γεωργίου Κωνσταντίνος"
4edb9629-f2d3-4e98-aa83-161ae2a0c45a,"Giatrakos Konstantinos","Γιατράκος Γεωργίου Κωνσταντίνος",Lakonia,"N.D. (New Democracy)",nd,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4edb9629-f2d3-4e98-aa83-161ae2a0c45a,,"Γιατράκος Γεωργίου Κωνσταντίνος"
