id,wikidata
uk.org.publicwhip/cons/535,Q988625
uk.org.publicwhip/cons/536,Q988615
uk.org.publicwhip/cons/537,Q988607
uk.org.publicwhip/cons/538,Q988601
uk.org.publicwhip/cons/539,Q988595
uk.org.publicwhip/cons/540,Q988569
uk.org.publicwhip/cons/2233,Q988556
uk.org.publicwhip/cons/541,Q988533
uk.org.publicwhip/cons/542,Q4119969
uk.org.publicwhip/cons/2234,Q988454
uk.org.publicwhip/cons/543,Q988435
uk.org.publicwhip/cons/544,Q988420
uk.org.publicwhip/cons/545,Q988407
uk.org.publicwhip/cons/546,Q988399
uk.org.publicwhip/cons/547,Q988387
uk.org.publicwhip/cons/548,Q988375
uk.org.publicwhip/cons/549,Q988356
uk.org.publicwhip/cons/550,Q988335
uk.org.publicwhip/cons/551,Q988304
uk.org.publicwhip/cons/552,Q988288
uk.org.publicwhip/cons/553,Q988278
uk.org.publicwhip/cons/554,Q988262
uk.org.publicwhip/cons/555,Q988242
uk.org.publicwhip/cons/556,Q988231
uk.org.publicwhip/cons/557,Q751724
uk.org.publicwhip/cons/558,Q740118
uk.org.publicwhip/cons/559,Q7622117
uk.org.publicwhip/cons/560,Q875403
uk.org.publicwhip/cons/561,Q988219
uk.org.publicwhip/cons/562,Q988211
uk.org.publicwhip/cons/563,Q988194
uk.org.publicwhip/cons/2235,Q988171
uk.org.publicwhip/cons/564,Q3403614
uk.org.publicwhip/cons/565,Q7639743
uk.org.publicwhip/cons/566,Q988166
uk.org.publicwhip/cons/568,Q988127
uk.org.publicwhip/cons/567,Q988153
uk.org.publicwhip/cons/569,Q988081
uk.org.publicwhip/cons/570,Q988068
uk.org.publicwhip/cons/571,Q988057
uk.org.publicwhip/cons/572,Q988027
uk.org.publicwhip/cons/573,Q4119972
uk.org.publicwhip/cons/2236,Q988001
uk.org.publicwhip/cons/574,Q12202055
uk.org.publicwhip/cons/575,Q987980
uk.org.publicwhip/cons/576,Q987959
uk.org.publicwhip/cons/2250,Q987938
uk.org.publicwhip/cons/652,Q987915
uk.org.publicwhip/cons/2238,Q987899
uk.org.publicwhip/cons/2239,Q987884
uk.org.publicwhip/cons/577,Q987872
uk.org.publicwhip/cons/578,Q987857
uk.org.publicwhip/cons/579,Q875493
uk.org.publicwhip/cons/580,Q875474
uk.org.publicwhip/cons/581,Q875454
uk.org.publicwhip/cons/582,Q875434
uk.org.publicwhip/cons/583,Q875359
uk.org.publicwhip/cons/584,Q875285
uk.org.publicwhip/cons/585,Q875261
uk.org.publicwhip/cons/2240,Q875246
uk.org.publicwhip/cons/586,Q748130
uk.org.publicwhip/cons/587,Q875225
uk.org.publicwhip/cons/588,Q7857484
uk.org.publicwhip/cons/589,Q875210
uk.org.publicwhip/cons/590,Q7860478
uk.org.publicwhip/cons/591,Q875175
uk.org.publicwhip/cons/592,Q7898389
uk.org.publicwhip/cons/593,Q751737
uk.org.publicwhip/cons/594,Q7904008
uk.org.publicwhip/cons/2241,Q751466
uk.org.publicwhip/cons/595,Q873520
uk.org.publicwhip/cons/596,Q873604
uk.org.publicwhip/cons/597,Q7909565
uk.org.publicwhip/cons/598,Q873637
uk.org.publicwhip/cons/599,Q874488
uk.org.publicwhip/cons/600,Q875135
uk.org.publicwhip/cons/601,Q875108
uk.org.publicwhip/cons/602,Q875087
uk.org.publicwhip/cons/603,Q875059
uk.org.publicwhip/cons/604,Q875033
uk.org.publicwhip/cons/605,Q7968078
uk.org.publicwhip/cons/606,Q875011
uk.org.publicwhip/cons/607,Q874986
uk.org.publicwhip/cons/608,Q874974
uk.org.publicwhip/cons/609,Q874959
uk.org.publicwhip/cons/610,Q874946
uk.org.publicwhip/cons/2242,Q874921
uk.org.publicwhip/cons/611,Q11003
uk.org.publicwhip/cons/612,Q874871
uk.org.publicwhip/cons/613,Q874714
uk.org.publicwhip/cons/614,Q874700
uk.org.publicwhip/cons/615,Q874686
uk.org.publicwhip/cons/616,Q874666
uk.org.publicwhip/cons/617,Q874643
uk.org.publicwhip/cons/618,Q7983001
uk.org.publicwhip/cons/2243,Q874623
uk.org.publicwhip/cons/619,Q874607
uk.org.publicwhip/cons/620,Q874585
uk.org.publicwhip/cons/621,Q874568
uk.org.publicwhip/cons/622,Q7984705
uk.org.publicwhip/cons/623,Q4120309
uk.org.publicwhip/cons/624,Q874545
uk.org.publicwhip/cons/677,Q3343077
uk.org.publicwhip/cons/625,Q874463
uk.org.publicwhip/cons/626,Q874435
uk.org.publicwhip/cons/627,Q7986337
uk.org.publicwhip/cons/628,Q874416
uk.org.publicwhip/cons/629,Q751745
uk.org.publicwhip/cons/630,Q874393
uk.org.publicwhip/cons/631,Q4119959
uk.org.publicwhip/cons/2244,Q874123
uk.org.publicwhip/cons/633,Q874372
uk.org.publicwhip/cons/634,Q874356
uk.org.publicwhip/cons/635,Q874340
uk.org.publicwhip/cons/636,Q874319
uk.org.publicwhip/cons/637,Q874300
uk.org.publicwhip/cons/638,Q874276
uk.org.publicwhip/cons/639,Q874256
uk.org.publicwhip/cons/640,Q767602
uk.org.publicwhip/cons/2245,Q874215
uk.org.publicwhip/cons/641,Q874194
uk.org.publicwhip/cons/642,Q874173
uk.org.publicwhip/cons/643,Q874153
uk.org.publicwhip/cons/644,Q874095
uk.org.publicwhip/cons/645,Q874069
uk.org.publicwhip/cons/646,Q874041
uk.org.publicwhip/cons/647,Q2403157
uk.org.publicwhip/cons/648,Q613294
uk.org.publicwhip/cons/649,Q873994
uk.org.publicwhip/cons/650,Q8037104
uk.org.publicwhip/cons/2246,Q873975
uk.org.publicwhip/cons/651,Q750906
uk.org.publicwhip/cons/653,Q750870
uk.org.publicwhip/cons/654,Q750841
uk.org.publicwhip/cons/655,Q750781
uk.org.publicwhip/cons/2247,Q750810
uk.org.publicwhip/cons/656,Q750690
uk.org.publicwhip/cons/657,Q750677
uk.org.publicwhip/cons/658,Q750661
uk.org.publicwhip/cons/2248,Q589328
uk.org.publicwhip/cons/2249,Q589079
