id,name,identifier__historichansard,identifier__datadotparl,identifier__parlparse,constituency,constituency_id,party,party_id,start_date,start_reason,end_date,end_reason,term
13838,Jane Morrice,,,uk.org.publicwhip/person/13838,North Down,uk.org.publicwhip/cons/406-NI,NIWC,niwc,1998-06-25,general_election,2003-04-28,general_election,1
13840,Stephen Moutray,,,uk.org.publicwhip/person/13840,Upper Bann,uk.org.publicwhip/cons/593-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13840,Stephen Moutray,,,uk.org.publicwhip/person/13840,Upper Bann,uk.org.publicwhip/cons/593-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13840,Stephen Moutray,,,uk.org.publicwhip/person/13840,Upper Bann,uk.org.publicwhip/cons/593-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13841,Mick Murphy,,,uk.org.publicwhip/person/13841,South Down,uk.org.publicwhip/cons/519-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13842,Séan Neeson,,,uk.org.publicwhip/person/13842,East Antrim,uk.org.publicwhip/cons/192-NI,Alliance,alliance,1998-06-25,general_election,2003-04-28,general_election,1
13842,Séan Neeson,,,uk.org.publicwhip/person/13842,East Antrim,uk.org.publicwhip/cons/192-NI,Alliance,alliance,2003-11-26,general_election,2007-01-30,dissolution,2
13842,Séan Neeson,,,uk.org.publicwhip/person/13842,East Antrim,uk.org.publicwhip/cons/192-NI,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3
13843,Mary Nelis,,,uk.org.publicwhip/person/13843,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13843,Mary Nelis,,,uk.org.publicwhip/person/13843,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2004-07-14,resigned,2
13844,Dermot Nesbitt,,,uk.org.publicwhip/person/13844,South Down,uk.org.publicwhip/cons/519-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13844,Dermot Nesbitt,,,uk.org.publicwhip/person/13844,South Down,uk.org.publicwhip/cons/519-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13845,Robin Newton,,,uk.org.publicwhip/person/13845,Belfast East,uk.org.publicwhip/cons/35-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13845,Robin Newton,,,uk.org.publicwhip/person/13845,Belfast East,uk.org.publicwhip/cons/35-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13845,Robin Newton,,,uk.org.publicwhip/person/13845,Belfast East,uk.org.publicwhip/cons/35-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13846,Danny O'Connor,,,uk.org.publicwhip/person/13846,East Antrim,uk.org.publicwhip/cons/192-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13847,John O'Dowd,,,uk.org.publicwhip/person/13847,Upper Bann,uk.org.publicwhip/cons/593-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13847,John O'Dowd,,,uk.org.publicwhip/person/13847,Upper Bann,uk.org.publicwhip/cons/593-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13847,John O'Dowd,,,uk.org.publicwhip/person/13847,Upper Bann,uk.org.publicwhip/cons/593-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13848,Dara O'Hagan,,,uk.org.publicwhip/person/13848,Upper Bann,uk.org.publicwhip/cons/593-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13849,Patricia O'Rawe,,,uk.org.publicwhip/person/13849,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13850,Tom O'Reilly,,,uk.org.publicwhip/person/13850,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13851,Eamonn ONeill,,,uk.org.publicwhip/person/13851,South Down,uk.org.publicwhip/cons/519-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13852,Ian Paisley Jnr,,4129,uk.org.publicwhip/person/13852,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13852,Ian Paisley Jnr,,4129,uk.org.publicwhip/person/13852,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13852,Ian Paisley Jnr,,4129,uk.org.publicwhip/person/13852,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,2007-03-09,election,2010-06-20,resigned,3
13853,Edwin Poots,,,uk.org.publicwhip/person/13853,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13853,Edwin Poots,,,uk.org.publicwhip/person/13853,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13853,Edwin Poots,,,uk.org.publicwhip/person/13853,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13853,Edwin Poots,,,uk.org.publicwhip/person/13853,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13854,Sue Ramsey,,,uk.org.publicwhip/person/13854,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13854,Sue Ramsey,,,uk.org.publicwhip/person/13854,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2004-11-29,appointed,2007-01-30,dissolution,2
13854,Sue Ramsey,,,uk.org.publicwhip/person/13854,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13854,Sue Ramsey,,,uk.org.publicwhip/person/13854,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2011-05-06,election,2014-11-03,resigned,4
13855,Pat Ramsey,,,uk.org.publicwhip/person/13855,Foyle,uk.org.publicwhip/cons/235-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13855,Pat Ramsey,,,uk.org.publicwhip/person/13855,Foyle,uk.org.publicwhip/cons/235-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3
13855,Pat Ramsey,,,uk.org.publicwhip/person/13855,Foyle,uk.org.publicwhip/cons/235-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2015-12-31,retired,4
13856,Margaret Ritchie,,4130,uk.org.publicwhip/person/13856,South Down,uk.org.publicwhip/cons/519-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13856,Margaret Ritchie,,4130,uk.org.publicwhip/person/13856,South Down,uk.org.publicwhip/cons/519-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3
13856,Margaret Ritchie,,4130,uk.org.publicwhip/person/13856,South Down,uk.org.publicwhip/cons/519-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2012-03-31,resigned,4
13857,Mark Robinson,,,uk.org.publicwhip/person/13857,Belfast South,uk.org.publicwhip/cons/37-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13857,Mark Robinson,,,uk.org.publicwhip/person/13857,Belfast South,uk.org.publicwhip/cons/37-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13858,George Robinson,,,uk.org.publicwhip/person/13858,East Londonderry,uk.org.publicwhip/cons/197-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13858,George Robinson,,,uk.org.publicwhip/person/13858,East Londonderry,uk.org.publicwhip/cons/197-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13858,George Robinson,,,uk.org.publicwhip/person/13858,East Londonderry,uk.org.publicwhip/cons/197-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13859,Ken Robinson,,,uk.org.publicwhip/person/13859,East Antrim,uk.org.publicwhip/cons/192-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13859,Ken Robinson,,,uk.org.publicwhip/person/13859,East Antrim,uk.org.publicwhip/cons/192-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13859,Ken Robinson,,,uk.org.publicwhip/person/13859,East Antrim,uk.org.publicwhip/cons/192-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13860,Patrick Roche,,,uk.org.publicwhip/person/13860,Lagan Valley,uk.org.publicwhip/cons/325-NI,UKUP,ukup,1998-06-25,general_election,1999-01-15,changed_party,1
13860,Patrick Roche,,,uk.org.publicwhip/person/13860,Lagan Valley,uk.org.publicwhip/cons/325-NI,NIUP,niup,1999-01-15,changed_party,2003-04-28,general_election,1
13861,Brid Rodgers,,,uk.org.publicwhip/person/13861,Upper Bann,uk.org.publicwhip/cons/593-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13862,Caitriona Ruane,,,uk.org.publicwhip/person/13862,South Down,uk.org.publicwhip/cons/519-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13862,Caitriona Ruane,,,uk.org.publicwhip/person/13862,South Down,uk.org.publicwhip/cons/519-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13862,Caitriona Ruane,,,uk.org.publicwhip/person/13862,South Down,uk.org.publicwhip/cons/519-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13863,George Savage,,,uk.org.publicwhip/person/13863,Upper Bann,uk.org.publicwhip/cons/593-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13863,George Savage,,,uk.org.publicwhip/person/13863,Upper Bann,uk.org.publicwhip/cons/593-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13864,Jim Shannon,,4131,uk.org.publicwhip/person/13864,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13864,Jim Shannon,,4131,uk.org.publicwhip/person/13864,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13864,Jim Shannon,,4131,uk.org.publicwhip/person/13864,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2007-03-09,election,2010-08-01,resigned,3
13865,Duncan Dalton,,,uk.org.publicwhip/person/13865,South Antrim,uk.org.publicwhip/cons/515-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13866,Kathy Stanton,,,uk.org.publicwhip/person/13866,Belfast North,uk.org.publicwhip/cons/36-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13867,Mervyn Storey,,,uk.org.publicwhip/person/13867,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13867,Mervyn Storey,,,uk.org.publicwhip/person/13867,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13867,Mervyn Storey,,,uk.org.publicwhip/person/13867,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13868,John Tierney,,,uk.org.publicwhip/person/13868,Foyle,uk.org.publicwhip/cons/235-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13869,Denis Watson,,,uk.org.publicwhip/person/13869,Upper Bann,uk.org.publicwhip/cons/593-NI,Independent,independent,1998-06-25,general_election,1998-09-21,changed_party,1
13869,Denis Watson,,,uk.org.publicwhip/person/13869,Upper Bann,uk.org.publicwhip/cons/593-NI,UUAP,uuap,1998-09-21,changed_party,2003-04-28,general_election,1
13870,Peter Weir,,,uk.org.publicwhip/person/13870,North Down,uk.org.publicwhip/cons/406-NI,UUP,uup,1998-06-25,general_election,2001-11-09,changed_party,1
13870,Peter Weir,,,uk.org.publicwhip/person/13870,North Down,uk.org.publicwhip/cons/406-NI,Independent,independent,2001-11-09,changed_party,2002-04-30,changed_party,1
13870,Peter Weir,,,uk.org.publicwhip/person/13870,North Down,uk.org.publicwhip/cons/406-NI,DUP,dup,2002-04-30,changed_party,2003-04-28,general_election,1
13870,Peter Weir,,,uk.org.publicwhip/person/13870,North Down,uk.org.publicwhip/cons/406-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13870,Peter Weir,,,uk.org.publicwhip/person/13870,North Down,uk.org.publicwhip/cons/406-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13870,Peter Weir,,,uk.org.publicwhip/person/13870,North Down,uk.org.publicwhip/cons/406-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13871,Jim Wells,,,uk.org.publicwhip/person/13871,South Down,uk.org.publicwhip/cons/519-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13871,Jim Wells,,,uk.org.publicwhip/person/13871,South Down,uk.org.publicwhip/cons/519-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13871,Jim Wells,,,uk.org.publicwhip/person/13871,South Down,uk.org.publicwhip/cons/519-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13871,Jim Wells,,,uk.org.publicwhip/person/13871,South Down,uk.org.publicwhip/cons/519-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13872,Jim Wilson,,,uk.org.publicwhip/person/13872,South Antrim,uk.org.publicwhip/cons/515-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13872,Jim Wilson,,,uk.org.publicwhip/person/13872,South Antrim,uk.org.publicwhip/cons/515-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13873,Cedric Wilson,,,uk.org.publicwhip/person/13873,Strangford,uk.org.publicwhip/cons/557-NI,UKUP,ukup,1998-06-25,general_election,1999-01-15,changed_party,1
13873,Cedric Wilson,,,uk.org.publicwhip/person/13873,Strangford,uk.org.publicwhip/cons/557-NI,NIUP,niup,1999-01-15,changed_party,2003-04-28,general_election,1
13874,Bairbre de Brún,,,uk.org.publicwhip/person/13874,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13874,Bairbre de Brún,,,uk.org.publicwhip/person/13874,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2004-10-27,resigned,2
13878,Lord Browne of Belmont,,3801,uk.org.publicwhip/person/13878,Belfast East,uk.org.publicwhip/cons/35-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13887,Roy Beggs,,,uk.org.publicwhip/person/13887,East Antrim,uk.org.publicwhip/cons/192-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13887,Roy Beggs,,,uk.org.publicwhip/person/13887,East Antrim,uk.org.publicwhip/cons/192-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13887,Roy Beggs,,,uk.org.publicwhip/person/13887,East Antrim,uk.org.publicwhip/cons/192-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13887,Roy Beggs,,,uk.org.publicwhip/person/13887,East Antrim,uk.org.publicwhip/cons/192-NI,UUP,uup,2011-05-06,election,2016-03-24,regional_election,4
13888,Marietta Farrell,,,uk.org.publicwhip/person/13888,Lagan Valley,uk.org.publicwhip/cons/325-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-01-09,appointed,2007-01-30,dissolution,2
13889,Dawn Purvis,,,uk.org.publicwhip/person/13889,Belfast East,uk.org.publicwhip/cons/35-NI,PUP,pup,2007-01-24,appointed,2007-01-30,dissolution,2
13889,Dawn Purvis,,,uk.org.publicwhip/person/13889,Belfast East,uk.org.publicwhip/cons/35-NI,PUP,pup,2007-03-09,election,2010-06-02,changed_party,3
13889,Dawn Purvis,,,uk.org.publicwhip/person/13889,Belfast East,uk.org.publicwhip/cons/35-NI,Independent,independent,2010-06-03,changed_party,2011-03-24,dissolution,3
13891,Martina Anderson,,,uk.org.publicwhip/person/13891,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13891,Martina Anderson,,,uk.org.publicwhip/person/13891,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,2011-05-06,election,2012-06-13,resigned,4
13892,Cathal Boylan,,,uk.org.publicwhip/person/13892,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13892,Cathal Boylan,,,uk.org.publicwhip/person/13892,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13893,Mickey Brady,,4373,uk.org.publicwhip/person/13893,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13893,Mickey Brady,,4373,uk.org.publicwhip/person/13893,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Sinn Féin,sinn-fein,2011-05-06,election,2015-06-03,resigned,4
13894,Allan Bresland,,,uk.org.publicwhip/person/13894,West Tyrone,uk.org.publicwhip/cons/629-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13896,Paul Butler,,,uk.org.publicwhip/person/13896,Lagan Valley,uk.org.publicwhip/cons/325-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13897,Trevor Clarke,,,uk.org.publicwhip/person/13897,South Antrim,uk.org.publicwhip/cons/515-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13897,Trevor Clarke,,,uk.org.publicwhip/person/13897,South Antrim,uk.org.publicwhip/cons/515-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13898,Jonathan Craig,,,uk.org.publicwhip/person/13898,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13898,Jonathan Craig,,,uk.org.publicwhip/person/13898,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13899,Stephen Farry,,,uk.org.publicwhip/person/13899,North Down,uk.org.publicwhip/cons/406-NI,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3
13899,Stephen Farry,,,uk.org.publicwhip/person/13899,North Down,uk.org.publicwhip/cons/406-NI,Alliance,alliance,2011-05-06,election,2016-03-24,regional_election,4
13900,Simon Hamilton,,,uk.org.publicwhip/person/13900,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13900,Simon Hamilton,,,uk.org.publicwhip/person/13900,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13901,William Irwin,,,uk.org.publicwhip/person/13901,Newry and Armagh,uk.org.publicwhip/cons/400-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13901,William Irwin,,,uk.org.publicwhip/person/13901,Newry and Armagh,uk.org.publicwhip/cons/400-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13902,Anna Lo,,,uk.org.publicwhip/person/13902,Belfast South,uk.org.publicwhip/cons/37-NI,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3
13902,Anna Lo,,,uk.org.publicwhip/person/13902,Belfast South,uk.org.publicwhip/cons/37-NI,Alliance,alliance,2011-05-06,election,2016-03-24,regional_election,4
13903,Trevor Lunn,,,uk.org.publicwhip/person/13903,Lagan Valley,uk.org.publicwhip/cons/325-NI,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3
13903,Trevor Lunn,,,uk.org.publicwhip/person/13903,Lagan Valley,uk.org.publicwhip/cons/325-NI,Alliance,alliance,2011-05-06,election,2016-03-24,regional_election,4
13904,Paul Maskey,,4245,uk.org.publicwhip/person/13904,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13904,Paul Maskey,,4245,uk.org.publicwhip/person/13904,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2011-05-06,election,2012-07-01,resigned,4
13905,John McCallister,,,uk.org.publicwhip/person/13905,South Down,uk.org.publicwhip/cons/519-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13905,John McCallister,,,uk.org.publicwhip/person/13905,South Down,uk.org.publicwhip/cons/519-NI,UUP,uup,2011-05-06,election,2016-03-24,regional_election,4
13906,Jennifer McCann,,,uk.org.publicwhip/person/13906,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13906,Jennifer McCann,,,uk.org.publicwhip/person/13906,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13907,Basil McCrea,,,uk.org.publicwhip/person/13907,Lagan Valley,uk.org.publicwhip/cons/325-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13907,Basil McCrea,,,uk.org.publicwhip/person/13907,Lagan Valley,uk.org.publicwhip/cons/325-NI,UUP,uup,2011-05-06,election,2013-03-03,changed_party,4
13908,Ian McCrea,,,uk.org.publicwhip/person/13908,Mid Ulster,uk.org.publicwhip/cons/375-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13908,Ian McCrea,,,uk.org.publicwhip/person/13908,Mid Ulster,uk.org.publicwhip/cons/375-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13909,Claire McGill,,,uk.org.publicwhip/person/13909,West Tyrone,uk.org.publicwhip/cons/629-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13910,Michelle McIlveen,,,uk.org.publicwhip/person/13910,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13910,Michelle McIlveen,,,uk.org.publicwhip/person/13910,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13911,Daithí McKay,,,uk.org.publicwhip/person/13911,North Antrim,uk.org.publicwhip/cons/402-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13911,Daithí McKay,,,uk.org.publicwhip/person/13911,North Antrim,uk.org.publicwhip/cons/402-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13912,Adrian McQuillan,,,uk.org.publicwhip/person/13912,East Londonderry,uk.org.publicwhip/cons/197-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13912,Adrian McQuillan,,,uk.org.publicwhip/person/13912,East Londonderry,uk.org.publicwhip/cons/197-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13913,Carál Ní Chuilín,,,uk.org.publicwhip/person/13913,Belfast North,uk.org.publicwhip/cons/36-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13913,Carál Ní Chuilín,,,uk.org.publicwhip/person/13913,Belfast North,uk.org.publicwhip/cons/36-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13914,Declan O'Loan,,,uk.org.publicwhip/person/13914,North Antrim,uk.org.publicwhip/cons/402-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3
13915,Michelle O'Neill,,,uk.org.publicwhip/person/13915,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13915,Michelle O'Neill,,,uk.org.publicwhip/person/13915,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13916,Jimmy Spratt,,,uk.org.publicwhip/person/13916,Belfast South,uk.org.publicwhip/cons/37-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13916,Jimmy Spratt,,,uk.org.publicwhip/person/13916,Belfast South,uk.org.publicwhip/cons/37-NI,DUP,dup,2011-05-06,election,2015-09-28,resigned,4
13917,Brian Wilson,,,uk.org.publicwhip/person/13917,North Down,uk.org.publicwhip/cons/406-NI,Green,green,2007-03-09,election,2011-03-24,dissolution,3
13918,Francie Brolly,,,uk.org.publicwhip/person/13918,East Londonderry,uk.org.publicwhip/cons/197-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13918,Francie Brolly,,,uk.org.publicwhip/person/13918,East Londonderry,uk.org.publicwhip/cons/197-NI,Sinn Féin,sinn-fein,2007-03-09,election,2009-12-11,resigned,3
13927,Alastair Ross,,,uk.org.publicwhip/person/13927,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,2007-05-14,appointed,2011-03-24,dissolution,3
13927,Alastair Ross,,,uk.org.publicwhip/person/13927,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
24684,Danny Kinahan,,4381,uk.org.publicwhip/person/24684,South Antrim,uk.org.publicwhip/cons/515-NI,UUP,uup,2009-06-09,appointed,2011-03-24,dissolution,3
24684,Danny Kinahan,,4381,uk.org.publicwhip/person/24684,South Antrim,uk.org.publicwhip/cons/515-NI,UUP,uup,2011-05-06,election,2015-06-24,resigned,4
24701,Billy Leonard,,,uk.org.publicwhip/person/24701,East Londonderry,uk.org.publicwhip/cons/197-NI,Sinn Féin,sinn-fein,2010-01-07,appointed,2011-03-24,dissolution,3
24702,Conall McDevitt,,,uk.org.publicwhip/person/24702,Belfast South,uk.org.publicwhip/cons/37-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2010-01-21,appointed,2011-03-24,dissolution,3
24702,Conall McDevitt,,,uk.org.publicwhip/person/24702,Belfast South,uk.org.publicwhip/cons/37-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2013-09-04,resigned,4
24703,Jonathan Bell,,,uk.org.publicwhip/person/24703,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2010-01-25,appointed,2011-03-24,dissolution,3
24703,Jonathan Bell,,,uk.org.publicwhip/person/24703,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
24972,Paul Givan,,,uk.org.publicwhip/person/24972,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,2010-06-11,appointed,2011-03-24,dissolution,3
24972,Paul Givan,,,uk.org.publicwhip/person/24972,Lagan Valley,uk.org.publicwhip/cons/325-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
24981,Paul Frew,,,uk.org.publicwhip/person/24981,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,2010-06-21,appointed,2011-03-24,dissolution,3
24981,Paul Frew,,,uk.org.publicwhip/person/24981,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
24993,Sydney Anderson,,,uk.org.publicwhip/person/24993,Upper Bann,uk.org.publicwhip/cons/593-NI,DUP,dup,2010-07-01,appointed,2011-03-24,dissolution,3
