id,name,faction,region,image,term,source
131300,Луговой Андрей Константинович,ЛДПР,"Иркутская область, Калужская область",http://www.duma.gov.ru/upload/iblock/ec0/ec01c4035eef459215cb794eff3eb706.jpg,6,http://www.duma.gov.ru/structure/deputies/131300/
131120,Лысаков Вячеслав Иванович,«ЕДИНАЯ РОССИЯ»,Московская область,http://www.duma.gov.ru/upload/iblock/82f/82f538804799423bd8f9c5f54bc5a6b3.jpg,6,http://www.duma.gov.ru/structure/deputies/131120/
131251,Лысяков Алексей Алексеевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Ставропольский край,http://www.duma.gov.ru/upload/iblock/b87/b87d763b216ee280e2cd7e51ba44e20b.jpg,6,http://www.duma.gov.ru/structure/deputies/131251/
131121,Макаров Андрей Михайлович,«ЕДИНАЯ РОССИЯ»,Нижегородская область,http://www.duma.gov.ru/upload/iblock/478/47819562d5eef3b60e60e4274c88dd14.jpg,6,http://www.duma.gov.ru/structure/deputies/131121/
131122,Макаров Николай Иванович,«ЕДИНАЯ РОССИЯ»,Пензенская область,http://www.duma.gov.ru/upload/iblock/f20/f20bb48f3c0bffd3ef734bf0f1589399.jpg,6,http://www.duma.gov.ru/structure/deputies/131122/
834471,Макиев Зураб Гайозович,«ЕДИНАЯ РОССИЯ»,Республика Северная Осетия - Алания,http://www.duma.gov.ru/upload/iblock/50b/50bc65c24f4772fd37fc73669cce513d.jpg,6,http://www.duma.gov.ru/structure/deputies/834471/
131123,Максакова-Игенбергс Мария Петровна,«ЕДИНАЯ РОССИЯ»,Астраханская область,http://www.duma.gov.ru/upload/iblock/c13/c132b967e9b5d4cd9040c84eb1a6a980.jpg,6,http://www.duma.gov.ru/structure/deputies/131123/
138307,Максимов Василий Юрьевич,«ЕДИНАЯ РОССИЯ»,Саратовская область,http://www.duma.gov.ru/upload/iblock/cfd/cfd1333303b7d1ab017c86c9bd8a29ed.jpg,6,http://www.duma.gov.ru/structure/deputies/138307/
131124,Максимова Надежда Сергеевна,«ЕДИНАЯ РОССИЯ»,Республика Хакасия,http://www.duma.gov.ru/upload/iblock/718/7182189d72ee5e50a0430f843495f940.jpg,6,http://www.duma.gov.ru/structure/deputies/131124/
131125,Максимова Светлана Викторовна,«ЕДИНАЯ РОССИЯ»,Тверская область,http://www.duma.gov.ru/upload/iblock/67b/67bfa870800495d8e04b2e04f6529979.jpg,6,http://www.duma.gov.ru/structure/deputies/131125/
827960,Малашенко Виктор Александрович,«ЕДИНАЯ РОССИЯ»,Брянская область,http://www.duma.gov.ru/upload/iblock/cb5/cb5aa8d07ee31fe6521bbc781af15c7e.jpg,6,http://www.duma.gov.ru/structure/deputies/827960/
131381,Мамаев Сергей Павлинович,КПРФ,Кировская область,http://www.duma.gov.ru/upload/iblock/737/7375f0c6264350269fb3e5789eabe4b1.jpg,6,http://www.duma.gov.ru/structure/deputies/131381/
131126,Мануйлова Ирина Викторовна,«ЕДИНАЯ РОССИЯ»,Новосибирская область,http://www.duma.gov.ru/upload/iblock/b7f/b7ffdb0b6cb36865a5c89a70d8436379.jpg,6,http://www.duma.gov.ru/structure/deputies/131126/
131127,Марданшин Рафаэль Мирхатимович,«ЕДИНАЯ РОССИЯ»,Республика Башкортостан,http://www.duma.gov.ru/upload/iblock/52e/52ec8e838bdecc8579ec593e51731b0d.jpg,6,http://www.duma.gov.ru/structure/deputies/131127/
131301,Маринин Сергей Владимирович,ЛДПР,"Республика Мордовия, Ульяновская область",http://www.duma.gov.ru/upload/iblock/f41/f412e4a539e2f760f8d012e66b160019.jpg,6,http://www.duma.gov.ru/structure/deputies/131301/
131128,Маркелов Михаил Юрьевич,«ЕДИНАЯ РОССИЯ»,Волгоградская область,http://www.duma.gov.ru/upload/iblock/077/0775074307f0f3085c43c8d3f12ed25b.jpg,6,http://www.duma.gov.ru/structure/deputies/131128/
131302,Маркин Андрей Леонидович,ЛДПР,Удмуртская Республика,http://www.duma.gov.ru/upload/iblock/faa/faa09983effc0a03e4417596cecf482b.jpg,6,http://www.duma.gov.ru/structure/deputies/131302/
131303,Маркин Эдуард Витальевич,ЛДПР,Пермский край,http://www.duma.gov.ru/upload/iblock/279/279c917ebc6b9371bfee1807ffe70172.jpg,6,http://www.duma.gov.ru/structure/deputies/131303/
263150,Матханов Иринчей Эдуардович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Республика Бурятия, Забайкальский край",http://www.duma.gov.ru/upload/iblock/667/6673055661a17cb5c8f89878b64e8da8.jpg,6,http://www.duma.gov.ru/structure/deputies/263150/
131129,Махмутов Анвар Анасович,«ЕДИНАЯ РОССИЯ»,Республика Башкортостан,http://www.duma.gov.ru/upload/iblock/ed6/ed6600da30fe1377f129002372f0463c.jpg,6,http://www.duma.gov.ru/structure/deputies/131129/
131252,Машкарин Владимир Петрович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Краснодарский край - Крымская, Краснодарский край - Сочинская",http://www.duma.gov.ru/upload/iblock/ca8/ca84025e88f0183c017d06fee784a0a7.jpg,6,http://www.duma.gov.ru/structure/deputies/131252/
131383,Мельников Иван Иванович,КПРФ,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/199/1999894a339f9c91fa8800c5d2204e18.jpg,6,http://www.duma.gov.ru/structure/deputies/131383/
242635,Меткин Александр Михайлович,«ЕДИНАЯ РОССИЯ»,Краснодарский край,http://www.duma.gov.ru/upload/iblock/205/2056729a8dc4ed7839fca4ccbd6509c2.jpg,6,http://www.duma.gov.ru/structure/deputies/242635/
131254,Миронов Сергей Михайлович,«СПРАВЕДЛИВАЯ РОССИЯ»,все субъекты Российской Федерации,http://www.duma.gov.ru/upload/iblock/dd4/dd40ee36701eac89554f7098a9920215.jpg,6,http://www.duma.gov.ru/structure/deputies/131254/
1339251,Митина Елена Анатольевна,«ЕДИНАЯ РОССИЯ»,Рязанская область,http://www.duma.gov.ru/upload/iblock/e7f/e7f9c4a7915f56af9efcad0f8a87047a.jpg,6,http://www.duma.gov.ru/structure/deputies/1339251/
131255,Митрофанов Алексей Валентинович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Вологодская область, Новгородская область, Тверская область",http://www.duma.gov.ru/upload/iblock/760/760eb5d2322bfaafd483b59e2ee7bb29.jpg,6,http://www.duma.gov.ru/structure/deputies/131255/
131130,Михалев Борис Владимирович,«ЕДИНАЯ РОССИЯ»,Кемеровская область,http://www.duma.gov.ru/upload/iblock/a4d/a4d89e52c9746da92cbcb1b80f007ce9.jpg,6,http://www.duma.gov.ru/structure/deputies/131130/
131256,Михеев Олег Леонидович,«СПРАВЕДЛИВАЯ РОССИЯ»,Волгоградская область,http://www.duma.gov.ru/upload/iblock/cfd/cfd34867f890818adf5067382411f1b0.jpg,6,http://www.duma.gov.ru/structure/deputies/131256/
131131,Моисеев Михаил Алексеевич,«ЕДИНАЯ РОССИЯ»,"Хабаровский край, Еврейская автономная область",http://www.duma.gov.ru/upload/iblock/41e/41ea5777cc69b9b6808741e6f9b5623f.jpg,6,http://www.duma.gov.ru/structure/deputies/131131/
1615716,Морозов Антон Юрьевич,ЛДПР,Новгородская область,http://www.duma.gov.ru/bitrix/templates/duma2/img/no_photo_small.gif,6,http://www.duma.gov.ru/structure/deputies/1615716/
131133,Москвичев Евгений Сергеевич,«ЕДИНАЯ РОССИЯ»,Ростовская область,http://www.duma.gov.ru/upload/iblock/fe1/fe15182ef86e0e883a057c19124eaeea.jpg,6,http://www.duma.gov.ru/structure/deputies/131133/
131258,Музыкаев Аднан Абдулаевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Самарская область,http://www.duma.gov.ru/upload/iblock/077/0772a7fc6a31a3640356cf381375cd2f.jpg,6,http://www.duma.gov.ru/structure/deputies/131258/
131134,Мукабенова Марина Алексеевна,«ЕДИНАЯ РОССИЯ»,Республика Калмыкия,http://www.duma.gov.ru/upload/iblock/838/83864dcb8143d04b0ce1eda61e4e0f55.jpg,6,http://www.duma.gov.ru/structure/deputies/131134/
131384,Муравленко Сергей Викторович,КПРФ,Белгородская область,http://www.duma.gov.ru/upload/iblock/426/426826971fd8b41eaad8b03454e19812.jpg,6,http://www.duma.gov.ru/structure/deputies/131384/
131136,Мурзабаева Салия Шарифьяновна,«ЕДИНАЯ РОССИЯ»,Республика Башкортостан,http://www.duma.gov.ru/upload/iblock/657/6574c9f1e1d5bf701072adc70dd7f23f.jpg,6,http://www.duma.gov.ru/structure/deputies/131136/
870076,Мусалимов Николай Николаевич,«ЕДИНАЯ РОССИЯ»,Удмуртская Республика,http://www.duma.gov.ru/upload/iblock/423/4232f624de211c3199a34aea1d338d89.jpg,6,http://www.duma.gov.ru/structure/deputies/870076/
174438,Муцоев Зелимхан Аликоевич,«ЕДИНАЯ РОССИЯ»,Свердловская область,http://www.duma.gov.ru/upload/iblock/dfa/dfab9042bcd3f8ab2f3d8174579d5713.jpg,6,http://www.duma.gov.ru/structure/deputies/174438/
131137,Назарова Марина Юрьевна,«ЕДИНАЯ РОССИЯ»,Тамбовская область,http://www.duma.gov.ru/upload/iblock/dd0/dd08ce09569a8c61e91daf9db6237914.jpg,6,http://www.duma.gov.ru/structure/deputies/131137/
131304,Напсо Юрий Аисович,ЛДПР,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/74a/74ab9a7395413eba956be927381fa86e.jpg,6,http://www.duma.gov.ru/structure/deputies/131304/
131138,Нарышкин Сергей Евгеньевич,«ЕДИНАЯ РОССИЯ»,Ленинградская область,http://www.duma.gov.ru/upload/iblock/e9c/e9ccf805182ba8b49284cde86ef7bfde.jpg,6,http://www.duma.gov.ru/structure/deputies/131138/
131139,Натхо Разиет Хамедовна,«ЕДИНАЯ РОССИЯ»,Республика Адыгея (Адыгея),http://www.duma.gov.ru/upload/iblock/50b/50b003cf3ec5591e0bde47d0dcc08f83.jpg,6,http://www.duma.gov.ru/structure/deputies/131139/
131140,Неверов Сергей Иванович,«ЕДИНАЯ РОССИЯ»,Алтайский край,http://www.duma.gov.ru/upload/iblock/c72/c72486831c4070b33e9af4de60340735.jpg,6,http://www.duma.gov.ru/structure/deputies/131140/
131385,Некрасов Александр Николаевич,КПРФ,Челябинская область,http://www.duma.gov.ru/upload/iblock/022/02293fafd43001139b06399e07fd6efb.jpg,6,http://www.duma.gov.ru/structure/deputies/131385/
131387,Никитчук Иван Игнатьевич,КПРФ,Челябинская область,http://www.duma.gov.ru/upload/iblock/880/88075de04198a6571a7befd9c748588b.jpg,6,http://www.duma.gov.ru/structure/deputies/131387/
131141,Николаев Михаил Ефимович,«ЕДИНАЯ РОССИЯ»,Республика Саха (Якутия),http://www.duma.gov.ru/upload/iblock/556/556e620e77d30bd3cf18a91267b44647.jpg,6,http://www.duma.gov.ru/structure/deputies/131141/
131142,Николаева Елена Леонидовна,«ЕДИНАЯ РОССИЯ»,Оренбургская область,http://www.duma.gov.ru/upload/iblock/81c/81c1911e1e834369b86e98fc29db24f9.jpg,6,http://www.duma.gov.ru/structure/deputies/131142/
131143,Никонов Вячеслав Алексеевич,«ЕДИНАЯ РОССИЯ»,Город Москва,http://www.duma.gov.ru/upload/iblock/5bd/5bd7f71878cc681b101ad010700225c0.jpg,6,http://www.duma.gov.ru/structure/deputies/131143/
131259,Нилов Олег Анатольевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/696/696dff6fa2372ca902c4587a4f322899.jpg,6,http://www.duma.gov.ru/structure/deputies/131259/
131305,Нилов Ярослав Евгеньевич,ЛДПР,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/89b/89bf869cf7f41fb21a1201eb866d34b3.jpg,6,http://www.duma.gov.ru/structure/deputies/131305/
131388,Новиков Дмитрий Георгиевич,КПРФ,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/bc4/bc43781e8a165eff31f1deaf9f251bb1.jpg,6,http://www.duma.gov.ru/structure/deputies/131388/
131306,Носов Дмитрий Юрьевич,ЛДПР,Красноярский край,http://www.duma.gov.ru/upload/iblock/881/8816080cca51cb6e30595d9dfbdb14dd.jpg,6,http://www.duma.gov.ru/structure/deputies/131306/
131260,Носовко Геннадий Сергеевич,«СПРАВЕДЛИВАЯ РОССИЯ»,"Свердловская область - Нижнетагильская, Свердловская область - Первоуральская",http://www.duma.gov.ru/upload/iblock/ded/ded64369932dd43f9beb82480a42ac25.jpg,6,http://www.duma.gov.ru/structure/deputies/131260/
131389,Обухов Сергей Павлович,КПРФ,Краснодарский край,http://www.duma.gov.ru/upload/iblock/1ca/1ca9bdb7bb1bad520c136135885c73f5.jpg,6,http://www.duma.gov.ru/structure/deputies/131389/
131261,Оганян Оганес Арменакович,«СПРАВЕДЛИВАЯ РОССИЯ»,Пермский край,http://www.duma.gov.ru/upload/iblock/651/6514e338a554c948a89e0de89bb03e0e.jpg,6,http://www.duma.gov.ru/structure/deputies/131261/
138856,Огуль Леонид Анатольевич,«ЕДИНАЯ РОССИЯ»,Астраханская область,http://www.duma.gov.ru/upload/iblock/276/2764f24de44da00a3938eecc2a1c54f3.jpg,6,http://www.duma.gov.ru/structure/deputies/138856/
131262,Озеров Андрей Александрович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Ивановская область, Костромская область",http://www.duma.gov.ru/upload/iblock/d91/d9137c61a98337d745d648da54f76d2b.jpg,6,http://www.duma.gov.ru/structure/deputies/131262/
150141,Омельченко Валерий Викторович,«ЕДИНАЯ РОССИЯ»,Саратовская область,http://www.duma.gov.ru/upload/iblock/571/571599dfbc0323a5fe3bf8e557a20af0.jpg,6,http://www.duma.gov.ru/structure/deputies/150141/
131146,Панина Елена Владимировна,«ЕДИНАЯ РОССИЯ»,Город Москва,http://www.duma.gov.ru/upload/iblock/917/917450d4c9143548b08d7ebc9880ec68.jpg,6,http://www.duma.gov.ru/structure/deputies/131146/
131147,Панков Николай Васильевич,«ЕДИНАЯ РОССИЯ»,Саратовская область,http://www.duma.gov.ru/upload/iblock/e01/e01b5eeba6af577d23291469feb484f9.jpg,6,http://www.duma.gov.ru/structure/deputies/131147/
131263,Парахин Владимир Вячеславович,«СПРАВЕДЛИВАЯ РОССИЯ»,Саратовская область,http://www.duma.gov.ru/upload/iblock/90b/90bdb4441623d5e2cd0f7c76621b6991.jpg,6,http://www.duma.gov.ru/structure/deputies/131263/
613436,Паршин Николай Алексеевич,КПРФ,"Астраханская область, Волгоградская область",http://www.duma.gov.ru/upload/iblock/71f/71fc520d1c2eb9af5b233c0f99159091.jpg,6,http://www.duma.gov.ru/structure/deputies/613436/
131390,Паутов Виктор Николаевич,КПРФ,Владимирская область,http://www.duma.gov.ru/upload/iblock/5cb/5cb7cce0398de106c3dc9fc2af304334.jpg,6,http://www.duma.gov.ru/structure/deputies/131390/
131264,Пахолков Олег Владимирович,«СПРАВЕДЛИВАЯ РОССИЯ»,Воронежская область,http://www.duma.gov.ru/upload/iblock/25f/25fbfa3437fecc4493512785b12fb648.jpg,6,http://www.duma.gov.ru/structure/deputies/131264/
131148,Петров Александр Петрович,«ЕДИНАЯ РОССИЯ»,Свердловская область,http://www.duma.gov.ru/upload/iblock/540/540c8f0c05db007f3e2ddd58db1ca8a9.jpg,6,http://www.duma.gov.ru/structure/deputies/131148/
131265,Петров Сергей Анатольевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Оренбургская область,http://www.duma.gov.ru/upload/iblock/49c/49c91954829fe2097254eb2611c2ef31.jpg,6,http://www.duma.gov.ru/structure/deputies/131265/
131149,Петров Сергей Валериевич,«ЕДИНАЯ РОССИЯ»,Ленинградская область,http://www.duma.gov.ru/upload/iblock/696/69657ded8a8a0a55db4b3e94a79fc990.jpg,6,http://www.duma.gov.ru/structure/deputies/131149/
131687,Петров Юрий Александрович,«ЕДИНАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/f6c/f6c5757dc275a843fbb4bcabb2c98c7f.jpg,6,http://www.duma.gov.ru/structure/deputies/131687/
131266,Петухова Наталья Рэмовна,«СПРАВЕДЛИВАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/eb4/eb45d39693018c8462d8ca25fe4cb53a.jpg,6,http://www.duma.gov.ru/structure/deputies/131266/
131391,Пешков Виктор Петрович,КПРФ,"Республика Татарстан (Татарстан) - Набережночелнинская, Республика Татарстан (Татарстан) - Нефтяная",http://www.duma.gov.ru/upload/iblock/c57/c573e46831d755a191c230795cb7078e.jpg,6,http://www.duma.gov.ru/structure/deputies/131391/
131151,Пивненко Валентина Николаевна,«ЕДИНАЯ РОССИЯ»,Республика Карелия,http://www.duma.gov.ru/upload/iblock/618/618a2422b317c8e51610d9f4deb2c36f.jpg,6,http://www.duma.gov.ru/structure/deputies/131151/
131152,Пимашков Петр Иванович,«ЕДИНАЯ РОССИЯ»,Красноярский край,http://www.duma.gov.ru/upload/iblock/d18/d18465e295c97ac96bf9270f6f36a61b.jpg,6,http://www.duma.gov.ru/structure/deputies/131152/
131153,Пинский Виктор Витальевич,«ЕДИНАЯ РОССИЯ»,Приморский край,http://www.duma.gov.ru/upload/iblock/a1e/a1eb017abefeffd786eec8f055207b17.jpg,6,http://www.duma.gov.ru/structure/deputies/131153/
131392,Плетнева Тамара Васильевна,КПРФ,"Пензенская область, Тамбовская область",http://www.duma.gov.ru/upload/iblock/f66/f6646eb0094ba8f707465b1bda5e5d08.jpg,6,http://www.duma.gov.ru/structure/deputies/131392/
131154,Плигин Владимир Николаевич,«ЕДИНАЯ РОССИЯ»,Ростовская область,http://www.duma.gov.ru/upload/iblock/739/7397b5c0c920715ab98ef6cc2e91869f.jpg,6,http://www.duma.gov.ru/structure/deputies/131154/
131155,Поддубный Сергей Анатольевич,«ЕДИНАЯ РОССИЯ»,Кемеровская область,http://www.duma.gov.ru/upload/iblock/9b7/9b7eee501659a9ba9c533b39fcda9596.jpg,6,http://www.duma.gov.ru/structure/deputies/131155/
131156,Позгалев Вячеслав Евгеньевич,«ЕДИНАЯ РОССИЯ»,Вологодская область,http://www.duma.gov.ru/upload/iblock/bcb/bcbe0d8e73b399a9f9048da40dd62cdd.jpg,6,http://www.duma.gov.ru/structure/deputies/131156/
131393,Поздняков Владимир Георгиевич,КПРФ,"Забайкальский край, Амурская область",http://www.duma.gov.ru/upload/iblock/b90/b90902782f98b117720dae289d0b551d.jpg,6,http://www.duma.gov.ru/structure/deputies/131393/
131157,Поневежский Владимир Александрович,«ЕДИНАЯ РОССИЯ»,Республика Коми,http://www.duma.gov.ru/upload/iblock/c8c/c8cb5eca56a001e1b36fc576f3b66bfe.jpg,6,http://www.duma.gov.ru/structure/deputies/131157/
131394,Пономарёв Алексей Алексеевич,КПРФ,"Ивановская область, Костромская область",http://www.duma.gov.ru/upload/iblock/aea/aea580ce23e8474cf9066527ad25053d.jpg,6,http://www.duma.gov.ru/structure/deputies/131394/
236195,Пономарев Аркадий Николаевич,«ЕДИНАЯ РОССИЯ»,Воронежская область,http://www.duma.gov.ru/upload/iblock/2f9/2f983d6007fea15c16d3533e474d8426.jpg,6,http://www.duma.gov.ru/structure/deputies/236195/
131267,Пономарев Илья Владимирович,«СПРАВЕДЛИВАЯ РОССИЯ»,Новосибирская область,http://www.duma.gov.ru/upload/iblock/bfa/bfa8668f50d3a057ff08ed4e2fcb1ed4.jpg,6,http://www.duma.gov.ru/structure/deputies/131267/
131158,Попов Сергей Александрович,«ЕДИНАЯ РОССИЯ»,Омская область,http://www.duma.gov.ru/upload/iblock/292/292ab3e11a993b695989b8dbc180647d.jpg,6,http://www.duma.gov.ru/structure/deputies/131158/
131395,Потапов Александр Владимирович,КПРФ,Город Москва,http://www.duma.gov.ru/upload/iblock/eeb/eebacb5eec6a0f0486684c347605b5a1.jpg,6,http://www.duma.gov.ru/structure/deputies/131395/
131159,Поцяпун Владимир Тимофеевич,«ЕДИНАЯ РОССИЯ»,Республика Башкортостан,http://www.duma.gov.ru/upload/iblock/811/81156b476c70fde6f7f0ea6467baca3b.jpg,6,http://www.duma.gov.ru/structure/deputies/131159/
1357253,Примачек Владимир Александрович,КПРФ,Иркутская область,http://www.duma.gov.ru/upload/iblock/0c1/0c15ee578b956045d1ff4699cbd83b4d.jpg,6,http://www.duma.gov.ru/structure/deputies/1357253/
131161,Прокопьев Александр Сергеевич,«ЕДИНАЯ РОССИЯ»,Алтайский край,http://www.duma.gov.ru/upload/iblock/485/4857729e5dd2b2ea80c0f52817fe7002.jpg,6,http://www.duma.gov.ru/structure/deputies/131161/
131162,Пушков Алексей Константинович,«ЕДИНАЯ РОССИЯ»,Пермский край,http://www.duma.gov.ru/upload/iblock/9d7/9d7d239adf45ee40a71495d4680ea4fa.jpg,6,http://www.duma.gov.ru/structure/deputies/131162/
131397,Разворотнев Николай Васильевич,КПРФ,Липецкая область,http://www.duma.gov.ru/upload/iblock/60f/60f8b8bc6b576a3dc03f8938461e4b63.jpg,6,http://www.duma.gov.ru/structure/deputies/131397/
131163,Рахматуллина Зугура Ягануровна,«ЕДИНАЯ РОССИЯ»,Республика Башкортостан,http://www.duma.gov.ru/upload/iblock/d45/d45d472ecb23aec8776dfb311d356805.JPG,6,http://www.duma.gov.ru/structure/deputies/131163/
131398,Рашкин Валерий Федорович,КПРФ,Город Москва,http://www.duma.gov.ru/upload/iblock/22d/22d2bccbe8c82b891a5606492edded2c.jpg,6,http://www.duma.gov.ru/structure/deputies/131398/
1086989,Ревин Игорь Алексеевич,КПРФ,"Калининградская область, Псковская область",http://www.duma.gov.ru/upload/iblock/2c3/2c394659bf99e5f79701a4209233aad3.jpg,6,http://www.duma.gov.ru/structure/deputies/1086989/
131164,Резник Борис Львович,«ЕДИНАЯ РОССИЯ»,"Хабаровский край, Еврейская автономная область",http://www.duma.gov.ru/upload/iblock/eab/eab020301e0e085e8e6ed3789ae00e51.jpg,6,http://www.duma.gov.ru/structure/deputies/131164/
131165,Резник Владислав Матусович,«ЕДИНАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/66a/66ab61fe39e669402dfdff67e4e836f8.jpg,6,http://www.duma.gov.ru/structure/deputies/131165/
131166,Ремезков Александр Александрович,«ЕДИНАЯ РОССИЯ»,Краснодарский край,http://www.duma.gov.ru/upload/iblock/520/520b02a09ef7d2d52a6ef416d72f0ce4.jpg,6,http://www.duma.gov.ru/structure/deputies/131166/
131167,Ресин Владимир Иосифович,«ЕДИНАЯ РОССИЯ»,Город Москва,http://www.duma.gov.ru/upload/iblock/667/667036ec297778438cae21da33d7228b.jpg,6,http://www.duma.gov.ru/structure/deputies/131167/
131399,Решульский Сергей Николаевич,КПРФ,Республика Дагестан,http://www.duma.gov.ru/upload/iblock/fd5/fd5e54c13fa8f4e8c4a71870f6df30b4.jpg,6,http://www.duma.gov.ru/structure/deputies/131399/
131400,Родин Владимир Романович,КПРФ,Город Москва,http://www.duma.gov.ru/upload/iblock/2ea/2ea0a972ef9746ab0f577ca3eebabd53.jpg,6,http://www.duma.gov.ru/structure/deputies/131400/
131168,Роднина Ирина Константиновна,«ЕДИНАЯ РОССИЯ»,Омская область,http://www.duma.gov.ru/upload/iblock/76c/76ca9edbfafa18d63d92318a2e00a534.jpg,6,http://www.duma.gov.ru/structure/deputies/131168/
1332009,Романенко Роман Юрьевич,«ЕДИНАЯ РОССИЯ»,Амурская область,http://www.duma.gov.ru/upload/iblock/838/8387938f7c626ee3b1e44fae5231dcfa.jpg,6,http://www.duma.gov.ru/structure/deputies/1332009/
131169,Романов Антон Васильевич,«ЕДИНАЯ РОССИЯ»,Иркутская область,http://www.duma.gov.ru/upload/iblock/0ee/0ee27188906fc96608b512c2d7efd631.jpg,6,http://www.duma.gov.ru/structure/deputies/131169/
131401,Романов Валентин Степанович,КПРФ,Самарская область,http://www.duma.gov.ru/upload/iblock/4a6/4a628e15ae494f1f8e477ae24bbb6e70.jpg,6,http://www.duma.gov.ru/structure/deputies/131401/
131402,Романов Петр Васильевич,КПРФ,Брянская область,http://www.duma.gov.ru/upload/iblock/70e/70e977ae7720dba0cbe3b552e10df3b6.jpg,6,http://www.duma.gov.ru/structure/deputies/131402/
131268,Романович Александр Леонидович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Московская область - Дмитровская, Московская область - Коломенская, Московская область - Ногинская",http://www.duma.gov.ru/upload/iblock/6be/6be889e0e8ee6fe562cb896a6c2f3b39.jpg,6,http://www.duma.gov.ru/structure/deputies/131268/
131269,Руденко Андрей Викторович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Краснодарский край - Армавирская, Краснодарский край - Каневская",http://www.duma.gov.ru/upload/iblock/413/413eb98127056e3817c5bea7514445b1.jpg,6,http://www.duma.gov.ru/structure/deputies/131269/
131170,Руденский Игорь Николаевич,«ЕДИНАЯ РОССИЯ»,Пензенская область,http://www.duma.gov.ru/upload/iblock/acc/acc7d1fbc983b16615984d1f8ff44763.jpg,6,http://www.duma.gov.ru/structure/deputies/131170/
131403,Рульков Евгений Адамович,КПРФ,Иркутская область,http://www.duma.gov.ru/upload/iblock/78a/78a4e678d82da0367b4129f7b5b02d49.jpg,6,http://www.duma.gov.ru/structure/deputies/131403/
131404,Русских Алексей Юрьевич,КПРФ,Московская область,http://www.duma.gov.ru/upload/iblock/4d3/4d3f0cf88c354cd50eb9e8f8b4f5b0dc.jpg,6,http://www.duma.gov.ru/structure/deputies/131404/
131405,Рябов Николай Федорович,КПРФ,"Нижегородская область - Нижегородская, Нижегородская область - Семеновская",http://www.duma.gov.ru/upload/iblock/231/231d38b7a2db61772d15df97b5c55868.jpg,6,http://www.duma.gov.ru/structure/deputies/131405/
131172,Савельев Дмитрий Владимирович,«ЕДИНАЯ РОССИЯ»,Тульская область,http://www.duma.gov.ru/upload/iblock/c12/c126bb576022f3f8b248d24e017728ca.jpg,6,http://www.duma.gov.ru/structure/deputies/131172/
131310,Савельев Дмитрий Иванович,ЛДПР,"Кемеровская область, Томская область",http://www.duma.gov.ru/upload/iblock/d86/d86f9da2b8f89e217ddc3ad7ac2ed7d5.jpg,6,http://www.duma.gov.ru/structure/deputies/131310/
131406,Савицкая Светлана Евгеньевна,КПРФ,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/bba/bba25619da1f680d6bc5c7f45d080c1e.jpg,6,http://www.duma.gov.ru/structure/deputies/131406/
131173,Савченко Олег Владимирович,«ЕДИНАЯ РОССИЯ»,Волгоградская область,http://www.duma.gov.ru/upload/iblock/25d/25db0ee2c688ff39e199bd363d3f2a26.jpg,6,http://www.duma.gov.ru/structure/deputies/131173/
131270,Самиев Ильдар Рафикович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Московская область - Люберецкая, Московская область - Подольская, Московская область - Серпуховская",http://www.duma.gov.ru/upload/iblock/b28/b2837107b397262e021eff645ca585f1.jpg,6,http://www.duma.gov.ru/structure/deputies/131270/
131407,Сапожников Николай Иванович,КПРФ,Удмуртская Республика,http://www.duma.gov.ru/upload/iblock/15e/15e438c6c0fefef2e6b2cdf02d3730dd.jpg,6,http://www.duma.gov.ru/structure/deputies/131407/
131175,Саралиев Шамсаил Юнусович,«ЕДИНАЯ РОССИЯ»,Чеченская Республика,http://www.duma.gov.ru/upload/iblock/cec/cecb30661e7fecf00a63be1e5f059823.jpg,6,http://www.duma.gov.ru/structure/deputies/131175/
131176,Сафаралиев Гаджимет Керимович,«ЕДИНАЯ РОССИЯ»,Республика Дагестан,http://www.duma.gov.ru/upload/iblock/88e/88e748504680670deaf1d1634f888848.jpg,6,http://www.duma.gov.ru/structure/deputies/131176/
