id,name,image,source,faction,area,birth_date,start_date,end_date,area_id,term
1756850,Жигарев Сергей Александрович,http://www.duma.gov.ru/upload/iblock/499/499cb103cd9ae534846c6e9f1a1a4812.jpg,http://www.duma.gov.ru/structure/deputies/1756850/,ЛДПР,Московская область,1969-03-31,2016-09-18,,0127,7
1756851,Пискарев Василий Иванович,http://www.duma.gov.ru/upload/iblock/9ca/9ca242b3cc905bc8db602d56463e807f.jpg,http://www.duma.gov.ru/structure/deputies/1756851/,«ЕДИНАЯРОССИЯ»,Республика Марий ЭлРеспублика МордовияЧувашская Республика – ЧувашияНижегородская область,1963-11-08,2016-09-18,,,7
1756852,Жуков Александр Дмитриевич,http://www.duma.gov.ru/upload/iblock/25a/25a2064396d27f7c62010dd922db5339.jpg,http://www.duma.gov.ru/structure/deputies/1756852/,«ЕДИНАЯРОССИЯ»,Новосибирская областьОмская область,1956-06-01,2016-09-18,,,7
1756853,Петрунин Николай Юрьевич,http://www.duma.gov.ru/upload/iblock/12b/12be15c9ad92729efa32da299558f1eb.jpg,http://www.duma.gov.ru/structure/deputies/1756853/,«ЕДИНАЯРОССИЯ»,Брянская областьКалужская областьСмоленская областьТульская область,1976-02-27,2016-09-18,,,7
1756854,Петров Юрий Александрович,http://www.duma.gov.ru/upload/iblock/6bd/6bdbe473e1d422dd0db206ecbe25fa8b.jpg,http://www.duma.gov.ru/structure/deputies/1756854/,«ЕДИНАЯРОССИЯ»,город Санкт-Петербург,1947-04-10,2016-09-18,,,7
1756855,Журавлев Алексей Александрович,http://www.duma.gov.ru/upload/iblock/b94/b9428c933eac7d84ff29ec17c41db45e.jpg,http://www.duma.gov.ru/structure/deputies/1756855/,Внефй,Воронежская область,1962-06-30,2016-09-18,,0089,7
1756856,Журова Светлана Сергеевна,http://www.duma.gov.ru/upload/iblock/ccf/ccf99aa831c734baf31dc8bd2a32a96b.jpg,http://www.duma.gov.ru/structure/deputies/1756856/,«ЕДИНАЯРОССИЯ»,Республика КарелияЛенинградская областьМурманская область,1972-01-07,2016-09-18,,,7
1756857,Перминов Дмитрий Сергеевич,http://www.duma.gov.ru/upload/iblock/b47/b4706e2bc782da82b43f115d5b6c6b39.jpg,http://www.duma.gov.ru/structure/deputies/1756857/,«ЕДИНАЯРОССИЯ»,Новосибирская областьОмская область,1979-04-03,2016-09-18,,,7
1756859,Пашин Виталий Львович,http://www.duma.gov.ru/upload/iblock/c2b/c2bb7b4b0c8b081fad1b5cb38dbebf3c.jpg,http://www.duma.gov.ru/structure/deputies/1756859/,ЛДПР,Челябинская областьКурганская область,1981-08-30,2016-09-18,,,7
1756860,Завальный Павел Николаевич,http://www.duma.gov.ru/upload/iblock/843/8435b8efbb9e94766e280067c911b6c8.jpg,http://www.duma.gov.ru/structure/deputies/1756860/,«ЕДИНАЯРОССИЯ»,Ханты-Мансийский автономный округ - Югра,1961-08-11,2016-09-18,,0222,7
1756861,Заварзин Виктор Михайлович,http://www.duma.gov.ru/upload/iblock/abf/abf0ac9f1497275bf65d92c2551582f7.jpg,http://www.duma.gov.ru/structure/deputies/1756861/,«ЕДИНАЯРОССИЯ»,Оренбургская область,1948-11-28,2016-09-18,,0144,7
1756862,Пахомов Сергей Александрович,http://www.duma.gov.ru/upload/iblock/764/764fc299bba3629f0b1b38fd530c7c13.jpg,http://www.duma.gov.ru/structure/deputies/1756862/,«ЕДИНАЯРОССИЯ»,Московская область,1975-08-06,2016-09-18,,0125,7
1756863,Загребин Алексей Егорович,http://www.duma.gov.ru/upload/iblock/949/94948beae0d464d0ab2cfbf7d1a7effc.jpg,http://www.duma.gov.ru/structure/deputies/1756863/,«ЕДИНАЯРОССИЯ»,Удмуртская Республика,1972-07-05,2016-09-18,,0033,7
1756864,Парфенов Денис Андреевич,http://www.duma.gov.ru/upload/iblock/a21/a21b1e50da0685d1666306de01003fb9.jpg,http://www.duma.gov.ru/structure/deputies/1756864/,КПР,г.Москва,1987-09-22,2016-09-18,,0200,7
1756865,Затулин Константин Федорович,http://www.duma.gov.ru/upload/iblock/8db/8db3b8c732cd3f1d9b83507e15835c10.jpg,http://www.duma.gov.ru/structure/deputies/1756865/,«ЕДИНАЯРОССИЯ»,Краснодарский край,1958-09-07,2016-09-18,,0050,7
1756866,Пантелеев Сергей Михайлович,http://www.duma.gov.ru/upload/iblock/6ee/6ee67eafd0cccc590eef5629590c9e1b.jpg,http://www.duma.gov.ru/structure/deputies/1756866/,КПР,Ленинградская областьгород Санкт-Петербург,1951-07-04,2016-09-18,,,7
1756867,Земцов Николай Георгиевич,http://www.duma.gov.ru/upload/iblock/408/4087cfd339c4abaea6890ac30144e328.jpg,http://www.duma.gov.ru/structure/deputies/1756867/,«ЕДИНАЯРОССИЯ»,Белгородская областьКурская областьОрловская область,1967-11-06,2016-09-18,,,7
1756868,Зиннуров Ирек Хайдарович,http://www.duma.gov.ru/upload/iblock/dc5/dc5925bea075c7da39d4cba0ce63ed16.jpg,http://www.duma.gov.ru/structure/deputies/1756868/,«ЕДИНАЯРОССИЯ»,Республика Татарстан (Татарстан),1969-01-11,2016-09-18,,,7
1756869,Зобнев Виктор Викторович,http://www.duma.gov.ru/upload/iblock/204/204c16fac302c98d56ec23c6b4775543.jpg,http://www.duma.gov.ru/structure/deputies/1756869/,«ЕДИНАЯРОССИЯ»,Алтайский край,1964-06-07,2016-09-18,,0040,7
1756870,Палкин Андрей Васильевич,http://www.duma.gov.ru/upload/iblock/d3b/d3b69458dd229ef5d0dcdc3a116aaf06.jpg,http://www.duma.gov.ru/structure/deputies/1756870/,«ЕДИНАЯРОССИЯ»,Архангельская область,1958-03-03,2016-09-18,,0073,7
1756871,Зубарев Виктор Владиславович,http://www.duma.gov.ru/upload/iblock/ee2/ee2c14f491aeed8374b34c90ba3265c4.jpg,http://www.duma.gov.ru/structure/deputies/1756871/,«ЕДИНАЯРОССИЯ»,Красноярский край,1961-02-20,2016-09-18,,0056,7
1756872,Павлова Ольга Ивановна,http://www.duma.gov.ru/upload/iblock/900/900f91042c3c891bec6c042145e01217.jpg,http://www.duma.gov.ru/structure/deputies/1756872/,«ЕДИНАЯРОССИЯ»,Республика Татарстан (Татарстан),1965-05-18,2016-09-18,,,7
1756873,Иванов Валерий Викторович,http://www.duma.gov.ru/upload/iblock/208/2088a745e31b19247e2c15ea65e84af4.jpg,http://www.duma.gov.ru/structure/deputies/1756873/,«ЕДИНАЯРОССИЯ»,Ивановская областьКостромская областьТверская областьЯрославская область,1960-09-14,2016-09-18,,,7
1756874,Осипов Илья Владимирович,http://www.duma.gov.ru/upload/iblock/40e/40ecd90b9677eba72c29a41988dc906c.jpg,http://www.duma.gov.ru/structure/deputies/1756874/,«ЕДИНАЯРОССИЯ»,Ивановская областьКостромская областьТверская областьЯрославская область,1970-06-14,2016-09-18,,,7
1756875,Иванов Максим Анатольевич,http://www.duma.gov.ru/upload/iblock/c80/c807a2964b42d5722d26b733dd8d84f1.jpg,http://www.duma.gov.ru/structure/deputies/1756875/,«ЕДИНАЯРОССИЯ»,Свердловская область,1967-11-24,2016-09-18,,0172,7
1756876,Иванов Николай Николаевич,http://www.duma.gov.ru/upload/iblock/7fe/7fe7e1c9d20b8851051bc68e2152f83a.jpg,http://www.duma.gov.ru/structure/deputies/1756876/,КПР,Калужская областьКурская областьОрловская область,1957-01-17,2016-09-18,,,7
1756877,Иванов Сергей Владимирович,http://www.duma.gov.ru/upload/iblock/110/110ce41c966da0d6eb69f6640d7bdb66.jpg,http://www.duma.gov.ru/structure/deputies/1756877/,ЛДПР,Ростовская областьКурская область,1969-10-26,2016-09-18,,,7
1756878,Ооржак Мерген Дадар-оолович,http://www.duma.gov.ru/upload/iblock/562/56298f0cbcb815ca911149142915a6b9.jpg,http://www.duma.gov.ru/structure/deputies/1756878/,«ЕДИНАЯРОССИЯ»,Республика Тыва,1981-03-09,2016-09-18,,0032,7
1756879,Игнатов Виктор Александрович,http://www.duma.gov.ru/upload/iblock/b1d/b1d8f8cd06f1494c70e48d782ae4901e.jpg,http://www.duma.gov.ru/structure/deputies/1756879/,«ЕДИНАЯРОССИЯ»,Новосибирская область,1968-10-15,2016-09-18,,0138,7
1756880,Игошин Игорь Николаевич,http://www.duma.gov.ru/upload/iblock/253/2531cfea990a172937ebe0956239406e.jpg,http://www.duma.gov.ru/structure/deputies/1756880/,«ЕДИНАЯРОССИЯ»,Владимирская область,1970-12-11,2016-09-18,,0079,7
1756881,Онищенко Геннадий Григорьевич,http://www.duma.gov.ru/upload/iblock/e30/e30620e6d55e505e096489539c83494a.jpg,http://www.duma.gov.ru/structure/deputies/1756881/,«ЕДИНАЯРОССИЯ»,г.Москва,1950-11-20,2016-09-18,,0206,7
1756882,Олейников Юрий Павлович,http://www.duma.gov.ru/upload/iblock/ff5/ff5ab7b911d825f6b36b8844ed2a0021.jpg,http://www.duma.gov.ru/structure/deputies/1756882/,«ЕДИНАЯРОССИЯ»,Московская область,1951-07-13,2016-09-18,,0126,7
1756883,Ильтяков Александр Владимирович,http://www.duma.gov.ru/upload/iblock/ce8/ce8b1c937c52561c9927ec3f30e14c37.jpg,http://www.duma.gov.ru/structure/deputies/1756883/,«ЕДИНАЯРОССИЯ»,Курганская область,1971-10-09,2016-09-18,,0108,7
1756884,Исаев Андрей Константинович,http://www.duma.gov.ru/upload/iblock/2c6/2c6c0f79dae3ec9d6e7d9fd6bff309e6.jpg,http://www.duma.gov.ru/structure/deputies/1756884/,«ЕДИНАЯРОССИЯ»,Удмуртская РеспубликаПермский край,1964-10-01,2016-09-18,,,7
1756885,Окунева Ольга Владимировна,http://www.duma.gov.ru/upload/iblock/7e8/7e8b83f2f8ce0e4de03eac52fc48ce4c.jpg,http://www.duma.gov.ru/structure/deputies/1756885/,«ЕДИНАЯРОССИЯ»,Смоленская область,1958-12-10,2016-09-18,,0176,7
1756887,Носов Александр Алексеевич,http://www.duma.gov.ru/upload/iblock/49f/49fa2de8b6f461c0613b00e277791320.jpg,http://www.duma.gov.ru/structure/deputies/1756887/,«ЕДИНАЯРОССИЯ»,Волгоградская областьПензенская областьСаратовская областьТамбовская область,1971-05-14,2016-09-18,,,7
1756888,Новиков Владимир Михайлович,http://www.duma.gov.ru/upload/iblock/c3c/c3c2fc4df69f8534376652e639df4443.jpg,http://www.duma.gov.ru/structure/deputies/1756888/,«ЕДИНАЯРОССИЯ»,Приморский край,1966-06-09,2016-09-18,,0063,7
1756889,Ишсарин Рамзил Рафаилович,http://www.duma.gov.ru/upload/iblock/c93/c931c216ab262cd9e099d8b934d06d98.jpg,http://www.duma.gov.ru/structure/deputies/1756889/,«ЕДИНАЯРОССИЯ»,Республика Башкортостан,1975-06-13,2016-09-18,,,7
1756890,Ищенко Александр Николаевич,http://www.duma.gov.ru/upload/iblock/cdc/cdca9454c4d0a0583344538ff949e961.jpg,http://www.duma.gov.ru/structure/deputies/1756890/,«ЕДИНАЯРОССИЯ»,Ставропольский край,1959-07-09,2016-09-18,,0066,7
1756891,Николаева Виктория Викторовна,http://www.duma.gov.ru/upload/iblock/219/219e9a7a25808ec0b45ef67096b292e1.jpg,http://www.duma.gov.ru/structure/deputies/1756891/,«ЕДИНАЯРОССИЯ»,Приморский край,1962-11-21,2016-09-18,,0064,7
1756892,Кавинов Артем Александрович,http://www.duma.gov.ru/upload/iblock/63d/63d0b1a9dcc659a55fa8f76ac2915d39.jpg,http://www.duma.gov.ru/structure/deputies/1756892/,«ЕДИНАЯРОССИЯ»,Нижегородская область,1969-09-03,2016-09-18,,0133,7
1756893,Николаев Олег Алексеевич,http://www.duma.gov.ru/upload/iblock/5f8/5f837b46170c62fff2454a3646632a73.jpg,http://www.duma.gov.ru/structure/deputies/1756893/,«СПРАВЕДЛИВАЯРОССИЯ»,Республика Марий ЭлЧувашская Республика – ЧувашияУльяновская область,1969-12-10,2016-09-18,,,7
1756894,Николаев Николай Петрович,http://www.duma.gov.ru/upload/iblock/a2e/a2ee13e2e5bc2c07f8f79dad0b52c2e3.jpg,http://www.duma.gov.ru/structure/deputies/1756894/,«ЕДИНАЯРОССИЯ»,Республика БурятияЗабайкальский крайИркутская область,1970-04-02,2016-09-18,,,7
1756895,Казакова Ольга Михайловна,http://www.duma.gov.ru/upload/iblock/d9b/d9b998ca1d03243e7ad99868d87a825d.jpg,http://www.duma.gov.ru/structure/deputies/1756895/,«ЕДИНАЯРОССИЯ»,Ставропольский край,1968-05-30,2016-09-18,,0067,7
1756896,Натаров Сергей Васильевич,http://www.duma.gov.ru/upload/iblock/658/65889c2ad9f127e54dd4829a73f61ca4.jpg,http://www.duma.gov.ru/structure/deputies/1756896/,ЛДПР,Красноярский край – Красноярский одномандатный избирательный округ № 54Красноярский край – Енисейский одномандатный избирательный округ № 57Республика ТываРеспублика Хакасия,1968-12-26,2016-09-18,,,7
1756897,Казанков Сергей Иванович,http://www.duma.gov.ru/upload/iblock/e1f/e1fcf83ca39e3e245c20b51925904a98.jpg,http://www.duma.gov.ru/structure/deputies/1756897/,КПР,Республика Марий Эл,1972-10-09,2016-09-18,,0022,7
1756898,Назарова Наталья Васильевна,http://www.duma.gov.ru/upload/iblock/fa3/fa34906b955a7d60181aad18e05b7460.jpg,http://www.duma.gov.ru/structure/deputies/1756898/,«ЕДИНАЯРОССИЯ»,Нижегородская область,1953-12-22,2016-09-18,,0131,7
1756899,Ганзя Вера Анатольевна,http://www.duma.gov.ru/upload/iblock/4d7/4d7e93e536a9e91c31f38bb032812e5a.jpg,http://www.duma.gov.ru/structure/deputies/1756899/,КПР,Новосибирская областьТомская область,1959-04-28,2016-09-18,,,7
1756900,Касаева Татьяна Викторовна,http://www.duma.gov.ru/upload/iblock/904/904ba83ad19b76f76dd1f782e894e0b3.jpg,http://www.duma.gov.ru/structure/deputies/1756900/,«ЕДИНАЯРОССИЯ»,Волгоградская областьПензенская областьСаратовская областьТамбовская область,1979-09-26,2016-09-18,,,7
1756901,Морозов Дмитрий Анатольевич,http://www.duma.gov.ru/upload/iblock/c62/c62f9ed695e93c80b69dd97199b7d1c5.jpg,http://www.duma.gov.ru/structure/deputies/1756901/,«ЕДИНАЯРОССИЯ»,г.Москва,1971-05-05,2016-09-18,,0209,7
1756902,Волков Юрий Геннадьевич,http://www.duma.gov.ru/upload/iblock/fd5/fd591e9152ed6adaee08a2bb3a73f379.jpg,http://www.duma.gov.ru/structure/deputies/1756902/,ЛДПР,Забайкальский крайРеспублика Бурятия,1986-06-01,2016-09-18,,,7
1756903,Мищеряков Юрий Николаевич,http://www.duma.gov.ru/upload/iblock/77e/77e44c098855f776b1b2d80529723c51.jpg,http://www.duma.gov.ru/structure/deputies/1756903/,«ЕДИНАЯРОССИЯ»,Оренбургская область,1945-01-01,2016-09-18,,0142,7
1756904,Калашников Леонид Иванович,http://www.duma.gov.ru/upload/iblock/bac/bac39b88e90bb7faf60f4b25dbb2ffe3.jpg,http://www.duma.gov.ru/structure/deputies/1756904/,КПР,Оренбургская областьСамарская область,1960-08-06,2016-09-18,,,7
1756905,Миронова Валентина Михайловна,http://www.duma.gov.ru/upload/iblock/5dd/5dd664825c8641a31d8f0f053cb86df7.jpg,http://www.duma.gov.ru/structure/deputies/1756905/,«ЕДИНАЯРОССИЯ»,Брянская область,1966-02-06,2016-09-18,,0078,7
1756906,Каличенко Андрей Владимирович,http://www.duma.gov.ru/upload/iblock/b73/b737abce11e4db81aa2729747b683bb4.jpg,http://www.duma.gov.ru/structure/deputies/1756906/,«ЕДИНАЯРОССИЯ»,Новосибирская область,1975-01-27,2016-09-18,,0135,7
1756907,Каминский Александр Викторович,http://www.duma.gov.ru/upload/iblock/643/643759f874528b95936dbad8e1fdab0f.jpg,http://www.duma.gov.ru/structure/deputies/1756907/,«ЕДИНАЯРОССИЯ»,Республика КалмыкияСтавропольский крайАстраханская областьРостовская область,1957-11-18,2016-09-18,,,7
1756908,Канаев Алексей Валерианович,http://www.duma.gov.ru/upload/iblock/af3/af3a3b39515bb45ab50c48d8e65db506.jpg,http://www.duma.gov.ru/structure/deputies/1756908/,«ЕДИНАЯРОССИЯ»,Вологодская область,1971-09-30,2016-09-18,,0086,7
1756909,Минкин Иршат Султанович,http://www.duma.gov.ru/upload/iblock/ba8/ba8aa3546b91648c0171d91d7bd5a66c.jpg,http://www.duma.gov.ru/structure/deputies/1756909/,«ЕДИНАЯРОССИЯ»,Республика Татарстан (Татарстан),1963-07-27,2016-09-18,,0031,7
1756910,Каргинов Сергей Генрихович,http://www.duma.gov.ru/upload/iblock/76a/76a0e7660f03d24e017f46adf61b9c35.jpg,http://www.duma.gov.ru/structure/deputies/1756910/,ЛДПР,все субъекты Российской Федерации,1969-09-05,2016-09-18,,,7
1756911,Мельник Владимир Иванович,http://www.duma.gov.ru/upload/iblock/3b3/3b38dde0ec5e18932fa790ddb0f2eb09.jpg,http://www.duma.gov.ru/structure/deputies/1756911/,«ЕДИНАЯРОССИЯ»,Республика АлтайАлтайский крайКемеровская областьТомская область,1963-01-03,2016-09-18,,,7
1756912,Карлов Георгий Александрович,http://www.duma.gov.ru/upload/iblock/d38/d386d0d80e3311d536e3f199c37cbead.jpg,http://www.duma.gov.ru/structure/deputies/1756912/,«ЕДИНАЯРОССИЯ»,Сахалинская область,1971-01-04,2016-09-18,,0167,7
1756913,Медведев Иван Владимирович,http://www.duma.gov.ru/upload/iblock/a77/a773435aae010d829ded1e5b59a7412d.jpg,http://www.duma.gov.ru/structure/deputies/1756913/,«ЕДИНАЯРОССИЯ»,Республика Коми,1955-02-10,2016-09-18,,0018,7
1756914,Катенев Владимир Иванович,http://www.duma.gov.ru/upload/iblock/169/169e5a2049dc40383e57dcb5fee4c95e.jpg,http://www.duma.gov.ru/structure/deputies/1756914/,«ЕДИНАЯРОССИЯ»,г.Санкт-Петербург,1955-07-26,2016-09-18,,0215,7
1756915,Клыканов Александр Борисович,http://www.duma.gov.ru/upload/iblock/f4f/f4f373765f611845c47f0bbd53d32ccb.jpg,http://www.duma.gov.ru/structure/deputies/1756915/,«ЕДИНАЯРОССИЯ»,Республика КалмыкияСтавропольский крайАстраханская областьРостовская область,1953-02-05,2016-09-18,,,7
1756916,Марьяш Ирина Евгеньевна,http://www.duma.gov.ru/upload/iblock/8be/8beba09a8d6df8d544078e5b840616ba.jpg,http://www.duma.gov.ru/structure/deputies/1756916/,«ЕДИНАЯРОССИЯ»,Кабардино-Балкарская Республика,1967-06-15,2016-09-18,,,7
1756917,Кобзев Юрий Викторович,http://www.duma.gov.ru/upload/iblock/c03/c034afc352c8c8fdf6b603a2e0ac2bdc.jpg,http://www.duma.gov.ru/structure/deputies/1756917/,«ЕДИНАЯРОССИЯ»,Ростовская область,1972-12-20,2016-09-18,,0151,7
1756918,Кобилев Алексей Геннадьевич,http://www.duma.gov.ru/upload/iblock/bb4/bb4b4deb4d7ac2ed0f4d354dea936353.jpg,http://www.duma.gov.ru/structure/deputies/1756918/,«ЕДИНАЯРОССИЯ»,Республика КалмыкияСтавропольский крайАстраханская областьРостовская область,1959-08-26,2016-09-18,,,7
1756919,Марченко Евгений Евгеньевич,http://www.duma.gov.ru/upload/iblock/f43/f43ff78bdb76e8509f5060faa21e92fe.jpg,http://www.duma.gov.ru/structure/deputies/1756919/,«ЕДИНАЯРОССИЯ»,г.Санкт-Петербург,1972-07-17,2016-09-18,,0213,7
1756920,Козенко Андрей Дмитриевич,http://www.duma.gov.ru/upload/iblock/5dd/5dd56d6b6b5f3ddfb971e783f1e4c328.jpg,http://www.duma.gov.ru/structure/deputies/1756920/,«ЕДИНАЯРОССИЯ»,Республика Крым,1981-08-03,2016-09-18,,0019,7
1756921,Козловский Александр Николаевич,http://www.duma.gov.ru/upload/iblock/e09/e098669b81ff1e51879e87ebd280d0e8.jpg,http://www.duma.gov.ru/structure/deputies/1756921/,«ЕДИНАЯРОССИЯ»,Псковская область,1973-05-05,2016-09-18,,0148,7
1756923,Костенко Наталья Васильевна,http://www.duma.gov.ru/upload/iblock/259/259a5f569624e8f89ab0854602669837.jpg,http://www.duma.gov.ru/structure/deputies/1756923/,«ЕДИНАЯРОССИЯ»,Краснодарский край,1980-08-09,2016-09-18,,,7
1756924,Максимов Александр Александрович,http://www.duma.gov.ru/upload/iblock/39b/39bdaea1e6d3643cf9fd7bebdba60349.jpg,http://www.duma.gov.ru/structure/deputies/1756924/,«ЕДИНАЯРОССИЯ»,Кемеровская область,1946-11-15,2016-09-18,,0104,7
1756925,Косяненко Евгений Викторович,http://www.duma.gov.ru/upload/iblock/dd8/dd8c24334d1992fa345dadf5ac87f92c.jpg,http://www.duma.gov.ru/structure/deputies/1756925/,«ЕДИНАЯРОССИЯ»,Республика АлтайАлтайский крайКемеровская областьТомская область,1963-08-29,2016-09-18,,,7
1756926,Макиев Зураб Гайозович,http://www.duma.gov.ru/upload/iblock/f72/f725e88079ed1904f3f44cf39a4fc814.jpg,http://www.duma.gov.ru/structure/deputies/1756926/,«ЕДИНАЯРОССИЯ»,Республика Северная Осетия – Алания,1976-09-30,2016-09-18,,,7
1756927,Кравченко Денис Борисович,http://www.duma.gov.ru/upload/iblock/9e6/9e65c47c58c0ae3289661a63b21961e5.jpg,http://www.duma.gov.ru/structure/deputies/1756927/,«ЕДИНАЯРОССИЯ»,Московская область,1976-04-17,2016-09-18,,,7
1756928,Макаровец Николай Александрович,"",http://www.duma.gov.ru/structure/deputies/1756928/,«ЕДИНАЯРОССИЯ»,"",1939-03-21,2016-09-18,2016-10-21,,7
1756929,Красноштанов Алексей Николаевич,http://www.duma.gov.ru/upload/iblock/ced/ced7958f698784c31ae0c8e965d6a40b.jpg,http://www.duma.gov.ru/structure/deputies/1756929/,«ЕДИНАЯРОССИЯ»,Иркутская область,1963-06-10,2016-09-18,,0094,7
1756930,Кривоносов Сергей Владимирович,http://www.duma.gov.ru/upload/iblock/b23/b235ca684903663c93d9b08abc93d454.jpg,http://www.duma.gov.ru/structure/deputies/1756930/,«ЕДИНАЯРОССИЯ»,Краснодарский край,1971-05-29,2016-09-18,,,7
1756931,Маграмов Абдулмажид Варисович,http://www.duma.gov.ru/upload/iblock/87f/87fcd31d97708de63c5cb0ee436651ed.jpg,http://www.duma.gov.ru/structure/deputies/1756931/,«ЕДИНАЯРОССИЯ»,Республика Дагестан,1956-11-11,2016-09-18,,0012,7
1756932,Крючек Сергей Иванович,http://www.duma.gov.ru/upload/iblock/ca1/ca13397839940267aad6d449d9b0f0af.jpg,http://www.duma.gov.ru/structure/deputies/1756932/,«СПРАВЕДЛИВАЯРОССИЯ»,Калужская областьЛипецкая областьОрловская область,1963-07-25,2016-09-18,,,7
1756933,Лященко Алексей Вадимович,http://www.duma.gov.ru/upload/iblock/aa6/aa6c1aca3a542e1d393940d95696eb63.jpg,http://www.duma.gov.ru/structure/deputies/1756933/,«ЕДИНАЯРОССИЯ»,Республика КарелияЛенинградская областьМурманская область,1974-09-03,2016-09-18,,,7
1756934,Кувшинова Наталья Сергеевна,http://www.duma.gov.ru/upload/iblock/0ad/0adea3857f698e2e567c9c44e52b1fed.jpg,http://www.duma.gov.ru/structure/deputies/1756934/,«ЕДИНАЯРОССИЯ»,Республика АлтайАлтайский крайКемеровская областьТомская область,1986-06-03,2016-09-18,,,7
1756936,Лоор Иван Иванович,http://www.duma.gov.ru/upload/iblock/0dc/0dcf981f8de6d3e1fc7556a506e24837.jpg,http://www.duma.gov.ru/structure/deputies/1756936/,«ЕДИНАЯРОССИЯ»,Алтайский край,1955-12-11,2016-09-18,,0042,7
1756937,Литовченко Анатолий Григорьевич,http://www.duma.gov.ru/upload/iblock/29e/29eef03736ff2d24ce83e5b93d8ba7a6.jpg,http://www.duma.gov.ru/structure/deputies/1756937/,«ЕДИНАЯРОССИЯ»,Челябинская область,1960-01-01,2016-09-18,,0191,7
1756938,Левицкий Юрий Андреевич,http://www.duma.gov.ru/upload/iblock/524/524ddad7b67badd2d790d98e0e1b1de0.jpg,http://www.duma.gov.ru/structure/deputies/1756938/,«ЕДИНАЯРОССИЯ»,Республика Дагестан,1961-10-15,2016-09-18,,,7
1756939,Кузьмин Михаил Владимирович,http://www.duma.gov.ru/upload/iblock/f50/f50af5ade6e9a9f848070099711013dd.jpg,http://www.duma.gov.ru/structure/deputies/1756939/,«ЕДИНАЯРОССИЯ»,Ставропольский край,1955-08-05,2016-09-18,,0065,7
1756940,Ламейкин Дмитрий Викторович,http://www.duma.gov.ru/upload/iblock/9e6/9e67bc4e6f009adcba74f2f387093504.jpg,http://www.duma.gov.ru/structure/deputies/1756940/,«ЕДИНАЯРОССИЯ»,Краснодарский край,1977-02-27,2016-09-18,,0047,7
1756941,Лавриненко Алексей Федорович,http://www.duma.gov.ru/upload/iblock/820/820dc56b186211eecb5389861c330785.jpg,http://www.duma.gov.ru/structure/deputies/1756941/,«ЕДИНАЯРОССИЯ»,Республика КалмыкияСтавропольский крайАстраханская областьРостовская область,1955-08-20,2016-09-18,,,7
1756942,Ананских Игорь Александрович,http://www.duma.gov.ru/upload/iblock/f46/f468a31979138474dafc791027c0a389.jpg,http://www.duma.gov.ru/structure/deputies/1756942/,«СПРАВЕДЛИВАЯРОССИЯ»,Республика КарелияЛенинградская областьМурманская область,1966-09-06,2016-09-18,,,7
1756943,Грибов Александр Сергеевич,http://www.duma.gov.ru/upload/iblock/7df/7dfb2ced189a6d505c064903b782bfdc.jpg,http://www.duma.gov.ru/structure/deputies/1756943/,«ЕДИНАЯРОССИЯ»,Ярославская область,1986-05-22,2016-09-18,,0194,7
1756944,Кувычко Анна Александровна,http://www.duma.gov.ru/upload/iblock/f37/f37999da67e3d224379246c81c6fde35.jpg,http://www.duma.gov.ru/structure/deputies/1756944/,«ЕДИНАЯРОССИЯ»,Волгоградская область,1979-06-26,2016-09-18,,0081,7
1756945,Цыбизова Татьяна Игоревна,http://www.duma.gov.ru/upload/iblock/3c6/3c6b235e3dd4fdfe0b963b066c6bb7bb.jpg,http://www.duma.gov.ru/structure/deputies/1756945/,«ЕДИНАЯРОССИЯ»,Волгоградская область,1962-10-05,2016-09-18,,0082,7
1756946,Скляр Геннадий Иванович,http://www.duma.gov.ru/upload/iblock/84f/84f7565ae55f50e412b70ca9e10364e7.jpg,http://www.duma.gov.ru/structure/deputies/1756946/,«ЕДИНАЯРОССИЯ»,Калужская область,1952-05-17,2016-09-18,,0100,7
1756947,Исламов Дмитрий Викторович,http://www.duma.gov.ru/upload/iblock/f7f/f7f178e0e4f5d7436f4d5e5ffed564b0.jpg,http://www.duma.gov.ru/structure/deputies/1756947/,«ЕДИНАЯРОССИЯ»,Кемеровская область,1977-12-05,2016-09-18,,0102,7
1756948,Роднина Ирина Константиновна,http://www.duma.gov.ru/upload/iblock/7f2/7f291b53a717ee7e4d07f050aad07db4.jpg,http://www.duma.gov.ru/structure/deputies/1756948/,«ЕДИНАЯРОССИЯ»,Московская область,1949-09-12,2016-09-18,,0118,7
1756949,Серова Елена Олеговна,http://www.duma.gov.ru/upload/iblock/2e6/2e62e2ed573ab2b7961974dd5dadf12f.jpg,http://www.duma.gov.ru/structure/deputies/1756949/,«ЕДИНАЯРОССИЯ»,Московская область,1976-04-22,2016-09-18,,0119,7
1756950,Кабанова Валентина Викторовна,http://www.duma.gov.ru/upload/iblock/c75/c753b5d540ad65d891f2fe2c4ba2b924.jpg,http://www.duma.gov.ru/structure/deputies/1756950/,«ЕДИНАЯРОССИЯ»,Московская область,1951-10-10,2016-09-18,,0123,7
1756951,Москвин Денис Павлович,http://www.duma.gov.ru/upload/iblock/f2d/f2d4e34a7d5688be542599aeefa5a796.jpg,http://www.duma.gov.ru/structure/deputies/1756951/,«ЕДИНАЯРОССИЯ»,Нижегородская область,1978-08-11,2016-09-18,,0130,7
