id,name,identifier__historichansard,identifier__datadotparl,identifier__parlparse,constituency,constituency_id,party,party_id,start_date,start_reason,end_date,end_reason,term
13986,Ross Finnie,,,uk.org.publicwhip/person/13986,West of Scotland,uk.org.publicwhip/cons/10723,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
13986,Ross Finnie,,,uk.org.publicwhip/person/13986,West of Scotland,uk.org.publicwhip/cons/10723,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
13987,Joe FitzPatrick,,,uk.org.publicwhip/person/13987,Dundee West,uk.org.publicwhip/cons/10744,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
13987,Joe FitzPatrick,,,uk.org.publicwhip/person/13987,Dundee City West,uk.org.publicwhip/cons/10810,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
13988,Brian Fitzpatrick,,,uk.org.publicwhip/person/13988,Strathkelvin and Bearsden,uk.org.publicwhip/cons/10792,Labour,labour,2001-06-07,by_election,2003-03-31,regional_election,1
10211,Lord Foulkes of Cumnock,286,579,uk.org.publicwhip/person/10211,Lothians,uk.org.publicwhip/cons/10719,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
13990,Colin Fox,,,uk.org.publicwhip/person/13990,Lothians,uk.org.publicwhip/cons/10719,SSP,ssp,2003-05-01,regional_election,2007-04-02,regional_election,2
13991,Murdo Fraser,,,uk.org.publicwhip/person/13991,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,2001-08-14,replaced_in_region,2003-03-31,regional_election,1
13991,Murdo Fraser,,,uk.org.publicwhip/person/13991,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
13991,Murdo Fraser,,,uk.org.publicwhip/person/13991,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
13991,Murdo Fraser,,,uk.org.publicwhip/person/13991,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
13992,Phil Gallie,,,uk.org.publicwhip/person/13992,South of Scotland,uk.org.publicwhip/cons/10722,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
13992,Phil Gallie,,,uk.org.publicwhip/person/13992,South of Scotland,uk.org.publicwhip/cons/10722,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
13993,Rob Gibson,,,uk.org.publicwhip/person/13993,Highlands and Islands,uk.org.publicwhip/cons/10718,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
13993,Rob Gibson,,,uk.org.publicwhip/person/13993,Highlands and Islands,uk.org.publicwhip/cons/10718,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
13993,Rob Gibson,,,uk.org.publicwhip/person/13993,"Caithness, Sutherland and Ross",uk.org.publicwhip/cons/10805,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
13994,Kenneth Gibson,,,uk.org.publicwhip/person/13994,Glasgow,uk.org.publicwhip/cons/10717,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
13994,Kenneth Gibson,,,uk.org.publicwhip/person/13994,Cunninghame North,uk.org.publicwhip/cons/10739,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
13994,Kenneth Gibson,,,uk.org.publicwhip/person/13994,Cunninghame North,uk.org.publicwhip/cons/10739,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
13995,Karen Gillon,,,uk.org.publicwhip/person/13995,Clydesdale,uk.org.publicwhip/cons/10736,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
13995,Karen Gillon,,,uk.org.publicwhip/person/13995,Clydesdale,uk.org.publicwhip/cons/10736,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
13995,Karen Gillon,,,uk.org.publicwhip/person/13995,Clydesdale,uk.org.publicwhip/cons/10736,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
13996,Marlyn Glen,,,uk.org.publicwhip/person/13996,North East Scotland,uk.org.publicwhip/cons/10721,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
13996,Marlyn Glen,,,uk.org.publicwhip/person/13996,North East Scotland,uk.org.publicwhip/cons/10721,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
13997,Trish Godman,,,uk.org.publicwhip/person/13997,West Renfrewshire,uk.org.publicwhip/cons/10796,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
13997,Trish Godman,,,uk.org.publicwhip/person/13997,West Renfrewshire,uk.org.publicwhip/cons/10796,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
13997,Trish Godman,,,uk.org.publicwhip/person/13997,West Renfrewshire,uk.org.publicwhip/cons/10796,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
13998,Annabel Goldie,,4306,uk.org.publicwhip/person/13998,West of Scotland,uk.org.publicwhip/cons/10723,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
13998,Annabel Goldie,,4306,uk.org.publicwhip/person/13998,West of Scotland,uk.org.publicwhip/cons/10723,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
13998,Annabel Goldie,,4306,uk.org.publicwhip/person/13998,West of Scotland,uk.org.publicwhip/cons/10723,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
13998,Annabel Goldie,,4306,uk.org.publicwhip/person/13998,West Scotland,uk.org.publicwhip/cons/10838,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
13999,Charlie Gordon,,,uk.org.publicwhip/person/13999,Glasgow Cathcart,uk.org.publicwhip/cons/10761,Labour,labour,2005-09-29,by_election,2007-04-02,regional_election,2
13999,Charlie Gordon,,,uk.org.publicwhip/person/13999,Glasgow Cathcart,uk.org.publicwhip/cons/10761,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14000,Christine Grahame,,,uk.org.publicwhip/person/14000,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14000,Christine Grahame,,,uk.org.publicwhip/person/14000,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14000,Christine Grahame,,,uk.org.publicwhip/person/14000,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14000,Christine Grahame,,,uk.org.publicwhip/person/14000,"Midlothian South, Tweeddale and Lauderdale",uk.org.publicwhip/cons/10827,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14001,Rhoda Grant,,,uk.org.publicwhip/person/14001,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14001,Rhoda Grant,,,uk.org.publicwhip/person/14001,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14001,Rhoda Grant,,,uk.org.publicwhip/person/14001,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14002,Iain Gray,,,uk.org.publicwhip/person/14002,Edinburgh Pentlands,uk.org.publicwhip/cons/10753,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14002,Iain Gray,,,uk.org.publicwhip/person/14002,East Lothian,uk.org.publicwhip/cons/10748,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14002,Iain Gray,,,uk.org.publicwhip/person/14002,East Lothian,uk.org.publicwhip/cons/10748,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14003,Duncan Hamilton,,,uk.org.publicwhip/person/14003,Highlands and Islands,uk.org.publicwhip/cons/10718,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14004,Keith Harding,,,uk.org.publicwhip/person/14004,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
14005,Robin Harper,,,uk.org.publicwhip/person/14005,Lothians,uk.org.publicwhip/cons/10719,Green,green,1999-05-06,regional_election,2003-03-31,regional_election,1
14005,Robin Harper,,,uk.org.publicwhip/person/14005,Lothians,uk.org.publicwhip/cons/10719,Green,green,2003-05-01,regional_election,2007-04-02,regional_election,2
14005,Robin Harper,,,uk.org.publicwhip/person/14005,Lothians,uk.org.publicwhip/cons/10719,Green,green,2007-05-03,regional_election,2011-03-23,regional_election,3
14006,Patrick Harvie,,,uk.org.publicwhip/person/14006,Glasgow,uk.org.publicwhip/cons/10717,Green,green,2003-05-01,regional_election,2007-04-02,regional_election,2
14006,Patrick Harvie,,,uk.org.publicwhip/person/14006,Glasgow,uk.org.publicwhip/cons/10717,Green,green,2007-05-03,regional_election,2011-03-23,regional_election,3
14006,Patrick Harvie,,,uk.org.publicwhip/person/14006,Glasgow,uk.org.publicwhip/cons/10717,Green,green,2011-05-06,regional_election,2016-03-23,regional_election,4
14007,Christopher Harvie,,,uk.org.publicwhip/person/14007,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14008,Hugh Henry,,,uk.org.publicwhip/person/14008,Paisley South,uk.org.publicwhip/cons/10786,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14008,Hugh Henry,,,uk.org.publicwhip/person/14008,Paisley South,uk.org.publicwhip/cons/10786,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14008,Hugh Henry,,,uk.org.publicwhip/person/14008,Paisley South,uk.org.publicwhip/cons/10786,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14008,Hugh Henry,,,uk.org.publicwhip/person/14008,Renfrewshire South,uk.org.publicwhip/cons/10832,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14009,Jamie Hepburn,,,uk.org.publicwhip/person/14009,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14009,Jamie Hepburn,,,uk.org.publicwhip/person/14009,Cumbernauld and Kilsyth,uk.org.publicwhip/cons/10738,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14010,Janis Hughes,,,uk.org.publicwhip/person/14010,Glasgow Rutherglen,uk.org.publicwhip/cons/10766,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14010,Janis Hughes,,,uk.org.publicwhip/person/14010,Glasgow Rutherglen,uk.org.publicwhip/cons/10766,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14011,Jim Hume,,,uk.org.publicwhip/person/14011,South of Scotland,uk.org.publicwhip/cons/10722,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14011,Jim Hume,,,uk.org.publicwhip/person/14011,South Scotland,uk.org.publicwhip/cons/10837,Liberal Democrat,liberal-democrat,2011-05-06,regional_election,2016-03-23,regional_election,4
14012,Fiona Hyslop,,,uk.org.publicwhip/person/14012,Lothians,uk.org.publicwhip/cons/10719,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14012,Fiona Hyslop,,,uk.org.publicwhip/person/14012,Lothians,uk.org.publicwhip/cons/10719,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14012,Fiona Hyslop,,,uk.org.publicwhip/person/14012,Lothians,uk.org.publicwhip/cons/10719,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14012,Fiona Hyslop,,,uk.org.publicwhip/person/14012,Linlithgow,uk.org.publicwhip/cons/10776,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14013,Adam Ingram,,,uk.org.publicwhip/person/14013,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14013,Adam Ingram,,,uk.org.publicwhip/person/14013,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14013,Adam Ingram,,,uk.org.publicwhip/person/14013,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14013,Adam Ingram,,,uk.org.publicwhip/person/14013,"Carrick, Cumnock and Doon Valley",uk.org.publicwhip/cons/10733,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14014,Gordon Jackson,,,uk.org.publicwhip/person/14014,Glasgow Govan,uk.org.publicwhip/cons/10762,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14014,Gordon Jackson,,,uk.org.publicwhip/person/14014,Glasgow Govan,uk.org.publicwhip/cons/10762,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14015,Sylvia Jackson,,,uk.org.publicwhip/person/14015,Stirling,uk.org.publicwhip/cons/10791,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14015,Sylvia Jackson,,,uk.org.publicwhip/person/14015,Stirling,uk.org.publicwhip/cons/10791,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14016,Margaret Jamieson,,,uk.org.publicwhip/person/14016,Kilmarnock and Loudoun,uk.org.publicwhip/cons/10774,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14016,Margaret Jamieson,,,uk.org.publicwhip/person/14016,Kilmarnock and Loudoun,uk.org.publicwhip/cons/10774,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14017,Cathy Jamieson,,,uk.org.publicwhip/person/14017,"Carrick, Cumnock and Doon Valley",uk.org.publicwhip/cons/10733,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14017,Cathy Jamieson,,,uk.org.publicwhip/person/14017,"Carrick, Cumnock and Doon Valley",uk.org.publicwhip/cons/10733,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14017,Cathy Jamieson,,,uk.org.publicwhip/person/14017,"Carrick, Cumnock and Doon Valley",uk.org.publicwhip/cons/10733,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14018,Ian Jenkins,,,uk.org.publicwhip/person/14018,"Tweeddale, Ettrick and Lauderdale",uk.org.publicwhip/cons/10793,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14019,Nick Johnston,,,uk.org.publicwhip/person/14019,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,1999-05-06,regional_election,2001-08-10,resigned,1
14020,Alex Johnstone,,,uk.org.publicwhip/person/14020,North East Scotland,uk.org.publicwhip/cons/10721,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
14020,Alex Johnstone,,,uk.org.publicwhip/person/14020,North East Scotland,uk.org.publicwhip/cons/10721,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
14020,Alex Johnstone,,,uk.org.publicwhip/person/14020,North East Scotland,uk.org.publicwhip/cons/10721,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14020,Alex Johnstone,,,uk.org.publicwhip/person/14020,North East Scotland,uk.org.publicwhip/cons/10721,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14021,Rosie Kane,,,uk.org.publicwhip/person/14021,Glasgow,uk.org.publicwhip/cons/10717,SSP,ssp,2003-05-01,regional_election,2007-04-02,regional_election,2
14022,James Kelly,,,uk.org.publicwhip/person/14022,Glasgow Rutherglen,uk.org.publicwhip/cons/10766,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14022,James Kelly,,,uk.org.publicwhip/person/14022,Rutherglen,uk.org.publicwhip/cons/10833,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14023,Andy Kerr,,,uk.org.publicwhip/person/14023,East Kilbride,uk.org.publicwhip/cons/10747,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14023,Andy Kerr,,,uk.org.publicwhip/person/14023,East Kilbride,uk.org.publicwhip/cons/10747,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14023,Andy Kerr,,,uk.org.publicwhip/person/14023,East Kilbride,uk.org.publicwhip/cons/10747,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14024,Bill Kidd,,,uk.org.publicwhip/person/14024,Glasgow,uk.org.publicwhip/cons/10717,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14024,Bill Kidd,,,uk.org.publicwhip/person/14024,Glasgow Anniesland,uk.org.publicwhip/cons/10759,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14025,Johann Lamont,,,uk.org.publicwhip/person/14025,Glasgow Pollok,uk.org.publicwhip/cons/10765,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14025,Johann Lamont,,,uk.org.publicwhip/person/14025,Glasgow Pollok,uk.org.publicwhip/cons/10765,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14025,Johann Lamont,,,uk.org.publicwhip/person/14025,Glasgow Pollok,uk.org.publicwhip/cons/10765,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14025,Johann Lamont,,,uk.org.publicwhip/person/14025,Glasgow Pollok,uk.org.publicwhip/cons/10765,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14026,John Lamont,,4608,uk.org.publicwhip/person/14026,Roxburgh and Berwickshire,uk.org.publicwhip/cons/10789,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14026,John Lamont,,4608,uk.org.publicwhip/person/14026,"Ettrick, Roxburgh and Berwickshire",uk.org.publicwhip/cons/10817,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14027,Carolyn Leckie,,,uk.org.publicwhip/person/14027,Central Scotland,uk.org.publicwhip/cons/10716,SSP,ssp,2003-05-01,regional_election,2007-04-02,regional_election,2
14028,Marilyn Livingstone,,,uk.org.publicwhip/person/14028,Kirkcaldy,uk.org.publicwhip/cons/10775,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14028,Marilyn Livingstone,,,uk.org.publicwhip/person/14028,Kirkcaldy,uk.org.publicwhip/cons/10775,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14028,Marilyn Livingstone,,,uk.org.publicwhip/person/14028,Kirkcaldy,uk.org.publicwhip/cons/10775,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14029,Richard Lochhead,,,uk.org.publicwhip/person/14029,North East Scotland,uk.org.publicwhip/cons/10721,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14029,Richard Lochhead,,,uk.org.publicwhip/person/14029,North East Scotland,uk.org.publicwhip/cons/10721,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2006-04-07,resigned,2
14029,Richard Lochhead,,,uk.org.publicwhip/person/14029,Moray,uk.org.publicwhip/cons/10779,Scottish National Party,scottish-national-party,2006-04-27,by_election,2007-04-02,regional_election,2
14029,Richard Lochhead,,,uk.org.publicwhip/person/14029,Moray,uk.org.publicwhip/cons/10779,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14029,Richard Lochhead,,,uk.org.publicwhip/person/14029,Moray,uk.org.publicwhip/cons/10779,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14030,George Lyon,,,uk.org.publicwhip/person/14030,Argyll and Bute,uk.org.publicwhip/cons/10729,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14030,George Lyon,,,uk.org.publicwhip/person/14030,Argyll and Bute,uk.org.publicwhip/cons/10729,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14031,Kenny MacAskill,,,uk.org.publicwhip/person/14031,Lothians,uk.org.publicwhip/cons/10719,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14031,Kenny MacAskill,,,uk.org.publicwhip/person/14031,Lothians,uk.org.publicwhip/cons/10719,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14031,Kenny MacAskill,,,uk.org.publicwhip/person/14031,Edinburgh East and Musselburgh,uk.org.publicwhip/cons/10751,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14031,Kenny MacAskill,,,uk.org.publicwhip/person/14031,Edinburgh Eastern,uk.org.publicwhip/cons/10812,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14032,Margo MacDonald,,,uk.org.publicwhip/person/14032,Lothians,uk.org.publicwhip/cons/10719,Independent,independent,1999-05-06,regional_election,2003-01-27,changed_party,1
14032,Margo MacDonald,,,uk.org.publicwhip/person/14032,Lothians,uk.org.publicwhip/cons/10719,Independent,independent,2003-01-28,changed_party,2003-03-31,regional_election,1
14032,Margo MacDonald,,,uk.org.publicwhip/person/14032,Lothians,uk.org.publicwhip/cons/10719,Independent,independent,2003-05-01,regional_election,2007-04-02,regional_election,2
14032,Margo MacDonald,,,uk.org.publicwhip/person/14032,Lothians,uk.org.publicwhip/cons/10719,Independent,independent,2007-05-03,regional_election,2011-03-23,regional_election,3
14032,Margo MacDonald,,,uk.org.publicwhip/person/14032,Lothian,uk.org.publicwhip/cons/10836,Independent,independent,2011-05-06,regional_election,2014-04-04,died,4
14033,Angus MacKay,,,uk.org.publicwhip/person/14033,Edinburgh South,uk.org.publicwhip/cons/10754,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14034,Lewis Macdonald,,,uk.org.publicwhip/person/14034,Aberdeen Central,uk.org.publicwhip/cons/10724,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14034,Lewis Macdonald,,,uk.org.publicwhip/person/14034,Aberdeen Central,uk.org.publicwhip/cons/10724,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14034,Lewis Macdonald,,,uk.org.publicwhip/person/14034,Aberdeen Central,uk.org.publicwhip/cons/10724,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14034,Lewis Macdonald,,,uk.org.publicwhip/person/14034,North East Scotland,uk.org.publicwhip/cons/10721,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14035,Kenneth Macintosh,,,uk.org.publicwhip/person/14035,Eastwood,uk.org.publicwhip/cons/10749,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14035,Kenneth Macintosh,,,uk.org.publicwhip/person/14035,Eastwood,uk.org.publicwhip/cons/10749,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14035,Kenneth Macintosh,,,uk.org.publicwhip/person/14035,Eastwood,uk.org.publicwhip/cons/10749,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14037,Kate Maclean,,,uk.org.publicwhip/person/14037,Dundee West,uk.org.publicwhip/cons/10744,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14037,Kate Maclean,,,uk.org.publicwhip/person/14037,Dundee West,uk.org.publicwhip/cons/10744,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14038,Maureen Macmillan,,,uk.org.publicwhip/person/14038,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14038,Maureen Macmillan,,,uk.org.publicwhip/person/14038,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14039,Paul Martin,,,uk.org.publicwhip/person/14039,Glasgow Springburn,uk.org.publicwhip/cons/10768,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14039,Paul Martin,,,uk.org.publicwhip/person/14039,Glasgow Springburn,uk.org.publicwhip/cons/10768,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14039,Paul Martin,,,uk.org.publicwhip/person/14039,Glasgow Springburn,uk.org.publicwhip/cons/10768,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14039,Paul Martin,,,uk.org.publicwhip/person/14039,Glasgow Provan,uk.org.publicwhip/cons/10820,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14040,Campbell Martin,,,uk.org.publicwhip/person/14040,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2004-07-10,changed_party,2
14040,Campbell Martin,,,uk.org.publicwhip/person/14040,West of Scotland,uk.org.publicwhip/cons/10723,Independent,independent,2004-07-11,changed_party,2007-04-02,regional_election,2
14041,Tricia Marwick,,,uk.org.publicwhip/person/14041,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14041,Tricia Marwick,,,uk.org.publicwhip/person/14041,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14041,Tricia Marwick,,,uk.org.publicwhip/person/14041,Central Fife,uk.org.publicwhip/cons/10734,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14041,Tricia Marwick,,,uk.org.publicwhip/person/14041,Mid Fife and Glenrothes,uk.org.publicwhip/cons/10825,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2011-05-10,became_presiding_officer,4
14041,Tricia Marwick,,,uk.org.publicwhip/person/14041,Mid Fife and Glenrothes,uk.org.publicwhip/cons/10825,None,none,2011-05-11,became_presiding_officer,2016-03-23,regional_election,4
14042,Jim Mather,,,uk.org.publicwhip/person/14042,Highlands and Islands,uk.org.publicwhip/cons/10718,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14042,Jim Mather,,,uk.org.publicwhip/person/14042,Argyll and Bute,uk.org.publicwhip/cons/10729,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14043,Michael Matheson,,,uk.org.publicwhip/person/14043,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14043,Michael Matheson,,,uk.org.publicwhip/person/14043,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14043,Michael Matheson,,,uk.org.publicwhip/person/14043,Falkirk West,uk.org.publicwhip/cons/10757,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14043,Michael Matheson,,,uk.org.publicwhip/person/14043,Falkirk West,uk.org.publicwhip/cons/10757,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14044,Stewart Maxwell,,,uk.org.publicwhip/person/14044,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14044,Stewart Maxwell,,,uk.org.publicwhip/person/14044,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14044,Stewart Maxwell,,,uk.org.publicwhip/person/14044,West Scotland,uk.org.publicwhip/cons/10838,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
